entity,period,loan_number,city,state,date_acquired,interest_rate,book_value,land_value,appraisal_date
EFLIC,2023Q1,1091102,,,10/15/2020,3483.34,277717,1,10/14/2025
EFLIC,2023Q1,1101811,,,11/17/2020,3609.53,406584,1,11/14/2025
EFLIC,2023Q1,1131431,Esio Collar N/A Equity/Index,WFC,02/17/2021,3931.33,1375808,1,02/14/2024
EFLIC,2023Q1,1131469,,,02/17/2021,2256.11,340272,1,02/14/2024
EFLIC,2023Q1,1140335,,,03/16/2021,2319.52,47597,1,03/14/2024
EFLIC,2023Q1,1149378,,,04/15/2021,4170.42,58023,1,04/14/2026
EFLIC,2023Q1,1214515,,,11/16/2021,2405.02,91141,1,11/14/2024
EFLIC,2023Q1,1214529,,,11/16/2021,2405.02,1212133,1,11/16/2026
EFLIC,2023Q2,60723155,Craighead,AR,06/13/2023,5.9,500000,1650000,
EFLIC,2023Q2,60723125,Poinsett,AR,04/25/2023,5.85,2350000,4190000,
EFLIC,2023Q2,60723108,Hancock,IA,04/06/2023,6.15,2800000,6245156,
EFLIC,2023Q2,60723136,Power,ID,04/21/2023,6.2,525000,855351,
EFLIC,2023Q2,60723135,East Carroll,LA,05/25/2023,5.85,3075000,25275000,
EFLIC,2023Q2,60723151,Jackson,MN,06/13/2023,5.7,170000,800000,
EFLIC,2023Q2,60723133,Steele,MN,04/05/2023,6.35,600000,1156455,
EFLIC,2023Q2,60723158,Fergus,MT,06/22/2023,5.8,450000,1948851,
EFLIC,2023Q2,60723138,Harding,NM,05/30/2023,5.95,1370000,9988000,
EFLIC,2023Q2,60723134,Sierra,NM,05/02/2023,5.8,600000,1264516,
EFLIC,2023Q2,60723121,Clark,OH,04/14/2023,5.85,3000000,6290000,
EFLIC,2023Q2,60723129,Butte,SD,05/04/2023,5.9,2650000,6375064,
EFLIC,2023Q2,60723127,Grant,WA,04/06/2023,6.15,850000,1970714,
EFLIC,2023Q2,160001198,Houston,CA,06/01/2023,6.519,114875000,404650000,
EFLIC,2023Q2,160001201,Blacksburg,VA,05/31/2023,6.07,70000000,105110000,
EFLIC,2023Q2,160001202,Blacksburg,VA,05/31/2023,6.07,60000000,89990000,
EFLIC,2023Q2,1351820,Esio Collar N/A Equity/Index,BOA,11/15/2022,1889.2,655855,1,11/14/2023
EFLIC,2023Q2,1361631,,,12/15/2022,1774.61,759944,1,12/14/2023
EFLIC,2023Q3,60723153,Poinsett,AR,07/12/2023,5.95,400000,911410,
EFLIC,2023Q3,60723167,Poinsett,AR,07/13/2023,6.15,230000,395814,
EFLIC,2023Q3,60723164,Kings,CA,08/01/2023,5.85,7079724,19748051,
EFLIC,2023Q3,60723157,Napa,CA,08/25/2023,5.8,2500000,19658587,
EFLIC,2023Q3,60723174,,SAN,09/11/2023,6.05,731405,3600000,
EFLIC,2023Q3,60723156,Miller,GA,08/03/2023,5.7,2420000,6150000,
EFLIC,2023Q3,60723177,Jerome,ID,08/16/2023,5.95,2250000,4235808,
EFLIC,2023Q3,60723160,Gray,KS,08/04/2023,6.3,7000000,14212187,
EFLIC,2023Q3,60723180,Ingham,MI,09/08/2023,6.35,500000,1345000,
EFLIC,2023Q3,60723181,Audrain,MO,08/29/2023,6.05,4200000,11563877,
EFLIC,2023Q3,60723163,Monroe,MO,08/18/2023,6.15,1300000,2983500,
EFLIC,2023Q3,60723144,Wheatland,MT,07/17/2023,5.8,9000000,27750000,
EFLIC,2023Q3,60723165,Chaves,NM,07/26/2023,5.8,1750000,2538000,
EFLIC,2023Q3,60723162,Adair,OK,07/17/2023,6.1,1700000,3985000,
EFLIC,2023Q3,60723171,Falls,TX,08/30/2023,6.15,7000000,12019795,
EFLIC,2023Q3,60723183,Montague,TX,09/08/2023,5.95,1250000,2295000,
EFLIC,2023Q3,60723168,Williamson,TX,08/23/2023,6.5,23000000,94454577,
EFLIC,2023Q3,60723152,Grant,WA,08/03/2023,5.8,1400000,4400000,
EFLIC,2023Q3,60723175,Grant,WA,09/15/2023,6.0,2392000,3680000,
EFLIC,2023Q3,60723173,Yakima,WA,09/28/2023,6.4,15700000,27300000,
EFLIC,2023Q3,260000029,Dallas,TX,07/27/2023,9.079,59808147,120131000,
EFLIC,2025Q1,60725128,Craighead,AR,02/19/2025,6.45,250000,472654,
EFLIC,2025Q1,60725116,Jackson,AR,02/14/2025,6.7,2250000,3900000,
EFLIC,2025Q1,60725114,Mississippi,AR,01/21/2025,6.45,3500000,6100000,
EFLIC,2025Q1,60724228,Lake,CA,02/03/2025,6.3,2200000,6005000,
EFLIC,2025Q1,60725119,Stanislaus,CA,01/16/2025,6.1,1200000,15467440,
EFLIC,2025Q1,60724216,Jerome,ID,02/10/2025,6.3,750000,1987519,
EFLIC,2025Q1,60725123,Kendall,IL,03/24/2025,6.5,1220000,7890000,
EFLIC,2025Q1,60725131,Wabash,IL,03/14/2025,6.75,350000,621755,
EFLIC,2025Q1,60725120,Kosciusko,IN,02/20/2025,6.05,2956650,8472662,
EFLIC,2025Q1,60725112,Madison,IN,01/16/2025,6.7,235000,609247,
EFLIC,2025Q1,60725113,Dickinson,KS,01/08/2025,6.6,500000,1008000,
EFLIC,2025Q1,60724226,Jackson,MN,01/07/2025,6.05,239696,965000,
EFLIC,2025Q1,60725150,Knox,MO,03/20/2025,7.15,3255000,6830000,
EFLIC,2025Q1,60725121,Washington,MS,02/11/2025,6.2,5400000,10500000,
EFLIC,2025Q1,60725125,Fallon,MT,02/07/2025,6.3,880000,2600000,
EFLIC,2025Q1,60725140,Lincoln,NM,03/20/2025,6.75,9950000,27414000,
EFLIC,2025Q1,60725132,Luna,NM,03/25/2025,6.5,1500000,2476042,
EFLIC,2025Q1,60725138,Umatilla,OR,03/11/2025,6.85,300000,470467,
EFLIC,2025Q1,60725126,Shelby,TN,01/30/2025,6.15,1775000,4067070,
EFLIC,2025Q1,60725124,Clay,TX,01/17/2025,6.2,675000,1750000,
EFLIC,2025Q1,60725139,Montague,TX,03/12/2025,6.55,1030000,3285000,
EFLIC,2025Q1,60725111,Grant,WA,01/17/2025,6.9,715000,1100000,
EFLIC,2025Q1,60725108,Lincoln,WA,01/14/2025,6.3,500000,960000,
EFLIC,2025Q1,160001236,Hapeville,GA,03/28/2025,6.6,66780000,110600000,
EFLIC,2025Q1,160001226,Charlotte,NC,02/28/2025,7.623,1,2,
EFLIC,2025Q1,160001232,Philadelphia,PA,03/04/2025,6.051,129675000,190700000,
EFLOA,2022Q4,160001014,,NEW,02/01/2016,3.67,5000000,11900000,11/30/2021
EFLOA,2022Q4,160001016,,NEW,02/01/2016,3.67,12000000,52100000,11/30/2021
EFLOA,2024Q3,Collar,168-S&P500 Life Hedge N/A Equity/Index,BBI,10/20/2023,0.0,1417,0,
EFLOA,2024Q3,Collar,168-S&P500 Life Hedge N/A Equity/Index,BBI,10/20/2023,0.0,1417,0,
EFLOA,2024Q3,Collar,168-S&P500 Life Hedge N/A Equity/Index,BBI,10/20/2023,0.0,1417,0,
EFLOA,2024Q3,Collar,169-S&P500 Life Hedge N/A Equity/Index,BPA,11/17/2023,0.0,1128,0,
EFLOA,2024Q3,Collar,169-S&P500 Life Hedge N/A Equity/Index,BPA,11/17/2023,0.0,1128,0,
EFLOA,2024Q3,Collar,169-S&P500 Life Hedge N/A Equity/Index,BPA,11/17/2023,0.0,1128,0,
EFLOA,2024Q3,Collar,170-S&P500 Life Hedge N/A Equity/Index,BPA,11/17/2023,0.0,2282,0,
EFLOA,2024Q3,Collar,170-S&P500 Life Hedge N/A Equity/Index,BPA,11/17/2023,0.0,2282,0,
EFLOA,2024Q3,Collar,170-S&P500 Life Hedge N/A Equity/Index,BPA,11/17/2023,0.0,2282,0,
EFLOA,2024Q3,Collar,,,12/15/2023,0.0,1056,0,
EFLOA,2024Q3,Collar,,,12/15/2023,0.0,1056,0,
EFLOA,2024Q3,Collar,,,12/15/2023,0.0,1056,0,
EFLOA,2024Q3,Collar,172-S&P500 Life Hedge N/A Equity/Index,BBI,01/19/2024,0.0,2060,0,
EFLOA,2024Q3,Collar,172-S&P500 Life Hedge N/A Equity/Index,BBI,01/19/2024,0.0,2060,0,
EFLOA,2024Q3,Collar,172-S&P500 Life Hedge N/A Equity/Index,BBI,01/19/2024,0.0,2060,0,
EFLOA,2024Q3,Collar,173-S&P500 Life Hedge N/A Equity/Index,BBI,01/19/2024,0.0,232,0,
EFLOA,2024Q3,Collar,173-S&P500 Life Hedge N/A Equity/Index,BBI,01/19/2024,0.0,232,0,
EFLOA,2024Q3,Collar,173-S&P500 Life Hedge N/A Equity/Index,BBI,01/19/2024,0.0,232,0,
EFLOA,2024Q3,Collar,,,01/19/2024,0.0,181,0,
EFLOA,2024Q3,Collar,,,01/19/2024,0.0,181,0,
EFLOA,2024Q3,Collar,,,01/19/2024,0.0,181,0,
EFLOA,2024Q3,Collar,,,01/19/2024,0.0,181,0,
EFLOA,2024Q3,Collar,,,01/19/2024,0.0,181,0,
EFLOA,2024Q3,Collar,,,01/19/2024,0.0,181,0,
EFLOA,2024Q3,Collar,175-S&P500 Life Hedge N/A Equity/Index,BBI,02/16/2024,0.0,1382,0,
EFLOA,2024Q3,Collar,175-S&P500 Life Hedge N/A Equity/Index,BBI,02/16/2024,0.0,1382,0,
EFLOA,2024Q3,Collar,175-S&P500 Life Hedge N/A Equity/Index,BBI,02/16/2024,0.0,1382,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,1886,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,1886,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,1886,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,127,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,127,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,127,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,7034,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,7034,0,
EFLOA,2024Q3,Collar,,,03/15/2024,0.0,7034,0,
EFLOA,2024Q3,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2024Q3,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2024Q3,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2024Q3,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2024Q3,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2024Q3,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2024Q3,Collar,180-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,1243,0,
EFLOA,2024Q3,Collar,180-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,1243,0,
EFLOA,2024Q3,Collar,180-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,1243,0,
EFLOA,2024Q3,Collar,181-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,119,0,
EFLOA,2024Q3,Collar,181-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,119,0,
EFLOA,2024Q3,Collar,181-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,119,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,804,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,804,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,804,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,191,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,191,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,191,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2024Q3,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2024Q3,Collar,185-S&P500 Life Hedge N/A Equity/Index,BBI,05/17/2024,0.0,113,0,
EFLOA,2024Q3,Collar,185-S&P500 Life Hedge N/A Equity/Index,BBI,05/17/2024,0.0,113,0,
EFLOA,2024Q3,Collar,186-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,1100,0,
EFLOA,2024Q3,Collar,186-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,1100,0,
EFLOA,2024Q3,Collar,186-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,1100,0,
EFLOA,2024Q3,Collar,187-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,110,0,
EFLOA,2024Q3,Collar,187-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,110,0,
EFLOA,2024Q3,Collar,187-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,110,0,
EFLOA,2024Q3,Collar,188-S&P500 Life Hedge N/A Equity/Index,BBI,07/19/2024,0.0,844,0,
EFLOA,2024Q3,Collar,188-S&P500 Life Hedge N/A Equity/Index,BBI,07/19/2024,0.0,844,0,
EFLOA,2024Q3,Collar,188-S&P500 Life Hedge N/A Equity/Index,BBI,07/19/2024,0.0,844,0,
EFLOA,2024Q3,Collar,189-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,915,0,
EFLOA,2024Q3,Collar,189-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,915,0,
EFLOA,2024Q3,Collar,189-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,915,0,
EFLOA,2024Q3,Collar,190-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,115,0,
EFLOA,2024Q3,Collar,190-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,115,0,
EFLOA,2024Q3,Collar,190-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,115,0,
EFLOA,2024Q3,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2024Q3,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2024Q3,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2024Q3,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2024Q3,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2024Q3,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2024Q3,Collar,192-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,867,0,
EFLOA,2024Q3,Collar,192-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,867,0,
EFLOA,2024Q3,Collar,192-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,867,0,
EFLOA,2024Q3,Collar,193-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,250,0,
EFLOA,2024Q3,Collar,193-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,250,0,
EFLOA,2024Q3,Collar,193-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,250,0,
EFLOA,2024Q3,Collar,194-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,122,0,
EFLOA,2024Q3,Collar,194-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,122,0,
EFLOA,2024Q3,Collar,194-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,122,0,
EFLOA,2024Q3,Collar,001-S&P500,VA,08/15/2024,0.0,128,0,
EFLOA,2024Q3,Collar,001-S&P500,VA,08/15/2024,0.0,128,0,
EFLOA,2024Q3,Collar,001-S&P500,VA,08/15/2024,0.0,128,0,
EFLOA,2025Q1,GSRP,Portfolio,II,03/31/2025,0.0,12306,0,
EFLOA,2025Q1,MERCK,&,CO,02/10/2025,0.0,1000000,0,
EFLOA,2025Q1,BVABS,23Car3 B -,ABS,03/25/2025,0.0,199762,0,
EFLOA,2025Q1,BLAST,2024-2 A2 -,ABS,03/13/2025,0.0,7181665,0,
EFLOA,2025Q1,BXGNT,2023-A A -,ABS,03/15/2025,0.0,1352216,0,
EFLOA,2025Q1,SDART,2023-5 A2 -,ABS,03/10/2025,0.0,10589863,0,
EFLOA,2025Q1,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2025Q1,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2025Q1,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2025Q1,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2025Q1,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2025Q1,Collar,,,04/19/2024,0.0,112,0,
EFLOA,2025Q1,Collar,180-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,1243,0,
EFLOA,2025Q1,Collar,180-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,1243,0,
EFLOA,2025Q1,Collar,180-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,1243,0,
EFLOA,2025Q1,Collar,181-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,119,0,
EFLOA,2025Q1,Collar,181-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,119,0,
EFLOA,2025Q1,Collar,181-S&P500 Life Hedge N/A Equity/Index,WFC,04/19/2024,0.0,119,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,804,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,804,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,804,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,191,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,191,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,191,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2025Q1,Collar,,,05/17/2024,0.0,228,0,
EFLOA,2025Q1,Collar,185-S&P500 Life Hedge N/A Equity/Index,BBI,05/17/2024,0.0,113,0,
EFLOA,2025Q1,Collar,185-S&P500 Life Hedge N/A Equity/Index,BBI,05/17/2024,0.0,113,0,
EFLOA,2025Q1,Collar,186-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,1100,0,
EFLOA,2025Q1,Collar,186-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,1100,0,
EFLOA,2025Q1,Collar,186-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,1100,0,
EFLOA,2025Q1,Collar,187-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,110,0,
EFLOA,2025Q1,Collar,187-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,110,0,
EFLOA,2025Q1,Collar,187-S&P500 Life Hedge N/A Equity/Index,WFC,06/21/2024,0.0,110,0,
EFLOA,2025Q1,Collar,188-S&P500 Life Hedge N/A Equity/Index,BBI,07/19/2024,0.0,844,0,
EFLOA,2025Q1,Collar,188-S&P500 Life Hedge N/A Equity/Index,BBI,07/19/2024,0.0,844,0,
EFLOA,2025Q1,Collar,188-S&P500 Life Hedge N/A Equity/Index,BBI,07/19/2024,0.0,844,0,
EFLOA,2025Q1,Collar,189-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,915,0,
EFLOA,2025Q1,Collar,189-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,915,0,
EFLOA,2025Q1,Collar,189-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,915,0,
EFLOA,2025Q1,Collar,190-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,115,0,
EFLOA,2025Q1,Collar,190-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,115,0,
EFLOA,2025Q1,Collar,190-S&P500 Life Hedge N/A Equity/Index,WFC,08/16/2024,0.0,115,0,
EFLOA,2025Q1,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2025Q1,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2025Q1,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2025Q1,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2025Q1,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2025Q1,Collar,,,09/20/2024,0.0,92,0,
EFLOA,2025Q1,Collar,192-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,867,0,
EFLOA,2025Q1,Collar,192-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,867,0,
EFLOA,2025Q1,Collar,192-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,867,0,
EFLOA,2025Q1,Collar,193-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,250,0,
EFLOA,2025Q1,Collar,193-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,250,0,
EFLOA,2025Q1,Collar,193-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,250,0,
EFLOA,2025Q1,Collar,194-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,122,0,
EFLOA,2025Q1,Collar,194-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,122,0,
EFLOA,2025Q1,Collar,194-S&P500 Life Hedge N/A Equity/Index,BOA,09/20/2024,0.0,122,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,1173,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,1173,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,1173,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,203,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,203,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,203,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,143,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,143,0,
EFLOA,2025Q1,Collar,,,10/18/2024,0.0,143,0,
EFLOA,2025Q1,Collar,198-S&P500 Life Hedge N/A Equity/Index,WFC,11/15/2024,0.0,903,0,
EFLOA,2025Q1,Collar,198-S&P500 Life Hedge N/A Equity/Index,WFC,11/15/2024,0.0,903,0,
EFLOA,2025Q1,Collar,198-S&P500 Life Hedge N/A Equity/Index,WFC,11/15/2024,0.0,903,0,
EFLOA,2025Q1,Collar,199-S&P500 Life Hedge N/A Equity/Index,WFC,11/15/2024,0.0,1965,0,
EFLOA,2025Q1,Collar,199-S&P500 Life Hedge N/A Equity/Index,WFC,11/15/2024,0.0,1965,0,
