name,state,date_acquired,book_value,investment_income,ownership_pct
". PPM America Private Equity Fund VIII-A, L.P. O Chicago",IL,06/08/2022,209053153,3007843,57.0
". SFR Delos Partners, L.P. O New York",NY,04/30/2021,145187296,0,29.87
"Thoma Bravo Discover Fund II, L.P. O El Segundo",CA,05/13/2021,116332424,0,29.85
"000000-00-0 . NOVA Infrastructure Fund I, L.P. O NOVA Infrastructure GP I, L.P. O Wilmington",DE,08/06/2021,79434243,0,21.5
"Investor Apollo Insurance Soltions . AOP Finance Partners, L.P. O El Segundo",CA,04/30/2021,56738825,1614847,18.67
". JNAM, LLC O Chicago",IL,05/31/2005,52591276,607000000,100.0
". AA GP Solutions Fund, L.P. O Wilmington",DE,07/29/2021,52513965,5277279,33.98
". NNN AGP Opportunities Fund II, L.P. O Wilmington",DE,05/27/2021,50429419,3066000,42.0
". AP Tundra Holdings, LLC O Wilmington",DE,12/29/2020,49469129,504000,11.19
". IPI Partners II-A, L.P. O Chicago",IL,04/30/2021,48061403,0,1.31
". Thoma Bravo XIV, L.P. O Chicago",IL,04/30/2021,42916741,1415834,0.56
"SkyKNight Capital Fund IV, L.P. O SPC Partners IV, L.P. O Wilmington",DE,05/26/2021,35948225,5130544,21.89
". Veritas Capital Fund VII, L.P. O New York",NY,04/14/2020,35095968,0,0.44
Marina Del Rey,CA,11/12/2020,32051040,874939,5.0
". AG Essential Housing Fund II, L.P. O Wilmington",DE,12/23/2021,26088717,0,2.37
"PPMC 2022-6RA FR 2022-6RA SUB Jackson Financial, Inc",,12/01/2023,24508160,0,100.0
"Insight Partners XII, L.P. O Beverly Hills CA LLCP Partners",VI,05/30/2017,22199306,792503,1.03
"Designation Book/ Years Other- Foreign . Thoma Bravo Discover Fund III, L.P. O Chicago",IL,06/30/2021,20848473,0,0.53
"PPM Loan Management Company 2, LLC, Retention . Series 6 O Chicago",IL,12/21/2023,19927575,0,100.0
"Madison Dearborn Capital Partners VIII, L.P. O Radnor",PA,10/24/2019,18988438,3266158,2.52
"000000-00-0 . NewSpring Growth Capital V, L.P. O . North Castle Partners V, L.P. O New York",NY,05/21/2018,18671245,0,1.25
". Cortec Group Fund VII, L.P. O New York",NY,12/10/2019,18621498,8403212,1.7
". Apollo Investment Fund IX, L.P. O Purchase",NY,03/14/2019,18258672,861733,0.08
". Arlington Capital Partners V, L.P. O Chevy Chase",MD,08/23/2019,17522579,0,0.66
". Clayton, Dubilier & Rice Fund XI, L.P. O New York",NY,09/22/2021,17436535,0,0.13
Denver,CO,07/19/2018,17336936,4509,2.09
Newtown Square,PA,11/05/2019,17246383,-1055,2.43
". TSG8, L.P. O San Francisco",CA,01/07/2019,17081804,74654,0.88
El Segundo,CA,11/14/2018,16959281,0,0.53
Marina Del Rey,CA,05/23/2018,16464839,358650,2.43
". JNLD, LLC O Franklin",TN,07/01/2006,16427378,0,100.0
