loan_number,city,state,date_acquired,interest_rate,book_value
GOOD,,,09/20/2023,0.0,26240
GOOD,,,09/20/2023,0.0,40608
GOOD,,,09/01/2023,0.0,75008
HERO,,,09/20/2023,0.0,17407
HERO,,,09/20/2023,0.0,26838
HERO,,,09/20/2023,0.0,40706
HERO,,,09/20/2023,0.0,45428
HERO,,,09/20/2023,0.0,42005
HIGHWOODS,,,09/26/2023,0.0,593950
HIGHWOODS,,,09/26/2023,0.0,2394818
HENDR,,,09/15/2023,0.0,21690
HENDR,,,09/15/2023,0.0,41793
HENDR,,,09/15/2023,0.0,21510
HENDR,,,09/15/2023,0.0,7202
HENDR,,,09/15/2023,0.0,15563
HENDR,,,09/15/2023,0.0,11397
JPMMT,,,09/01/2023,0.0,2679
JONAH,,,09/10/2023,0.0,92496
LIFEPOINT,,,08/14/2023,0.0,378213
LPSLT,,,09/20/2023,0.0,79880
LPSLT,,,09/20/2023,0.0,44896
LOWES,,,09/15/2023,0.0,1000000
MVWOT,,,09/20/2023,0.0,34038
MVWOT,,,09/20/2023,0.0,284923
MSBAM,,,08/01/2023,0.0,170980
MSBAM,,,09/01/2023,0.0,497605
MSAIC,,,09/20/2023,0.0,60257
MSAIC,,,09/20/2023,0.0,50440
MSAIC,,,09/20/2023,0.0,21648
MSAIC,,,09/20/2023,0.0,95949
MSAIC,,,09/20/2023,0.0,49584
NRART,,,08/15/2023,0.0,750000
SRFC,,,09/20/2023,0.0,171435
SRFC,,,09/20/2023,0.0,114290
SRFC,,,07/20/2023,0.0,701024
SRFC,,,09/20/2023,0.0,15724
SRFC,,,09/20/2023,0.0,7862
SRFC,,,09/20/2023,0.0,188473
SSCRF,,,09/15/2023,0.0,18599
SNVA,,,09/20/2023,0.0,33275
SPSS,,,09/15/2023,0.0,46641
SPSS,,,09/15/2023,0.0,4065
BELL,,,08/25/2023,0.0,5000
TARGET,,,09/15/2023,0.0,62727
HENDR,,,09/15/2023,0.0,6211
USTA,National Tennis,CEN,07/08/2023,0.0,165170
VSTNA,,,09/20/2023,0.0,41157
WAMU,,,09/01/2023,0.0,23058
WFRBS,,,08/01/2023,0.0,803224
WMALT,,,09/01/2023,0.0,15936
WLKRG,,,09/15/2023,0.0,23896
WFCM,,,07/01/2023,0.0,92928
WFMBS,,,09/01/2023,0.0,725
GOODG,,,09/15/2023,0.0,15016
GOODG,,,09/15/2023,0.0,19410
HERO,,,09/20/2023,0.0,23030
MCSLT,,,09/20/2023,0.0,12392
MCSLT,,,09/20/2023,0.0,30693
NORDIC,,,09/18/2023,0.0,23132
