name,state,date_acquired,book_value,investment_income,ownership_pct
GINNIE MAE I POOL 6,,12/01/2021,7894251,0,0.0
BX 2020-B,,11/15/2021,5674219,0,0.0
NOBLE E,,07/26/2021,4191349,-13616,0.0
AALLC 201,,12/02/2021,3968190,0,0.0
MASCO,,12/01/2021,3354995,0,0.0
BX 2018-,,10/15/2021,3000000,0,0.0
HUSKY E,,01/27/2021,2592557,0,0.0
KFC/PIZZA HUT/TACO,,03/01/2021,2520443,0,0.0
WLKRG 2015,,12/15/2021,2205220,275200,0.0
NU,,12/16/2021,2019944,0,0.0
ENTERGY ARK,,06/02/2021,1997960,0,0.0
BANK OF AM,,10/15/2021,1996920,76604,0.0
MSAIC 2021-2A A 1.600% 04/22/47,,12/02/2021,1996360,-3640,0.0
GOODG 2017,,12/20/2021,1995860,0,0.0
HERO 2015,,12/20/2021,1994920,721,0.0
E14 02209S-AU-7 ALTRIA,,05/24/2021,1994420,35195,0.0
ERAC USA FI,,12/25/2021,1994400,451,0.0
WFRBS 2011- C,,06/01/2021,1975740,12433,0.0
ABB TREASURY CENTE,,06/15/2021,1968120,0,0.0
TARGET SHELBY MIC C,,09/21/2021,1935000,42652,0.0
TENET HEALT C,,06/21/2021,1888220,193236,0.0
E14.3 034863-AP-5 WASTE CONNEC,,12/13/2021,1632860,-138970,0.0
E14.2 759351-AJ-8 REALTY I,,07/27/2021,1508910,-4214,0.0
MSAIC 2017,,07/15/2021,1500000,0,0.0
RIO TINTO FINANC C,,11/05/2021,1484640,8210,0.0
FIDELITY NATIONAL INFOR,,03/03/2021,1066480,0,0.0
HUGHES SATELLITE SY,,02/16/2021,1053894,359,0.0
BAFC 2006-,,12/01/2021,1024957,0,0.0
BXGNT 201,,12/02/2021,1000000,0,0.0
NASDAQ,,11/15/2021,999750,196,0.0
GOODG 2016,,12/15/2021,999710,0,0.0
TD AMERITRADE HO C,,09/24/2021,999500,85380,0.0
ASS,,07/12/2021,999270,763,0.0
T-MOBIL C,,09/30/2021,997790,75531,0.0
NEWFIELD EXPLOR,,12/22/2021,997690,1586,0.0
VSTNA 201 C,,12/01/2021,996950,320,0.0
PART 2016,,08/23/2021,996560,158,0.0
ANALOG,DE,10/05/2021,996350,-17134,0.0
TYCO ELECTRONICS C,,11/03/2021,995625,193,0.0
SRFC 2016,,10/20/2021,994220,236,0.0
MSAIC 20,,12/20/2021,988790,1799,0.0
REINSURANCE G,,02/16/2021,934730,0,0.0
BAT,CA,06/15/2021,934100,-2215,0.0
JOHNSON CON,,06/29/2021,916480,0,0.0
INTERPUBLIC,,03/29/2021,910980,65359,0.0
MSAIC 2019,,03/20/2021,907231,0,0.0
PACIF,,03/01/2021,800000,0,0.0
RYDER S,,09/01/2021,600000,0,0.0
ONGLT 201,,12/08/2021,576875,0,0.0
DUKE ENERGY CARO,,08/09/2021,548750,-5528,0.0
ONGLT 201,,12/09/2021,521424,0,0.0
GOODG 20,,12/20/2021,521250,-11419,0.0
USTA NATIONAL TENNIS C C,,04/06/2021,510000,3929,0.0
PRUDENTIAL FINA,,01/08/2021,499780,37,0.0
PHILLI,,03/11/2021,499530,49361,0.0
S C,,03/29/2021,499350,0,0.0
FEDEX 2.625%,,04/30/2021,498955,142,0.0
HERO 2016-,,12/20/2021,498620,1103,0.0
DR PEPPER SNAPPLE,,08/09/2021,498245,494,0.0
MCK,,03/31/2021,497620,1319,0.0
EHGVT 201,,12/25/2021,495895,812,0.0
MCA 202,,02/01/2021,456854,0,0.0
CSL LI,,03/26/2021,454649,0,0.0
APPALACHIAN,,03/30/2021,443000,0,0.0
MAJOR LEAGUE BASEBALL,,04/29/2021,425351,0,0.0
GMACM 2006-,,09/01/2021,395640,0,0.0
WELLS FARGO &,CO,12/01/2021,372297,0,0.0
MVWOT 2014,,12/20/2021,358314,0,0.0
WMALT 2005-8,,06/15/2021,308190,0,0.0
FREDDIE MAC G,,12/01/2021,292653,0,0.0
FMG RESO,,12/01/2021,287838,0,0.0
SPSS 2011,,12/15/2021,276708,0,0.0
PERRIGO FI,,07/14/2021,274024,-62,0.0
LPSLT 2020-,,12/20/2021,274021,0,0.0
NORFOLK SOUTHER,,12/08/2021,264729,0,0.0
BXGNT 201,,12/02/2021,250000,0,0.0
Date Purchaser Shares eration Disposal (Decrease) Accretion Recognized 13 - 14) 0 (Loss) on During Dividends CALRIV SCI HLD CORP 3.875% 06/30/28,,06/10/2021,250000,1588,0.0
PSMC 2018,,12/20/2021,239195,0,0.0
GE CAPITAL INTERNAT,,12/15/2021,238598,0,0.0
THERMO FISHER SCIEN C,,12/15/2021,227619,0,0.0
12656*-AB-8 ANGLO AMERICAN,CA,10/15/2021,198396,0,0.0
GLDN 2016,,09/20/2021,197841,0,0.0
E14.1 46617L-AA-9 HENDR 2012,,12/15/2021,195716,0,0.0
HENDR 2013,,12/01/2021,190849,0,0.0
SFS 201,,12/15/2021,180683,0,0.0
SFS 200,,12/15/2021,180663,0,0.0
HENDR 2010,,12/15/2021,171774,0,0.0
WPX E,,06/07/2021,169103,0,0.0
ABFC 2005-A,,08/01/2021,164045,0,0.0
AMERICAN EXPRESS C,,12/02/2021,160143,297872,0.0
MAXIM INTEGRATED,PR,07/23/2021,159273,2027,0.0
MCSLT 2019,,10/07/2021,157440,15292,0.0
LYB INT FI,,06/11/2021,154221,0,0.0
FIAOT 2016,,12/15/2021,151638,0,0.0
ARMY & AIR FORCE,,12/15/2021,149266,0,0.0
VSTNA 201 C,,12/01/2021,146000,0,0.0
DELPHI TECHNOL,,11/02/2021,137491,0,0.0
