name,state,date_acquired,book_value,investment_income,ownership_pct
G5147*-AB-2 JOHNSON MATTHEY C,,06/05/2023,3600000,0,0.0
OCT66 2022-1A A 2022-1A A C,,11/16/2023,3491250,0,0.0
HIGHWOODS REALTY,,09/26/2023,3328566,-931396,0.0
VERIZON COMMUNICATIONS,,04/11/2023,3175880,-115964,0.0
GLENCORE FUNDING,,05/30/2023,3142993,0,0.0
UNITEDHEALTH GROUP,,04/24/2023,3057090,67649,0.0
MCKINSEY,,06/11/2023,3000000,0,0.0
ISLAND TIMBERLANDS FINANCE,,01/03/2023,3000000,36137,0.0
NATWEST GROUP PLC C,,06/01/2023,3000000,-10260,0.0
MSBAM 2014-C15 A4,,12/01/2023,2571250,0,0.0
NRART NRART 2020-T2,,09/15/2023,2499995,0,0.0
WFRBS 2013-C15 A4,,08/01/2023,2428508,0,0.0
CREDIT SUISSE C,,03/15/2023,2316520,-1020996,0.0
E14.2 61690G-AF-8 MSBAM 2014-C14 A5,,12/01/2023,2273073,0,0.0
COMM 2014-UBS3 A4,,09/13/2023,2113164,-44587,0.0
(Bonds) Book/ Current Other- Book/ Change in Foreign and Paid for AMGEN,,02/16/2023,2033880,9156,0.0
KOHL'S,,03/02/2023,2032640,-622437,0.0
STANDARD CHARTERED C,,03/15/2023,2000000,0,0.0
SAN DIEGO GAS & ELECTRIC,,09/01/2023,1999680,0,0.0
METROPOLITAN EDISON,,03/15/2023,1997160,0,0.0
LINCOLN NATIONAL,,04/21/2023,1996300,-432214,0.0
ITC HOLDINGS,,06/16/2023,1994300,92,0.0
CREDIT SUISSE NEW YORK C,,03/17/2023,1988720,-198056,0.0
AMGEN,,02/16/2023,1857620,-58976,0.0
COMM 2014-UBS2 A5,,12/01/2023,1856402,0,0.0
COMM 2014-CR14 A4,,12/01/2023,1798930,0,0.0
LYB INTERNATIONAL FINANCE C,,07/15/2023,1680732,0,0.0
E14 020002-AZ-4 ALLSTATE,,06/15/2023,1497045,0,0.0
ESSEX PORTFOLIO,,05/01/2023,1487280,0,0.0
CAMDEN PROPERTY TRUST,,06/15/2023,1483170,0,0.0
MVWOT 2022-2A A 2022-2A A,,12/20/2023,1352749,0,0.0
NRART 2020-T1 DT1,,08/15/2023,1249999,0,0.0
TELEFONICA EMISIONES SAU C,,12/07/2023,1072000,0,0.0
WFRBS 2013-C13,AS,05/01/2023,1029968,0,0.0
COMM 2013-CR10 A4,,05/01/2023,1029949,0,0.0
WFCM 2017-C38 B,,05/11/2023,1029930,-125197,0.0
MPLX,,03/13/2023,1008210,-135,0.0
SYDNEY AIRPORT FINANCE C,,03/22/2023,1008110,0,0.0
MORGAN STANLEY,,02/25/2023,1003840,0,0.0
SCHNEIDER NATIONAL,,09/25/2023,1000000,0,0.0
NATIONAL RURAL UTILITIES,,11/15/2023,999230,0,0.0
BANK OF AMERICA,,07/24/2023,999190,0,0.0
KANSAS CITY SOUTHERN,,04/18/2023,999140,-98283,0.0
IMPERIAL BRANDS FINANCE C,,02/11/2023,999000,0,0.0
ARIZONA PUBLIC SERVICE,,11/01/2023,998690,-154603,0.0
PIEDMONT OPERATING PART,,07/27/2023,997910,208,0.0
LINCOLN NATIONAL,,03/29/2023,997670,-105892,0.0
PFIZER,,06/15/2023,996810,0,0.0
MARSH & MCLENNAN,,10/15/2023,996060,0,0.0
Description Par Value Actual Cost Value (Decrease) Accretion Recognized (11+12-13) Value Date Disposal on Disposal Disposal KINDER MORGAN ENERGY,,02/15/2023,995980,0,0.0
CROWN CASTLE INTER,,05/15/2023,995780,-22708,0.0
SES SA C,,04/04/2023,995180,0,0.0
TRINITY ACQUISITION PLC C,,08/15/2023,994390,0,0.0
LOWES,,09/15/2023,994010,0,0.0
HIGHWOODS REALTY,,09/26/2023,988180,-108037,0.0
DIVERSIFIED ABS PHASE,,12/28/2023,987452,0,0.0
E-TRADE FINANCIAL,,07/28/2023,980220,10579,0.0
FFIN 2021-2A A 2021-2A,,12/15/2023,936891,0,0.0
WFCM 2013-LC12 A4,,06/01/2023,934215,0,0.0
WFRBS 2013-C13 A4,,04/01/2023,922422,0,0.0
SRFC 2018-2A A,,07/20/2023,885922,0,0.0
SRFC 2022-3A A,,12/20/2023,780958,0,0.0
CNH INDUSTRIAL C,,08/15/2023,750000,0,0.0
NRART 2020-T1 CT1,,08/15/2023,749999,0,0.0
SRFC 2022-1A C,,12/20/2023,746972,0,0.0
JONAH 2022-1 A1 2022-1 A1,,12/10/2023,630399,0,0.0
655663-D*-0 NORDSON,,07/26/2023,600000,0,0.0
Description Par Value Actual Cost Value (Decrease) Accretion Recognized (11+12-13) Value Date Disposal on Disposal Disposal DR HORTON,,07/06/2023,558125,0,0.0
JPMCC 2013-C13 A4,,05/01/2023,530659,0,0.0
MSC 2015-UBS8 A3,,11/01/2023,524261,0,0.0
AMERICAN INTERNATIONAL,,11/22/2023,518020,0,0.0
PILGRIM'S PRIDE,,10/12/2023,503125,0,0.0
LEVEL 3 FINANCING,,05/10/2023,501250,-205932,0.0
CHARLES SCHWAB,,12/05/2023,499290,-23355,0.0
COMERICA,,09/18/2023,498125,-72057,0.0
SRFC 2022-1A C,,12/20/2023,497926,0,0.0
PENSKE TRUCK LEASING,,01/17/2023,495700,0,0.0
AUTOZONE,,01/15/2023,492155,0,0.0
QVC,,12/15/2023,476250,-89002,0.0
MYLAN,,01/15/2023,447515,0,0.0
EQFY 2023-1A A 2023-1A A,,10/04/2023,437277,3890,0.0
MSAIC,,12/20/2023,420651,0,0.0
PEARL MERGER SUB,,05/11/2023,404100,-33771,0.0
Description Par Value Actual Cost Value (Decrease) Accretion Recognized (11+12-13) Value Date Disposal on Disposal Disposal SABINE PASS LIQUEFACTION,,07/06/2023,387000,1754,0.0
FORTRESS TRANSPORTATION,,02/27/2023,376875,-42857,0.0
LIFEPOINT HOSPITALS,,08/14/2023,362534,10336,0.0
GOODG 2022-1A B 2022-1A,,12/15/2023,349895,0,0.0
EQT,,06/09/2023,346658,0,0.0
VISTAJET C,,07/15/2023,329522,0,0.0
USTA NATIONAL TENNIS CENTER,,07/08/2023,327812,0,0.0
HAWAIIAN BRAND INTELLECT C,,10/10/2023,315375,-49193,0.0
ONEOK,,06/01/2023,295566,292,0.0
LPSLT 2020-2GF A,,12/20/2023,294304,0,0.0
CONAGRA BRANDS,,01/25/2023,294274,0,0.0
GOOD 2022-1GS A,,12/20/2023,288678,0,0.0
CVS PASS THRU TRUST,,12/10/2023,272419,0,0.0
GOODG 2023-1A A 2023-1A A,,04/03/2023,270022,0,0.0
TARGET SHELBY MICHIGAN,,12/15/2023,264858,0,0.0
UNITED AIRLINES INC,,05/01/2023,260000,-31789,0.0
ARMENIA MOUNTAIN WIND,,12/31/2023,259732,0,0.0
NATIONAL FOOTBALL LEAGUE,,10/15/2023,259294,0,0.0
EHGVT 2023-A A 2023-A A,,09/26/2023,250635,2781,0.0
VISTAJET CLASS A 2021-1 C,,08/15/2023,250298,0,0.0
CLYDESDALE ACQUISITION,,05/19/2023,250240,-12502,0.0
ASBURY AUTO GRP,,03/02/2023,250000,-34120,0.0
CDI ESCROW ISSUER INC,,11/28/2023,250000,-18125,0.0
CIT GROUP,,06/20/2023,250000,0,0.0
KB HOME,,05/10/2023,250000,-18438,0.0
AKER BP ASA C,,02/23/2023,249240,-11495,0.0
NEWS CORP,,05/12/2023,247318,-137,0.0
PARK AEROSPACE HOLDINGS C,,03/15/2023,239375,0,0.0
BX 2022-LP2 C,,07/15/2023,235630,0,0.0
MSAIC 2019-1A,,12/20/2023,234028,0,0.0
LIBERTY MUTUAL GROUP,,06/15/2023,220388,0,0.0
EHGVT 2016-A A,,07/25/2023,210058,0,0.0
SPSS 2011-1A A,,12/15/2023,202024,0,0.0
MSAIC 2018-1A A,,12/20/2023,198886,0,0.0
EHGVT 2019-A A,,12/25/2023,198698,0,0.0
TENET HEALTHCARE,,01/20/2023,195546,-12280,0.0
NEWS CORP,,05/17/2023,192425,3837,0.0
MSAIC 2021-2A A,,12/20/2023,177968,0,0.0
ARMY & AIR FORCE EXCHANGE,,12/15/2023,176758,0,0.0
GOODG 2019-1A,,12/15/2023,172900,0,0.0
LPSLT 2020-3GS A,,12/20/2023,172548,0,0.0
VSTNA 2017-A C,,12/20/2023,165279,0,0.0
GOOD 2021-5CS A,,12/20/2023,163597,0,0.0
GOODG 2022-1A B,,11/15/2023,163296,0,0.0
FREDDIE MAC REMICS 3762 WP,,12/01/2023,161765,0,0.0
MCSLT 2019-1A A C,,12/20/2023,148671,0,0.0
GOLDMAN SACHS US GOVERNMENT,,12/27/2023,145524,0,5.24
96928*-DC-8 GSA HENDERSON NEVADA,,12/15/2023,145069,0,0.0
PACEF 2020-1A A,,12/20/2023,144145,0,0.0
CPEF 2023-1A A 2023-1A A,,11/10/2023,137529,800,0.0
GOODG 2017-2A A C,,12/15/2023,132324,0,0.0
MVWOT 2019-2A C,,12/20/2023,131823,0,0.0
CPACE 2021-1 A,,12/10/2023,120218,0,0.0
HENDR 2010-3A A,,12/15/2023,119809,0,0.0
WAMU 2004-S3 B1,,12/01/2023,117657,0,0.0
GOOD 2022-4CS A 2022-4CS,,12/20/2023,117078,0,0.0
SSCRF 2015-1A A,,12/15/2023,116069,0,0.0
FFIN 2019-1A A,,12/15/2023,113163,0,0.0
TENET HEALTHCARE,,06/01/2023,104000,0,0.0
WLKRG 2019-AA B,,12/15/2023,102666,0,0.0
ANNUAL STATEMENT FOR THE YEAR 2023 OF THE JACKSON NATIONAL LIFE INSURANCE CO. OF NEW YORK NORDIC AVIATION CAPITAL C,,11/20/2023,101800,10566,0.0
CONTINENTAL RESOURCES,,04/15/2023,101000,0,0.0
EHGVT 2019-A B,,12/25/2023,99360,0,0.0
AALLC 2018-1 B,,12/02/2023,98323,0,0.0
AALLC 2018-1 A,,12/02/2023,98317,0,0.0
HGVGI 2019-A A,,12/25/2023,96404,0,0.0
WFCM 2013-LC12 A4,,07/01/2023,95709,0,0.0
GOODG 2018-1A A C,,11/15/2023,95660,0,0.0
GSMS 2015-GC32 A3,,11/01/2023,94670,0,0.0
CWL 2006-10 1AF5,,12/01/2023,92958,0,0.0
ONGLT 2019-A C,,12/09/2023,92473,0,0.0
ONGLT 2019-A B,,12/09/2023,92463,0,0.0
