name,state,date_acquired,book_value,investment_income,ownership_pct
". PPM America Private Equity Fund VIII-A, L.P. O Chicago",IL,06/08/2022,278701923,0,57.0
". SFR Delos Partners, L.P. O New York",NY,04/30/2021,135130095,0,29.87
"Pretium Olympus JV, L.P. O Pretium Olympus GP, LLC, the General Revelstoke Capital Partners Fund II, L.P. O El Segundo",CA,05/13/2021,110513269,0,29.85
". Motive Capital Fund II-A, L.P. O Wilmington",DE,08/06/2021,93351952,88552,21.5
". AOP Finance Partners, L.P. O El Segundo",CA,04/30/2021,73090229,0,18.67
". JNAM, LLC O Chicago",IL,05/31/2005,62233627,651500000,100.0
". IPI Partners II-A, L.P. O Chicago",IL,04/30/2021,61355738,0,1.31
". AA GP Solutions Fund, L.P. O Wilmington",DE,07/29/2021,59008623,0,33.98
". AP Tundra Holdings, LLC O Wilmington",DE,12/29/2020,56005768,505381,11.19
. RGA REINSURANCE Chesterfield,MO,12/01/2024,50000000,1000000,10.0
". NNN AGP Opportunities Fund II, L.P. O Wilmington",DE,05/27/2021,49263101,63641,42.0
". Thoma Bravo XIV, L.P. O Chicago",IL,04/30/2021,48337587,2627550,0.56
TEACHERS INSURANCE AND ANNUITY New York,NY,12/01/2024,46863423,0,2.0
". NOVA Infrastructure Fund I, L.P. O Wilmington",DE,05/26/2021,42845505,1357975,21.89
". Veritas Capital Fund VII, L.P. O New York",NY,04/14/2020,36107412,0,0.44
Marina Del Rey,CA,11/12/2020,34526602,-65306,5.0
". Veritas Capital Fund VIII, L.P. O New York",NY,07/01/2022,25285693,1211,0.34
Chicago,IL,06/30/2021,23933114,689875,0.53
PPMC 2022-6RA O 6.,,12/01/2023,21441898,0,95.0
"PPM Loan Management Company 2, LLC, Retention . Series 6 O Chicago",IL,12/21/2023,19723741,0,100.0
". Designation Book/ Years Other- Foreign . Madison Dearborn Capital Partners VIII, L.P. O Chicago",IL,11/19/2020,19572924,688016,0.79
". MidOcean Partners V, L.P. O New York",NY,05/21/2018,19564351,0,1.25
"JFL Equity Investors VI, L.P. O Radnor",PA,10/24/2019,19496875,2146552,2.52
"Designation Book/ Years Other- Foreign . Thoma Bravo Discover Fund IV, L.P. O Chicago",IL,12/07/2022,19261989,0,0.597
"Insight Partners XIII, L.P. O Beverly Hills CA LLCP Partners",VI,05/30/2017,19238772,3761012,1.03
". Green Equity Investors IX, L.P. O Wilmington",DE,04/04/2022,18849410,0,0.14
". Clayton, Dubilier & Rice Fund XI, L.P. O New York",NY,09/22/2021,18699433,207050,0.13
". Cortec Group Fund VII, L.P. O New York",NY,12/10/2019,18622306,126389,1.7
"PPM Loan Management Company 2, LLC, Retention . Series 7 O Chicago",IL,03/20/2024,18197333,882347,100.0
New York,NY,08/14/2020,17989509,23282,3.51
". Arlington Capital Partners V, L.P. O Chevy Chase",MD,08/23/2019,17596780,2122165,0.66
". Apollo Investment Fund IX, L.P. O Purchase",NY,03/14/2019,17309556,1943321,0.08
". JNLD, LLC O Franklin",TN,07/01/2006,17212558,0,100.0
"Riverside Fund V, L.P. O Denver",CO,07/19/2018,17171395,1368896,2.09
". TSG8, L.P. O San Francisco",CA,01/07/2019,17047652,0,0.88
. Island NYC Recovery Fund I L.P. O New York,NY,10/28/2021,17000388,0,6.28
. Newtown Square,PA,11/05/2019,16253297,3959511,2.43
NATIONWIDE MUTUAL INSURANCE Columbus,OH,12/01/2024,16184440,0,1.11
New York,NY,09/07/2021,15377254,0,1.18
". AG Essential Housing Fund II, L.P. O Wilmington",DE,12/23/2021,15289558,33840,2.37
DOCTORS CO INTERINSURANCE Napa CA DOCTORS,CO,12/01/2024,15000000,0,3.0
Marina Del Rey,CA,06/25/2024,14635904,0,2.0
". Aurora Equity Partners VI, L.P. O Los Angeles",CA,04/30/2021,14016511,0,1.0
". Clairvest Equity Partners VI-A, L.P. O Toronto",CAN,07/02/2020,13617909,0,6.03
". Square Mile Credit Partners II, L.P. O New York",NY,02/27/2019,13519256,0,2.0
". Catterton Partners IX, L.P. O Greenwich",CT,05/21/2020,13265449,256881,0.67
". Carlyle Infrastructure Credit Fund, L.P. O Washington",DC,04/19/2022,13224868,-4711950,12.9
". Thoma Bravo XV, L.P. O Chicago",IL,06/09/2022,13170066,0,0.149
"NewSpring Growth Capital V, L.P. O Radnor",PA,08/04/2020,13054009,0,14.86
New York,NY,11/26/2019,12763058,1297041,1.26
"Insight Partners XII, L.P. O El Segundo",CA,11/14/2018,12727070,4673099,0.53
". Thoma Bravo XIII, L.P. O Chicago",IL,02/13/2019,12498315,1467607,0.43
". CapStreet V, L.P. O Houston",TX,12/18/2019,12329949,67752,2.14
". Wind Point Partners IX-A, L.P. O Chicago",IL,09/05/2019,11717207,1027750,1.08
"SPC Partners V, L.P. O Marina Del Rey",CA,04/28/2015,11150737,1990664,1.96
"SPC Partners VII, L.P. O Marina Del Rey",CA,05/23/2018,11085836,5326560,2.43
