name,state,date_acquired,book_value,investment_income,ownership_pct
CUSIP Date Shares of Dividends Designation BX 2024-MF C 2024-MF B,,02/06/2024,0,0,0.0
BX 2024-MF C 2024-MF C,,02/06/2024,0,0,0.0
CWL 2006-10 1AF5,,01/01/2024,0,0,0.0
GOOD 2022-3CS A 2022-3CS A,,03/13/2024,0,0,0.0
HINTT 2024-A B 2024-A B,,03/19/2024,0,0,0.0
HINTT 2024-A B 2024-A C,,03/19/2024,0,0,0.0
BEATS 2024-1A A2 2024-1A A2,,02/23/2024,0,0,0.0
MSAIC 2024-1 A 2024-1 A,,02/13/2024,0,0,0.0
MOTOROLA SOLUTIONS INC,,02/13/2024,0,0,0.0
Description Par Value (Decrease) Accretion nized 13) GINNIE MAE II POOL 3636 .,,03/01/2024,0,0,0.0
GINNIE MAE I POOL,,03/01/2024,0,0,0.0
GINNIE MAE I POOL,,03/01/2024,0,0,0.0
GINNIE MAE I POOL,,03/01/2024,0,0,0.0
GINNIE MAE I POOL,,03/01/2024,0,0,0.0
GINNIE MAE I POOL,,03/01/2024,0,0,0.0
96928*-DC-8 GSA HENDERSON NEVADA .,,03/15/2024,0,0,0.0
FREMF 2017-K725 B .,,02/01/2024,0,0,0.0
FREDDIE MAC GOLD POOL G04668 .,,03/01/2024,0,0,0.0
FREDDIE MAC GOLD POOL G05472 .,,03/01/2024,0,0,0.0
FREDDIE MAC GOLD POOL A87594 .,,03/01/2024,0,0,0.0
FREDDIE MAC REMICS 3762 WP .,,03/01/2024,0,0,0.0
AALLC 2018-1 A .,,03/02/2024,0,0,0.0
AALLC 2018-1 B .,,03/02/2024,0,0,0.0
AMERICAN TOWER .,,02/15/2024,0,0,0.0
AON CORP/AON GLOBAL HOLD .,,02/09/2024,0,0,0.0
ARDAGH PACKAGING FINANCE .,,03/28/2024,0,0,0.0
ARMY & AIR FORCE EXCHANGE .,,03/15/2024,0,0,0.0
HGVGI 2019-A A .,,03/25/2024,0,0,0.0
HGVGI 2019-A B .,,03/25/2024,0,0,0.0
BXGNT 2017-A B .,,03/02/2024,0,0,0.0
BX 2022-LP2 C .,,02/15/2024,0,0,0.0
BAFC 2006-D 5A3 .,,03/01/2024,0,0,0.0
BOEING .,,03/25/2024,0,0,0.0
COMM 2014-UBS2 A5 .,,02/01/2024,0,0,0.0
COMM 2014-CR14 A4 .,,01/12/2024,0,0,0.0
CVS PASS THRU TRUST .,,03/10/2024,0,0,0.0
CWHL 2004-5 1A5 .,,03/01/2024,0,0,0.0
CPEF 2023-1A A 2023-1A A .,,03/15/2024,0,0,0.0
DNKN 2021-1A A23 .,,02/20/2024,0,0,0.0
DIVERSIFIED ABS PHASE .,,03/28/2024,0,0,0.0
DPABS 2019-1A A2 .,,01/25/2024,0,0,0.0
EHGVT 2023-A A 2023-A A .,,03/25/2024,0,0,0.0
EHGVT 2019-A A .,,03/25/2024,0,0,0.0
EHGVT 2019-A B .,,03/25/2024,0,0,0.0
CAESARS ENTERTAIN INC .,,02/06/2024,0,0,0.0
ENTERPRISE PRODUCTS OP .,,02/15/2024,0,0,0.0
EQFY 2023-1A A 2023-1A A .,,03/15/2024,0,0,0.0
FFIN 2019-1A A .,,03/15/2024,0,0,0.0
FFIN 2021-2A A 2021-2A A .,,03/15/2024,0,0,0.0
GMACM 2006-J1 A6 .,,03/01/2024,0,0,0.0
42770X-AA-5 Description Par Value (Decrease) Accretion nized 13) GLDN 2016-1A A .,,03/20/2024,0,0,0.0
GLDN 2016-2A A .,,03/20/2024,0,0,0.0
GOODG 2023-1A A 2023-1A A .,,01/15/2024,0,0,0.0
GOODG 2023-1A A 2023-1A A .,,03/15/2024,0,0,0.0
GOODG 2016-1A A .,,03/15/2024,0,0,0.0
49427R-C*-1 GOODG 2017-1A A .,,03/15/2024,0,0,0.0
GOODG 2019-1A .,,02/15/2024,0,0,0.0
GOODG 2019-1A .,,03/15/2024,0,0,0.0
GOODG 2022-1A B 2022-1A A .,,03/15/2024,0,0,0.0
GOOD 2022-4CS A 2022-4CS A .,,03/20/2024,0,0,0.0
GOOD 2021-5CS A .,,03/20/2024,0,0,0.0
GOOD 2022-1GS A .,,03/20/2024,0,0,0.0
GOOD 2022-3CS A 2022-3CS A .,,03/20/2024,0,0,0.0
