name,state,date_acquired,book_value,investment_income,ownership_pct
Number of Paid for Accrued Admini- UNITED MEXICAN STATES,,06/23/2025,0,0,0.0
ACRISURE LLC,,06/05/2025,0,0,0.0
ARES STRATEGIC INCOME FUND,,06/02/2025,0,0,0.0
BLUE OWL FINANCE LLC,,06/06/2025,0,0,0.0
CBRE SERVICES INC,,04/28/2025,0,0,0.0
DIAGEO INVESTMENT,,04/10/2025,0,0,0.0
DISCOVERY COMMUNICATIONS,,06/30/2025,0,0,0.0
HOLCIM,,04/02/2025,0,0,0.0
CRESCENT ENERGY FINANCE,,06/23/2025,0,0,0.0
LPL HOLDINGS,,04/01/2025,0,0,0.0
LAS VEGAS SANDS,,04/29/2025,0,0,0.0
MAGALLANES INC,,06/30/2025,0,0,0.0
MAGALLANES INC,,06/30/2025,0,0,0.0
MORGAN STANLEY,,04/14/2025,0,0,0.0
PAYCHEX,,04/08/2025,0,0,0.0
RENTOKIL TERMINIX LLC,,05/02/2025,0,0,0.0
ROCKET COS INC,,06/05/2025,0,0,0.0
SABINE PASS LIQUEFACTION,,04/15/2025,0,0,0.0
E04 95000U-3T-8 WELLS FARGO,,04/15/2025,0,0,0.0
NUTRIEN,,04/14/2025,0,0,0.0
CORP FINANCIERA,DE,04/29/2025,0,0,0.0
DEUTSCHE BANK,NY,05/06/2025,0,0,0.0
GRUPO NUTRESA SA,,05/06/2025,0,0,0.0
OFFICE CHERIFIEN DES PHO,,04/29/2025,0,0,0.0
SURA ASSET MANAGEMENT,,05/06/2025,0,0,0.0
SOFTBANK CORP,,06/30/2025,0,0,0.0
SUMITOMO MITSUI FINANCIAL,,06/30/2025,0,0,0.0
FIRST INDUSTRIAL,,05/12/2025,0,0,0.0
ARDN 2025-ARCP A,,06/05/2025,0,0,0.0
WHARF 2025-DC A,,06/16/2025,0,0,0.0
WHARF 2025-DC B,,06/16/2025,0,0,0.0
BCMM 2025-1A C,,06/05/2025,0,0,0.0
NMC CLO-4A A1R,,04/17/2025,0,0,0.0
SYMTOW 2025-1A A2,,05/30/2025,0,0,0.0
CGNT 2025-1A A2,,04/04/2025,0,0,0.0
LITMUS,,04/11/2025,0,0,0.0
QTS 2025-1A A2,,06/02/2025,0,0,0.0
TPDC 2025-1A A2,,04/01/2025,0,0,0.0
ZAYO GROUP 2025-2A A2,,05/01/2025,0,0,0.0
Year's Book/ Exchange Book/ ABBVIE .,,05/14/2025,0,0,0.0
ANALOG DEVICES .,,04/01/2025,0,0,0.0
TRUIST,FIN,06/05/2025,0,0,0.0
BERKSHIRE HATHAWAY .,,04/15/2025,0,0,0.0
BERRY GLOBAL .,,05/16/2025,0,0,0.0
BIOGEN .,,06/27/2025,0,0,0.0
COMCAST .,,06/05/2025,0,0,0.0
DAIMLER FINANCE N AMERICA .,,05/19/2025,0,0,0.0
DISCOVERY COMMUNICATIONS .,,06/30/2025,0,0,0.0
