loan_number,city,state,date_acquired,interest_rate,book_value
HERO,,,03/20/2024,0.0,3079
HSLT,,,03/25/2024,0.0,211416
HERO,,,03/20/2024,0.0,3778
HERO,,,03/20/2024,0.0,7299
HERO,,,03/20/2024,0.0,7502
HERO,,,03/20/2024,0.0,6906
IHEARTCOMMUNICATIONS,,,03/20/2024,0.0,355000
HENDR,,,03/15/2024,0.0,17933
HENDR,,,03/15/2024,0.0,25742
HENDR,,,03/15/2024,0.0,13249
HENDR,,,03/15/2024,0.0,10724
HENDR,,,03/15/2024,0.0,19017
HENDR,,,03/15/2024,0.0,14251
JPMMT,,,03/01/2024,0.0,775
JONAH,,,03/10/2024,0.0,186424
KILROY,,,01/17/2024,0.0,1728840
KROGER,,,02/01/2024,0.0,500000
LIFEPOINT,,,01/10/2024,0.0,107715
LPSLT,,,03/20/2024,0.0,62637
LPSLT,,,03/20/2024,0.0,36155
MVWOT,,,03/20/2024,0.0,27534
MVWOT,,,03/20/2024,0.0,356560
MACYS,Retail Hldgs,LLC,03/04/2024,0.0,471855
MSAIC,,,03/20/2024,0.0,9005
MSAIC,,,03/20/2024,0.0,54569
MSAIC,,,03/20/2024,0.0,44186
MSAIC,,,03/20/2024,0.0,19691
MSAIC,,,03/20/2024,0.0,82691
MSAIC,,,03/20/2024,0.0,36081
MOTOROLA,Solutions,INC,02/13/2024,0.0,3043222
ONGLT,,,03/08/2024,0.0,7972
SRFC,,,03/20/2024,0.0,85879
SRFC,,,03/20/2024,0.0,102120
SRFC,,,03/20/2024,0.0,51060
SRFC,,,03/20/2024,0.0,102332
SPIRIT,Realty,LP,01/19/2024,0.0,3088720
SSCRF,,,03/15/2024,0.0,23534
SNVA,,,03/20/2024,0.0,41933
SNVA,,,03/20/2024,0.0,20967
SNVA,,,03/20/2024,0.0,24643
SPSS,,,03/15/2024,0.0,45100
SPSS,,,03/15/2024,0.0,2249
TARGET,,,03/15/2024,0.0,65149
HENDR,,,03/15/2024,0.0,5324
USTA,,,01/08/2024,0.0,167739
VSTNA,,,03/20/2024,0.0,290126
WAMU,,,03/01/2024,0.0,23849
WMALT,,,03/01/2024,0.0,11504
WLKRG,,,03/15/2024,0.0,21045
WFMBS,,,03/01/2024,0.0,10280
NOVA,,,02/12/2024,0.0,499375
ABPCI,,,01/27/2024,0.0,174184
CARNIVAL,,,02/06/2024,0.0,535275
GOODG,,,03/15/2024,0.0,11955
GOODG,,,03/15/2024,0.0,13940
HERO,,,03/20/2024,0.0,4001
HERO,,,02/20/2024,0.0,3868
MCSLT,,,03/20/2024,0.0,12209
MCSLT,,,03/20/2024,0.0,34234
VISTAJET,,,03/20/2024,0.0,2439
VISTAJET,,,01/15/2024,0.0,180804
