entity,period,state,state_code,life,annuity,ah,other,total,deposit
JNLIC,2020Q3,North Dakota,NC,37670943,0,0,0,1795677,0
JNLIC,2020Q3,Ohio,ND,5533074,102627563,366908,0,0,0
JNLIC,2020Q3,Oklahoma,OH,874112103,0,0,0,0,0
JNLIC,2020Q3,Oregon,OK,9836623,164647149,251896,0,0,0
JNLIC,2020Q3,Pennsylvania,OR,43743590,0,0,0,461,0
JNLIC,2020Q3,Rhode Island,PA,966387,53056989,38590,0,32,0
JNLIC,2020Q3,South Carolina,RI,177105209,0,0,0,53985,0
JNLIC,2020Q3,South Dakota,SC,10246088,281650406,451187,0,0,0
JNLIC,2020Q3,Tennessee,SD,298116735,0,0,0,0,0
JNLIC,2020Q3,Texas,TN,9903752,392274286,234157,0,0,0
JNLIC,2020Q3,Vermont,UT,23540610,768642520,470568,0,0,0
JNLIC,2020Q3,Virginia,VT,60029,0,0,0,0,0
JNLIC,2020Q3,Washington,VA,7956441,236021838,309102,0,0,0
JNLIC,2020Q3,West Virginia,WA,67992,0,0,0,0,0
JNLIC,2020Q3,Wisconsin,WV,4012915,70914296,156913,0,1290505903,0
JNLIC,2020Q3,American Samoa,WY,11333478,180293691,423477,0,780378,0
JNLIC,2020Q3,Puerto Rico,GU,1268052,31401921,47537,0,12773358857,0
JNLIC,2020Q3,Northern Mariana Islands,VI,5317493,73871138,241916,0,0,0
JNLIC,2021Q2,Alaska,AL,4566105,121290800,106675,0,0,0
JNLIC,2021Q2,Arizona,AK,174777925,0,0,0,0,0
JNLIC,2021Q2,Arkansas,AZ,308084,6608561,11494,0,0,0
JNLIC,2021Q2,California,AR,890324153,0,0,0,0,0
JNLIC,2021Q2,Colorado,CA,5249601,169251194,277130,0,0,0
JNLIC,2021Q2,Connecticut,CO,188784176,0,0,0,0,0
JNLIC,2021Q2,Delaware,CT,3977930,59667938,94962,0,0,0
JNLIC,2021Q2,District Of Columbia,DE,9974415,0,0,0,79080,0
JNLIC,2021Q2,Florida,DC,34027611,854943888,1352654,0,0,0
JNLIC,2021Q2,Georgia,FL,236352049,0,0,0,0,0
JNLIC,2021Q2,Hawaii,GA,4656604,146204411,208971,0,0,0
JNLIC,2021Q2,Idaho,HI,33946532,0,0,0,0,0
JNLIC,2021Q2,Illinois,ID,3818493,184902865,62818,0,0,0
JNLIC,2021Q2,Indiana,IL,175478063,0,0,0,0,0
JNLIC,2021Q2,Iowa,IN,684667,56274228,12122,0,0,0
JNLIC,2021Q2,Kansas,IA,88152725,0,0,0,0,0
JNLIC,2021Q2,Kentucky,KS,306823,9642132,25460,0,0,0
JNLIC,2021Q2,Louisiana,KY,128879368,0,0,0,0,0
JNLIC,2021Q2,Maine,LA,21307341,775533086,812400,0,100000,0
JNLIC,2021Q2,Maryland,ME,203882987,0,0,0,0,0
JNLIC,2021Q2,Massachusetts,MD,16173269,219997710,181070,0,88028,0
JNLIC,2021Q2,Michigan,MA,545585155,0,0,0,226421,0
JNLIC,2021Q2,Minnesota,MI,1080051,56757614,164110,0,0,0
JNLIC,2021Q2,Mississippi,MN,51771385,0,0,0,0,0
JNLIC,2021Q2,Missouri,MS,1406969,32473277,66286,0,0,0
JNLIC,2021Q2,Montana,MO,22806368,0,0,0,0,0
JNLIC,2021Q2,Nebraska,MT,15350235,380238150,780795,0,0,0
JNLIC,2021Q2,Nevada,NE,95344498,0,0,0,43327,0
JNLIC,2021Q2,New Hampshire,NV,5682139,169673783,122141,0,0,0
JNLIC,2021Q2,New Jersey,NH,515883293,0,0,0,0,0
JNLIC,2021Q2,New Mexico,NJ,3738298,118805556,162797,0,0,0
JNLIC,2021Q2,New York,NM,79796040,0,0,0,0,0
JNLIC,2021Q2,North Carolina,NY,3831427,84109546,211752,0,0,0
JNLIC,2021Q2,North Dakota,NC,22818111,0,0,0,0,0
JNLIC,2021Q2,Ohio,ND,3204818,88568394,194012,0,101209,0
JNLIC,2021Q2,Oklahoma,OH,76498460,0,0,0,70000,0
JNLIC,2021Q2,Oregon,OK,5707227,123033231,138910,0,0,0
JNLIC,2021Q2,Pennsylvania,OR,601173130,0,0,0,0,0
JNLIC,2021Q2,Rhode Island,PA,560051,46355182,14759,0,0,0
JNLIC,2021Q2,South Carolina,RI,174868848,0,0,0,0,0
JNLIC,2021Q2,South Dakota,SC,6376408,197236035,270544,0,0,0
JNLIC,2021Q2,Tennessee,SD,200882267,0,0,0,0,0
JNLIC,2021Q2,Texas,TN,6068565,254628017,122620,0,0,0
JNLIC,2021Q2,Utah,TX,73484801,0,0,0,0,0
JNLIC,2021Q2,Vermont,UT,14375162,530970985,239008,0,0,0
JNLIC,2021Q2,Virginia,VT,260249098,0,0,0,0,0
JNLIC,2021Q2,Washington,VA,4887366,164461134,169397,0,0,0
JNLIC,2021Q2,West Virginia,WA,51700687,0,0,0,0,0
JNLIC,2021Q2,Wisconsin,WV,2609456,49072634,89295,0,0,0
JNLIC,2021Q2,Wyoming,WI,19044480,0,0,0,0,0
JNLIC,2021Q2,American Samoa,WY,7043280,128553229,215666,0,0,0
JNLIC,2021Q2,Guam,AS,0,0,0,0,0,0
JNLIC,2021Q2,Puerto Rico,GU,681067,22097637,27664,0,0,0
JNLIC,2021Q2,U.S. Virgin Islands,PR,2992102,0,0,0,0,0
JNLIC,2021Q2,Northern Mariana Islands,VI,3226922,61723831,137694,0,0,0
JNLIC,2022Q2,Alaska,AL,4239508,104232222,92110,0,0,0
JNLIC,2022Q2,Arizona,AK,51471742,0,0,0,0,0
JNLIC,2022Q2,Arkansas,AZ,284600,7530662,8634,0,205752,0
JNLIC,2022Q2,California,AR,118723270,0,0,0,0,0
JNLIC,2022Q2,Colorado,CA,4958590,162782477,208857,0,0,0
JNLIC,2022Q2,Connecticut,CO,35278373,0,0,0,749872500,0
JNLIC,2022Q2,Delaware,CT,3726191,47663560,81991,0,0,0
JNLIC,2022Q2,District Of Columbia,DE,9762098,0,0,0,0,0
JNLIC,2022Q2,Florida,DC,32373341,731303848,1028068,0,0,0
JNLIC,2022Q2,Georgia,FL,198040625,0,0,0,0,0
JNLIC,2022Q2,Hawaii,GA,3987837,114567227,168206,0,0,0
JNLIC,2022Q2,Idaho,HI,34195869,0,0,0,25053544,0
JNLIC,2022Q2,Illinois,ID,3365832,168307740,40732,0,50000000,0
JNLIC,2022Q2,Indiana,IL,156675326,0,0,0,0,0
JNLIC,2022Q2,Iowa,IN,637983,34626680,13710,0,0,0
JNLIC,2022Q2,Kansas,IA,66531529,0,0,0,0,0
JNLIC,2022Q2,Kentucky,KS,276854,9467971,17273,0,0,0
JNLIC,2022Q2,Louisiana,KY,107440139,0,0,0,0,0
JNLIC,2022Q2,Maine,LA,20211347,665157904,608192,0,0,0
JNLIC,2022Q2,Maryland,ME,179145909,0,0,0,187395,0
JNLIC,2022Q2,Massachusetts,MD,15088465,182809521,142639,0,0,0
JNLIC,2022Q2,Michigan,MA,456869074,0,0,0,0,0
JNLIC,2022Q2,Minnesota,MI,1015590,49169342,139191,0,0,0
JNLIC,2022Q2,Mississippi,MN,49877801,0,0,0,0,0
JNLIC,2022Q2,Missouri,MS,1425325,32694886,75658,0,0,0
JNLIC,2022Q2,Montana,MO,15824947,0,0,0,0,0
JNLIC,2022Q2,Nebraska,MT,14770456,351653943,569897,0,0,0
JNLIC,2022Q2,Nevada,NE,85959198,0,0,0,300000000,0
JNLIC,2022Q2,New Hampshire,NV,5241736,151333572,100018,0,43355,0
JNLIC,2022Q2,New Jersey,NH,511694877,0,0,0,0,0
JNLIC,2022Q2,New Mexico,NJ,3619247,93877758,155517,0,0,0
JNLIC,2022Q2,New York,NM,45301432,0,0,0,0,0
JNLIC,2022Q2,North Carolina,NY,3626753,62741165,163611,0,0,0
JNLIC,2022Q2,North Dakota,NC,21052782,0,0,0,90189,0
JNLIC,2022Q2,Ohio,ND,3056641,69191241,167515,0,0,0
JNLIC,2022Q2,Oklahoma,OH,71911692,0,0,0,0,0
JNLIC,2022Q2,Oregon,OK,5494349,101817215,128575,0,0,0
JNLIC,2022Q2,Pennsylvania,OR,545539250,0,0,0,0,0
JNLIC,2022Q2,Rhode Island,PA,544110,37360176,16329,0,0,0
JNLIC,2022Q2,South Carolina,RI,155168352,0,0,0,0,0
JNLIC,2022Q2,South Dakota,SC,5914822,173061962,169125,0,51350000,0
JNLIC,2022Q2,Tennessee,SD,193828947,0,0,0,0,0
JNLIC,2022Q2,Texas,TN,5610790,780103375,95319,0,0,0
JNLIC,2022Q2,Utah,TX,66506045,0,0,0,0,0
JNLIC,2022Q2,Vermont,UT,13411119,443262391,195564,0,0,0
JNLIC,2022Q2,Virginia,VT,257713573,0,0,0,0,0
JNLIC,2022Q2,Washington,VA,4541102,120590096,132853,0,0,0
JNLIC,2022Q2,West Virginia,WA,39255528,0,0,0,0,0
JNLIC,2022Q2,Wisconsin,WV,2491037,47308396,78368,0,0,0
JNLIC,2022Q2,Wyoming,WI,12394504,0,0,0,0,0
JNLIC,2022Q2,American Samoa,WY,6863689,119976602,170481,0,0,0
JNLIC,2022Q2,Guam,AS,0,0,0,0,0,0
JNLIC,2022Q2,Puerto Rico,GU,593181,15200464,31302,0,0,0
JNLIC,2022Q2,U.S. Virgin Islands,PR,2550575,0,0,0,0,0
JNLIC,2022Q2,Northern Mariana Islands,VI,2695702,51698675,128486,0,0,0
JNLIC,2022Q3,Alaska,AL,6283158,148598684,126422,0,0,0
JNLIC,2022Q3,Arizona,AK,17010571,0,0,0,0,0
JNLIC,2022Q3,Arkansas,AZ,416244,10147962,11627,0,0,0
JNLIC,2022Q3,California,AR,279668455,0,0,0,25053544,0
JNLIC,2022Q3,Colorado,CA,8162650,225223440,302618,0,300000000,0
JNLIC,2022Q3,Connecticut,CO,51370571,0,0,0,0,0
JNLIC,2022Q3,Delaware,CT,5446705,62739087,119233,0,0,0
JNLIC,2022Q3,District Of Columbia,DE,228594912,0,0,0,73576,0
JNLIC,2022Q3,Florida,DC,46915987,1025077385,1445457,0,0,0
JNLIC,2022Q3,Georgia,FL,98420158,0,0,0,0,0
JNLIC,2022Q3,Hawaii,GA,5688398,162372998,235579,0,0,0
JNLIC,2022Q3,Idaho,HI,146282059,0,0,0,187395,0
JNLIC,2022Q3,Illinois,ID,5098608,245045214,52632,0,0,0
JNLIC,2022Q3,Indiana,IL,268178312,0,0,0,15452,0
JNLIC,2022Q3,Iowa,IN,906035,57894659,24607,0,0,0
JNLIC,2022Q3,Kansas,IA,645768142,0,0,0,0,0
JNLIC,2022Q3,Kentucky,KS,390829,16593744,25998,0,0,0
JNLIC,2022Q3,Louisiana,KY,72698589,0,0,0,0,0
JNLIC,2022Q3,Maine,LA,29851235,958468888,941742,0,0,0
JNLIC,2022Q3,Maryland,ME,22043013,0,0,0,350000000,0
JNLIC,2022Q3,Massachusetts,MD,22355127,257106693,206635,0,9722355,0
JNLIC,2022Q3,Michigan,MA,119159496,0,0,0,0,0
JNLIC,2022Q3,Minnesota,MI,1534240,71836812,210162,0,0,0
JNLIC,2022Q3,Mississippi,MN,687378670,0,0,0,0,0
JNLIC,2022Q3,Missouri,MS,2002040,49253461,115070,0,0,0
JNLIC,2022Q3,Montana,MO,61751185,0,0,0,90189,0
JNLIC,2022Q3,Nebraska,MT,21357382,532095254,795502,0,0,0
JNLIC,2022Q3,Nevada,NE,28912101,0,0,0,0,0
JNLIC,2022Q3,New Hampshire,NV,7554869,220894914,145129,0,0,0
JNLIC,2022Q3,New Jersey,NH,101768462,0,0,0,0,0
JNLIC,2022Q3,New Mexico,NJ,5259991,138051467,232629,0,0,0
JNLIC,2022Q3,New York,NM,754061807,0,0,0,0,0
JNLIC,2022Q3,North Carolina,NY,5268456,92915615,236087,0,54950000,0
JNLIC,2022Q3,North Dakota,NC,214782157,0,0,0,0,0
JNLIC,2022Q3,Ohio,ND,4571035,94609298,244480,0,0,0
JNLIC,2022Q3,Oklahoma,OH,267322624,0,0,0,0,0
JNLIC,2022Q3,Oregon,OK,8120609,137978818,182632,0,0,0
JNLIC,2022Q3,Pennsylvania,OR,90398956,0,0,0,0,0
JNLIC,2022Q3,Rhode Island,PA,787838,53902582,24427,0,0,0
JNLIC,2022Q3,South Carolina,RI,352713369,0,0,0,0,0
JNLIC,2022Q3,South Dakota,SC,8602731,259334077,241504,0,0,0
JNLIC,2022Q3,Tennessee,SD,53629611,0,0,0,0,0
JNLIC,2022Q3,Texas,TN,8066580,919901174,140060,0,0,0
JNLIC,2022Q3,Utah,TX,19505612,0,0,0,0,0
JNLIC,2022Q3,Vermont,UT,19655107,625782032,331003,0,0,0
JNLIC,2022Q3,Virginia,VT,0,0,0,0,0,0
JNLIC,2022Q3,Washington,VA,6548157,178770571,189840,0,0,0
JNLIC,2022Q3,West Virginia,WA,2928976,0,0,0,0,0
JNLIC,2022Q3,Wisconsin,WV,3531001,69054890,112698,0,1490255400,0
JNLIC,2022Q3,American Samoa,WY,9809238,186237029,249283,0,0,0
JNLIC,2022Q3,Puerto Rico,GU,877824,21121670,43519,0,3342867,0
JNLIC,2022Q3,Northern Mariana Islands,VI,3948374,71120974,180944,0,0,0
JNLIC,2022Q4,Alabama,AL,8345945,191967290,154601,0,200467836,0
JNLIC,2022Q4,Alaska,AK,539932,12764797,14590,0,13319319,51145
JNLIC,2022Q4,Arizona,AZ,9947801,291629224,416435,0,301993460,0
JNLIC,2022Q4,Arkansas,AR,7012081,78458580,157323,0,85627984,33492
JNLIC,2022Q4,California,CA,60347958,1264851141,1849201,0,1327048300,205752
JNLIC,2022Q4,Colorado,CO,7396799,201380857,299190,0,209076846,0
JNLIC,2022Q4,Connecticut,CT,6509264,305182653,65810,0,311757727,0
JNLIC,2022Q4,Delaware,DE,1214430,76270465,26755,0,77511650,1599872500
JNLIC,2022Q4,District Of Columbia,DC,510619,20149611,35880,0,20696110,0
JNLIC,2022Q4,Florida,FL,39504952,1212916130,1206834,0,1253627916,296571
JNLIC,2022Q4,Georgia,GA,29327128,339732531,268459,0,369328118,91646
JNLIC,2022Q4,Hawaii,HI,1993788,91837977,272498,0,94104263,0
JNLIC,2022Q4,Idaho,ID,2599589,65204752,139608,0,67943949,0
JNLIC,2022Q4,Illinois,IL,27378133,677857297,1039216,0,706274646,25744294
JNLIC,2022Q4,Indiana,IN,9865796,286261546,185919,0,296313261,300000000
JNLIC,2022Q4,Iowa,IA,6996838,175540702,293350,0,182830890,0
JNLIC,2022Q4,Kansas,KS,6899500,118347216,302988,0,125549704,0
JNLIC,2022Q4,Kentucky,KY,6059685,120890453,315299,0,127265437,73576
JNLIC,2022Q4,Louisiana,LA,10856326,170555591,237834,0,181649751,0
JNLIC,2022Q4,Maine,ME,1021446,70982287,28429,0,72032162,0
JNLIC,2022Q4,Maryland,MD,11714940,338395784,310274,0,350420998,0
JNLIC,2022Q4,Massachusetts,MA,10667548,1034765322,184664,0,1045617534,187395
JNLIC,2022Q4,Michigan,MI,26043857,800392810,434177,0,826870844,128181
JNLIC,2022Q4,Minnesota,MN,8453657,240197809,235979,0,248887445,15452
JNLIC,2022Q4,Mississippi,MS,4552213,87533522,144650,0,92230385,0
JNLIC,2022Q4,Missouri,MO,12935395,236241177,337402,0,249513974,0
JNLIC,2022Q4,Montana,MT,1190163,29717445,47565,0,30955173,0
JNLIC,2022Q4,Nebraska,NE,5152762,92158812,233301,0,97544875,0
JNLIC,2022Q4,Nevada,NV,3945859,146869843,95226,0,150910928,0
JNLIC,2022Q4,New Hampshire,NH,1807419,108164732,24441,0,109996592,400000000
JNLIC,2022Q4,New Jersey,NJ,14417423,862322991,173405,0,876913819,18247355
JNLIC,2022Q4,New Mexico,NM,3089207,36333083,377590,0,39799880,0
JNLIC,2022Q4,New York,NY,5714549,70945670,119197,0,76779416,0
JNLIC,2022Q4,North Carolina,NC,20915390,385723515,555371,0,407194276,0
JNLIC,2022Q4,North Dakota,ND,1471703,34858943,116236,0,36446882,0
JNLIC,2022Q4,Ohio,OH,17498925,607919082,422762,0,625840769,90189
JNLIC,2022Q4,Oklahoma,OK,6785959,121853802,208334,0,128848095,0
JNLIC,2022Q4,Oregon,OR,4944645,101793369,254156,0,106992170,0
JNLIC,2022Q4,Pennsylvania,PA,20733380,935855123,415738,0,957004241,0
JNLIC,2022Q4,Rhode Island,RI,1118914,96099899,25782,0,97244595,0
JNLIC,2022Q4,South Carolina,SC,17590305,250392476,183178,0,268165959,0
JNLIC,2022Q4,South Dakota,SD,1953788,50171912,142409,0,52268109,0
JNLIC,2022Q4,Tennessee,TN,13361542,309399296,299848,0,323060686,54950000
JNLIC,2022Q4,Texas,TX,41856054,913507454,7460114,0,962823622,65000
JNLIC,2022Q4,Utah,UT,3504656,110210313,31424,0,113746393,0
JNLIC,2022Q4,Vermont,VT,427784,42821908,6387,0,43256079,0
JNLIC,2022Q4,Virginia,VA,14409332,421379547,410795,0,436199674,0
JNLIC,2022Q4,Washington,WA,9645553,161207749,6574883,0,177428185,0
JNLIC,2022Q4,West Virginia,WV,1237436,67971456,141117,0,69350009,0
JNLIC,2022Q4,Wisconsin,WI,9023175,317218176,232169,0,326473520,0
JNLIC,2022Q4,Wyoming,WY,708895,24631229,35151,0,25375275,0
JNLIC,2022Q4,American Samoa,AS,0,0,0,0,0,0
JNLIC,2022Q4,Guam,GU,85043,0,1699,0,86742,0
JNLIC,2022Q4,Puerto Rico,PR,494404,2374397,464920,0,3333721,0
JNLIC,2022Q4,U.S. Virgin Islands,VI,36466,3623402,0,0,3659868,0
JNLIC,2022Q4,Northern Mariana Islands,MP,0,0,0,0,0,0
JNLIC,2022Q4,Alabama,AL,8345945,191967290,114076,37742,200465052,0
JNLIC,2022Q4,Alaska,AK,539932,12764797,4500,9445,13369819,0
JNLIC,2022Q4,Arizona,AZ,9947801,291629224,98339,316439,301991802,0
JNLIC,2022Q4,Arkansas,AR,7012081,78458580,134432,21888,85660472,0
JNLIC,2022Q4,California,CA,60347958,1264851141,1410425,419963,1327235240,0
JNLIC,2022Q4,Colorado,CO,7396799,201380857,152587,143933,209074177,0
JNLIC,2022Q4,Connecticut,CT,6509264,305182653,61675,3198,311756791,0
JNLIC,2022Q4,Delaware,DE,1214430,76270465,7788,18776,1677383959,0
JNLIC,2022Q4,District Of Columbia,DC,510619,20149611,28782,7086,20696098,0
JNLIC,2022Q4,Florida,FL,39504952,1212916130,641824,564819,1253924296,0
JNLIC,2022Q4,Georgia,GA,29327128,339732531,219051,49408,369419764,0
JNLIC,2022Q4,Hawaii,HI,1993788,91837977,262206,10293,94104263,0
JNLIC,2022Q4,Idaho,ID,2599589,65204752,29425,110182,67943949,0
JNLIC,2022Q4,Illinois,IL,27378133,677857297,764025,270885,732014634,0
JNLIC,2022Q4,Indiana,IN,9865796,286261546,143292,41672,596312306,0
JNLIC,2022Q4,Iowa,IA,6996838,175540702,33694,258868,182830102,0
JNLIC,2022Q4,Kansas,KS,6899500,118347216,98422,204566,125549704,0
JNLIC,2022Q4,Kentucky,KY,6059685,120890453,204260,110968,127338942,0
JNLIC,2022Q4,Louisiana,LA,10856326,170555591,212014,24051,181647982,0
JNLIC,2022Q4,Maine,ME,1021446,70982287,15637,12792,72032162,0
JNLIC,2022Q4,Maryland,MD,11714940,338395784,275223,33217,350419164,0
JNLIC,2022Q4,Massachusetts,MA,10667548,1034765322,178476,3214,1045801954,0
JNLIC,2022Q4,Michigan,MI,26043857,800392810,216001,215665,826996513,0
JNLIC,2022Q4,Minnesota,MN,8453657,240197809,112175,123804,248902897,0
JNLIC,2022Q4,Mississippi,MS,4552213,87533522,99236,42683,92227654,0
JNLIC,2022Q4,Missouri,MO,12935395,236241177,88171,248668,249513411,0
JNLIC,2022Q4,Montana,MT,1190163,29717445,20281,27284,30955173,0
JNLIC,2022Q4,Nebraska,NE,5152762,92158812,35593,193714,97540881,0
JNLIC,2022Q4,Nevada,NV,3945859,146869843,42204,52258,150910164,0
JNLIC,2022Q4,New Hampshire,NH,1807419,108164732,21621,2820,509996592,0
JNLIC,2022Q4,New Jersey,NJ,14417423,862322991,144564,22952,895155285,0
JNLIC,2022Q4,New Mexico,NM,3089207,36333083,31349,345574,39799213,0
JNLIC,2022Q4,New York,NY,5714549,70945670,82610,36587,76779416,0
JNLIC,2022Q4,North Carolina,NC,20915390,385723515,442687,106474,407188066,0
JNLIC,2022Q4,North Dakota,ND,1471703,34858943,4594,111642,36446882,0
JNLIC,2022Q4,Ohio,OH,17498925,607919082,353408,66664,625928269,0
JNLIC,2022Q4,Oklahoma,OK,6785959,121853802,176032,30585,128846377,0
JNLIC,2022Q4,Oregon,OR,4944645,101793369,52454,201701,106992170,0
JNLIC,2022Q4,Pennsylvania,PA,20733380,935855123,328081,84789,957001372,0
JNLIC,2022Q4,Rhode Island,RI,1118914,96099899,15812,9828,97244453,0
JNLIC,2022Q4,South Carolina,SC,17590305,250392476,101281,78969,268163032,0
JNLIC,2022Q4,South Dakota,SD,1953788,50171912,23248,119161,52268109,0
JNLIC,2022Q4,Tennessee,TN,13361542,309399296,180751,118066,378009655,0
JNLIC,2022Q4,Texas,TX,41856054,913507454,1204280,6241667,962874455,0
JNLIC,2022Q4,Utah,UT,3504656,110210313,19277,12147,113746393,0
JNLIC,2022Q4,Vermont,VT,427784,42821908,3729,2658,43256079,0
JNLIC,2022Q4,Virginia,VA,14409332,421379547,311826,96182,436196887,0
JNLIC,2022Q4,Washington,WA,9645553,161207749,76744,6498140,177428185,0
