loan_number,city,state,date_acquired,interest_rate,book_value
HINTT,,,06/15/2024,0.0,94243
HINTT,,,06/15/2024,0.0,219900
HSLT,,,06/25/2024,0.0,187485
HERO,,,06/20/2024,0.0,3796
HERO,,,05/20/2024,0.0,2226
HERO,,,06/20/2024,0.0,3927
HERO,,,06/20/2024,0.0,7854
HERO,,,05/20/2024,0.0,1840
HERO,,,06/20/2024,0.0,5550
INTEL,,,05/31/2024,0.0,872140
INTERPUBLIC,,,04/15/2024,0.0,250000
HENDR,,,06/17/2024,0.0,18677
HENDR,,,06/15/2024,0.0,20438
HENDR,,,06/15/2024,0.0,10519
HENDR,,,06/15/2024,0.0,10073
HENDR,,,06/17/2024,0.0,17136
HENDR,,,06/17/2024,0.0,9585
JPMMT,,,06/01/2024,0.0,2644
JERSEY,,,04/01/2024,0.0,1000000
JONAH,,,06/10/2024,0.0,276304
LPSLT,,,06/20/2024,0.0,21073
LPSLT,,,05/20/2024,0.0,56497
LPSLT,,,06/20/2024,0.0,19508
LPSLT,,,05/20/2024,0.0,31277
MVWOT,,,06/20/2024,0.0,28975
MVWOT,,,06/20/2024,0.0,384688
MIDWEST,,,04/01/2024,0.0,1000000
MSAIC,,,06/20/2024,0.0,71445
MSAIC,,,06/20/2024,0.0,19274
MSAIC,,,05/20/2024,0.0,38512
MSAIC,,,06/20/2024,0.0,15813
MSAIC,,,05/20/2024,0.0,31991
SRFC,,,06/20/2024,0.0,74876
SRFC,,,06/20/2024,0.0,112724
SSCRF,,,06/15/2024,0.0,29723
SNVA,,,06/20/2024,0.0,56512
SNVA,,,06/20/2024,0.0,28256
SNVA,,,06/20/2024,0.0,50715
SPSS,,,06/15/2024,0.0,28672
SPSS,,,06/15/2024,0.0,2537
TARGET,,,06/15/2024,0.0,66395
TENET,,,06/25/2024,0.0,509233
HENDR,,,06/15/2024,0.0,5834
WAMU,,,06/01/2024,0.0,25014
WMALT,,,06/01/2024,0.0,9037
WLKRG,,,06/15/2024,0.0,20278
WFMBS,,,06/01/2024,0.0,6570
MASONITE,,,05/16/2024,0.0,243432
ABPCI,,,04/27/2024,0.0,76842
ABPCI,,,06/07/2024,0.0,2748974
ABPCI,,,04/20/2024,0.0,18987
AUTOLIV,,ASP,04/23/2024,0.0,3000000
GOODG,,,05/15/2024,0.0,5923
GOODG,,,06/15/2024,0.0,14211
GOODG,,,06/15/2024,0.0,29616
HSBC,,,05/17/2024,0.0,978480
HERO,,,05/20/2024,0.0,10101
HERO,,,06/20/2024,0.0,4982
MCSLT,,,06/20/2024,0.0,4757
MCSLT,,,05/20/2024,0.0,8257
MCSLT,,,06/20/2024,0.0,15321
MCSLT,,,05/20/2024,0.0,26788
TELECOM,,,06/20/2024,0.0,6333
