loan_number,city,state,date_acquired,interest_rate,book_value
ELEMENT,,,06/15/2025,0.0,2000000
FLEX,,,06/15/2025,0.0,1000000
SIEMENS,,,05/27/2025,0.0,2000000
SRFC,,,06/20/2025,0.0,307415
SRFC,,,06/20/2025,0.0,63843
SSCRF,,,06/15/2025,0.0,36595
SNVA,,,06/20/2025,0.0,49546
SNVA,,,06/20/2025,0.0,24773
SNVA,,,06/20/2025,0.0,22856
SPSS,,,06/15/2025,0.0,38110
SPSS,,,06/15/2025,0.0,4903
THOR,,,06/15/2025,0.0,158439
HENDR,,,06/15/2025,0.0,4526
WLKRG,,,04/15/2025,0.0,134181
GOODG,,,06/15/2025,0.0,17271
GOODG,,,06/15/2025,0.0,32293
HERO,,,05/20/2025,0.0,16267
HERO,,,06/20/2025,0.0,2089
MCSLT,,,06/20/2025,0.0,12503
MCSLT,,,06/20/2025,0.0,38334
RENEW,,,06/20/2025,0.0,3209
