loan_number,city,state,date_acquired,interest_rate,book_value
DPABS,,,01/25/2023,0.0,7500
EHGVT,,,02/25/2023,0.0,7766
EHGVT,,,03/25/2023,0.0,6616
EHGVT,,,01/25/2023,0.0,23119
EHGVT,,,02/25/2023,0.0,17589
EHGVT,,,03/25/2023,0.0,15016
EHGVT,,,01/25/2023,0.0,11559
EHGVT,,,02/25/2023,0.0,8795
EHGVT,,,03/25/2023,0.0,7508
FORTRESS,,,02/27/2023,0.0,294590
FORTRESS,,,02/27/2023,0.0,39067
FFIN,,,01/15/2023,0.0,9497
FFIN,,,02/15/2023,0.0,10049
FFIN,,,03/15/2023,0.0,7883
FFIN,,,01/15/2023,0.0,89494
FFIN,,,02/15/2023,0.0,83620
FFIN,,,03/15/2023,0.0,81296
GMACM,,,01/01/2023,0.0,9983
GMACM,,,02/01/2023,0.0,12433
GMACM,,,03/01/2023,0.0,2808
GLDN,,,03/20/2023,0.0,12918
GLDN,,,03/20/2023,0.0,11719
GOODG,,,01/15/2023,0.0,4200
GOODG,,,02/15/2023,0.0,2708
GOODG,,,03/15/2023,0.0,3659
GOODG,,,01/15/2023,0.0,2642
GOODG,,,02/15/2023,0.0,646
GOOD,,,01/20/2023,0.0,13743
GOOD,,,02/20/2023,0.0,16738
GOOD,,,03/20/2023,0.0,12828
GOOD,,,01/01/2023,0.0,16653
GOOD,,,02/01/2023,0.0,24564
GOOD,,,03/01/2023,0.0,23462
HERO,,,01/20/2023,0.0,1556
HERO,,,02/20/2023,0.0,1714
HERO,,,03/20/2023,0.0,2107
HERO,,,01/20/2023,0.0,2503
HERO,,,02/20/2023,0.0,2057
HERO,,,03/20/2023,0.0,858
HERO,,,01/20/2023,0.0,3585
HERO,,,02/20/2023,0.0,2008
HERO,,,03/20/2023,0.0,2073
HERO,,,01/20/2023,0.0,3939
HERO,,,02/20/2023,0.0,1645
HERO,,,03/20/2023,0.0,2834
HERO,,,01/20/2023,0.0,3241
HERO,,,02/20/2023,0.0,1681
HERO,,,03/20/2023,0.0,2698
HENDR,,,01/16/2023,0.0,7526
HENDR,,,02/15/2023,0.0,7219
HENDR,,,03/15/2023,0.0,5948
HENDR,,,03/15/2023,0.0,6933
JPMCC,,,01/01/2023,0.0,19136
JPMCC,,,02/01/2023,0.0,110306
JPMCC,,,03/01/2023,0.0,112233
JPMMT,,,01/01/2023,0.0,2566
JPMMT,,,02/01/2023,0.0,331
JPMMT,,,03/01/2023,0.0,201
JONAH,,,01/10/2023,0.0,205145
JONAH,,,02/10/2023,0.0,95073
JONAH,,,03/10/2023,0.0,32425
LINCOLN,,,03/29/2023,0.0,892710
LPSLT,,,01/20/2023,0.0,25727
LPSLT,,,02/20/2023,0.0,19302
LPSLT,,,03/20/2023,0.0,24526
LPSLT,,,01/20/2023,0.0,14670
LPSLT,,,02/20/2023,0.0,11680
LPSLT,,,03/20/2023,0.0,12447
MPLX,,,03/13/2023,0.0,1000000
MVWOT,,,01/20/2023,0.0,11523
MVWOT,,,02/20/2023,0.0,11408
MVWOT,,,03/20/2023,0.0,9550
MVWOT,,,01/20/2023,0.0,259084
MVWOT,,,02/20/2023,0.0,126517
MVWOT,,,03/20/2023,0.0,93085
METROPOLITAN,,,03/15/2023,0.0,2000000
MSBAM,,,01/01/2023,0.0,50003
MORGAN,,,02/25/2023,0.0,1000000
MSAIC,,,03/20/2023,0.0,11404
MYLAN,,,01/15/2023,0.0,500000
ONGLT,,,01/08/2023,0.0,3859
ONGLT,,,02/08/2023,0.0,3659
ONGLT,,,03/08/2023,0.0,3911
ONGLT,,,01/08/2023,0.0,1929
ONGLT,,,02/08/2023,0.0,1830
ONGLT,,,03/08/2023,0.0,1956
ONGLT,,,01/09/2023,0.0,10516
ONGLT,,,02/09/2023,0.0,7538
ONGLT,,,03/09/2023,0.0,7209
ONGLT,,,01/09/2023,0.0,10516
ONGLT,,,02/09/2023,0.0,7538
ONGLT,,,03/09/2023,0.0,7209
PACEF,,,01/20/2023,0.0,13317
PACEF,,,02/20/2023,0.0,10429
PACEF,,,03/20/2023,0.0,8309
CPACE,,,01/10/2023,0.0,3736
CPACE,,,02/10/2023,0.0,2093
CPACE,,,03/10/2023,0.0,40409
PEARL,Merger,SUB,03/06/2023,0.0,15360
PEARL,Merger,SUB,03/06/2023,0.0,8134
PEARL,Merger,SUB,03/07/2023,0.0,13578
PEARL,Merger,SUB,03/08/2023,0.0,39710
PEARL,Merger,SUB,03/21/2023,0.0,21614
PEARL,Merger,SUB,03/22/2023,0.0,14436
PEARL,Merger,SUB,03/22/2023,0.0,10920
PEARL,Merger,SUB,03/23/2023,0.0,10860
PEARL,Merger,SUB,03/30/2023,0.0,59630
PEARL,Merger,SUB,03/31/2023,0.0,79210
SRFC,,,02/20/2023,0.0,5743
SRFC,,,01/20/2023,0.0,3758
SRFC,,,02/20/2023,0.0,2871
SRFC,,,03/20/2023,0.0,2851
SRFC,,,01/20/2023,0.0,81089
SRFC,,,02/20/2023,0.0,89048
SRFC,,,03/20/2023,0.0,78291
SSCRF,,,01/15/2023,0.0,5512
SSCRF,,,02/15/2023,0.0,9253
SSCRF,,,03/15/2023,0.0,16529
SPSS,,,01/15/2023,0.0,31633
SPSS,,,02/15/2023,0.0,26340
SPSS,,,03/15/2023,0.0,10692
SPSS,,,01/15/2023,0.0,1344
SPSS,,,02/15/2023,0.0,1047
SPSS,,,03/15/2023,0.0,800
BELL,,,02/25/2023,0.0,5000
TARGET,,,01/15/2023,0.0,20005
HENDR,,,01/15/2023,0.0,2053
HENDR,,,03/15/2023,0.0,1008
VSTNA,,,01/20/2023,0.0,17120
VSTNA,,,02/20/2023,0.0,13515
VSTNA,,,03/20/2023,0.0,14563
WAMU,,,01/01/2023,0.0,7239
WAMU,,,03/01/2023,0.0,10260
WFRBS,,,01/01/2023,0.0,353656
WFRBS,,,02/01/2023,0.0,214262
WFRBS,,,03/01/2023,0.0,226119
WFRBS,,,02/01/2023,0.0,174932
WFRBS,,,03/01/2023,0.0,2005
WMALT,,,01/01/2023,0.0,2287
WMALT,,,02/01/2023,0.0,13870
WMALT,,,03/01/2023,0.0,2396
WLKRG,,,01/15/2023,0.0,11139
WLKRG,,,02/15/2023,0.0,9318
WLKRG,,,03/15/2023,0.0,9330
WFCM,,,03/01/2023,0.0,130602
WFMBS,,,01/01/2023,0.0,2828
WFMBS,,,02/01/2023,0.0,3532
WFMBS,,,03/01/2023,0.0,211
AKER,,BP,02/23/2023,0.0,238200
