loan_number,city,state,date_acquired,interest_rate,book_value
18029B2,San Bernardino,CA,02/27/2020,3.581,11500000
1903101,Benbrook,TX,02/03/2020,3.28,19500000
19040A1,Edina,MN,02/05/2020,3.15,11620000
19040B1,Edina,MN,02/05/2020,3.15,27000000
19040C1,Edina,MN,02/05/2020,3.15,50500000
19040D1,Edina,MN,02/05/2020,3.15,12000000
19040F1,Edina,MN,02/05/2020,3.15,54500000
1904302,Bolingbrook,IL,11/12/2019,3.2,20532000
1904501,South Jordan,UT,01/30/2020,3.63,50500000
1905101,Salt Lake City,UT,01/13/2020,3.25,10000000
1905301,Richmond,VA,01/10/2020,3.59,11620000
1905401,Minneapolis,MN,03/09/2020,3.46,11620000
19058A2,Eustis,FL,03/18/2020,3.48,11620000
