loan_number,city,state,date_acquired,interest_rate,book_value
25AB102,Forney,TX,04/03/2025,6.396,12800863
25AB202,Jacksonville,FL,06/06/2025,6.251,24724102
25AB2A2,Indianapolis,IN,06/27/2025,6.251,2684464
2500501,Golden Valley,MN,04/15/2025,5.55,33800000
2501001,Seattle,WA,04/15/2025,5.62,29300000
2501101,Greensboro,NC,04/23/2025,7.924,7698000
2501201,Phoenix,AZ,05/28/2025,6.174,45560000
2501301,Spring Valley,NV,05/22/2025,5.66,12750000
2501401,Vancouver,WA,04/25/2025,6.324,10900000
2501501,Houston,TX,06/26/2025,5.78,2800000
2501601,Austin,TX,05/28/2025,6.924,30000000
2501701,Charlotte,NC,05/29/2025,6.73,18000000
2501901,Mesquite,TX,05/29/2025,6.274,29990000
