name,state,date_acquired,book_value,investment_income,ownership_pct
WEIR GROUP C,,02/16/2022,5000000,0,0.0
NAC AVIATION C,,06/01/2022,4018264,-836789,0.0
82894*-AU-1 JR SIMPLOT,,05/22/2022,4000000,0,0.0
MICROSOFT,,04/25/2022,3499090,6986,0.0
APPLE,,04/25/2022,3487820,12683,0.0
MYLAN,NV,02/03/2022,3115285,92282,0.0
UBSBB 2012-C4 A5,,09/01/2022,3074993,0,0.0
ARES CAPITAL,,11/15/2022,3043380,-290550,0.0
UNITEDHEALTH GROUP,,11/22/2022,3010365,-142755,0.0
BARCLAYS C,,02/15/2022,3010255,0,0.0
GILEAD SCIENCES,,04/25/2022,3000300,-7690,0.0
74170*-BD-0 PRIME PROPERTY FUND,,09/21/2022,3000000,-547980,0.0
955306-B@-3 WEST PHARMACEUTICAL SERVICES,,07/05/2022,3000000,0,0.0
GOSHAWK AVIATION C,,12/28/2022,3000000,0,0.0
GALC 2019-1 C,,12/15/2022,2998962,0,0.0
KEY BANK,,04/25/2022,2990490,-4735,0.0
OWL ROCK,,10/28/2022,2965350,-416796,0.0
O'REILLY AUTOMOTIVE,,04/25/2022,2940067,13238,0.0
AUTOZONE,,04/25/2022,2851002,1008,0.0
CGRBS 2013-VN05 A,,09/01/2022,2828982,0,0.0
MEGGITT HOLDINGS,,11/07/2022,2550000,0,0.0
VERISK ANALYTICS,,04/25/2022,2523590,15113,0.0
THAMES WATER UTILITIES C,,02/27/2022,2500000,0,0.0
BMW US CAPITAL C,,04/25/2022,2498275,-58566,0.0
BANK OF NEW YORK MELLON,,04/25/2022,2494650,-13856,0.0
SUNTRUST BANK,,04/25/2022,2491325,5228,0.0
TRINITY ACQUISITION PLC C,,04/25/2022,2074630,1025,0.0
VNDO 2012-6AVE A,,08/01/2022,2049992,0,0.0
INTEL,,04/25/2022,2045020,8227,0.0
GSMS 2012-GCJ7,AS,03/01/2022,2039923,0,0.0
NVR,,04/25/2022,2024810,1453,0.0
GILEAD SCIENCES,,04/25/2022,2012240,-8810,0.0
GLAXOSMITHKLINE CAPITAL C,,04/25/2022,2004441,3967,0.0
74733D-A@-9 QIAGEN C,,10/16/2022,2000000,0,0.0
MERCK,,04/25/2022,1998260,13931,0.0
DTE ELECTRIC,,03/18/2022,1996880,174,0.0
VIRGINIA ELECTRIC & POWER,,09/01/2022,1995720,0,0.0
JOHN DEERE CAPITAL,,04/25/2022,1994520,9334,0.0
TTX,,05/11/2022,1993340,398,0.0
VALERO ENERGY,,09/13/2022,1993100,0,0.0
HUMANA,,12/01/2022,1992200,0,0.0
PNC FINANCIAL SERVICES GROUP,,04/25/2022,1991887,10527,0.0
BLACKROCK,,06/01/2022,1989380,0,0.0
MASSMUTUAL GLOBAL FUNDING II,,04/25/2022,1985100,5056,0.0
BEAM SUNTORY,,05/15/2022,1982160,0,0.0
E14.1 256677-AC-9 DOLLAR GENERAL,,10/06/2022,1944720,0,0.0
BANK OF AMERICA MERRILL ANGLO AMERICAN CAPITAL C,,03/14/2022,1716560,46069,0.0
CONOCOPHILLIPS,,05/11/2022,1645905,-64827,0.0
FFIN 2021-2A A,,12/15/2022,1591919,0,0.0
PHILLIPS 66,,04/01/2022,1533345,0,0.0
ROCKWELL AUTOMATION,,04/25/2022,1499850,-12270,0.0
AUTOZONE,,01/18/2022,1499760,134,0.0
MANUFACTURERS & TRADERS TRUST,,04/25/2022,1498320,-20354,0.0
GOLDMAN SACHS GROUP,,01/24/2022,1497975,0,0.0
EQUIFAX,,10/14/2022,1491550,263,0.0
ABBVIE,,11/06/2022,1407660,0,0.0
OMART 2020-T1 CT1,,08/16/2022,1267367,0,0.0
NRART 2020-T3 DT3,,10/11/2022,1200000,0,0.0
SRFC 2022-1A C,,03/14/2022,1120930,14496,0.0
CANADIAN NATURAL RESOURCES,,03/29/2022,1065010,-41482,0.0
L3HARRIS TECH,,04/25/2022,1041811,-3091,0.0
BRISTOL-MYERS SQUIBB,,04/25/2022,1028651,1732,0.0
CREDIT SUISSE C,,01/10/2022,1023870,0,0.0
WESTROCK RKT,,03/22/2022,1020890,-1988,0.0
CIGNA,,04/25/2022,1019688,-3955,0.0
NORFOLK SOUTHERN RAILWAY,,04/01/2022,1009510,0,0.0
KEURIG DR PEPPER,,01/04/2022,1000000,131190,0.0
NIAGARA MOHAWK POWER,,04/25/2022,1000000,4060,0.0
SYNGENTA FINANCE C,,07/18/2022,1000000,0,0.0
MERCK,,04/25/2022,999650,1020,0.0
DOW CHEMICAL,,06/28/2022,999580,278,0.0
TRANSCANADA PIPELINES,,04/25/2022,999210,1453,0.0
TJX,,04/25/2022,999110,1481,0.0
ALLEGHANY,,06/27/2022,998980,0,0.0
METLIFE GLOBAL FUNDING I,,04/11/2022,998930,0,0.0
CABOT,,06/28/2022,998920,35,0.0
MERCK,,05/16/2022,998350,-5881,0.0
GENERAL MOTORS FINANCIAL,,04/10/2022,998030,0,0.0
RAYONIER,,01/04/2022,997810,150,0.0
VIATRIS C,,05/17/2022,996870,-185053,0.0
CLOROX,,06/15/2022,996830,150,0.0
CHUBB INA HOLDINGS,,04/25/2022,996610,664,0.0
AMERICAN INTERNATIONAL GROUP,,04/11/2022,996530,1316,0.0
TYSON FOODS,,03/15/2022,994580,295,0.0
CONAGRA BRANDS,,09/15/2022,994420,0,0.0
EOG RESOURCES,,04/25/2022,993810,3718,0.0
GLAXOSMITHKLINE CAPITAL C,,04/25/2022,993200,572,0.0
ANGLO AMERICAN CAPITAL C,,09/27/2022,992480,0,0.0
GATX,,04/12/2022,990500,340,0.0
GLAXOSMITHKLINE CAPITAL,,04/25/2022,989920,6415,0.0
S&P GLOBAL INC,,03/04/2022,963538,0,0.0
WFRBS 2013-C11 A5,,11/01/2022,957618,0,0.0
GE CAPITAL INTERNATIONAL C,,01/28/2022,885810,-147142,0.0
BX 2020-BXLP C,,02/15/2022,835041,0,0.0
MSBAM 2014-C14 A5,,09/01/2022,828959,0,0.0
GOLDMAN SACHS US GOVERNMENT,,12/30/2022,804695,0,4.14
MONDELEZ INTERNATIONAL,,03/18/2022,803150,0,0.0
MABS 2005-AB1 A4,,12/01/2022,790537,0,0.0
IHS MARKIT C,,03/03/2022,788735,43293,0.0
CONTINENTAL RESOURCES,,02/15/2022,760737,30468,0.0
SRFC 2022-1A C,,03/14/2022,747287,10726,0.0
AMERICAN FINANCIAL GROUP,,06/03/2022,747060,1393,0.0
DIVERSIFIED ABS PHASE,,05/19/2022,743867,16022,0.0
GE CAPITAL INTERNATIONAL C,,12/02/2022,611860,0,0.0
655663-D*-0 NORDSON,,07/26/2022,600000,0,0.0
ALTRIA GROUP,,06/22/2022,563401,-15756,0.0
CENTENE,,08/18/2022,537500,-36393,0.0
HOLLYFRONTIER,,04/27/2022,536100,-3556,0.0
DISH DBS,,05/19/2022,523750,-77999,0.0
AMERICAN INTERNATIONAL GROUP,,10/24/2022,518020,-6728,0.0
BIOGEN,,07/18/2022,513835,-324,0.0
Description Par Value Actual Cost Decrease Accretion Recognized (11+12-13) Value Date Disposal on Disposal Disposal CSC HOLDINGS,,02/02/2022,508750,16527,0.0
SRFC 2018-2A A,,12/20/2022,503189,0,0.0
MGM RESORTS INTERNATIONAL,,03/15/2022,500000,0,0.0
Description Par Value Actual Cost Decrease Accretion Recognized (11+12-13) Value Date Disposal on Disposal Disposal NIELSEN FINANCE,,10/11/2022,500000,0,0.0
PUGET ENERGY,,04/28/2022,499949,95,0.0
QVC,,02/01/2022,499300,6493,0.0
ENTERPRISE PRODUCTS OPERATING,,02/15/2022,498950,0,0.0
HEALTHCARE REALTY TRUST,,07/22/2022,498325,-85108,0.0
AMERICAN INTERNATIONAL GROUP,,04/11/2022,498135,946,0.0
COLUMBIA PROPERTY TRUST,,01/07/2022,498130,959,0.0
DUKE REALTY,,10/04/2022,495350,-32670,0.0
WILLIAMS COMPANIES,,10/17/2022,488125,633,0.0
ROPER TECHNOLOGIES,,08/15/2022,485155,539,0.0
OCCIDENTAL PETROLEUM,,11/15/2022,481739,56,0.0
LPSLT 2020-2GF A,,12/20/2022,471071,0,0.0
OMART 2020-T1 DT1,,08/16/2022,452631,0,0.0
GOODG 2019-1A,,12/15/2022,422875,0,0.0
GOODG 2022-1A B 2022-1A A,,03/11/2022,413931,5737,0.0
MSAIC 2019-1A,,12/20/2022,384317,0,0.0
MSAIC,,03/10/2022,370558,3911,0.0
MSAIC 2021-2A A,,12/20/2022,345870,0,0.0
BRISTOL-MYERS SQUIBB,,03/04/2022,342067,604,0.0
MSAIC 2018-1A A,,12/20/2022,326357,0,0.0
FREDDIE MAC REMICS 3762 WP,,12/01/2022,326311,0,0.0
Description Par Value Actual Cost Decrease Accretion Recognized (11+12-13) Value Date Disposal on Disposal Disposal USTA NATIONAL TENNIS CENTER,,07/08/2022,317850,0,0.0
CANPACK SA C,,02/25/2022,300000,-20250,0.0
VISTAJET C,,07/15/2022,297436,0,0.0
BROADRIDGE FINANCIAL SERVICES,,11/10/2022,295779,-21625,0.0
LPSLT 2020-3GS A,,12/20/2022,292053,0,0.0
E14.3 69376B-AA-4 PACEF 2020-1A A,,12/20/2022,289047,0,0.0
INTERNATIONAL GAME TECH C,,10/04/2022,280000,-22296,0.0
BANK OF AMERICA MERRILL AMERICAN AIRLINES,,02/03/2022,278250,15285,0.0
JANE STREET GRP/JSG,FIN,08/03/2022,272000,-16320,0.0
GOOD 2021-5CS A,,12/20/2022,268729,0,0.0
GOODG 2017-2A A C,,12/15/2022,265073,0,0.0
E14.4 071734-AK-3 BAUSCH HEALTH COS,,04/26/2022,262500,-74482,0.0
ARMENIA MOUNTAIN WIND,,12/31/2022,261956,0,0.0
MCSLT 2019-1A A C,,12/20/2022,261101,0,0.0
GOOD 2022-1GS A,,01/24/2022,257341,2582,0.0
486606-H@-8 KAYNE ANDERSON MLP INVESTMENT,,04/25/2022,255224,0,0.0
CVS PASS THRU TRUST,,12/10/2022,253171,0,0.0
VSTNA 2016-A A,,05/01/2022,250516,0,0.0
API ESCROW CORP,,05/04/2022,250000,-27500,0.0
BEAZER HOMES USA,,12/09/2022,250000,-6325,0.0
THE GAP,,05/25/2022,250000,-52968,0.0
JBS USA,,09/26/2022,250000,0,0.0
NAVIENT,,08/02/2022,250000,-34375,0.0
PACTIVE EVERGREEN GROUP,,02/25/2022,250000,-18435,0.0
SANTANDER HOLDINGS USA,,08/09/2022,249510,-9168,0.0
VSTNA 2017-A C,,12/20/2022,245974,0,0.0
TARGET SHELBY MICHIGAN,,12/15/2022,245534,0,0.0
TENNECO,,11/17/2022,245306,0,0.0
E14.2 46640J-AR-8 JPMCC 2013-C13 A4,,12/01/2022,241039,0,0.0
MVWOT 2019-2A C,,12/20/2022,227338,0,0.0
WFMBS 2019-1 A1,,12/01/2022,223306,0,0.0
EHGVT 2019-A A,,12/25/2022,219944,0,0.0
SRFC 2022-3A A 2022-3A A,,10/12/2022,213435,1420,0.0
SPSS 2011-1A A,,12/15/2022,205910,0,0.0
GOODG 2018-1A A C,,12/15/2022,192707,0,0.0
VSTNA 2016-A B,,05/01/2022,187757,0,0.0
GOODG 2016-1A A,,12/15/2022,183251,0,0.0
WLKRG 2019-AA B,,12/15/2022,180321,0,0.0
HERO 2016-3A A1,,12/20/2022,173308,0,0.0
ARMY & AIR FORCE EXCHANGE SERVICES,,12/15/2022,168239,0,0.0
MSAIC 2017-2A A,,12/20/2022,161519,0,0.0
NAC AVIATION C,,02/07/2022,160241,10850,0.0
FFIN 2019-1A A,,12/15/2022,157667,0,0.0
BXGNT 2013-A A,,04/02/2022,152413,0,0.0
HERO 2020-1A A C,,12/20/2022,145077,0,0.0
BX 2022-LP2 C,,02/10/2022,143220,898,0.0
MSC 2015-UBS8 A3,,01/01/2022,142599,0,0.0
HERO 2015-3A A,,12/20/2022,140711,0,0.0
ONGLT 2019-A C,,12/09/2022,140223,0,0.0
ONGLT 2019-A B,,12/09/2022,140208,0,0.0
96928*-DC-8 GSA HENDERSON NEVADA,,12/15/2022,137569,0,0.0
GMACM 2006-J1 A6,,12/01/2022,136350,0,0.0
HENDR 2010-3A A,,12/15/2022,136160,0,0.0
SSCRF 2015-1A A,,12/15/2022,135124,0,0.0
OMART 2020-T1 CT1,,06/15/2022,132631,0,0.0
NATIONAL FOOTBALL LEAGUE G-4,,10/15/2022,126761,0,0.0
VISTAJET CLASS A 2021-1 C,,08/15/2022,125149,0,0.0
HGVGI 2019-A A,,12/25/2022,122599,0,0.0
HERO 2016-2A A,,12/20/2022,121227,0,0.0
AALLC 2018-1 B,,12/02/2022,120194,0,0.0
E14 00436M-AA-3 AALLC 2018-1 A,,12/02/2022,120187,0,0.0
EHGVT 2016-A A,,12/25/2022,116132,0,0.0
