loan_number,city,state,date_acquired,interest_rate,book_value
3310078593,Old Brookville,NY,07/17/2024,9.365,709792
3310078655,South Toms River,NJ,07/29/2024,8.491,136441
3310078721,North Bergen,NJ,07/19/2024,8.323,192420
3310074083,Memphis,TN,07/29/2024,8.666,33291
3310074099,Campton,NH,07/19/2024,9.296,170268
3310074213,Houston,TX,07/29/2024,9.121,33337
3310076658,Boiling Springs,SC,07/29/2024,8.666,41329
3300005111,North Port,FL,07/29/2024,8.666,65875
3300005127,North Port,FL,07/29/2024,8.666,66405
3310074964,Gainesville,GA,07/19/2024,8.673,87213
3310077697,Palm Coast,FL,07/19/2024,8.498,120859
3310070607,Flint,MI,07/29/2024,8.771,12276
3310073883,Pittsburgh,PA,07/29/2024,8.148,12276
3310074030,Cape Coral,FL,07/29/2024,8.666,10692
3310076453,Belmont,NC,07/29/2024,9.135,50971
3310076507,Belmont,NC,07/29/2024,9.135,17582
3310073014,Newport News,VA,07/29/2024,8.666,96012
3310077953,Corsicana,TX,07/29/2024,9.016,3507
3310078041,Houston,TX,07/29/2024,8.666,257769
3310076335,St. Louis,MO,07/29/2024,8.666,14319
3310072327,Paragould,AR,07/29/2024,8.771,7920
3310079119,Kemp,TX,07/29/2024,8.666,177707
3310079555,Statham,GA,07/19/2024,8.666,121488
3310079698,Birmingham,AL,07/29/2024,9.016,24041
3310077502,Forked River,NJ,07/29/2024,8.82,93258
3300005177,Lagrange,OH,07/29/2024,8.771,12086
3300005197,Vandalia,OH,07/29/2024,9.191,8910
3310071917,Robbins,IL,07/19/2024,9.716,112955
3310072148,The Bronx,NY,07/29/2024,9.016,50221
3310074317,Spring Valley,NY,07/19/2024,8.141,110781
3310074493,Newark,NJ,07/19/2024,8.323,100345
3310076753,Brick Township,NJ,07/19/2024,8.141,107375
3310076812,Rahway,NJ,07/19/2024,8.141,147906
3310082733,Albuquerque,NM,07/19/2024,8.323,76230
3310077134,West Long Branch,NJ,07/19/2024,8.666,277754
3310077236,Philadelphia,PA,07/29/2024,8.673,114598
3310071457,Newburgh,NY,07/17/2024,9.445,120641
3310076519,Chatham,NJ,07/17/2024,9.365,233820
3310075576,Lawrence,NY,07/17/2024,9.365,484500
3310079107,Baltimore,MD,07/29/2024,8.491,18647
3310079133,Bellevue,WA,07/19/2024,8.673,527947
3310079135,Atlanta,GA,07/29/2024,8.785,66482
3310081233,Compton,CA,08/26/2024,8.841,216414
3310081340,Wildwood,NJ,08/26/2024,8.771,57701
3310078371,Philadelphia,PA,08/26/2024,9.016,56826
3310078501,Philadelphia,PA,08/26/2024,8.862,52626
3310078525,New London,CT,08/26/2024,8.323,67716
3310080214,Smiths Station,AL,08/26/2024,8.925,22176
3310080335,Cape Coral,FL,08/19/2024,9.016,117810
3310080359,Lexington,NC,08/19/2024,9.289,49929
3310080444,North Port,FL,08/26/2024,8.498,75859
3310077295,Memphis,TN,08/26/2024,8.841,38840
3310077485,Sacramento,CA,08/26/2024,8.316,80784
3310079137,Chattanooga,TN,08/19/2024,9.296,22125
3310079196,Riverdale,GA,08/26/2024,8.617,84823
3310079231,Milwaukee,WI,08/26/2024,8.771,11880
3310079323,Sacramento,CA,08/19/2024,8.316,124740
3310082278,Overland Park,KS,08/26/2024,9.366,40392
3310082354,Holtsville,NY,08/26/2024,8.603,89100
3310082439,Rancho Mirage,CA,08/26/2024,8.673,550236
3310082625,Livingston,NJ,08/19/2024,8.666,185625
3310077940,Livingston,NJ,08/19/2024,8.666,184437
3310079646,Zion,IL,08/19/2024,8.498,30294
3310079746,Houston,TX,08/19/2024,9.289,51179
3310076091,West Palm Beach,FL,08/19/2024,8.666,15875
3310077696,West Palm Beach,FL,08/19/2024,8.666,23190
3310081483,Florham Park,NJ,08/19/2024,9.289,159253
3310081629,Orangeburg,SC,08/19/2024,8.771,15840
3310081814,Jamaica,NY,08/26/2024,8.148,178200
3310081851,Overland Park,KS,08/26/2024,9.366,72072
3310081939,Capron,VA,08/26/2024,9.016,26136
3310081981,Savannah,GA,08/26/2024,8.148,160202
