name,state,date_acquired,book_value,investment_income,ownership_pct
"Bonds - Industrial and Miscellaneous (Unaffiliated) 5,009,330 BEMIS COMPANY INC",,05/18/2021,0,0,0.0
130789-#A-8 California Water Services Company,,05/11/2021,0,0,0.0
130789-#B-6 California Water Services Company,,05/11/2021,0,0,0.0
ESSEX PORTFOLIO LP,,05/17/2021,0,0,0.0
FEDEX CORP,,04/20/2021,0,0,0.0
FRESENIUS MEDICAL CARE US FINANCE III,IN,05/12/2021,0,0,0.0
"41242*-CA-8 Hardwood Funding, LLC",,06/07/2021,0,0,0.0
NXP BV C,,05/04/2021,0,0,0.0
ADNA 2001 A2 - CMBS,,04/01/2021,0,0,0.0
Bonds - U.S. Special Revenues FREMF 2011-K14 B - CMBS,,04/26/2021,0,0,0.0
FH G08537 - RMBS,,06/01/2021,0,0,0.0
FH G08528 - RMBS,,06/01/2021,0,0,0.0
FH A96261 - RMBS,,06/01/2021,0,0,0.0
FHR 2412C Z - CMO/RMBS,,06/01/2021,0,0,0.0
FHR 2369C Z - CMO/RMBS,,06/01/2021,0,0,0.0
FHR 2413A Z - CMO/RMBS,,06/01/2021,0,0,0.0
FHR 2433B EZ - CMO/RMBS,,06/01/2021,0,0,0.0
FNR 1997-54 Z - CMO/RMBS,,06/01/2021,0,0,0.0
FNR 2000-5 ZA - CMO/RMBS,,06/01/2021,0,0,0.0
FN,,06/01/2021,0,0,0.0
FHR 4793 GV - CMO/RMBS,,04/15/2021,0,0,0.0
FN,,06/01/2021,0,0,0.0
FNR 2001-47 Z - CMO/RMBS,,06/01/2021,0,0,0.0
FHR 2487B ZB - CMO/RMBS,,06/01/2021,0,0,0.0
E05 31392R-MA-6 FHR 2470B Z - CMO/RMBS,,06/01/2021,0,0,0.0
FHR 2533A Z - CMO/RMBS,,06/01/2021,0,0,0.0
FHR 2755 ZM - CMO/RMBS,,06/01/2021,0,0,0.0
FHR 2794 Z - CMO/RMBS,,06/01/2021,0,0,0.0
MINNESOTA ST HSG,FIN,06/15/2021,0,0,0.0
MUNICIPAL ELEC AUTH,GA,04/01/2021,0,0,0.0
TENNESSEE HSG DEV AGY RESIDENTIAL FIN,PR,05/21/2021,0,0,0.0
TENNESSEE HSG DEV AGY RESIDENTIAL FIN,PR,05/21/2021,0,0,0.0
VIRGINIA ST HSG DEV AUTH COMWLTH MTG,,05/28/2021,0,0,0.0
"Bonds - Industrial and Miscellaneous (Unaffiliated) 15,967 15,967 16,457 10,485 (327) (327) ARMYHW 2005 1A - RMBS",,06/15/2021,0,0,0.0
CDK GLOBAL INC,,04/20/2021,0,0,0.0
CVSPAS 06 CRT - ABS,,06/10/2021,0,0,0.0
CVSPAS 2007 CTF - CMBS,,06/10/2021,0,0,0.0
CVS HEALTH CORP - ABS,,05/10/2021,0,0,0.0
CVS HEALTH CORP - ABS,,06/10/2021,0,0,0.0
FREMF 2011-K14 B - CMBS,,04/01/2021,0,0,0.0
GMACN 2012-BLIS A - CMBS,,06/10/2021,0,0,0.0
LIONS GATE CAPITAL HOLDINGS LLC,,04/01/2021,0,0,0.0
OHANA 2007A I - RMBS,,04/01/2021,0,0,0.0
RAYMOND JAMES FINANCIAL INC,,04/28/2021,0,0,0.0
650 ALBANY ST,ME,04/18/2021,0,0,0.0
"Receive US$, Pay EUR Kingspan D1 Currency JP MORGAN",,09/10/2020,0,0,0.0
"Receive US$, Pay EUR VTG D1 Currency JP MORGAN",,10/01/2020,0,0,0.0
