loan_number,city,state,date_acquired,interest_rate,book_value
100010127,Los Angeles,CA,04/04/2013,0.0,2518683
100012014,Portland,OR,07/28/2015,0.0,88707
100012057,Phoenix,AZ,07/21/2015,0.0,35642
100012165,Santa Clara,CA,07/15/2015,0.0,51912
100012246,Anderson,SC,12/13/2019,0.0,47048
100012302,Broomfield,CO,09/28/2015,0.0,47382
100012652,Overland Park,KS,03/17/2020,0.0,82436
100012670,Kansas City,MO,03/17/2020,0.0,32121
100012767,Augusta,GA,12/13/2019,0.0,51140
100013053,Portsmouth,VA,03/17/2020,0.0,26098
100013054,Beaverton,OR,09/01/2016,0.0,36591
100013074,Chicago,IL,12/13/2019,0.0,36014
100013393,Salt Lake City,UT,03/03/2017,0.0,40934
100013422,Fremont,CA,03/28/2017,0.0,37121
100013888,Euclid,OH,05/04/2018,0.0,87601
100013964,Washington,DC,07/02/2018,0.0,23647
100013989,Norfolk,VA,05/21/2018,0.0,51305
100013998,Louisville,KY,06/07/2018,0.0,95885
100014027,Santa Rosa,CA,09/05/2018,0.0,42247
100014159,San Antonio,TX,12/19/2018,0.0,183573
100014163,Alpharetta,GA,12/27/2018,0.0,54481
100014184,Ashburn,VA,12/12/2018,0.0,72336
100014407,Chantilly,VA,07/02/2019,0.0,81819
100014452,Tampa,FL,09/26/2019,0.0,46233
100014510,Alexandria,VA,09/06/2019,0.0,80185
100014516,Denton,TX,10/30/2019,0.0,40994
100014587,Portland,ME,03/11/2020,0.0,89714
100014633,San Antonio,TX,03/04/2020,0.0,140322
100014649,Lumberton,NJ,01/23/2020,0.0,92427
100014653,Richmond,TX,02/05/2020,0.0,47136
100014656,St. Johns,FL,01/29/2020,0.0,51524
100014750,Virginia Beach,VA,11/12/2020,0.0,69504
100014819,Everett,WA,11/10/2020,0.0,68935
100014865,Florence,SC,02/24/2021,0.0,127443
100014870,Columbia,SC,02/24/2021,0.0,159304
100014934,Napa,CA,08/31/2021,0.0,88632
100014983,Tampa,FL,07/21/2021,0.0,32070
100015046,Eagan,MN,10/14/2021,0.0,39447
100015073,Gilbert,AZ,12/20/2021,0.0,107240
Receive,"Us$, Pay",EUR,09/10/2020,0.0,20230000
Receive,"Us$, Pay",EUR,10/01/2020,0.0,12915100
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,14000000
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,8000000
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,11000000
Treasury,,,06/14/2022,0.0,12000000
Treasury,,,06/14/2022,0.0,7000000
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,7000000
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,10000000
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,6000000
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,10000000
Treasury,Price Lock . Purchase D1 Interest,JP,06/14/2022,0.0,19000000
Treasury,,,06/14/2022,0.0,16000000
Treasury,,,06/14/2022,0.0,9000000
Treasury,,,06/14/2022,0.0,20000000
Alimentation,,,03/30/2023,0.0,3027314
CenterPoint,,,03/31/2023,0.0,7654946
