entity,period,state,state_code,life,annuity,ah,other,total,deposit
FUNM,2021Q3,Mississippi,MS,32795,93929,0,0,126724,0
FUNM,2021Q3,Montana,MT,4316,16387,0,0,20703,0
FUNM,2021Q3,Nebraska,NE,13707,40538,0,0,54245,0
FUNM,2021Q3,New Hampshire,NH,77812,250135,0,0,327947,0
FUNM,2021Q3,New Jersey,NJ,2944983,7309177,0,0,10254160,0
FUNM,2021Q3,New York,NY,73521122,298283795,0,0,371804916,0
FUNM,2021Q3,North Carolina,NC,443746,1350393,0,0,1794139,0
FUNM,2021Q3,Ohio,OH,7382499,1214896,0,0,8597396,0
FUNM,2021Q3,Oklahoma,OK,9803,81735,0,0,91539,0
FUNM,2021Q3,Pennsylvania,PA,467981,2133810,0,0,2601791,0
FUNM,2021Q3,Rhode Island,RI,23225,107935,0,0,131159,0
FUNM,2021Q3,South Dakota,SD,2380,41227,0,0,43607,0
FUNM,2021Q3,Tennessee,TN,244516,452378,0,0,696894,0
FUNM,2021Q3,Utah,UT,18771,131329,0,0,150101,0
FUNM,2021Q3,Vermont,VT,39492,220893,0,0,260384,0
FUNM,2021Q3,Washington,WA,84827,291668,0,0,376495,0
FUNM,2021Q3,West Virginia,WV,17235,32047,0,0,49282,0
FUNM,2021Q3,Wyoming,WY,8410,10451,0,0,18862,0
FUNM,2021Q3,Puerto Rico,PR,1823,38602,0,0,40424,0
FUNM,2021Q3,U.S. Virgin Islands,VI,2535,0,0,0,2535,0
FUNM,2022Q1,Alabama,AL,12800,32172,0,0,44972,0
FUNM,2022Q1,Arizona,AZ,17309,121939,0,0,139248,0
FUNM,2022Q1,Arkansas,AR,5362,10019,0,0,15381,0
FUNM,2022Q1,Colorado,CO,20523,92345,0,0,112869,0
FUNM,2022Q1,Connecticut,CT,187154,566922,0,0,754076,0
FUNM,2022Q1,District Of Columbia,DC,22496,85912,0,0,108409,0
FUNM,2022Q1,Florida,FL,150271,1757344,0,0,1907615,0
FUNM,2022Q1,Hawaii,HI,1446,6014,0,0,7460,0
FUNM,2022Q1,Idaho,ID,8167,31197,0,0,39364,0
FUNM,2022Q1,Indiana,IN,82153,70614,0,0,152766,0
FUNM,2022Q1,Iowa,IA,3735,10922,0,0,14657,0
FUNM,2022Q1,Kentucky,KY,15245,20150,0,0,35395,0
FUNM,2022Q1,Louisiana,LA,8198,19581,0,0,27779,0
FUNM,2022Q1,Maryland,MD,38567,274647,0,0,313214,0
FUNM,2022Q1,Massachusetts,MA,100545,399821,0,0,500366,0
FUNM,2022Q1,Minnesota,MN,46598,144584,0,0,191182,0
FUNM,2022Q1,Mississippi,MS,5338,10274,0,0,15612,0
FUNM,2022Q1,Montana,MT,1109,9823,0,0,10932,0
FUNM,2022Q1,Nebraska,NE,1303,14475,0,0,15778,0
FUNM,2022Q1,New Hampshire,NH,16363,84686,0,0,101050,0
FUNM,2022Q1,New Jersey,NJ,754225,1817504,0,0,2571728,0
FUNM,2022Q1,New York,NY,23657694,101779777,0,0,125437471,0
FUNM,2022Q1,North Carolina,NC,101336,416058,0,0,517394,0
FUNM,2022Q1,Ohio,OH,1266322,289516,0,0,1555838,0
FUNM,2022Q1,Oklahoma,OK,2274,18758,0,0,21032,0
FUNM,2022Q1,Pennsylvania,PA,126833,525087,0,0,651921,0
FUNM,2022Q1,Rhode Island,RI,5949,37089,0,0,43037,0
FUNM,2022Q1,South Dakota,SD,556,2103,0,0,2659,0
FUNM,2022Q1,Tennessee,TN,70587,116118,0,0,186705,0
FUNM,2022Q1,Utah,UT,4496,44814,0,0,49309,0
FUNM,2022Q1,Vermont,VT,9323,66055,0,0,75378,0
FUNM,2022Q1,Washington,WA,19085,79642,0,0,98727,0
FUNM,2022Q1,West Virginia,WV,4586,8007,0,0,12594,0
FUNM,2022Q1,Wyoming,WY,3425,1534,0,0,4959,0
FUNM,2022Q1,Puerto Rico,PR,627,14928,0,0,15555,0
FUNM,2022Q1,U.S. Virgin Islands,VI,967,0,0,0,967,0
FUNM,2023Q1,Alabama,AL,14491,35661,0,0,50152,0
FUNM,2023Q1,Alaska,AK,1296,1103,0,0,2400,0
FUNM,2023Q1,Arizona,AZ,23164,130919,0,0,154083,0
FUNM,2023Q1,Arkansas,AR,6931,8365,0,0,15296,0
FUNM,2023Q1,California,CA,408071,1346724,0,0,1754795,0
FUNM,2023Q1,Colorado,CO,25512,185125,0,0,210637,0
FUNM,2023Q1,Connecticut,CT,347077,1194370,0,0,1541447,0
FUNM,2023Q1,Delaware,DE,20887,235414,0,0,256301,0
FUNM,2023Q1,District Of Columbia,DC,24222,586228,0,0,610451,0
FUNM,2023Q1,Florida,FL,177551,2639242,0,0,2816793,0
FUNM,2023Q1,Georgia,GA,146171,598915,0,0,745086,0
FUNM,2023Q1,Hawaii,HI,2270,13531,0,0,15802,0
FUNM,2023Q1,Idaho,ID,7835,37201,0,0,45035,0
FUNM,2023Q1,Illinois,IL,208273,1027455,0,0,1235728,0
FUNM,2023Q1,Indiana,IN,101203,72677,0,0,173880,0
FUNM,2023Q1,Iowa,IA,3516,8643,0,0,12159,0
FUNM,2023Q1,Kansas,KS,81719,51028,0,0,132746,0
FUNM,2023Q1,Kentucky,KY,19556,19972,0,0,39528,0
FUNM,2023Q1,Louisiana,LA,10955,18636,0,0,29590,0
FUNM,2023Q1,Maine,ME,5063,49042,0,0,54105,0
FUNM,2023Q1,Maryland,MD,50453,495916,0,0,546370,0
FUNM,2023Q1,Massachusetts,MA,112662,801208,0,0,913870,0
FUNM,2023Q1,Michigan,MI,27153,207261,0,0,234415,0
FUNM,2023Q1,Minnesota,MN,50651,208613,0,0,259264,0
FUNM,2023Q1,Mississippi,MS,6991,10438,0,0,17429,0
FUNM,2023Q1,Missouri,MO,110910,77311,0,0,188221,0
FUNM,2023Q1,Montana,MT,1354,7098,0,0,8452,0
FUNM,2023Q1,Nebraska,NE,9614,7016,0,0,16630,0
FUNM,2023Q1,Nevada,NV,12067,35119,0,0,47186,0
FUNM,2023Q1,New Hampshire,NH,15105,100635,0,0,115740,0
FUNM,2023Q1,New Jersey,NJ,839149,1885293,0,0,2724443,0
FUNM,2023Q1,New Mexico,NM,3717,12444,0,0,16160,0
FUNM,2023Q1,New York,NY,22519222,101182241,0,0,123701462,0
FUNM,2023Q1,North Carolina,NC,98014,612877,0,0,710891,0
FUNM,2023Q1,North Dakota,ND,178,287,0,0,465,0
FUNM,2023Q1,Ohio,OH,3125979,274184,0,0,3400163,0
FUNM,2023Q1,Oklahoma,OK,2601,10227,0,0,12828,0
FUNM,2023Q1,Oregon,OR,10801,55197,0,0,65998,0
FUNM,2023Q1,Pennsylvania,PA,153738,754553,0,0,908292,0
FUNM,2023Q1,Rhode Island,RI,5807,38190,0,0,43997,0
FUNM,2023Q1,South Carolina,SC,19803,154659,0,0,174462,0
FUNM,2023Q1,South Dakota,SD,716,1601,0,0,2317,0
FUNM,2023Q1,Tennessee,TN,81687,181110,0,0,262797,0
FUNM,2023Q1,Texas,TX,547470,975686,0,0,1523156,0
FUNM,2023Q1,Utah,UT,5683,23265,0,0,28947,0
FUNM,2023Q1,Vermont,VT,11785,64763,0,0,76547,0
FUNM,2023Q1,Virginia,VA,54815,345654,0,0,400469,0
FUNM,2023Q1,Washington,WA,26531,149895,0,0,176426,0
FUNM,2023Q1,West Virginia,WV,5272,6213,0,0,11484,0
FUNM,2023Q1,Wisconsin,WI,148797,324118,0,0,472915,0
FUNM,2023Q1,Wyoming,WY,714,1910,0,0,2624,0
FUNM,2023Q1,Puerto Rico,PR,763,15477,0,0,16240,0
FUNM,2023Q1,U.S. Virgin Islands,VI,1441,0,0,0,1441,0
ULAM,2022Q1,Alabama,AL,5740378,9038065,0,0,14778443,166574
ULAM,2022Q1,Arizona,AZ,6146962,18085116,0,0,24232078,0
ULAM,2022Q1,Arkansas,AR,4682986,9578004,0,0,14260989,0
ULAM,2022Q1,Colorado,CO,12305794,20019802,0,0,32325596,0
ULAM,2022Q1,Connecticut,CT,2362583,275,7916502,0,10279360,0
ULAM,2022Q1,District Of Columbia,DC,3533674,8513685,0,0,12047358,0
ULAM,2022Q1,Florida,FL,17744345,44122383,0,0,61866728,0
ULAM,2022Q1,Hawaii,HI,982839,8068448,0,0,9051288,0
ULAM,2022Q1,Idaho,ID,1055897,2268192,0,0,3324089,0
ULAM,2022Q1,Indiana,IN,6609439,12319789,0,0,18929228,0
ULAM,2022Q1,Iowa,IA,3864995,6575895,0,0,10440890,0
ULAM,2022Q1,Kentucky,KY,2741606,9208079,0,0,11949685,0
ULAM,2022Q1,Louisiana,LA,2563352,8136043,0,0,10699395,0
ULAM,2022Q1,Maryland,MD,5414111,15744005,0,0,21158116,0
ULAM,2022Q1,Massachusetts,MA,13655941,7000,39492909,0,53155850,0
ULAM,2022Q1,Minnesota,MN,10109127,21606482,0,0,31715609,0
ULAM,2022Q1,Mississippi,MS,5494089,5948929,0,0,11443018,0
ULAM,2022Q1,Montana,MT,1239330,2483497,0,0,3722827,0
ULAM,2022Q1,Nebraska,NE,2105278,5509140,0,0,7614418,0
ULAM,2022Q1,New Hampshire,NH,1721881,3859300,0,0,5581181,0
ULAM,2022Q1,New Jersey,NJ,6410894,27174537,0,0,33585431,0
ULAM,2022Q1,New York,NY,1928061,5340584,0,0,7268645,0
ULAM,2022Q1,North Carolina,NC,14382640,30109997,0,0,44492637,0
ULAM,2022Q1,Ohio,OH,13099842,28581148,0,0,41680990,0
ULAM,2022Q1,Oklahoma,OK,3646448,6712394,0,0,10358842,0
ULAM,2022Q1,Pennsylvania,PA,15882972,41671049,0,0,57554021,0
ULAM,2022Q1,Rhode Island,RI,842217,12000,2239328,0,3093545,0
ULAM,2022Q1,South Dakota,SD,2632219,4261277,0,0,6893495,0
ULAM,2022Q1,Tennessee,TN,16163930,30959419,0,0,47123349,0
ULAM,2022Q1,Utah,UT,4334372,6833631,0,0,11168003,0
ULAM,2022Q1,Vermont,VT,1294169,1500,1925897,0,3221566,0
ULAM,2022Q1,Washington,WA,9237767,25833922,0,0,35071689,0
ULAM,2022Q1,West Virginia,WV,2218393,5267451,0,0,7485844,0
ULAM,2022Q1,Wyoming,WY,455974,846424,0,0,1302398,0
ULAM,2022Q1,Puerto Rico,PR,113009,291850,0,0,404859,0
ULAM,2022Q1,U.S. Virgin Islands,VI,3833,9275,0,0,13108,0
