entity,period,name,state,date_acquired,actual_cost,fair_value,book_value,investment_income,ownership_pct
FUNM,2021Q1,FHR 2794 Z - CMO/RMBS,,03/01/2021,47922,0,0,0,0.0
FUNM,2021Q1,MINNESOTA,ST,03/15/2021,538459,0,0,0,0.0
FUNM,2021Q1,MUNICIPAL ELEC AUTH,GA,03/03/2021,107000,0,0,0,0.0
FUNM,2021Q1,VIRGINIA,ST,02/26/2021,1093270,0,0,0,0.0
FUNM,2021Q1,FEDERAL HOME LOAN BANKS,,03/22/2021,15270000,0,0,0,0.0
FUNM,2021Q1,AMC NETWORKS INC,,02/23/2021,5574,0,0,0,0.0
FUNM,2021Q1,AMC NETWORKS INC,,01/28/2021,10852300,0,0,0,0.0
FUNM,2021Q1,BRISTOL-MYERS SQUIBB,CO,03/19/2021,650,0,0,0,0.0
FUNM,2021Q1,CNH INDUSTRIAL CAPITAL LLC,,03/18/2021,39621,0,0,0,0.0
FUNM,2021Q1,CVSPAS 06 CRT - ABS,,03/10/2021,45149,0,0,0,0.0
FUNM,2021Q1,CVSPAS 2007 CTF - CMBS,,02/10/2021,4117520,0,0,0,0.0
FUNM,2021Q1,CVSPAS 2007 CTF - CMBS,,03/10/2021,6791218,0,0,0,0.0
FUNM,2021Q1,CVS HEALTH CORP - ABS,,03/10/2021,2000000,0,0,0,0.0
FUNM,2021Q1,GMACN 2012-BLIS A - CMBS,,03/10/2021,7612500,0,0,0,0.0
FUNM,2021Q1,LIONS GATE CAPITAL HOLDINGS LLC,,03/29/2021,116900,0,0,0,0.0
FUNM,2021Q1,NUSTAR LOGISTICS,LP,02/01/2021,54504687,0,0,0,0.0
FUNM,2021Q1,SPECTRUM BRANDS INC,,03/03/2021,114483344,0,0,0,0.0
FUNM,2021Q1,SPIRITS SAINT LOUIS BASKETBALL CLUB,LP,03/31/2021,-835,0,0,0,0.0
FUNM,2021Q1,TTM TECHNOLOGIES INC,,03/10/2021,-21544,0,0,0,0.0
FUNM,2021Q1,"US$, Pay EUR Kingspan D1 Currency",JP,09/10/2020,20230000,0,0,0,0.0
FUNM,2021Q1,"US$, Pay EUR VTG D1 Currency",JP,10/01/2020,12915100,0,0,0,0.0
FUNM,2021Q2,BEMIS COMPANY INC,,05/18/2021,6752759,0,0,0,0.0
FUNM,2021Q2,California Water Services Company,,05/11/2021,-32739,0,0,0,0.0
FUNM,2021Q2,California Water Services Company,,05/11/2021,70593299,0,0,0,0.0
FUNM,2021Q2,ESSEX PORTFOLIO,LP,05/17/2021,70593299,0,0,0,0.0
FUNM,2021Q2,FEDEX CORP,,04/20/2021,5000000,0,0,0,0.0
FUNM,2021Q2,FRESENIUS MEDICAL CARE US FINANCE III,IN,05/12/2021,5000000,0,0,0,0.0
FUNM,2021Q2,"Hardwood Funding, LLC",,06/07/2021,70593299,0,0,0,0.0
FUNM,2021Q2,NXP,BV,05/04/2021,70723330,0,0,0,0.0
FUNM,2021Q2,ADNA 2001 A2 - CMBS,,04/01/2021,-627,0,0,0,0.0
FUNM,2021Q2,FREMF 2011-K14 B - CMBS,,04/26/2021,941630,0,0,0,0.0
FUNM,2021Q2,FHR 2412C Z - CMO/RMBS,,06/01/2021,8127,0,0,0,0.0
FUNM,2021Q2,FHR 2369C Z - CMO/RMBS,,06/01/2021,118685,0,0,0,0.0
FUNM,2021Q2,FHR 2413A Z - CMO/RMBS,,06/01/2021,5576,0,0,0,0.0
FUNM,2021Q2,FHR 2433B,EZ,06/01/2021,14330,0,0,0,0.0
FUNM,2021Q2,FNR 1997-54 Z - CMO/RMBS,,06/01/2021,3181,0,0,0,0.0
FUNM,2021Q2,FNR 2000-5,ZA,06/01/2021,2013,0,0,0,0.0
FUNM,2021Q2,FHR 4793,GV,04/15/2021,10821,0,0,0,0.0
FUNM,2021Q2,FNR 2001-47 Z - CMO/RMBS,,06/01/2021,168533,0,0,0,0.0
FUNM,2021Q2,FHR 2487B,ZB,06/01/2021,715991,0,0,0,0.0
FUNM,2021Q2,31392R-MA-6 FHR 2470B Z - CMO/RMBS,,06/01/2021,90000,0,0,0,0.0
FUNM,2021Q2,FHR 2533A Z - CMO/RMBS,,06/01/2021,30000,0,0,0,0.0
FUNM,2021Q2,FHR 2755,ZM,06/01/2021,1366198,0,0,0,0.0
FUNM,2021Q2,FHR 2794 Z - CMO/RMBS,,06/01/2021,5961896,0,0,0,0.0
FUNM,2021Q2,MINNESOTA,ST,06/15/2021,63408,0,0,0,0.0
FUNM,2021Q2,MUNICIPAL ELEC AUTH,GA,04/01/2021,65478,0,0,0,0.0
FUNM,2021Q2,TENNESSEE HSG DEV AGY RESIDENTIAL FIN,PR,05/21/2021,60645,0,0,0,0.0
FUNM,2021Q2,TENNESSEE HSG DEV AGY RESIDENTIAL FIN,PR,05/21/2021,30395,0,0,0,0.0
FUNM,2021Q2,VIRGINIA,ST,05/28/2021,15287,0,0,0,0.0
FUNM,2021Q2,ARMYHW 2005 1A - RMBS,,06/15/2021,10004883,0,0,0,0.0
FUNM,2021Q2,CDK GLOBAL INC,,04/20/2021,105081,0,0,0,0.0
FUNM,2021Q2,CVSPAS 06 CRT - ABS,,06/10/2021,17460,0,0,0,0.0
FUNM,2021Q2,CVSPAS 2007 CTF - CMBS,,06/10/2021,328,0,0,0,0.0
FUNM,2021Q2,CVS HEALTH CORP - ABS,,05/10/2021,32739,0,0,0,0.0
FUNM,2021Q2,CVS HEALTH CORP - ABS,,06/10/2021,19272778,0,0,0,0.0
FUNM,2021Q2,FREMF 2011-K14 B - CMBS,,04/01/2021,25234674,0,0,0,0.0
FUNM,2021Q2,GMACN 2012-BLIS A - CMBS,,06/10/2021,25234674,0,0,0,0.0
FUNM,2021Q2,LIONS GATE CAPITAL HOLDINGS LLC,,04/01/2021,105081,0,0,0,0.0
FUNM,2021Q2,OHANA 2007A I - RMBS,,04/01/2021,-17460,0,0,0,0.0
FUNM,2021Q2,RAYMOND JAMES FINANCIAL INC,,04/28/2021,143760,0,0,0,0.0
FUNM,2021Q2,650 ALBANY ST,ME,04/18/2021,122500,0,0,0,0.0
FUNM,2021Q2,"US$, Pay EUR Kingspan D1 Currency",JP,09/10/2020,20230000,0,0,0,0.0
FUNM,2021Q2,"US$, Pay EUR VTG D1 Currency",JP,10/01/2020,12915100,0,0,0,0.0
FUNM,2021Q3,OREGON ED DISTS FULL FAITH &,CR,09/20/2021,5000000,0,0,0,0.0
FUNM,2021Q3,CARLISLE COMPANIES INC,,09/21/2021,3989960,0,0,0,0.0
FUNM,2021Q3,EXTRA SPACE STORAGE,LP,09/23/2021,4967000,0,0,0,0.0
FUNM,2021Q3,FLORIDA GAS TRANSMISSION COMPANY LLC,,09/28/2021,2051600,0,0,0,0.0
FUNM,2021Q3,FLOWSERVE CORP,,09/30/2021,-5000000,0,0,0,0.0
FUNM,2021Q3,JDE PEETS,NV,07/15/2021,8000000,0,0,0,0.0
FUNM,2021Q3,FHR 2412C Z - CMO/RMBS,,09/01/2021,105525,0,0,0,0.0
FUNM,2021Q3,FHR 2369C Z - CMO/RMBS,,09/01/2021,8563,0,0,0,0.0
FUNM,2021Q3,FHR 2413A Z - CMO/RMBS,,09/01/2021,1312,0,0,0,0.0
FUNM,2021Q3,FHR 2433B,EZ,09/01/2021,49313,0,0,0,0.0
FUNM,2021Q3,FNR 1997-54 Z - CMO/RMBS,,09/01/2021,302386,0,0,0,0.0
FUNM,2021Q3,FNR 2000-5,ZA,09/01/2021,10010,0,0,0,0.0
FUNM,2021Q3,FNR 2001-47 Z - CMO/RMBS,,09/01/2021,42436,0,0,0,0.0
FUNM,2021Q3,FHR 2487B,ZB,09/01/2021,22046,0,0,0,0.0
FUNM,2021Q3,FHR 2470B Z - CMO/RMBS,,09/01/2021,20449,0,0,0,0.0
FUNM,2021Q3,FHR 2533A Z - CMO/RMBS,,09/01/2021,15347,0,0,0,0.0
FUNM,2021Q3,FHR 2755,ZM,09/01/2021,12159551,0,0,0,0.0
FUNM,2021Q3,31394Y-6U-3 FHR 2794 Z - CMO/RMBS,,09/01/2021,3372298,0,0,0,0.0
FUNM,2021Q3,MINNESOTA,ST,09/15/2021,55775,0,0,0,0.0
FUNM,2021Q3,TENNESSEE HSG DEV AGY RESIDENTIAL FIN,PR,09/27/2021,52809,0,0,0,0.0
FUNM,2021Q3,TENNESSEE HSG DEV AGY RESIDENTIAL FIN,PR,09/27/2021,29446437,0,0,0,0.0
FUNM,2021Q3,VIRGINIA,ST,08/31/2021,126000,0,0,0,0.0
FUNM,2021Q3,ADNA 2001 A2 - CMBS,,09/02/2021,27169570,0,0,0,0.0
FUNM,2021Q3,HEATHROW FUNDING LTD C,,07/15/2021,44329,0,0,0,0.0
FUNM,2021Q3,CVSPAS 06 CRT - ABS,,07/10/2021,27169570,0,0,0,0.0
FUNM,2021Q3,CVSPAS 06 CRT - ABS,,09/10/2021,30874,0,0,0,0.0
FUNM,2021Q3,CVSPAS 2007 CTF - CMBS,,07/10/2021,8083275,0,0,0,0.0
FUNM,2021Q3,CVSPAS 2007 CTF - CMBS,,09/10/2021,2998357,0,0,0,0.0
FUNM,2021Q3,CVS HEALTH CORP - ABS,,07/10/2021,58095,0,0,0,0.0
FUNM,2021Q3,"US$, Pay EUR Kingspan D1 Currency",JP,09/10/2020,20230000,0,0,0,0.0
FUNM,2021Q3,"US$, Pay EUR VTG D1 Currency",JP,10/01/2020,12915100,0,0,0,0.0
FUNM,2021Q3,Energy Resources Corp.,,09/30/2021,2089981,0,0,0,0.0
FUNM,2022Q1,Description Foreign,,03/09/2022,60975000,0,0,0,0.0
FUNM,2022Q1,TENNESSEE HSG DEV AGY RESIDENTIAL FIN PROG REV,,03/09/2022,8000000,0,0,0,0.0
FUNM,2022Q1,BOARDWALK PIPELINES,LP,02/15/2022,4918650,0,0,0,0.0
FUNM,2022Q1,FHR 2412C Z - CMO/RMBS,,03/01/2022,5114,0,0,0,0.0
FUNM,2022Q1,FHR 2369C Z - CMO/RMBS,,03/01/2022,8437,0,0,0,0.0
FUNM,2022Q1,FHR 2413A Z - CMO/RMBS,,03/01/2022,38153,0,0,0,0.0
FUNM,2022Q1,FHR 2433B,EZ,03/01/2022,73764,0,0,0,0.0
FUNM,2022Q1,FNR 1997-54 Z - CMO/RMBS,,03/01/2022,3693,0,0,0,0.0
FUNM,2022Q1,FNR 2000-5,ZA,03/01/2022,8215,0,0,0,0.0
FUNM,2022Q1,FNR 2001-47 Z - CMO/RMBS,,03/01/2022,1805,0,0,0,0.0
FUNM,2022Q1,FHR 2487B,ZB,03/01/2022,41900,0,0,0,0.0
FUNM,2022Q1,FHR 2470B Z - CMO/RMBS,,03/01/2022,21834,0,0,0,0.0
FUNM,2022Q1,FHR 2533A Z - CMO/RMBS,,03/01/2022,7464,0,0,0,0.0
FUNM,2022Q1,FHR 2755,ZM,03/01/2022,306163,0,0,0,0.0
FUNM,2022Q1,FHR 2794 Z - CMO/RMBS,,03/01/2022,175282,0,0,0,0.0
FUNM,2022Q1,MINNESOTA,ST,03/15/2022,9829,0,0,0,0.0
FUNM,2022Q1,MUNICIPAL ELEC AUTH,GA,03/03/2022,510058,0,0,0,0.0
FUNM,2022Q1,ABBVIE INC,,03/10/2022,124600,0,0,0,0.0
FUNM,2022Q1,ADNA 2001 A2 - CMBS,,01/02/2022,39902670,0,0,0,0.0
FUNM,2022Q1,CVSPAS 06 CRT - ABS,,03/10/2022,43250600,0,0,0,0.0
FUNM,2022Q1,CVSPAS 2007 CTF - CMBS,,03/10/2022,42947550,0,0,0,0.0
FUNM,2022Q1,CVS HEALTH CORP - ABS,,03/10/2022,985581,0,0,0,0.0
FUNM,2022Q1,CARLISLE COMPANIES INC,,03/17/2022,134762,0,0,0,0.0
FUNM,2022Q1,GMACN 2012-BLIS A - CMBS,,03/10/2022,57354,0,0,0,0.0
FUNM,2022Q1,NEWMARKET CORP,,03/10/2022,124600,0,0,0,0.0
FUNM,2022Q1,S&P GLOBAL INC,,03/21/2022,39411810,0,0,0,0.0
FUNM,2022Q1,S&P GLOBAL INC,,03/21/2022,42671111,0,0,0,0.0
FUNM,2022Q1,SMITHS GROUP PLC C,,02/14/2022,42671111,0,0,0,0.0
FUNM,2022Q1,UBS GROUP,AG,01/04/2022,-235600,0,0,0,0.0
FUNM,2022Q1,SBM BALEIA AZUL S. R.L. C,,03/15/2022,-150877,0,0,0,0.0
FUNM,2022Q1,"US$, Pay EUR Kingspan D1 Currency",JP,09/10/2020,20230000,0,0,0,0.0
FUNM,2022Q1,"US$, Pay EUR VTG D1 Currency",JP,10/01/2020,12915100,0,0,0,0.0
FUNM,2022Q1,PURCHASE D1 Rate,JP,01/06/2022,15000000,0,0,0,0.0
FUNM,2022Q4,MASSACHUSETTS MUTUAL LIFE INSURANCE CO BOSTON,MA,01/11/2012,9966700,9270728,9973367,795,0.0
FUNM,2022Q4,NEW YORK LIFE INSURANCE CO NEW YORK,NY,04/01/2019,9927800,8333118,9930045,445,0.0
FUNM,2022Q4,NORTHWESTERN MUTUAL LIFE INSURANCE CO MILWAUKEE WI NORTHWESTERN MUTUAL LIFE INSURANCE,CO,03/15/2021,5010250,3463649,5010069,-133,0.0
FUNM,2022Q4,AMER NEW YORK,NY,01/01/2012,4993650,5496722,4995212,146,0.0
FUNM,2022Q4,AMER NEW YORK,NY,12/28/2017,15792600,12499650,15711798,-17660,0.0
FUNM,2022Q4,UNITED STATES TREASURY,,11/17/2022,24860469,26000000,68003,0,0.0
FUNM,2022Q4,NORTHWEST TEX INDPT SCH DIST,,03/09/2022,5000000,5000000,0,0,0.0
FUNM,2022Q4,UPPER ARLINGTON OHIO CITY SCH DIST,,02/04/2022,10000000,10000000,0,0,0.0
FUNM,2022Q4,AUSTIN TEX ARPT SYS REV,,04/27/2022,3986400,4000000,0,0,0.0
FUNM,2022Q4,LOUISIANA LOC GOVT ENVIRONMENTAL FACS & CMNTY DEV,,05/12/2022,12000000,12000000,0,0,0.0
FUNM,2022Q4,NATIONWIDE CHILDREN'S HOSPITAL,,05/03/2022,5000000,5000000,0,0,0.0
FUNM,2022Q4,OHIO,ST,05/20/2022,5450000,5450000,0,0,0.0
FUNM,2022Q4,RAYCSC 2022 A3 - ABS,,02/08/2022,2999100,3000000,0,0,0.0
FUNM,2022Q4,TENNESSEE HSG DEV AGY RESIDENTIAL FIN PROG REV,,03/24/2022,4975000,4975000,0,0,0.0
FUNM,2022Q4,UNIV CALIF REGTS MED CTR POOLED REV,,04/28/2022,5000000,5000000,0,0,0.0
FUNM,2022Q4,AMGEN INC,,08/15/2022,4999098,5000000,0,0,0.0
FUNM,2022Q4,BOARDWALK PIPELINES,LP,02/09/2022,3996120,4000000,0,0,0.0
FUNM,2022Q4,CSL FINANCE PLC C,,04/20/2022,3014580,3000000,0,0,0.0
FUNM,2022Q4,CARLISLE COMPANIES INC,,01/26/2022,1856080,2000000,14667,0,0.0
FUNM,2022Q4,"CENTENNIAL ENERGY HOLDINGS, INC.",,03/23/2022,8000000,8000000,0,0,0.0
FUNM,2022Q4,DUKE UNIVERSITY HEALTH SYSTEM INC,,05/04/2022,1700328,1805000,30464,0,0.0
FUNM,2022Q4,EATON CORP,,08/16/2022,4972900,5000000,0,0,0.0
FUNM,2022Q4,INTEL CORP,,08/02/2022,5986680,6000000,0,0,0.0
FUNM,2022Q4,459200-KV-2 INTERNATIONAL BUSINESS MACHINES CORP,,07/20/2022,11836927,10000000,0,0,0.0
FUNM,2022Q4,JPMORGAN CHASE &,CO,04/21/2022,3040860,3000000,0,0,0.0
FUNM,2022Q4,LOCKHEED MARTIN CORP,,04/21/2022,9924700,10000000,0,0,0.0
FUNM,2022Q4,MAGALLANES INC,,03/09/2022,10000000,10000000,0,0,0.0
FUNM,2022Q4,"PRINCIPAL U.S. PROPERTY PORTFOLIO REIT I & II, LLC",,04/05/2022,8000000,8000000,0,0,0.0
FUNM,2022Q4,"PRINCIPAL U.S. PROPERTY PORTFOLIO REIT I & II, LLC",,04/05/2022,2000000,2000000,0,0,0.0
FUNM,2022Q4,RPM INTERNATIONAL INC,,01/10/2022,4988900,5000000,0,0,0.0
FUNM,2022Q4,SOUTHWESTERN PUBLIC SERVICE,CO,05/23/2022,1989400,2000000,0,0,0.0
FUNM,2022Q4,TAMPA ELECTRIC,CO,07/07/2022,6019090,5000000,0,0,0.0
FUNM,2022Q4,TIMKEN,CO,03/22/2022,4918650,5000000,0,0,0.0
FUNM,2022Q4,WALMART INC,,09/06/2022,7996080,8000000,0,0,0.0
FUNM,2022Q4,WILLIAMS COMPANIES INC,,08/03/2022,4997700,5000000,0,0,0.0
FUNM,2022Q4,ISRAEL ELECTRIC CORP LTD C,,02/15/2022,3987440,4000000,0,0,0.0
FUNM,2022Q4,Envases Universales de Mexico S.A.P.I. de C.V.,,05/24/2022,3515640,4000000,63228,0,0.0
FUNM,2022Q4,DALLAS FORT WORTH TEX INTL ARPT REV,,11/01/2022,8000000,8000000,7690400,257545,0.0
FUNM,2022Q4,DALLAS FORT WORTH TEX INTL ARPT REV,,11/01/2022,6750000,6750000,6598865,114376,0.0
FUNM,2022Q4,FHR 2412C Z - CMO/RMBS,,12/01/2022,29180,29180,27168,-716,0.0
FUNM,2022Q4,FHR 2369C Z - CMO/RMBS,,12/01/2022,42283,42283,39612,42283,0.0
FUNM,2022Q4,FHR 2413A Z - CMO/RMBS,,12/01/2022,78977,78977,72446,-2080,0.0
FUNM,2022Q4,FHR 2433B,EZ,12/01/2022,277667,277667,261055,-3858,0.0
FUNM,2022Q4,FNR 1997-54 Z - CMO/RMBS,,12/01/2022,17634,17634,15179,-710,0.0
FUNM,2022Q4,FNR 2000-5,ZA,12/01/2022,33005,33005,34485,260,0.0
FUNM,2022Q4,FNR 2001-47 Z - CMO/RMBS,,12/01/2022,157624,157624,146269,-924,0.0
FUNM,2022Q4,FHR 2487B,ZB,12/01/2022,94625,94625,87770,-3732,0.0
FUNM,2022Q4,31392R-MA-6 FHR 2470B Z - CMO/RMBS,,12/01/2022,42156,42156,39150,-1103,0.0
FUNM,2022Q4,FHR 2533A Z - CMO/RMBS,,12/01/2022,1089951,1089951,987363,-6129,0.0
FUNM,2022Q4,FHR 2755,ZM,12/01/2022,441717,441717,386957,-11364,0.0
FUNM,2022Q4,FHR 2794 Z - CMO/RMBS,,12/01/2022,36237,36237,32391,-17772,0.0
FUNM,2022Q4,HOUSTON TEX UTIL SYS REV,,11/09/2022,3845000,3845000,3964887,3845000,0.0
FUNM,2022Q4,HOUSTON TEX UTIL SYS REV,,11/09/2022,2830000,2830000,2918239,2830000,0.0
FUNM,2022Q4,MINNESOTA,ST,12/15/2022,1079090,1079090,1079090,1079090,0.0
FUNM,2022Q4,MUNICIPAL ELEC AUTH,GA,03/03/2022,110000,110000,110000,110000,0.0
FUNM,2022Q4,SAN ANTONIO,,05/11/2022,5250000,5250000,5116388,103973,0.0
FUNM,2022Q4,TENNESSEE HOUSING DEVELOPMENT AGENCY,,10/26/2022,1870000,1870000,1870000,1870000,0.0
FUNM,2022Q4,TENNESSEE HOUSING DEVELOPMENT AGENCY,,10/26/2022,695000,695000,695000,695000,0.0
FUNM,2022Q4,UTAH TRAN AUTH SALES TAX REV,,06/10/2022,10000000,10000000,10182800,10000000,0.0
FUNM,2022Q4,VIRGINIA,ST,11/30/2022,1371467,1371467,1371467,1371467,0.0
FUNM,2022Q4,AMC NETWORKS INC,,04/28/2022,2276795,2294000,2230915,5599,0.0
FUNM,2022Q4,ABBVIE INC,,03/10/2022,10224163,10000000,9982500,230253,0.0
FUNM,2022Q4,ADNA 2001 A2 - CMBS,,01/02/2022,157239,352279,369106,157239,0.0
FUNM,2022Q4,ALTERA CORP,,08/31/2022,6911714,6885000,6779384,6885000,0.0
FUNM,2022Q4,ARMYHW 2005 1A - RMBS,,12/15/2022,135978,135978,136906,135978,0.0
FUNM,2022Q4,BORAL FINANCE PTY LTD C,,07/11/2022,2147496,2222000,2404115,-221851,0.0
FUNM,2022Q4,CVSPAS 06 CRT - ABS,,12/10/2022,280308,280308,280308,280308,0.0
FUNM,2022Q4,CVSPAS 2007 CTF - CMBS,,12/10/2022,262276,262276,262276,262276,0.0
FUNM,2022Q4,CVS HEALTH CORP - ABS,,12/10/2022,192655,192655,192655,192655,0.0
FUNM,2022Q4,CARLISLE COMPANIES INC,,03/17/2022,10080805,10000000,9968700,83118,0.0
FUNM,2022Q4,FLEX LTD C,,12/15/2022,5002450,5000000,5000000,5000000,0.0
FUNM,2022Q4,GATX CORP,,04/07/2022,10066000,10000000,9905000,10000000,0.0
FUNM,2022Q4,GCP APPLIED TECHNOLOGIES INC,,10/06/2022,3041250,3000000,3000000,3000000,0.0
FUNM,2022Q4,GMACN 2012-BLIS A - CMBS,,12/10/2022,245879,245879,244189,245879,0.0
FUNM,2022Q4,GREAT RIVER ENERGY,,07/01/2022,42525,42525,42525,42525,0.0
FUNM,2022Q4,"NFL Ventures, L.P.",,10/15/2022,144748,144748,144748,144748,0.0
FUNM,2022Q4,NEWMARKET CORP,,03/10/2022,3060840,3000000,3046440,3000000,0.0
FUNM,2022Q4,OHANA 2007A I - RMBS,,10/01/2022,34328,34328,35382,34328,0.0
FUNM,2022Q4,PERRIGO FINANCE UNLIMITED,CO,08/01/2022,2955000,3000000,2992530,-42024,0.0
FUNM,2022Q4,PETRONAS CAPITAL LTD C,,05/22/2022,10000000,10000000,9953200,10000000,0.0
FUNM,2022Q4,NOTE),,12/10/2022,57099,28590,28590,57099,0.0
FUNM,2022Q4,S&P GLOBAL INC C,,03/21/2022,1019444,1000000,985581,1605,0.0
FUNM,2022Q4,S&P GLOBAL INC C,,03/21/2022,5305200,5000000,4737500,5000000,0.0
FUNM,2022Q4,SENSATA TECHNOLOGIES,BV,04/18/2022,1010000,1000000,965000,16558,0.0
FUNM,2022Q4,650 ALBANY ST,ME,10/18/2022,464526,464526,557431,464526,0.0
FUNM,2022Q4,SMITHS GROUP PLC C,,02/14/2022,5078450,5000000,5062050,5000000,0.0
FUNM,2022Q4,SPECTRUM BRANDS INC,,08/16/2022,420001,420000,430151,-2869,0.0
FUNM,2022Q4,SPIRITS SAINT LOUIS BASKETBALL CLUB,LP,12/31/2022,271329,271328,271328,271329,0.0
FUNM,2022Q4,89255#-AA-9 TRADEMARK ROYALT - ABS,,12/01/2022,3868,3868,3868,3868,0.0
FUNM,2022Q4,UBS GROUP,AG,01/04/2022,4764400,5000000,5000000,-235600,0.0
FUNM,2022Q4,BAUSCH HEALTH COMPANIES INC C,,08/31/2022,5740000,7000000,6877500,-1203338,0.0
FUNM,2022Q4,SBM BALEIA AZUL S. R.L. C,,12/15/2022,526750,526750,526750,-193,0.0
FUNM,2022Q4,ORICA FINANCE LIMITED C,,10/25/2022,5000000,5000000,5204500,5000000,0.0
FUNM,2022Q4,STATES TREASURY,,12/19/2022,9593463,14650,10000000,0,4.602
FUNM,2022Q4,"US$, Pay EUR Kingspan D1 Currency",JP,09/10/2020,20230000,277164,2031500,1130500,0.0
FUNM,2022Q4,"US$, Pay EUR VTG D1 Currency",JP,10/01/2020,12915100,213851,1139600,731500,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,15000000,-1336258,37500,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,14000000,-1221800,49497,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,8000000,-681845,34641,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,11000000,-893339,61492,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST WELLS FARGO .,,06/14/2022,12000000,-959870,73485,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST WELLS FARGO .,,06/14/2022,7000000,-556893,46301,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,7000000,-567873,52500,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,10000000,-816808,79057,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,6000000,-491365,49749,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,10000000,-822004,90139,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST,JP,06/14/2022,19000000,-1568806,177729,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST MORGAN STANLEY .,,06/14/2022,16000000,-1356111,154919,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST MORGAN STANLEY .,,06/14/2022,9000000,-773236,95459,0,0.0
FUNM,2022Q4,Price Lock . PURCHASE D1 INTEREST MORGAN STANLEY .,,06/14/2022,20000000,-1723122,217945,0,0.0
