entity,period,loan_number,city,state,date_acquired,interest_rate,book_value,land_value,appraisal_date
ULAM,2022Q4,100015119,Royal,OAK,04/11/2022,3.22,14500000,20100000,04/06/2022
ULAM,2022Q4,100015140,Orange,CA,09/01/2022,4.98,15000000,22320000,08/16/2022
ULAM,2022Q4,100015144,Woods Cross,UT,11/01/2022,5.09,9000000,13270000,09/15/2022
ULAM,2022Q4,100012367,Ogden,UT,06/01/2017,4.32,10000000,44400000,
ULAM,2022Q4,100014934,Napa,CA,08/31/2021,3.22,4975000,24955000,
ULAM,2022Q4,100015107,Rockville,MD,01/06/2022,3.13,7800000,11000000,
ULAM,2022Q4,100015113,Yorktown Heights,NY,06/07/2022,3.56,7200000,10100000,
ULAM,2022Q4,100015119,Royal,OAK,04/11/2022,3.22,14500000,20100000,
ULAM,2022Q4,100015140,Orange,CA,09/01/2022,4.98,15000000,22320000,
ULAM,2022Q4,100015144,Woods Cross,UT,11/01/2022,5.09,9000000,13270000,
ULAM,2022Q4,SITUATIONS,Fund I,BA,06/19/2020,1.123,167033,2,06/22/2023
ULAM,2022Q4,SITUATIONS,Fund I,BA,11/17/2020,1.2208,379525,2,11/20/2023
ULAM,2022Q4,SITUATIONS,Fund I,BA,05/04/2021,1.2382,480061,2,05/06/2024
ULAM,2022Q4,SITUATIONS,Fund I,BA,05/25/2021,1.2582,689135,2,05/28/2024
ULAM,2022Q4,SITUATIONS,Fund,II,10/19/2021,1.2076,1213777,2,10/22/2024
ULAM,2022Q4,SITUATIONS,Fund I,BA,11/18/2021,1.1835,220702,2,10/22/2024
ULAM,2022Q4,INVESTMENT,,BA,01/24/2022,1.1845,294472,2,01/27/2025
ULAM,2022Q4,SITUATIONS,Fund,II,02/24/2022,1.1698,246601,2,02/28/2025
ULAM,2022Q4,INVESTMENT,,BA,03/21/2022,1.1748,302351,2,03/24/2025
ULAM,2022Q4,SITUATIONS,Fund I,BA,06/27/2022,1.117,21069,2,06/30/2025
