entity,period,name,state,date_acquired,actual_cost,fair_value,book_value,investment_income,ownership_pct
VRIAC,2019Q3,NEW MOUNTAIN PARTNERS V,DE,11/29/2017,3,0,0,0,0.0
VRIAC,2019Q3,PEAK ROCK CAP CREDIT FUND II DE PEAK ROCK CAP CREDIT FUND,II,03/06/2018,3,0,0,0,0.0
VRIAC,2019Q3,QUANTUM ENERGY PARTNERS VII,DE,05/30/2018,3,0,0,0,0.0
VRIAC,2019Q3,SILVER OAK SVS PARTNERS III LP DE SILVER OAK SVS PARTNERS III,LP,11/21/2016,3,0,0,0,0.0
VRIAC,2019Q3,TA XII-A DE,TA,02/22/2016,3,0,0,0,0.0
VRIAC,2019Q3,TAILWIND CAPITAL PARTNERS III LP DE TAILWIND CAPITAL PARTNERS III,LP,09/27/2018,3,0,0,0,0.0
VRIAC,2019Q3,THOMAS BRAVO FUND XIII,DE,02/14/2019,3,0,0,0,0.0
VRIAC,2019Q3,VERITAS CAPITAL FUND V LP DE VERITAS CAPITAL FUND V,LP,06/08/2015,3,0,0,0,0.0
VRIAC,2019Q3,VERITAS CAPITAL FUND VI LP DE VERITAS CAPITAL FUND VI,LP,06/15/2017,3,0,0,0,0.0
VRIAC,2019Q3,VISTA EQUITY PARTNERS FUND VI LP CYM VISTA EQUITY PARTNERS FUND VI,LP,06/28/2016,3,0,0,0,0.0
VRIAC,2019Q3,VISTA EQUITY PARTNERS FUND VII LP CYM VISTA EQUITY PARTNERS FUND VII,LP,01/24/2019,3,0,0,0,0.0
VRIAC,2019Q3,POMONA CAPITAL IX LP WILMINGTON DE POMONA CAPITAL IX,LP,02/08/2018,3,0,0,0,0.0
VRIAC,2019Q3,200 CONNECTICUT AVENUE WILMINGTON,DE,09/27/2019,4297927,0,0,0,0.0
VRIAC,2019Q3,FHLMC_112 R VARIOUS,DE,05/31/2018,2819,0,0,0,0.0
VRIAC,2019Q3,OAKTREE REDF II FUND GRAND CAYMAN DE RETURN,OF,12/27/2017,168000,0,0,0,0.0
VRIAC,2019Q3,GREEN EQUITY INVESTORS VII LP WILMINGTON RETURN,OF,05/12/2017,11701,0,0,0,0.0
VRIAC,2019Q3,GTCR FUND XII LP WILMINGTON RETURN,OF,05/04/2018,85836,0,0,0,0.0
VRIAC,2019Q3,STONEPEAK INFRASTRUCTURE PTNRS III WILMINGTON CAPITAL_CONT,,02/22/2018,786210,0,0,0,0.0
VRIAC,2019Q3,GOOD HILL PARTNERS LP WILMINGTON RETURN,OF,06/28/2018,1168384,0,0,0,0.0
VRIAC,2019Q3,VISTA EQUITY PARTNERS FUND VII LP GRAND CAYMAN RETURN,OF,01/24/2019,107403,0,0,0,0.0
VRIAC,2019Q3,FS EQUITY PARTNERS VIII LP WILMINGTON RETURN,OF,04/25/2019,111614,0,0,0,0.0
VRIAC,2019Q3,PEAK ROCK CAPITAL FUND II WILMINGTON RETURN,OF,01/31/2018,344556,0,0,0,0.0
VRIAC,2019Q3,DYAL CAPITAL PARTNERS IV WILMINGTON RETURN,OF,06/11/2018,286649,0,0,0,0.0
VRIAC,2019Q3,TAILWIND CAPITAL PARTNERS III LP WILMINGTON RETURN,OF,09/27/2018,470006,0,0,0,0.0
VRIAC,2019Q3,MACHINE ZONE SERIES D WILMINGTON RETURN,OF,02/18/2016,1369494,0,0,0,0.0
VRIAC,2019Q3,TA SUBORDINATED DEBT FUND IV,LP,02/22/2016,181456,0,0,0,0.0
VRIAC,2019Q3,THOMA BRAVO FUND XII WILMINGTON,,05/31/2016,47996,0,0,0,0.0
VRIAC,2019Q3,ABRY PARTNERS VII,LP,10/01/2015,511,0,0,0,0.0
VRIAC,2019Q3,GREAT HILL EQUITY PARTNERS V,LP,04/29/2015,364800,0,0,0,0.0
VRIAC,2019Q3,VERITAS CAPITAL FUND V,LP,06/08/2015,213333,0,0,0,0.0
VRIAC,2019Q3,FFL CAPITAL PARTNERS IV,LP,03/25/2015,174117,0,0,0,0.0
VRIAC,2019Q3,THOMA BRAVO SPECIAL OPS FUND II-A,LP,04/29/2015,349409,0,0,0,0.0
VRIAC,2019Q3,BROOKFIELD INFRASTRUCTURE FUND III B WILMINGTON,,05/16/2016,14300,0,0,0,0.0
VRIAC,2019Q3,HBK MULTI-STRATEGY FUND DALLAS RETURN,OF,07/01/2014,1034444,0,0,0,0.0
VRIAC,2019Q3,SOUTHPOINT QUALIFIED FUND NEW YORK RETURN,OF,07/01/2014,1037654,0,0,0,0.0
VRIAC,2019Q3,METALMARK CAP PARTNERS II LP NEW YORK RETURN,OF,12/11/2014,221597,0,0,0,0.0
VRIAC,2019Q3,KAYNE SENIOR CREDIT FUND II,LP,12/19/2014,4119,0,0,0,0.0
VRIAC,2019Q3,NGP NATURAL RESOURCES XI,LP,11/05/2014,136207,0,0,0,0.0
VRIAC,2019Q3,EQT INFRASTRUCTURE III ATLANTA,,10/25/2017,525566,0,0,0,0.0
VRIAC,2019Q3,POMONA VOYA HOLDINGS IV LP WILMINGTON RETURN,OF,05/31/2018,707068,0,0,0,0.0
VRIAC,2019Q3,BLACKSTONE REAL ESTATE PARTNERS VIII WILMINGTON RETURN,OF,08/18/2015,106624,0,0,0,0.0
VRIAC,2019Q3,INVESCO US VALUE ADD FUND IV,LP,04/28/2015,191002,0,0,0,0.0
VRIAC,2019Q3,Description Foreign,,09/27/2019,50000000,0,0,0,0.0
VRIAC,2019Q3,FNMA BENCHMARK NOTES,,09/27/2019,21360277,0,0,0,0.0
VRIAC,2019Q3,TREASURY STRIP (PRIN),,09/27/2019,15495520,0,0,0,0.0
VRIAC,2019Q3,TREASURY BOND,,09/23/2019,2000000,0,0,0,0.0
VRIAC,2019Q3,TREASURY STRIP (PRIN),,09/01/2019,2000000,0,0,0,0.0
VRIAC,2019Q3,TREASURY STRIP (INT),,09/01/2019,2000000,0,0,0,0.0
VRIAC,2019Q3,SOUTH AFRICA (REPUBLIC OF),,09/27/2019,3210137,0,0,0,0.0
VRIAC,2019Q3,FNMA_91-160,PM,07/18/2019,15254390,0,0,0,0.0
VRIAC,2019Q3,FNMA_93-165,,08/20/2019,4995602,0,0,0,0.0
VRIAC,2019Q3,FNMA_12-111,,09/01/2019,21296290,0,0,0,0.0
VRIAC,2019Q3,FNMA_12-111,,09/16/2019,447474,0,0,0,0.0
VRIAC,2019Q3,FNMA_12-128,,07/02/2019,35456,0,0,0,0.0
VRIAC,2019Q3,FNMA_12-128,,09/27/2019,172569,0,0,0,0.0
VRIAC,2019Q3,FNMA_14-66,,09/01/2019,714687,0,0,0,0.0
VRIAC,2019Q3,FNMA_15-77,,09/27/2019,2811358,0,0,0,0.0
VRIAC,2019Q3,FNMA_17-33,,09/27/2019,166953,0,0,0,0.0
VRIAC,2019Q3,FNMA_17-81,,08/28/2019,3989929,0,0,0,0.0
VRIAC,2019Q3,3136B1-JA-3 FNMA_18-15,,08/28/2019,8767850,0,0,0,0.0
VRIAC,2019Q3,FNMA_18-63,,08/28/2019,101928,0,0,0,0.0
VRIAC,2019Q3,FNA_19-M14,,08/28/2019,33218,0,0,0,0.0
VRIAC,2019Q3,FNR_19-41,,08/28/2019,14859,0,0,0,0.0
VRIAC,2019Q3,FNSTR_354,,08/28/2019,171543,0,0,0,0.0
VRIAC,2019Q3,FHLMC_3714,,08/26/2019,96104,0,0,0,0.0
VRIAC,2019Q3,FHLMC_3745,,08/01/2019,34137,0,0,0,0.0
VRIAC,2019Q3,FHLMC_3954,,08/01/2019,6594457,0,0,0,0.0
VRIAC,2019Q3,38376R-GZ-3 GNMA_14-H12,,08/28/2019,109817,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-H11,,08/28/2019,989,0,0,0,0.0
VRIAC,2019Q3,GNMA_09-124,,09/01/2019,78054,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-H22,,08/28/2019,144204,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-H24,,08/28/2019,62985,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-H30,,08/28/2019,232768,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-H03,,08/28/2019,307681,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-H01,,08/28/2019,698156,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-H04,,09/20/2019,4738,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-H06,,09/01/2019,18267,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-H13,,09/01/2019,4697,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-180,,09/01/2019,4637,0,0,0,0.0
VRIAC,2019Q3,GNMA_11-161,,09/01/2019,4273,0,0,0,0.0
VRIAC,2019Q3,GNMA_12-1,,09/01/2019,4540,0,0,0,0.0
VRIAC,2019Q3,GNMA_12-2,,09/01/2019,50366,0,0,0,0.0
VRIAC,2019Q3,GNMA_12-19,,09/01/2019,79206,0,0,0,0.0
VRIAC,2019Q3,GNMA_12-28,,09/01/2019,116363,0,0,0,0.0
VRIAC,2019Q3,GNMA_12-46,,09/01/2019,160992,0,0,0,0.0
VRIAC,2019Q3,GNMA_13-108,,09/01/2019,180570,0,0,0,0.0
VRIAC,2019Q3,GNMA_13-118,,09/01/2019,136015,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-75,,09/01/2019,126393,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-75,,09/01/2019,53265,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-93,,09/01/2019,71128,0,0,0,0.0
VRIAC,2019Q3,GNMA_13-145,,09/01/2019,80878,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-50,,09/01/2019,150114,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-50,,09/01/2019,69232,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-52,,09/01/2019,15121,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-8,,09/01/2019,209160,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-168,,09/01/2019,202440,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-189,,09/01/2019,109165,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-134,,09/01/2019,209160,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-150,,09/05/2019,7790156,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-155,,09/01/2019,17911,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-169,,09/01/2019,18332,0,0,0,0.0
VRIAC,2019Q3,GNMA_14-76B,,09/01/2019,38198,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-35,,09/01/2019,42121,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-174,,09/01/2019,21327,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-163,,09/01/2019,44073,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-114,,09/01/2019,27950,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-120,,09/01/2019,31435,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-58,,09/01/2019,58941,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-130,,09/01/2019,71513,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-59,,09/01/2019,41478,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-128,,09/01/2019,77645,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-71,,09/01/2019,18595,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-97,,09/01/2019,7125,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-145,,09/01/2019,18566,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-39,,09/01/2019,63276,0,0,0,0.0
VRIAC,2019Q3,GNMA_17-138,,09/01/2019,35947,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-188,,09/01/2019,29060,0,0,0,0.0
VRIAC,2019Q3,GNMA_17-71,,09/01/2019,13788,0,0,0,0.0
VRIAC,2019Q3,GNMA_15-18,,09/01/2019,46929,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-30,,09/01/2019,48754,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-52,,09/01/2019,45506,0,0,0,0.0
VRIAC,2019Q3,GNMA_16-102,,09/01/2019,39543,0,0,0,0.0
VRIAC,2019Q3,Description Foreign,,09/01/2019,99883,0,0,0,0.0
VRIAC,2019Q3,GNMA_19-8,,07/19/2019,76268,0,0,0,0.0
VRIAC,2019Q3,GNMA_19-20,,09/17/2019,5000000,0,0,0,0.0
VRIAC,2019Q3,AREIT_19-CRE3,,08/16/2019,4278105,0,0,0,0.0
VRIAC,2019Q3,AREIT_19-CRE3,,08/15/2019,4799255,0,0,0,0.0
VRIAC,2019Q3,AMER AIRLINES PT,TR,09/13/2019,8431150,0,0,0,0.0
VRIAC,2019Q3,AMERICAN AIRLINES 2015-1 C,,08/06/2019,4500000,0,0,0,0.0
VRIAC,2019Q3,AMERICAN INTERNATIONAL GROUP INC,,07/31/2019,3604750,0,0,0,0.0
VRIAC,2019Q3,AMPHENOL CORPORATION,,08/09/2019,1788672,0,0,0,0.0
VRIAC,2019Q3,AQFIT_19-A,,08/19/2019,13100000,0,0,0,0.0
VRIAC,2019Q3,BB&T CORPORATION,,09/20/2019,2293856,0,0,0,0.0
VRIAC,2019Q3,BHPT_19-BXHP,,06/01/2019,6080625,0,0,0,0.0
VRIAC,2019Q3,BX_18-IND,,07/29/2019,1511158,0,0,0,0.0
VRIAC,2019Q3,BX_19-MMP,,09/03/2019,7078750,0,0,0,0.0
VRIAC,2019Q3,BANK_19-BN20,,09/19/2019,7563780,0,0,0,0.0
VRIAC,2019Q3,06541K-AJ-7 BANK_18-BN12,,08/07/2019,5000000,0,0,0,0.0
VRIAC,2019Q3,BLACK HILLS CORPORATION,,07/03/2019,8000000,0,0,0,0.0
VRIAC,2019Q3,BLUE DOLPHIN FRAC LLC,,07/03/2019,3967529,0,0,0,0.0
VRIAC,2019Q3,BRITISH AIR 19-1,AA,09/18/2019,10552195,0,0,0,0.0
VRIAC,2019Q3,CD_19-CD8,,07/23/2019,5079042,0,0,0,0.0
VRIAC,2019Q3,CF_19-CF2,,07/25/2019,5629703,0,0,0,0.0
VRIAC,2019Q3,CIM_19-J1,,07/10/2019,14299923,0,0,0,0.0
VRIAC,2019Q3,CIM_19-INV3,,09/03/2019,9469247,0,0,0,0.0
VRIAC,2019Q3,Description Foreign,,08/16/2019,5000000,0,0,0,0.0
VRIAC,2019Q3,STACR_15-DNA2,,07/22/2019,10734375,0,0,0,0.0
VRIAC,2019Q3,STACR_15-DNA3,,08/23/2019,21650781,0,0,0,0.0
VRIAC,2019Q3,STACR_16-DNA2,,07/26/2019,8446163,0,0,0,0.0
VRIAC,2019Q3,STACR_16-HQA2,,08/20/2019,32896481,0,0,0,0.0
VRIAC,2019Q3,STACR_16-DNA3,,07/18/2019,264199,0,0,0,0.0
VRIAC,2019Q3,STACR_16-HQA3,,09/01/2019,6133125,0,0,0,0.0
VRIAC,2019Q3,GSMBS_19-PJ2,,07/24/2019,4470313,0,0,0,0.0
VRIAC,2019Q3,GSMBS_19-PJ2,,09/19/2019,8140970,0,0,0,0.0
VRIAC,2019Q3,GFMT_19-2,,09/26/2019,5031850,0,0,0,0.0
VRIAC,2019Q3,GLOBAL PAYMENTS INC,,09/13/2019,43800000,0,0,0,0.0
VRIAC,2019Q3,GRIDFLEX GENERATION LLC,,08/05/2019,7146148,0,0,0,0.0
VRIAC,2019Q3,HILT_16-SFP,,08/16/2019,2992500,0,0,0,0.0
VRIAC,2019Q3,JPMCC_17-FL11,,07/12/2019,4691707,0,0,0,0.0
VRIAC,2019Q3,JPMMT_18-8,,07/12/2019,5112500,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-LTV2,,07/12/2019,5469315,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-LTV2,,08/16/2019,2699728,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-LTV2,,09/18/2019,1523438,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-6,,09/16/2019,3036751,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-INV2,,09/18/2019,13529250,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-INV2,,09/18/2019,3024578,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-INV2,,09/18/2019,1095436,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-INV2,,09/13/2019,887434,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-INV2,,09/13/2019,9112500,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-7,,09/13/2019,5366570,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-7,,07/24/2019,270037,0,0,0,0.0
VRIAC,2019Q3,JPMMT_19-7,,07/19/2019,9500000,0,0,0,0.0
VRIAC,2019Q3,JPMORGAN CHASE &,CO,09/12/2019,2499936,0,0,0,0.0
VRIAC,2019Q3,LRK_19-A,,08/01/2019,12746059,0,0,0,0.0
VRIAC,2019Q3,MAPLELEAF MIDSTREAM INVESTMENTS,LL,07/23/2019,5209850,0,0,0,0.0
VRIAC,2019Q3,MICRON TECHNOLOGY INC,,08/21/2019,2499829,0,0,0,0.0
VRIAC,2019Q3,MCSLT_19-2GS,,07/16/2019,5816850,0,0,0,0.0
VRIAC,2019Q3,MSBAM_15-C26,,07/17/2019,10923784,0,0,0,0.0
VRIAC,2019Q3,NRZT_19-3,,07/17/2019,678335,0,0,0,0.0
VRIAC,2019Q3,NRZT_19-3A,,07/17/2019,304413,0,0,0,0.0
VRIAC,2019Q3,NRZT_19-3A,,09/03/2019,108778,0,0,0,0.0
VRIAC,2019Q3,NRZT_19-3A,,09/26/2019,994510,0,0,0,0.0
VRIAC,2019Q3,NEW YORK STATE ELECTRIC & GAS CORP,,09/24/2019,2798138,0,0,0,0.0
VRIAC,2019Q3,665772-CR-8 NEXTERA ENERGY CAPITAL HOLDINGS,IN,09/03/2019,999300,0,0,0,0.0
VRIAC,2019Q3,NOBLE ENERGY INC,,07/18/2019,980710,0,0,0,0.0
VRIAC,2019Q3,NORTHERN STATES POWER,CO,07/18/2019,13200000,0,0,0,0.0
VRIAC,2019Q3,NORTHFIELD MOUNTAIN LLC,,07/18/2019,5912887,0,0,0,0.0
VRIAC,2019Q3,OBX_19-EXP2,,08/06/2019,7135031,0,0,0,0.0
VRIAC,2019Q3,OBX_19-EXP2,,09/12/2019,3481835,0,0,0,0.0
VRIAC,2019Q3,OCCIDENTAL PETROLEUM CORPORATION,,07/15/2019,5041993,0,0,0,0.0
VRIAC,2019Q3,POLYMERS SOLUTIONS GROUP,,08/14/2019,9481095,0,0,0,0.0
VRIAC,2019Q3,PLAINS ALL AMERICAN PIPELINE,LP,08/07/2019,3500000,0,0,0,0.0
VRIAC,2019Q3,PROSE_19-1A,,07/16/2019,2499905,0,0,0,0.0
VRIAC,2019Q3,PROG_19-SFR3,,06/28/2019,6173953,0,0,0,0.0
VRIAC,2019Q3,SEMT_19-CH2,,08/07/2019,-8992,0,0,0,0.0
VRIAC,2019Q3,SEMT_18-CH1,,09/17/2019,10176563,0,0,0,0.0
VRIAC,2019Q3,SEMT_19-3,,09/17/2019,9173093,0,0,0,0.0
VRIAC,2019Q3,SEMT_19-CH3,,09/19/2019,2070422,0,0,0,0.0
VRIAC,2019Q3,SEMT_19-CH3,,09/17/2019,2930915,0,0,0,0.0
VRIAC,2019Q3,SEMT_19-CH3,,09/17/2019,3763016,0,0,0,0.0
VRIAC,2019Q3,D,,09/17/2019,3605000,0,0,0,0.0
VRIAC,2019Q3,D,,09/20/2019,5000000,0,0,0,0.0
VRIAC,2019Q3,D,,09/03/2019,2000000,0,0,0,0.0
VRIAC,2019Q3,91834P-AG-0 SCLP_19-4 D,,09/18/2019,5427200,0,0,0,0.0
VRIAC,2019Q3,UNITED AIRLINES 2019-2 CLASS AA,PA,08/01/2019,2487350,0,0,0,0.0
VRIAC,2019Q3,VMC_19-FL3 D,,09/10/2019,5070313,0,0,0,0.0
VRIAC,2019Q3,WRKCO INC D,,09/10/2019,1009688,0,0,0,0.0
VRIAC,2019Q3,WAMU_06-AR19 2A1B D,,09/10/2019,3890691,0,0,0,0.0
VRIAC,2019Q3,WASHINGTON GAS LIGHT COMPANY D,,09/16/2019,1638000,0,0,0,0.0
VRIAC,2019Q3,WFMBS_19-3 D,,09/16/2019,16434,0,0,0,0.0
VRIAC,2019Q3,WFMBS_19-3 D,,07/03/2019,11740000,0,0,0,0.0
VRIAC,2019Q3,WFMBS_19-3 D,,07/01/2019,5994600,0,0,0,0.0
VRIAC,2019Q3,WFMBS_19-3 D,,07/15/2019,2136320,0,0,0,0.0
VRIAC,2019Q3,PROFESSIONAL PHYSICAL THERAPY D,,07/31/2019,10000000,0,0,0,0.0
VRIAC,2019Q3,HILL TOP ENERGY CENTER LLC D,,08/20/2019,3500000,0,0,0,0.0
VRIAC,2019Q3,AMMC_14-14A D,,08/20/2019,997500,0,0,0,0.0
VRIAC,2019Q3,ANNSA_16-2A D,,07/23/2019,6946100,0,0,0,0.0
VRIAC,2019Q3,APID_12-11A D,,08/07/2019,5468650,0,0,0,0.0
VRIAC,2019Q3,APID_12-11A D,,08/15/2019,2750000,0,0,0,0.0
VRIAC,2019Q3,ATRM_15A D,,07/12/2019,4891781,0,0,0,0.0
VRIAC,2019Q3,BSP_17-12A D,,08/08/2019,2973750,0,0,0,0.0
VRIAC,2019Q3,BSP_15-VIA D,,08/13/2019,7380000,0,0,0,0.0
VRIAC,2019Q3,BSP_16-10A D,,08/13/2019,1968000,0,0,0,0.0
VRIAC,2019Q3,BLUEM_15-3A D,,09/26/2019,2497375,0,0,0,0.0
VRIAC,2019Q3,CIFC_17-4A D,,08/14/2019,4000000,0,0,0,0.0
VRIAC,2019Q3,CIFC_18-3A D,,09/05/2019,3500000,0,0,0,0.0
