entity,period,loan_number,city,state,date_acquired,interest_rate,book_value,land_value,appraisal_date
VRIAC,2021Q4,28416,,SAN,04/27/2017,3.96,4214178,13800000,08/21/2011
VRIAC,2021Q4,28419,,LOS,05/24/2017,3.77,3475956,14518519,06/23/2011
VRIAC,2021Q4,28486,,,05/24/2017,3.77,3866381,59700000,08/02/2011
VRIAC,2021Q4,28494,,,05/24/2017,3.77,1514813,14919200,11/28/2011
VRIAC,2021Q4,28562,,,05/24/2017,3.96,4818307,7210000,06/15/2012
VRIAC,2021Q4,28789,,SAN,05/24/2017,3.96,4527575,4527575,
VRIAC,2021Q4,28791,,SAN,10/09/2012,4.25,4207803,16795807,01/05/2013
VRIAC,2021Q4,28834,Malibu,CA,10/09/2012,4.25,3358150,16313561,01/02/2013
VRIAC,2021Q4,28850,,LOS,02/26/2013,3.45,2514090,29473684,03/11/2013
VRIAC,2021Q4,28874,,LOS,02/26/2013,3.45,4666823,6298544,04/16/2013
VRIAC,2021Q4,28902,,LOS,02/26/2013,3.45,4607626,22458037,07/24/2013
VRIAC,2021Q4,28912,Thousand Oaks,CA,02/26/2013,3.45,2456493,29987941,09/14/2013
VRIAC,2021Q4,28939,Roseville,CA,04/09/2013,3.85,11320441,9000000,09/24/2013
VRIAC,2021Q4,28945,,SAN,05/09/2013,4.3,3119026,3960000,08/13/2013
VRIAC,2021Q4,28947,,SAN,05/30/2013,4.22,2134119,3500000,08/23/2013
VRIAC,2021Q4,28949,,EL,06/26/2013,2.99,2761411,2750000,09/01/2013
VRIAC,2021Q4,28951,,SAN,06/19/2013,2.99,5387558,9514286,11/20/2013
VRIAC,2021Q4,28973,Irvine,CA,10/31/2013,4.5,29906871,18667167,01/21/2014
VRIAC,2021Q4,28993,Highland Park,CA,08/13/2013,3.75,13692208,13982051,01/03/2014
VRIAC,2021Q4,29006,Santa Clara,CA,12/06/2013,4.75,4904502,4059808,12/31/2014
VRIAC,2021Q4,29022,,SAN,12/06/2013,4.75,4055647,14220589,07/15/2014
VRIAC,2021Q4,29049,Woodland Hills,CA,12/06/2013,4.75,3489743,42919997,06/13/2014
VRIAC,2021Q4,29070,Sacramento,CA,12/06/2013,4.75,1848620,13833334,07/25/2014
VRIAC,2021Q4,29100,Rancho Cordova,CA,12/06/2013,4.75,1395897,17666667,05/22/2015
VRIAC,2021Q4,29129,Santa Monica,CA,12/06/2013,4.75,1508976,3723838,11/17/2014
VRIAC,2021Q4,29140,Hollywood,CA,12/06/2013,4.75,980901,15851930,11/19/2014
VRIAC,2021Q4,29146,,SAN,12/06/2013,4.75,943173,45416018,02/28/2015
VRIAC,2021Q4,29161,,SAN,12/06/2013,4.75,707380,4234488,02/28/2015
VRIAC,2021Q4,29165,,EL,11/07/2013,4.45,4824713,33579832,02/11/2015
VRIAC,2021Q4,29216,,LOS,12/20/2013,4.85,6721479,16905000,06/23/2015
VRIAC,2021Q4,29239,,,05/09/2014,4.61,1580429,25205646,12/30/2015
VRIAC,2021Q4,29346,,,02/07/2014,3.99,6366723,43176358,03/02/2016
VRIAC,2021Q4,29368,City,OF,02/25/2014,3.9,24523902,2491341,01/02/2016
VRIAC,2021Q4,29373,,LOS,05/09/2014,5.01,1409195,1005127,03/15/2016
VRIAC,2021Q4,29384,,LOS,05/01/2014,3.0,3571365,11515000,
VRIAC,2021Q4,29388,Redondo Beach,CA,05/11/2016,4.13,1773882,26030232,06/08/2016
VRIAC,2021Q4,29462,,SAN,08/04/2016,3.9,2850345,19846154,11/10/2016
VRIAC,2021Q4,29519,Northridge,CA,08/03/2016,3.67,15600000,25520000,11/18/2016
VRIAC,2021Q4,29550,Encinitas,CA,08/18/2016,3.58,5149493,67613032,03/22/2017
VRIAC,2021Q4,29563,Carlsbad,CA,12/05/2016,2.4,6899430,129807691,06/12/2017
VRIAC,2021Q4,29607,Los Angeles,CA,12/05/2016,2.4,6368704,9062500,08/30/2017
VRIAC,2021Q4,29631,Rancho Cucamonga,CA,02/07/2017,4.29,10266830,6119355,11/16/2017
VRIAC,2021Q4,29671,Roseville,CA,04/03/2017,4.63,18838928,20609756,08/06/2018
VRIAC,2021Q4,29769,Fremont,CA,04/03/2017,4.63,34189624,4842544,10/12/2018
VRIAC,2021Q4,29783,Los Angeles,CA,06/29/2017,4.55,5725619,5125000,11/01/2018
VRIAC,2021Q4,29788,Los Angeles,CA,08/11/2017,3.09,5311375,5314058,11/30/2018
VRIAC,2021Q4,29798,San Pedro,CA,11/01/2017,3.65,5060147,12738095,02/19/2019
VRIAC,2021Q4,29825,Antelope,CA,11/01/2017,3.65,4600134,18791000,05/20/2019
VRIAC,2021Q4,29839,San Francisco,CA,01/18/2018,3.78,6032807,116270000,02/21/2020
VRIAC,2021Q4,29966,San Francisco,CO,01/31/2018,3.63,3243318,9547309,08/10/2020
VRIAC,2021Q4,29981,Irvine,CO,01/31/2018,3.63,4911310,20706000,09/21/2020
VRIAC,2021Q4,29989,Pasadena,CO,08/30/2018,4.75,12652604,36891892,07/28/2005
VRIAC,2021Q4,2777502,Lake Forest,CO,11/15/2018,4.47,966824,45416018,03/01/2015
VRIAC,2021Q4,2915802,,SAN,12/20/2018,6.1,3179408,4234488,02/27/2015
VRIAC,2021Q4,2916302,,EL,11/21/2018,4.68,3500000,7778571,09/12/2007
VRIAC,2021Q4,28149,Grand Junction,CO,11/29/2018,4.56,1934667,58200760,12/01/2015
VRIAC,2021Q4,28768,Denver,CO,12/14/2018,4.8,2391284,36085691,12/14/2012
VRIAC,2021Q4,28829,Denver,CO,01/11/2019,5.4,3095652,12310077,06/05/2013
VRIAC,2021Q4,29081,Parker,CO,04/26/2019,4.19,7221722,6278788,03/18/2015
VRIAC,2021Q4,29117,,,04/26/2019,4.52,956394,4182411,02/15/2016
VRIAC,2021Q4,29371,,,06/26/2019,3.98,8442351,35666293,12/08/2016
VRIAC,2021Q4,29552,,,05/24/2019,5.1,7574497,11059908,11/17/2017
VRIAC,2021Q4,29662,,,05/21/2020,3.4,34661298,4700730,05/30/2019
VRIAC,2021Q4,29841,,,06/04/2020,3.15,6405000,3021898,08/14/2019
VRIAC,2021Q4,29859,,,09/16/2020,5.25,5276286,5276286,
VRIAC,2021Q4,29994,Boulder,CT,12/15/2020,4.65,9416727,23490000,11/15/2011
VRIAC,2021Q4,28576,Stratford,CT,11/23/2015,8.2,4511244,4511244,09/14/2013
VRIAC,2021Q4,28954,East Hartford,DC,02/14/2012,4.85,10946773,15731982,04/29/2014
VRIAC,2021Q4,29050,Vernon,DC,02/14/2012,4.85,5620183,15731982,06/12/2014
VRIAC,2021Q4,29080,Greenwich,DC,12/06/2013,4.75,462155,45417721,05/21/2015
VRIAC,2021Q4,29230,Southbury,DE,07/15/2014,4.24,4525454,14720794,01/17/2019
VRIAC,2021Q4,29800,Vernon,DE,07/15/2014,4.24,1000364,16214418,10/02/2012
VRIAC,2021Q4,2881003,Westport,DE,07/15/2014,4.24,1333818,12349353,07/23/2013
VRIAC,2021Q4,28936,Washington,FL,10/10/2014,4.07,6617713,25768571,09/18/2014
VRIAC,2021Q4,29115,Washington,FL,06/18/2015,3.9,6168867,34826315,05/07/2020
VRIAC,2021Q4,29975,Washington,DC,06/18/2015,3.9,536423,8837532,12/23/2015
VRIAC,2021Q4,29359,Newark,FL,07/20/2016,3.89,6693561,6630303,04/03/2019
VRIAC,2021Q4,29834,Wilmington,FL,02/27/2019,4.29,16023532,49538462,09/24/2019
VRIAC,2021Q4,29890,Newark,FL,12/19/2012,4.34,2586346,3180582,11/28/2010
VRIAC,2021Q4,28355,,FT,12/19/2012,4.34,1616467,3931554,11/28/2010
VRIAC,2021Q4,28357,Palm Beach Gdns,FL,12/19/2012,4.34,2057321,3003883,11/24/2010
VRIAC,2021Q4,28376,Lutz,FL,10/10/2013,4.46,8822789,13824667,06/30/2011
VRIAC,2021Q4,28482,Davie,FL,12/05/2013,4.94,12761183,10348000,05/01/2012
VRIAC,2021Q4,28689,Melbourne,FL,10/31/2014,4.02,10577897,19180000,08/06/2012
VRIAC,2021Q4,28739,Newport Richey,FL,03/22/2016,4.3,12188241,5758871,03/19/2012
VRIAC,2021Q4,28760,Miami,FL,06/17/2020,4.95,9817973,13810957,09/17/2012
VRIAC,2021Q4,28803,Clearwater,FL,05/17/2012,4.1,1650781,5914154,10/10/2012
VRIAC,2021Q4,28816,Destin,FL,01/11/2016,3.8,16422690,5748750,11/29/2012
VRIAC,2021Q4,28842,Jacksonville,FL,05/10/2019,5.6,10500000,10015744,11/20/2012
VRIAC,2021Q4,28844,,,12/18/2019,3.38,16182992,14011116,11/29/2012
VRIAC,2021Q4,28846,,,12/18/2019,3.38,10904419,3457616,11/19/2012
VRIAC,2021Q4,28848,,,03/25/2011,4.3,16148,13559524,08/16/2013
VRIAC,2021Q4,28910,,,03/25/2011,4.3,21950,7686039,07/02/2013
VRIAC,2021Q4,28921,,,03/25/2011,4.3,21898,15597871,03/11/2014
VRIAC,2021Q4,28927,,,03/25/2011,4.3,12894,12894,
VRIAC,2021Q4,28958,West Palm Beach,FL,12/06/2013,4.75,641358,900000,04/13/2014
VRIAC,2021Q4,29035,West Palm Beach,FL,12/06/2013,4.75,377269,9250000,08/16/2014
VRIAC,2021Q4,29109,Naples,FL,12/06/2013,4.75,414996,161611428,03/17/2015
VRIAC,2021Q4,29176,St. Augustine,FL,05/01/2014,4.75,4283003,4283003,03/12/2015
VRIAC,2021Q4,29178,Jacksonville,FL,08/28/2014,5.5,3058971,1092000,03/18/2015
VRIAC,2021Q4,29180,Orange Park,FL,01/02/2015,4.56,71600000,823333,03/09/2015
VRIAC,2021Q4,29182,Ponte Vedra,FL,03/30/2015,4.1,481707,2387667,03/18/2015
VRIAC,2021Q4,29184,Jacksonville,FL,03/30/2015,4.1,282143,1490667,03/09/2015
VRIAC,2021Q4,29186,Jacksonville,FL,03/30/2015,4.1,522996,1312133,03/09/2015
VRIAC,2021Q4,29188,Jacksonville,FL,03/30/2015,4.1,399129,1386667,03/12/2015
VRIAC,2021Q4,29190,Jacksonville,FL,03/30/2015,4.1,257369,823333,02/28/2015
VRIAC,2021Q4,29192,Jacksonville,FL,03/30/2015,4.1,1156097,729733,03/09/2015
VRIAC,2021Q4,29194,Jacksonville,FL,03/30/2015,4.1,722561,1144000,04/10/2015
VRIAC,2021Q4,29212,,FT,03/30/2015,4.1,711550,1282667,06/12/2015
VRIAC,2021Q4,29228,Pompano Beach,FL,03/30/2015,4.1,261498,21807692,06/30/2015
VRIAC,2021Q4,29238,Jacksonville,FL,03/30/2015,4.1,633101,37024000,12/16/2015
VRIAC,2021Q4,29285,Clearwater,FL,03/30/2015,4.1,522996,8486494,10/29/2015
VRIAC,2021Q4,29287,Jacksonville,FL,03/30/2015,4.1,674390,1647705,12/15/2015
VRIAC,2021Q4,29289,Jacksonville,FL,03/30/2015,4.1,399129,6196803,10/22/2015
VRIAC,2021Q4,29291,Jacksonville,FL,03/30/2015,4.1,389495,3474508,12/15/2015
VRIAC,2021Q4,29293,Jacksonville,FL,03/30/2015,4.1,622641,3223770,12/16/2015
VRIAC,2021Q4,29295,Orange Park,FL,03/30/2015,4.1,352334,1289508,12/17/2015
VRIAC,2021Q4,29297,St. Augustine,FL,03/30/2015,4.1,324671,2364098,10/15/2015
VRIAC,2021Q4,29301,Atlantic Beach,FL,03/30/2015,4.1,492718,2776025,12/17/2015
VRIAC,2021Q4,29303,,,03/30/2015,4.1,575984,1790984,12/17/2015
VRIAC,2021Q4,29305,,,12/01/2015,4.21,4064427,2005902,10/31/2015
VRIAC,2021Q4,29307,,,05/08/2015,4.1,4465502,3295410,11/06/2015
VRIAC,2021Q4,29309,,,12/01/2015,4.21,1923345,4298361,12/15/2015
VRIAC,2021Q4,29311,,,06/24/2015,4.0,19573548,1182049,
VRIAC,2021Q4,29417,Melbourne,FL,06/09/2016,3.825,1220717,3879310,03/30/2016
VRIAC,2021Q4,29421,Melbourne,FL,06/09/2016,3.825,1163496,3017241,03/30/2016
VRIAC,2021Q4,29438,Melbourne,FL,06/09/2016,3.825,1831074,2413793,03/30/2016
VRIAC,2021Q4,29443,Melbourne,FL,06/09/2016,3.825,1697559,48253333,01/09/2017
VRIAC,2021Q4,29534,Coral Gables,FL,06/09/2016,3.825,1850148,8130612,08/25/2017
VRIAC,2021Q4,29634,Daytona Beach,FL,06/09/2016,3.825,4310655,44696721,07/05/2018
VRIAC,2021Q4,29762,Miami,FL,06/09/2016,3.825,1392380,11145133,12/05/2018
VRIAC,2021Q4,29790,Tampa,FL,01/09/2017,3.62,7392648,4431535,11/30/2018
VRIAC,2021Q4,29803,Daytona Beach,FL,02/08/2017,3.66,21693291,13787233,12/12/2018
VRIAC,2021Q4,29808,Orlando,FL,03/02/2017,3.62,11262647,16594302,11/18/2019
VRIAC,2021Q4,29921,Orlando,GA,11/02/2017,4.39,3717699,1926934,11/18/2019
VRIAC,2021Q4,29947,Orlando,GA,12/19/2017,3.56,16358201,2765717,11/18/2019
VRIAC,2021Q4,29949,Orlando,GA,09/12/2018,4.7,30750000,7209000,11/18/2019
VRIAC,2021Q4,29951,Orlando,GA,10/16/2018,4.38,3355693,22191228,02/03/2020
VRIAC,2021Q4,29961,Fort Lauderdale,GA,02/28/2019,4.9,6480593,5160317,02/12/2015
VRIAC,2021Q4,2881602,Destin,GA,03/15/2019,4.65,8534756,2475000,11/16/2005
VRIAC,2021Q4,27853,Dunwoody,GA,01/30/2019,5.2,1924935,11462897,05/31/2011
VRIAC,2021Q4,28484,Dunwoody,GA,01/30/2019,4.72,4873256,6337500,12/09/2013
VRIAC,2021Q4,28987,Atlanta,GA,01/30/2019,4.72,2713792,6715117,12/13/2014
VRIAC,2021Q4,29135,Duluth,GA,08/01/2019,3.52,4272907,5356000,07/16/2016
VRIAC,2021Q4,29484,Albany,HI,01/16/2020,3.75,9086792,5077256,11/25/2017
VRIAC,2021Q4,29687,Canton,ID,01/16/2020,3.75,1878648,13107000,03/18/2019
VRIAC,2021Q4,29830,Valdosta,IL,01/16/2020,3.75,932662,17010000,09/10/2019
VRIAC,2021Q4,29936,Atlanta,IL,01/16/2020,3.75,1381228,12036042,05/31/2011
VRIAC,2021Q4,2848402,,,01/16/2020,3.75,2003002,91833331,06/22/2017
VRIAC,2021Q4,29609,,,01/16/2020,3.75,3548556,5463794,12/21/2018
VRIAC,2021Q4,29807,,,01/16/2020,3.75,1247990,3092234,11/20/2010
VRIAC,2021Q4,28359,,,02/27/2020,4.28,13409842,18567111,03/16/2011
VRIAC,2021Q4,28407,,,11/17/2020,4.6,3451475,2896907,07/28/2011
VRIAC,2021Q4,28513,,,02/12/2015,6.25,447091,447091,
VRIAC,2021Q4,28685,Chicago,IL,03/30/2012,4.4,7558433,11544800,02/05/2013
VRIAC,2021Q4,28862,Warren,IL,03/28/2013,4.0,7087265,16397259,04/10/2014
VRIAC,2021Q4,29042,Lisle,IL,04/04/2013,4.05,3914706,6895939,05/27/2014
VRIAC,2021Q4,29052,Lisle,IL,08/23/2013,4.48,13886223,9205584,05/27/2014
VRIAC,2021Q4,29054,Melrose,IN,05/01/2014,3.72,7089345,53344155,06/02/2015
VRIAC,2021Q4,29258,Chicago,IN,06/19/2014,4.3,5925008,5342857,03/04/2016
VRIAC,2021Q4,29378,Glen Ellyn,IN,06/19/2014,4.3,3238086,50147005,07/01/2019
VRIAC,2021Q4,29583,Arlington Heights,IN,06/19/2014,4.3,2714480,10584286,09/27/2018
VRIAC,2021Q4,29791,Naperville,KS,06/19/2014,4.3,4657332,5995283,09/26/2019
VRIAC,2021Q4,29894,Hoffman Estates,KS,07/09/2014,4.18,5247552,13076923,06/23/2014
VRIAC,2021Q4,29079,Plainfield,KY,08/27/2015,3.5,26500000,15022667,07/31/2015
VRIAC,2021Q4,29260,Clarksville,KY,01/06/2016,4.27,19000000,13693500,09/25/2017
VRIAC,2021Q4,29655,Indianapolis,KY,03/15/2016,3.85,2954762,14064516,02/07/2020
VRIAC,2021Q4,29963,Leawood,LA,03/15/2016,3.85,1922619,42701368,09/12/2012
VRIAC,2021Q4,28787,Wichita,MA,04/20/2017,5.15,21222674,6792603,09/23/2020
VRIAC,2021Q4,29983,Hebron,MD,02/06/2018,6.05,3500000,2916000,06/04/2008
VRIAC,2021Q4,29094,Hebron,MD,01/25/2019,5.65,5209817,6813979,08/21/2019
VRIAC,2021Q4,29875,Louisville,MD,12/07/2018,4.41,5120000,15821071,12/20/2019
VRIAC,2021Q4,29962,Louisville,MD,10/28/2019,5.2,3370859,20857143,12/06/2018
VRIAC,2021Q4,29786,Kenner,MD,11/02/2020,3.4,9240000,5151877,01/09/2015
VRIAC,2021Q4,29143,Beverly,MI,08/01/2014,4.11,7817224,6350000,04/29/2005
VRIAC,2021Q4,27651,Jessup,MI,08/08/2014,3.93,1927174,20100000,08/03/2010
VRIAC,2021Q4,28311,Towson,MI,09/01/2015,4.0,3572374,2103672,07/02/2012
VRIAC,2021Q4,29453,Ellicott City,MN,11/15/2017,3.79,7737818,47466114,03/13/2013
VRIAC,2021Q4,2884902,,,11/06/2019,4.97,16245215,2385437,12/07/2010
VRIAC,2021Q4,28362,,,02/26/2020,4.8,8387097,3666505,12/07/2010
VRIAC,2021Q4,28374,,ANN,01/17/2012,5.0,46047303,12961643,12/31/2013
VRIAC,2021Q4,29034,,ANN,10/25/2012,4.25,22740558,11942857,09/09/2011
VRIAC,2021Q4,28485,,,11/18/2014,3.96,1338547,6378601,07/02/2012
VRIAC,2021Q4,28773,,,10/23/2020,3.45,3914619,3914619,
VRIAC,2021Q4,28799,,ST,10/30/2012,3.75,5790962,7377778,05/11/2016
VRIAC,2021Q4,29459,Circle Pines,MS,11/03/2014,4.12,5310194,68960075,07/31/2017
VRIAC,2021Q4,29632,Woodbury,NC,07/11/2016,3.97,3671825,10833333,08/21/2019
VRIAC,2021Q4,29885,Sartell,NC,01/03/2017,3.61,12132138,2000000,07/08/2001
VRIAC,2021Q4,10201134,,ST,10/12/2017,3.4,37115349,4816667,07/12/2016
VRIAC,2021Q4,29472,Jefferson City,NC,04/20/2018,4.64,31078694,14841000,08/14/2019
VRIAC,2021Q4,29862,Ballwin,NC,11/01/2019,3.4,6009087,14760000,05/20/2014
VRIAC,2021Q4,29086,Southaven,NC,12/17/2020,3.25,16683333,4090909,05/14/2014
VRIAC,2021Q4,28028,Nags Head,NC,12/20/2001,7.375,60075,3261771,12/24/2013
VRIAC,2021Q4,28924,Cedar Point,NC,03/25/2011,4.3,16729,7472444,10/25/2013
VRIAC,2021Q4,28974,Raleigh,NC,08/26/2016,3.65,2630952,14000000,07/15/2015
VRIAC,2021Q4,29259,Asheville,NC,10/17/2018,4.75,7000000,10363637,06/23/2016
VRIAC,2021Q4,29455,Charlotte,NE,09/27/2019,3.46,4590000,17155645,07/24/2017
VRIAC,2021Q4,29619,Wilmington,NJ,12/03/2020,4.1,4631638,7112000,07/09/2019
VRIAC,2021Q4,29857,Lincolnton,NJ,08/08/2014,3.93,2121652,13171923,01/10/2020
VRIAC,2021Q4,29941,Graham,NJ,08/30/2016,3.65,5148000,7638095,09/16/2020
VRIAC,2021Q4,29986,Charlotte,NJ,12/27/2006,5.94,1046191,4090909,05/14/2014
VRIAC,2021Q4,2802802,Nags Head,NJ,08/01/2011,5.25,6677381,7051851,01/28/2014
VRIAC,2021Q4,29001,Elkhorn,NJ,04/01/2014,4.71,2012630,17400000,05/15/2006
VRIAC,2021Q4,27892,Madison,NJ,04/01/2014,4.71,5575974,14818332,06/25/2014
VRIAC,2021Q4,29043,Burlington,NJ,11/25/2013,5.23,3912657,6172304,11/10/2014
VRIAC,2021Q4,29131,Wyckoff,NJ,07/09/2015,3.89,5628202,127678807,07/28/2015
VRIAC,2021Q4,29253,Swedesboro,NJ,10/28/2015,4.39,2877218,14752174,12/13/2016
VRIAC,2021Q4,29543,Hoboken,NM,07/06/2016,9.75,1454939,20783448,12/13/2016
VRIAC,2021Q4,29545,,,08/30/2016,3.65,11856000,41393000,11/07/2017
VRIAC,2021Q4,29658,,,10/05/2017,4.09,9913988,1056051,11/28/2017
VRIAC,2021Q4,29690,,,08/31/2018,4.36,12285401,14208462,09/16/2019
VRIAC,2021Q4,29931,,,09/25/2019,3.92,4270118,10994417,10/07/2020
VRIAC,2021Q4,30000,,,02/25/2020,3.6,6487039,10353000,09/26/2019
VRIAC,2021Q4,29877,,,02/25/2020,3.6,7251652,7251652,
VRIAC,2021Q4,29917,Albuquerque,NY,11/27/2019,3.28,5448263,10592700,09/25/2019
VRIAC,2021Q4,29919,Albuquerque,NY,11/27/2019,3.28,1899395,14673260,03/15/2011
VRIAC,2021Q4,28391,,LAS,11/27/2019,3.28,2899076,8690125,02/05/2013
VRIAC,2021Q4,28856,,LAS,10/29/2002,7.07,328906,52470000,05/29/2015
VRIAC,2021Q4,29235,,LAS,03/30/2011,6.15,7540008,15314615,05/30/2019
VRIAC,2021Q4,29855,Henderson,NY,03/22/2013,3.5,4260894,42000000,10/08/2012
VRIAC,2021Q4,28705,Scarsdale,NY,03/22/2013,3.5,4005151,12200000,03/22/2013
VRIAC,2021Q4,28869,,NEW,06/05/2014,4.11,2487516,65190906,04/04/2013
VRIAC,2021Q4,28882,Brooklyn Center,NY,07/01/2015,3.46,23100000,13910256,06/10/2013
VRIAC,2021Q4,28915,,RYE,01/31/2018,3.61,4632366,2500000,05/05/2017
VRIAC,2021Q4,28953,Cohoes,NY,07/10/2019,3.64,6945000,20335408,03/19/2014
VRIAC,2021Q4,29003,,NEW,08/01/2019,3.43,7633500,47392800,04/30/2015
VRIAC,2021Q4,29225,,NEW,12/27/2012,4.8,13449149,11669005,07/03/2015
VRIAC,2021Q4,29405,Lakewood,OH,05/02/2013,3.85,5718968,14558823,10/26/2016
VRIAC,2021Q4,29499,,NEW,05/02/2013,3.85,3332410,7198294,08/06/2019
VRIAC,2021Q4,29873,New York City,OH,05/09/2013,3.85,20016121,13770000,01/23/2020
VRIAC,2021Q4,29958,Queens,OH,05/10/2013,3.8,34130640,3533982,11/24/2010
VRIAC,2021Q4,28364,Dayton,OH,08/27/2013,3.99,2204454,3622329,11/24/2010
VRIAC,2021Q4,28366,Dayton,OH,08/27/2013,3.99,2996730,3533981,11/19/2010
VRIAC,2021Q4,28368,Toledo,OH,08/27/2013,3.99,10319930,4888531,07/27/2011
VRIAC,2021Q4,28508,Glenwillow,OH,12/06/2013,4.75,1131808,13370000,04/10/2012
VRIAC,2021Q4,28561,Broadview Heights,OR,02/19/2014,4.23,4119997,4119997,09/20/2013
VRIAC,2021Q4,28961,Cincinnati,OR,05/12/2014,4.75,9390417,4923077,10/05/2015
VRIAC,2021Q4,29474,Springfield,PA,05/15/2015,3.43,13001596,38260833,01/04/2017
VRIAC,2021Q4,29532,,,11/05/2015,3.44,14700000,20253750,08/27/2020
VRIAC,2021Q4,29984,,,05/16/2016,4.7,6769704,4950000,06/30/2011
VRIAC,2021Q4,28490,,,11/29/2016,3.29,13654040,2076444,09/16/2013
VRIAC,2021Q4,28972,,,11/29/2016,3.29,5040082,47385000,03/03/2011
VRIAC,2021Q4,2843506,,,08/28/2017,3.13,12412774,3810000,10/28/2002
VRIAC,2021Q4,27182,,,08/21/2019,4.55,3828236,3828236,
VRIAC,2021Q4,27183,Willow Grove,PA,12/20/2002,6.81,5141751,3175000,12/12/2005
VRIAC,2021Q4,27844,Willow Grove,PA,04/29/2005,5.25,2545095,9006667,07/27/2012
VRIAC,2021Q4,28716,Horsham,PA,01/06/2006,5.66,28692,7904545,11/05/2013
VRIAC,2021Q4,28979,Allentown,PA,09/29/2006,5.45,1522792,8855085,11/03/2014
VRIAC,2021Q4,29149,Mechanicsburg,PA,10/02/2012,4.4,2660331,5846730,01/14/2015
VRIAC,2021Q4,29151,Lancaster,PA,06/28/2013,3.4,6333589,26565254,01/14/2015
VRIAC,2021Q4,29153,Camp Hill,PA,12/09/2013,4.61,2305271,14741379,04/01/2016
VRIAC,2021Q4,29415,Sharon Hill,PA,09/11/2014,4.41,14018736,8965517,03/25/2016
VRIAC,2021Q4,29419,Chadds Ford,PA,02/02/2015,4.15,658767,5086207,03/25/2016
VRIAC,2021Q4,29422,Folcroft,PA,02/02/2015,4.15,953292,5086207,04/01/2016
VRIAC,2021Q4,29424,Chadds Ford,PA,02/02/2015,4.15,503751,3362069,04/01/2016
VRIAC,2021Q4,29426,Chadds Ford,PA,02/02/2015,4.15,589005,3879310,04/01/2016
VRIAC,2021Q4,29429,Folcroft,PA,02/02/2015,4.15,649068,5344828,04/01/2016
VRIAC,2021Q4,29431,Media,PA,02/02/2015,4.15,244130,5086207,03/25/2016
VRIAC,2021Q4,29433,Folcroft,PA,06/09/2016,3.825,8266539,4224138,04/01/2016
