entity,period,loan_number,city,state,date_acquired,interest_rate,book_value,land_value,appraisal_date
BLIC,2016Q1,0225538105,West Palm Beach,FL,02/24/2016,4.0,100784,53000,
BLIC,2016Q1,0225538120,West Palm Beach,FL,02/24/2016,4.0,100267,52765,
BLIC,2016Q1,0225590848,Sedona,AZ,02/24/2016,8.99,76201,293000,
BLIC,2016Q1,0225733084,Vallejo,CA,02/24/2016,6.65,126656,181574,
BLIC,2016Q1,0225909015,Pardeesville,PA,02/24/2016,7.13,64272,52410,
BLIC,2016Q1,0225909061,Wellington,FL,02/24/2016,8.38,151398,142778,
BLIC,2016Q1,0226203274,Lake Stevens,WA,02/24/2016,2.0,386613,621188,
BLIC,2016Q1,0226274612,Minnetonka,MN,02/24/2016,3.13,356507,622828,
BLIC,2016Q1,0226274772,,EWA,02/24/2016,4.0,302821,559521,
BLIC,2016Q1,0226274844,Nacogdoches,TX,02/24/2016,8.63,74212,99835,
BLIC,2016Q1,0226274925,Citra,FL,02/24/2016,5.0,171395,169873,
BLIC,2016Q1,0226275009,Sulphur,LA,02/24/2016,4.5,175305,334214,
BLIC,2016Q1,0226275103,Modesto,CA,02/24/2016,3.63,32308,153797,
BLIC,2016Q1,0226275466,Portland,OR,02/24/2016,6.65,186881,459011,
BLIC,2016Q1,0226613350,Jacksonville,FL,02/24/2016,2.75,136934,194428,
BLIC,2016Q1,0226613376,Staten Island,NY,02/24/2016,2.63,344173,496660,
BLIC,2016Q1,0226613390,Somerville,NJ,02/24/2016,4.0,98015,422169,
BLIC,2016Q1,0226613449,Aurora,OR,02/24/2016,4.0,383632,558425,
BLIC,2016Q1,0226613489,Glendora,CA,02/24/2016,2.0,86882,496076,
BLIC,2016Q1,0226613516,Brooklyn,NY,02/24/2016,2.0,275342,1218111,
BLIC,2016Q1,0226629090,Phoenix,AZ,02/24/2016,5.0,130034,182621,
BLIC,2016Q1,0226629137,Holland,MI,02/24/2016,7.99,92355,114891,
BLIC,2016Q1,0226629178,,SAN,02/24/2016,6.75,245423,354348,
BLIC,2016Q1,0226629351,Lancaster,SC,02/24/2016,4.75,50752,96934,
BLIC,2016Q1,0226629359,Ontario,CA,02/24/2016,6.65,371960,508991,
BLIC,2016Q1,0227234261,Coppell,TX,02/24/2016,6.13,147041,213779,
BLIC,2016Q1,0227234306,Boiling Springs,SC,02/24/2016,5.25,76162,98681,
BLIC,2016Q1,0227234360,,LAS,02/24/2016,4.38,304084,539052,
BLIC,2016Q1,0227234397,Long Beach,NJ,02/24/2016,7.38,46158,756896,
BLIC,2016Q1,0227234418,Edgefield,SC,02/24/2016,3.0,45673,153707,
BLIC,2016Q1,0227234423,Hilton Head,SC,02/24/2016,4.25,125288,149633,
BLIC,2016Q1,0227234431,Long Beach,CA,02/24/2016,3.13,203333,836537,
BLIC,2016Q1,0227234500,,NEW,02/24/2016,7.25,143089,154750,
BLIC,2016Q1,0227234530,Lancaster,CA,02/24/2016,4.25,158881,272312,
BLIC,2016Q1,0227234722,Myrtle Beach,SC,02/24/2016,3.0,78171,52000,
BLIC,2016Q1,0227234891,Joliet,IL,02/24/2016,6.38,101767,64861,
BLIC,2016Q1,0227234976,Devine,TX,02/24/2016,6.0,71956,127794,
BLIC,2016Q1,0227235212,Brooklyn,NY,02/24/2016,4.13,287496,578055,
BLIC,2016Q1,0227235254,Wilmette,IL,02/24/2016,3.88,34860,516755,
BLIC,2016Q1,0227235289,Plainfield Center,NY,02/24/2016,3.75,54538,137929,
BLIC,2016Q1,0227289768,Hilliard,OH,02/24/2016,3.75,134582,202324,
BLIC,2016Q1,0227289952,,NEW,02/24/2016,3.25,181683,174441,
BLIC,2016Q1,0227290050,,SAN,02/24/2016,6.13,498193,539364,
BLIC,2016Q1,0227290293,Woodland Hills,CA,02/24/2016,3.5,405729,777301,
BLIC,2016Q1,0227290528,Jackson,TN,02/24/2016,2.88,627061,674949,
BLIC,2016Q1,0227290681,White Lake,MI,02/24/2016,3.88,138431,378773,
BLIC,2016Q1,0227290725,Austin,TX,02/24/2016,3.75,115078,463471,
BLIC,2016Q1,0227290778,Houston,TX,02/24/2016,3.5,919339,1694506,
BLIC,2016Q1,0417597752,Tampa,FL,01/29/2016,3.0,921295,1400000,
BLIC,2016Q1,0417600068,Woodbridge,VA,02/22/2016,3.13,350404,468568,
BLIC,2016Q1,0417600070,Alexandria,VA,02/22/2016,3.13,408810,585000,
BLIC,2016Q1,0417600075,Bonita,CA,02/22/2016,3.13,756182,920000,
BLIC,2016Q1,0417600080,Fort Walton Beach,FL,02/22/2016,3.13,381084,479787,
BLIC,2016Q1,0417600085,Lapeer,MI,02/22/2016,5.0,585654,570553,
BLIC,2016Q1,0417600090,Lakewood,CA,02/22/2016,2.0,332288,528430,
BLIC,2016Q1,0417600096,Duarte,CA,02/22/2016,3.5,325963,493514,
BLIC,2016Q1,0417600100,Benicia,CA,02/22/2016,3.13,398940,810144,
BLIC,2016Q1,0417600109,Tracy,CA,02/22/2016,3.63,327489,417267,
BLIC,2016Q1,0417600120,Apache Junction,AZ,02/22/2016,2.0,430154,837056,
BLIC,2016Q1,0000702758,Glendale,AZ,01/06/2016,4.05,26000000,46148385,
BLIC,2016Q1,0000702762,Mount Laurel,NJ,11/10/2015,3.81,1295775,23899622,
BLIC,2016Q1,0000702764,Westbury,NY,01/29/2016,3.76,13200000,24113993,
BLIC,2016Q1,0000702765,Fremont,CA,12/30/2015,3.75,642857,6299213,
BLIC,2016Q1,0000702781,Portland,OR,01/29/2016,4.37,14000000,21624962,
BLIC,2016Q1,0000702782,Boston,MA,02/04/2016,3.85,13000000,25232919,
BLIC,2016Q1,0000702783,Freeborn,MN,01/29/2016,4.38,628984,1580000,
BLIC,2016Q1,0000702785,Coronado,CA,03/24/2016,3.44,15433524,32044655,
BLIC,2016Q1,0000702786,Orlando,FL,02/26/2016,4.53,6000000,10150567,
BLIC,2016Q1,0000702787,Phoenix,AZ,02/05/2016,2.79,4967500,8447373,
BLIC,2016Q1,0000702788,Burlington,MA,03/04/2016,4.85,21000000,27606152,
BLIC,2016Q1,0000702790,Marlborough,MA,03/04/2016,2.39,3980000,6153846,
BLIC,2016Q1,0000702791,Washington,DC,02/25/2016,2.24,5000000,9030161,
BLIC,2016Q1,0000702792,,SAN,03/01/2016,3.04,3970000,6314128,
BLIC,2016Q1,0000702794,,SAN,03/04/2016,3.65,25500000,50535077,
BLIC,2016Q1,0000702795,Fort Worth,TX,02/25/2016,4.06,7500001,14116319,
BLIC,2016Q1,0000702802,Miami Beach,FL,03/31/2016,4.15,33500000,55546344,
BLIC,2016Q1,233244,,AH,03/07/2016,100.0,156858,1465,12/07/2021
BLIC,2016Q1,478045,,AA,01/15/2016,100.0,35896,843,01/15/2042
BLIC,2016Q1,48503T,,AA,03/10/2016,100.0,209822,1836,12/10/2032
BLIC,2016Q1,49130T,,PH,02/11/2016,100.0,220000,2392,07/01/2016
BLIC,2016Q1,646139,D8 5,NEW,01/01/2016,100.0,625000,13288,01/01/2016
BLIC,2016Q1,64908Q,,AA,01/15/2016,100.0,2932836,72280,01/15/2021
BLIC,2016Q1,64967B,,AA,03/01/2016,100.0,55000,1623,03/01/2046
BLIC,2016Q1,773021,,AC,01/01/2016,100.0,195000,8044,01/01/2028
BLIC,2016Q1,97689P,4L 9 Wisconsin,HSG,03/01/2016,100.0,1015000,24106,09/01/2033
BLIC,2016Q1,00485X,A* 2 Acosta Holdco,INC,02/11/2016,100.0,889,10,09/26/2021
BLIC,2016Q1,00507V,A* 0 Activision Blizzard,INC,03/31/2016,100.0,464617,1419,10/13/2020
BLIC,2016Q1,008686,,AA,01/02/2016,100.0,108553,4244,01/02/2020
BLIC,2016Q1,02376T,,AC,01/15/2016,100.0,95612,2677,07/15/2020
BLIC,2016Q1,03765V,,AC,03/31/2016,100.0,2500,32,06/19/2021
BLIC,2016Q1,04248N,,AA,01/15/2016,100.0,173,173,06/15/2050
BLIC,2016Q1,05330K,,AA,03/31/2016,100.0,16660,282,06/30/2035
BLIC,2016Q1,05367D,,BR,03/15/2016,100.0,166637,898,07/11/2026
BLIC,2016Q1,05367D,,BS,03/15/2016,100.0,31244,183,07/11/2026
BLIC,2016Q1,05367D,,BT,03/15/2016,100.0,10415,85,07/11/2026
BLIC,2016Q1,05367D,,BX,03/15/2016,100.0,26744,611,06/11/2025
BLIC,2016Q1,05367D,,BY,03/15/2016,100.0,5014,123,06/11/2025
BLIC,2016Q1,05367D,,BZ,03/15/2016,100.0,1672,75,06/11/2025
BLIC,2016Q1,05531F,,AG,02/16/2016,100.0,16000000,214756,03/15/2016
BLIC,2016Q1,07012E,,AG,03/01/2016,100.0,111686,1240,03/01/2025
BLIC,2016Q1,09064A,,AF,03/16/2016,100.0,13000000,209932,04/15/2016
BLIC,2016Q1,12189P,,AE,01/02/2016,100.0,661331,23676,01/02/2020
BLIC,2016Q1,126650,,AW,03/10/2016,100.0,165935,1467,01/10/2027
BLIC,2016Q1,126650,,BP,03/10/2016,100.0,85776,864,12/10/2028
BLIC,2016Q1,126650,,BV,03/10/2016,100.0,45217,436,01/10/2033
BLIC,2016Q1,13134M,,BE,03/31/2016,100.0,7500,66,05/22/2022
BLIC,2016Q1,14066A,,AA,01/10/2016,100.0,126704,3894,07/10/2051
BLIC,2016Q1,163851,A* 9 Chemours Company,LLC,03/31/2016,100.0,5000,47,05/07/2022
BLIC,2016Q1,171779,,,01/29/2016,100.0,703,2,07/08/2019
BLIC,2016Q1,184692,C@ 7 Clearbridge Energy,MLP,02/26/2016,100.0,999127,7618,06/11/2030
BLIC,2016Q1,210797,,AK,03/31/2016,100.0,981,11,09/15/2021
BLIC,2016Q1,223611,A@ 3 Cowboys Stadium,LP,03/31/2016,100.0,191500,3312,03/31/2034
BLIC,2016Q1,22818V,,AB,02/29/2016,103.125,825000,28750,02/01/2021
BLIC,2016Q1,23918K,D@ 4 Davita Healthcare Partners,INC,03/31/2016,100.0,12500,111,06/19/2021
BLIC,2016Q1,247361,*A 8 Delta,AIR,03/31/2016,100.0,22809,160,10/18/2018
BLIC,2016Q1,247367,,AX,01/02/2016,100.0,40075,1346,01/02/2023
BLIC,2016Q1,249030,,,02/19/2016,100.0,8100000,166455,02/19/2016
BLIC,2016Q1,26876H,,AA,02/25/2016,100.0,72467,1042,05/25/2025
BLIC,2016Q1,29272E,,AC,03/31/2016,100.0,18750,309,08/22/2020
BLIC,2016Q1,313305,,AA,01/15/2016,100.0,1771168,23247,01/15/2018
BLIC,2016Q1,31331F,,BB,01/15/2016,100.0,758377,29956,01/15/2020
BLIC,2016Q1,31331F,,BC,01/15/2016,100.0,1255333,51782,01/15/2019
BLIC,2016Q1,347075,,AC,03/15/2016,100.0,815000,10455,11/15/2021
BLIC,2016Q1,347454,,AA,03/15/2016,100.0,55000,540,10/15/2036
BLIC,2016Q1,347454,,AB,03/15/2016,100.0,175000,1690,10/15/2036
BLIC,2016Q1,35671D,,,03/31/2016,100.0,25000,163,05/31/2018
BLIC,2016Q1,36155J,,AD,03/31/2016,100.0,5000,51,02/02/2022
BLIC,2016Q1,36191V,,AF,02/24/2016,100.0,1615000,5671,08/14/2017
BLIC,2016Q1,36298G,,AA,03/09/2016,100.0,264468,2836,10/09/2029
BLIC,2016Q1,40066N,,AA,03/15/2016,100.0,107559,1613,12/15/2020
BLIC,2016Q1,404497,A* 0 Habitat,FOR,01/10/2016,100.0,2548,32,01/10/2022
BLIC,2016Q1,42210F,,AF,03/31/2016,100.0,3141,8,03/11/2022
BLIC,2016Q1,428040,,,03/31/2016,100.0,43750,415,03/11/2018
BLIC,2016Q1,44043V,,AD,03/31/2016,100.0,3500,40,04/29/2021
BLIC,2016Q1,44969C,,AT,03/31/2016,100.0,3856,14,03/17/2021
BLIC,2016Q1,46626A,,AA,03/15/2016,100.0,1274220,15106,09/15/2017
BLIC,2016Q1,48238T,B* 9,KAR,03/31/2016,100.0,5691,52,03/11/2021
BLIC,2016Q1,49461B,C@ 1 Kinetic Concepts,INC,03/31/2016,100.0,45330,516,05/04/2018
BLIC,2016Q1,521615,,AA,03/15/2016,100.0,81745,1348,06/15/2033
BLIC,2016Q1,54226G,,AB,03/03/2016,100.0,423408,1241,08/05/2017
BLIC,2016Q1,564759,K# 4 Manufacturers,AND,03/15/2016,100.0,419791,5012,01/15/2020
BLIC,2016Q1,59524E,,AB,02/01/2016,100.0,84585,2216,08/01/2050
BLIC,2016Q1,67001B,,AQ,03/31/2016,100.0,12500,126,05/18/2022
BLIC,2016Q1,684181,,AA,03/15/2016,100.0,112000,2289,03/15/2022
BLIC,2016Q1,706448,,BE,02/15/2016,100.0,453125,12019,08/15/2017
BLIC,2016Q1,70757R,,AB,03/31/2016,100.0,91250,1096,03/19/2022
BLIC,2016Q1,72347N,,AP,03/31/2016,100.0,10000,57,01/13/2023
BLIC,2016Q1,72908L,,AB,03/07/2016,100.0,113061,970,02/07/2040
BLIC,2016Q1,74043A,,AN,03/23/2016,100.0,4598,14,12/22/2036
BLIC,2016Q1,74112C,,AS,03/22/2016,0.0131,153,152,09/03/2021
BLIC,2016Q1,74876W,,AP,03/31/2016,100.0,7500,62,04/29/2022
BLIC,2016Q1,754427,,AA,01/15/2016,100.0,2542625,76228,01/15/2019
BLIC,2016Q1,78404E,,AC,03/16/2016,100.0,473684,3906,03/10/2017
BLIC,2016Q1,78709W,,AE,01/29/2016,100.0,55132,465,04/21/2022
BLIC,2016Q1,81675K,,AD,03/31/2016,100.0,56452,428,04/20/2020
BLIC,2016Q1,83547U,,AH,03/31/2016,100.0,8764,103,12/10/2020
BLIC,2016Q1,84762N,,BB,03/31/2016,100.0,12724,115,06/09/2022
BLIC,2016Q1,84762N,,BD,03/31/2016,100.0,5648,45,06/16/2022
BLIC,2016Q1,848609,,AA,03/31/2016,100.0,61508,815,09/30/2021
BLIC,2016Q1,861832,A@ 2 Stonehenge,CAP,12/15/2015,100.0,22178,22178,12/15/2015
BLIC,2016Q1,87305N,,AV,01/02/2016,100.0,699296,19066,01/02/2022
BLIC,2016Q1,87305N,,AW,01/02/2016,100.0,651285,17920,01/02/2022
BLIC,2016Q1,88031N,,AA,03/30/2016,100.0,289892,5073,06/30/2021
BLIC,2016Q1,89054X,,AA,03/30/2016,100.0,554625,15945,09/30/2039
BLIC,2016Q1,89147L,,,01/15/2016,100.0,10000000,23693,09/09/2019
BLIC,2016Q1,89566E,,AA,01/31/2016,100.0,234338,7077,01/31/2018
BLIC,2016Q1,89604B,,AT,03/31/2016,100.0,842,8,12/27/2020
BLIC,2016Q1,907833,,AE,02/23/2016,100.0,202173,6773,02/23/2019
BLIC,2016Q1,90783S,,AA,01/02/2016,100.0,162926,3827,01/02/2024
BLIC,2016Q1,909287,,AA,01/02/2016,100.0,104490,3467,01/02/2024
BLIC,2016Q1,914908,,AV,03/24/2016,100.0,7313,68,03/02/2020
BLIC,2016Q1,92933J,A* 8,WM,02/22/2016,100.0,111500000,1499056,11/02/2026
BLIC,2016Q1,92977B,,,03/15/2016,100.0,106362,1065,01/15/2025
BLIC,2016Q1,942682,,,03/29/2016,100.0,79013,580,12/29/2040
BLIC,2016Q1,942683,A* 4 Actavis,INC,03/31/2016,100.0,2962366,6890,06/22/2017
BLIC,2016Q1,952355,,,02/24/2016,100.0,98190,807,06/30/2018
BLIC,2016Q1,000000,00 0,RAC,03/31/2016,100.0,6140,78,09/30/2021
BLIC,2016Q1,000000,00 0 Auris Luxembourg,III,03/31/2016,100.0,2494,27,01/14/2022
BLIC,2016Q1,000000,,,02/29/2016,100.0,3135889,13974,06/30/2017
BLIC,2016Q1,000000,,,03/24/2016,100.0,53333,132,01/21/2023
BLIC,2016Q1,91530B,20 2,UOB,03/15/2016,100.0,41000000,1188180,12/31/2049
BLIC,2016Q2,0000190584,Polk,TX,04/22/2016,6.07,16720174,171078236,
BLIC,2016Q2,0000190586,Baldwin,AL,04/22/2016,6.07,6685367,68403639,
BLIC,2016Q2,0000194451,Dooly,GA,04/22/2016,5.92,10021354,19518530,
BLIC,2016Q2,0000194557,Ventura,CA,04/22/2016,6.0,14434700,28994441,
BLIC,2016Q2,0000195913,Grant,WA,04/22/2016,3.5,5562976,10936633,
BLIC,2016Q2,0000197382,Cochise,AZ,02/20/2015,4.2,3400000,51988170,
BLIC,2016Q2,0000197592,Kern,CA,04/22/2016,3.62,9293819,38681692,
BLIC,2016Q2,0000197659,Colusa,CA,10/23/2015,4.8,350000,11799990,
BLIC,2016Q2,0000197673,Cassia,ID,04/22/2016,3.75,6754026,9560246,
BLIC,2016Q2,0000198110,Yuma,AZ,04/11/2016,2.93,1993761,3640470,
BLIC,2016Q2,0000198145,Cochise,AZ,05/23/2016,4.2,10479750,16132480,
BLIC,2016Q2,0000198186,Lee,GA,05/04/2016,3.65,3400000,8998100,
BLIC,2016Q2,0000198217,Yolo,CA,05/13/2016,4.35,2429875,7071450,
BLIC,2016Q2,0000198285,Millard,UT,06/03/2016,3.35,18960662,40907722,
BLIC,2016Q2,0000198299,St. Croix,WI,04/29/2016,4.0,1922015,4095750,
BLIC,2016Q2,0000198333,Allen,IN,05/04/2016,5.25,989390,1888830,
BLIC,2016Q2,0000198362,Fresno,CA,06/24/2016,2.91,388000,1159530,
BLIC,2016Q2,0000198368,Martin,MN,06/22/2016,3.74,1314828,1910730,
BLIC,2016Q2,0000015835,Damascus,AR,04/22/2016,3.25,69137,93976,
BLIC,2016Q2,0000016550,Bozeman,MT,04/22/2016,3.125,323904,488029,
BLIC,2016Q2,0000016604,Mountain View,CA,04/22/2016,3.5,478267,775000,
BLIC,2016Q2,0000016617,Allen,TX,04/22/2016,3.375,469235,726169,
BLIC,2016Q2,0000017183,Gastonia,NC,04/22/2016,3.0,86446,116993,
BLIC,2016Q2,0000017284,,SAN,04/22/2016,2.0,127546,187422,
BLIC,2016Q2,0000017576,Sarasota,FL,06/24/2016,6.25,93146,169036,
BLIC,2016Q2,0000017661,Jupiter,FL,04/22/2016,3.0,260777,377957,
BLIC,2016Q2,0000017674,Miami,FL,04/22/2016,4.225,180619,276188,
BLIC,2016Q2,0000017719,Lakeland,FL,04/22/2016,5.5,78923,116669,
BLIC,2016Q2,0000017727,Suffolk,VA,06/24/2016,6.25,194787,317179,
BLIC,2016Q2,0000017795,Bradenton Beach,FL,04/22/2016,3.25,330046,473768,
BLIC,2016Q2,0000017830,Whitehall,PA,04/22/2016,3.125,223351,198150,
BLIC,2016Q2,0000017847,Philadelphia,PA,06/24/2016,6.125,48607,72679,
BLIC,2016Q2,0000017848,Philadelphia,PA,06/24/2016,6.25,50317,71688,
BLIC,2016Q2,0000017849,Philadelphia,PA,06/24/2016,6.375,47804,67709,
BLIC,2016Q2,0000017850,Philadelphia,PA,06/24/2016,6.375,54294,88619,
BLIC,2016Q2,0000017969,Boca Raton,FL,04/22/2016,3.0,105537,90000,
BLIC,2016Q2,0000017994,Naples,FL,04/22/2016,4.0,83921,171121,
BLIC,2016Q2,0000018034,Tamarac,FL,04/22/2016,4.875,75311,114416,
BLIC,2016Q2,0000018042,Charlotte,NC,04/22/2016,5.5,75258,103940,
BLIC,2016Q2,0000018074,Haworth,NJ,04/22/2016,3.375,1307969,1829000,
BLIC,2016Q2,0000018133,Davenport,FL,04/22/2016,3.125,239771,276390,
