entity,period,name,state,date_acquired,actual_cost,fair_value,book_value,investment_income,ownership_pct
PICA,2021Q2,NY COF GP,LP,03/30/2018,0,0,0,0,0.187
PICA,2021Q2,"York JEY Consonance Private Equity GP,",LP,08/07/2014,3,0,0,0,0.0
PICA,2021Q2,"Hills LUX Energy Capital Partners GP III,",LP,04/22/2014,0,0,0,0,0.1
PICA,2021Q2,Blackstone Real Estate Partners Europe VI SCSp - PICA Luxembourg GBR EQT,IX,02/05/2021,0,0,0,0,0.418
PICA,2021Q2,"Brentwood Associates Private Equity VI,",LP,08/10/2018,0,0,0,0,0.03
PICA,2021Q2,000000-00-0 Equistone Partners Europe Fund VI D SCSp - PICA Luxembourg CA Equistone General Partner,VI,07/18/2018,3,0,0,0,5.2
PICA,2021Q2,"Francisco Partners Agility II, L.P. - PICA San Francisco CA Francisco Partners Agility",GP,09/17/2020,3,0,0,0,2.044
PICA,2021Q2,"Francisco Partners VI, L.P. - PICA San Francisco NC Francisco Partners",GP,01/26/2021,3,0,0,0,1.166
PICA,2021Q2,Frontier Fund V-A LP - PICA Charlotte,NY,11/21/2017,1,0,0,0,2.917
PICA,2021Q2,"General Atlantic Investment Partners 2019, L.P. - PICA New York CA General Atlantic",GP,01/14/2020,3,0,0,0,0.918
PICA,2021Q2,"Genstar Capital Partners IX, L.P. - PICA San Francisco CA Genstar IX",GP,07/03/2019,3,0,0,0,0.8
PICA,2021Q2,"Genstar Capital Partners VIII, L.P. - PICA San Francisco",CA,04/28/2017,3,0,0,0,2.843
PICA,2021Q2,Genstar IX Opportunities Fund I - PICA San Francisco CA Genstar IX,GP,07/08/2019,3,0,0,0,1.633
PICA,2021Q2,"Genstar VIII Opportunities Fund I, L. P. - PICA San Francisco",CA,10/05/2017,1,0,0,0,2.97
PICA,2021Q2,"Georgian Partners Growth Fund (International) IV, LP - PICA Toronto CA Georgian Partners IV GP,",LP,06/20/2018,1,0,0,0,2.53
PICA,2021Q2,"Georgian Partners Growth Fund (International) V - PICA Toronto NY Georgian Partners V GP,",LP,03/09/2020,0,0,0,0,2.0
PICA,2021Q2,"Global Infrastructure Partners IV-A/B, L.P. - PICA New York LUX Global Infrastructure",GP,09/12/2019,1,0,0,0,0.7
PICA,2021Q2,"GreenOak Europe Core Plus Logistics, SCSp - PICA Senningerberg NY GreenOak Europe Core-Plus Logistics",GP,07/28/2020,1,0,0,0,4.839
PICA,2021Q2,"Greycroft Growth III, L.P. - PICA New York",NY,09/09/2020,2,0,0,0,0.952
PICA,2021Q2,"Greycroft Partners VI, L.P. - PICA New York",NY,09/30/2020,2,0,0,0,2.065
PICA,2021Q2,"GSO Capital Opportunities Fund III, LP - PICA New York",NY,09/22/2016,3,0,0,0,0.451
PICA,2021Q2,GSO COF III Co-Investment Fund LP - PICA New York,IL,08/14/2017,3,0,0,0,0.334
PICA,2021Q2,GTCR Fund XII/A LP and GTCR XII/B LP - PICA Illinois NY GTCR Partners XII/A&C LP and GTCR Partners XII/B,LP,05/04/2018,0,0,0,0,0.788
PICA,2021Q2,"Harvest Partners VIII, LP - PICA New York NY Harvest",GP,11/27/2019,2,0,0,0,1.622
PICA,2021Q2,"Highstar Capital IV, LP - PICA New York NY Highstar Capital GP IV,",LP,02/09/2011,2,0,0,0,2.05
PICA,2021Q2,"HPS Mezzanine Partners 2019, L.P. - PICA New York DE HPS Mezzanine Partners 2019",GP,10/28/2019,2,0,0,0,0.6
PICA,2021Q2,Hudson Holdings I L.P. - PICA Toronto LUX WHLP,GP,10/31/2019,3,0,0,0,3.389
PICA,2021Q2,ICG Europe Mid-Market Fund SCSp - PICA Luxembourg LUX ICG Europe Mid-Market Fund GP,LP,04/09/2020,2,0,0,0,1.765
PICA,2021Q2,IK IX Fund No. 1 SCSp - PICA Luxembourg NY IK IX Fund,GP,11/27/2019,1,0,0,0,1.667
PICA,2021Q2,"Insight Partners Opportunities Fund I, L.P. - PICA New York",NY,04/22/2021,1742000,0,0,0,0.43
PICA,2021Q2,"Insight Partners XI, L.P. - PICA New York",MA,03/25/2020,2,0,0,0,0.742
PICA,2021Q2,"Intervale Capital Fund III, L.P. Cambridge MA Intervale Capital",GP,03/14/2014,3,0,0,0,1.54
PICA,2021Q2,"Intervale Capital Fund, LP (VZ) Cambridge NY Intervale Capital GP,",LP,12/10/2012,3,0,0,0,9.924
PICA,2021Q2,"Jayhawk Holdings, LP - PICA New York",CA,06/04/2021,3,0,0,0,0.086
PICA,2021Q2,"K5 Private Investors, L.P. - PICA Manhattan Beach",TX,06/29/2021,172869,0,0,0,0.139
PICA,2021Q2,Kainos Capital Partners II LP - PICA Dallas IL KCP II GP,LP,12/19/2016,1,0,0,0,3.197
PICA,2021Q2,Linden Capital Partners IV LP - PICA Chicago CT Linden Manager IV,LP,09/27/2018,3,0,0,0,4.572
PICA,2021Q2,"Littlejohn Fund VI, L.P. - PICA Greenwich CYM Littlejohn Associates VI, L.P.",,12/19/2019,3,0,0,0,0.211
PICA,2021Q2,M31 Navigator Fund LP - PICA Grand Cayman CA M31,GP,02/24/2020,3,0,0,0,12.5
PICA,2021Q2,"Marlin Equity V, L.P. - PICA Hermosa Beach",CA,02/21/2018,0,0,0,0,1.152
PICA,2021Q2,"Marlin Heritage II, L.P. Hermosa Beach",NY,10/24/2017,2,0,0,0,1.736
PICA,2021Q2,"Metalmark Capital Partners II, L.P. New York Metalmark Capital Partners II GP,",LP,11/01/2012,3,0,0,0,3.372
PICA,2021Q2,"Mezzanine Partners Fund II,",LP,05/06/2013,1,0,0,0,2.613
PICA,2021Q2,Montagu VI L.P. - PICA London RI MPE (GP VI),LP,04/01/2021,1,0,0,0,0.0
PICA,2021Q2,"Nautic Partners IX, L.P. - PICA Providence",MD,02/21/2020,1,0,0,0,0.862
PICA,2021Q2,"Newark Venture Partners Fund, L.P. Newark",CT,07/12/2016,3,0,0,0,1.333
PICA,2021Q2,"Oak HC/FT Partners II, L.P. - PICA Greenwich CYM Oak HC/FT Associates",II,10/03/2017,2,0,0,0,0.0
PICA,2021Q2,"Oak HC/FT Partners III, L.P. - PICA Cayman Islands",CT,11/22/2019,3,0,0,0,18.33
PICA,2021Q2,"Oaktree Ports America Fund (HS III), L.P. - PICA Los Angeles",NY,09/30/2019,3,0,0,0,9.72
PICA,2021Q2,"PA Direct Credit Opportunities Fund III, L.P. - PICA Darien",TX,02/08/2021,2,0,0,0,2.216
PICA,2021Q2,"Peak Rock Capital Fund II, LP - PICA Austin LUX Peak Rock Capital Holdings II",LP,09/06/2017,3,0,0,0,0.0
PICA,2021Q2,PGIM Real Estate European Value Partners II - PICA Luxembourg CA EVP II,GP,01/20/2021,3,0,0,0,1.88
PICA,2021Q2,"Platinum Equity Small Cap Fund, L.P. Beverly Hills",NJ,06/28/2018,0,0,0,0,0.214
PICA,2021Q2,"Prudential Capital Partners V, L.P. - PICA Newark",CA,04/21/2017,0,0,0,0,1.568
PICA,2021Q2,"Silver Lake Partners V,",LP,06/12/2018,0,0,0,0,1.25
PICA,2021Q2,Sixth Cinven Fund (No. 3) Limited Partnership - PICA London GBR CINVEN UK F6,GP,05/24/2017,3,0,0,0,6.39
PICA,2021Q2,"Strategic Value Dislocation Fund, L.P. - PICA Greenwich CT SVP Dislocation Feeder Fund",GP,09/16/2020,0,0,0,0,0.357
PICA,2021Q2,"TCV X, L.P. -PICA Grand Cayman CYM Technology Crossover Management X, L.P.",,02/11/2019,1,0,0,0,0.87
PICA,2021Q2,"TCV XI, L.P. - PICA Menlo Park",CA,02/01/2021,6105721,0,0,0,0.965
PICA,2021Q2,"The Veritas Capital Fund VII, L.P. - PICA New York",NY,04/15/2020,3,0,0,0,0.539
PICA,2021Q2,"Thoma Bravo Discover Fund II, LP -PICA Chicago",IL,12/10/2018,3,0,0,0,0.357
PICA,2021Q2,"Thoma Bravo Discover Fund III, L.P. - PICA Chicago",IL,06/11/2021,3,0,0,0,1.242
PICA,2021Q2,"Thoma Bravo Fund XIV, L.P. - PICA Chicago",IL,04/15/2021,3,0,0,0,6.348
PICA,2021Q2,"Thompson Street Capital Partners V, LP -PICA St. Louis",MO,07/27/2018,1,0,0,0,0.443
PICA,2021Q2,"TPG Healthcare Partners, L.P. - PICA Fort Worth",TX,10/01/2019,3,0,0,0,1.036
PICA,2021Q2,"TPG Partners VI, L.P. (GM) Fort Worth",TX,11/01/2012,3,0,0,0,0.0
PICA,2021Q2,"Trident VIII, L.P. - PICA Greenwich",CT,04/08/2020,32348774,0,0,0,49.5
PICA,2021Q2,"Trive Capital Fund III, L.P. -PICA Dallas TX Trive Capital Fund III",GP,12/28/2017,3,0,0,0,71.241
PICA,2021Q2,"Trivest Fund VI, L.P. -PICA Coral Gables FL Trivest Partners",VI,02/08/2019,3,0,0,0,0.0
PICA,2021Q2,"Trivest Growth Investment Fund II, L.P. - PICA Coral Gables",FL,04/09/2021,1025894,0,0,0,2.409
PICA,2021Q2,"Trivest Growth Investment Fund, LP -PICA Coral Gables",FL,01/17/2017,3,0,0,0,26.379
PICA,2021Q2,"TSSP Capital Solutions (A), L.P. - PICA Dallas",TX,06/05/2019,2,0,0,0,0.0
PICA,2021Q2,"000000-00-0 Waterton Residential Property Venture XIV, L.P. - PICA Chicago",IL,12/23/2020,47296,0,0,0,0.0
PICA,2021Q2,"Whitehorse Liquidity Partners (Offshore) III, L.P. - PICA New Castle",DE,10/31/2019,2,0,0,0,100.0
PICA,2021Q2,"Inter-Atlantic G Fund, LP New York",NY,02/29/2016,1,0,0,0,0.0
PICA,2021Q2,"NorthBound Emerging Manager Fund II-A, L.P. New York NY NorthBound Emerging Manager Fund II",GP,12/18/2013,3,0,0,0,100.0
PICA,2021Q2,Passaic Fund LLC- PICA Newark,NJ,06/27/2018,13,0,0,0,0.0
PICA,2021Q2,"Prudential Capital Energy Partners, LP -PICA Chicago IL Prudential Capital Energy Opportunity Fund,",LP,02/08/2017,2,0,0,0,0.0
PICA,2021Q2,"PruVen Capital Partners Fund I, LP Newark",NJ,09/21/2020,0,0,0,0,100.0
PICA,2021Q2,Elm Place - PICA Dallas,TX,04/16/2021,2387500,0,0,0,0.0
PICA,2021Q2,Accession Mezzanine Capital,II,10/30/2007,34,0,0,0,0.0
PICA,2021Q2,"Acrisure HP SCF Investor,",LP,12/05/2018,12294197,0,0,0,0.0
PICA,2021Q2,Units (N) Middleburg Heights,OH,05/31/2013,57434,0,0,0,0.0
PICA,2021Q2,Units (R) Middleburg Heights,OH,05/31/2013,1914450,0,0,0,0.0
PICA,2021Q2,"ArcLight Energy Partners Fund IV, L.P. Boston",MA,10/26/2007,33394,0,0,0,0.0
PICA,2021Q2,"Avista Capital Partners, L.P. (VZ) New York",NY,12/10/2012,5855,0,0,0,0.0
PICA,2021Q2,Series III New York,NY,11/01/2012,46340,0,0,0,0.0
PICA,2021Q2,"TA Subordinated Debt Fund II, LP Boston",MA,11/01/2012,80352,0,0,0,0.0
PICA,2021Q2,"TA X, L.P. (GM) Boston",MA,11/01/2012,165,0,0,0,0.0
PICA,2021Q2,"TA X, L.P. (VZ) Boston",MA,12/10/2012,590,0,0,0,0.0
PICA,2021Q2,L.P. Highland Park,IL,05/22/2015,556965,0,0,0,0.0
PICA,2021Q2,AMBAC ASSURANCE CORPORATION SURPLUS NOTE,WI,02/12/2018,74090,0,0,0,0.0
PICA,2021Q2,Disposition,,02/28/2012,561205,0,0,0,0.0
PICA,2021Q2,TREASURY BILL TREASURY BILL,,06/23/2021,104997645,0,0,0,0.0
PICA,2021Q2,TREASURY BILL TREASURY BILL,LS,06/25/2021,149995250,0,0,0,0.0
PICA,2021Q2,TREASURY BILL TREASURY BILL,LS,06/29/2021,99998633,0,0,0,0.0
PICA,2021Q2,TREASURY BILL TREASURY BILL,,06/25/2021,159998687,0,0,0,0.0
PICA,2021Q2,HOME LOAN BANKS DISCOUNT NOTE,LS,06/22/2021,9994928,0,0,0,0.04
PICA,2021Q2,HOME LOAN BANKS DISCOUNT NOTE,,06/23/2021,33924000,0,0,0,0.0
PICA,2021Q2,Invmt Bk COMMERCIAL PAPER,LS,06/10/2021,24999826,0,0,0,0.07
PICA,2021Q2,DESJA QUEBEC COMMERCIAL PAPER,LS,06/21/2021,999813,0,0,0,0.15
PICA,2021Q2,OPER LP COMMERCIAL PAPER,LS,06/24/2021,93997493,0,0,0,0.14
PICA,2021Q2,DESJA QUEBEC COMMERCIAL PAPER,LS,06/16/2021,74955042,0,0,0,0.21
PICA,2021Q2,AGRICOLE CORPORATE TRI PARTY REPO,RR,06/30/2021,8995312,0,0,0,0.16
PICA,2021Q2,(PROVINCE OF) COMMERCIAL PAPER,LS,06/22/2021,16993157,0,0,0,0.26
PICA,2021Q2,- Subsidiary Accounts SSLM ALM,,06/02/2021,14999350,0,0,0,0.25
PICA,2021Q2,EDISON CO. OF NY COMMERCIAL PAPER,LS,06/22/2021,6996236,0,0,0,0.23
PICA,2021Q2,NOMURA SECURITIES INTERNATIONA TRI PARTY REPO,RR,06/30/2021,22997828,0,0,0,0.12
PICA,2021Q2,MOET HENNESSY LOUIS VUITT COMMERCIAL PAPER,LS,05/05/2021,22499494,0,0,0,0.22
PICA,2021Q2,IMPERIAL BANK OF COMM COMMERCIAL PAPER,LS,06/28/2021,0,0,0,0,0.17
PICA,2021Q2,Elec & Pwr Co COMMERCIAL PAPER,,05/18/2021,9994825,0,0,0,0.135
PICA,2021Q2,CAPITAL CANADA LTD COMMERCIAL PAPER,LS,05/18/2021,22487900,0,0,0,0.0
PICA,2021Q2,REAL EST EQ INC COMMERCIAL PAPER,LS,06/23/2021,19989856,0,0,0,0.25
PICA,2021Q2,INTERNATIONAL CORPO COMMERCIAL PAPER,LS,04/20/2021,10000000,0,0,0,0.15
PICA,2021Q2,(US) INC COMMERCIAL PAPER,LS,06/24/2021,2408,0,0,0,0.05
PICA,2021Q2,BANK/THE COMMERCIAL PAPER,LS,06/22/2021,0,0,0,0,0.16
PICA,2021Q2,WATERSCHAPSBANK,NV,04/13/2021,255213,0,0,0,0.0
PICA,2021Q2,"Point Energy, LLC Sr. Secured",,05/07/2021,0,0,0,0,8.618
PICA,2021Q2,"Point Energy, LLC Sr. Secured",,05/07/2021,84721,0,0,0,8.618
PICA,2021Q2,DRYDEN CORE FUND MM SER MMMF PRU Institutional Money Market,LS,06/30/2021,3113544,0,0,0,0.0
PICA,2021Q2,DRYDEN CORE FUND MM SER MMMF PRU Institutional Money Market,LS,06/30/2021,40368038,0,0,0,0.06
PICA,2021Q2,Goldman Sachs MMKT,,06/30/2021,312379,0,0,0,0.06
PICA,2021Q2,Goldman Sachs MMKT,,06/30/2021,4428529,0,0,0,0.06
PICA,2021Q2,Goldman Sachs MMKT,,06/21/2021,3161387,0,0,0,0.06
PICA,2021Q2,Goldman Sachs MMKT,,06/10/2021,9263779,0,0,0,0.06
PICA,2021Q2,Goldman Sachs MMKT,,06/24/2021,415898,0,0,0,0.06
PICA,2021Q2,Goldman Sachs MMKT,,06/30/2021,0,0,0,0,0.06
PICA,2021Q3,Accel Leaders 3 L.P. - PICA Palo Alto,CA,02/17/2021,1,0,0,0,0.0
PICA,2021Q3,"Accel-KKR Capital Partners VI, LP - PICA Menlo Park",CA,02/10/2021,1918488,0,0,0,0.0
PICA,2021Q3,"Accion Frontier Inclusion Fund, L.P. Washington",DC,11/16/2015,1,0,0,0,3.254
PICA,2021Q3,"Accion Venture Lab, LP - PICA Cambridge",MA,07/22/2019,0,0,0,0,4.348
PICA,2021Q3,"Advent International GPE IX, LP - PICA Boston",MA,10/21/2019,3,0,0,0,0.471
PICA,2021Q3,"Altaris Constellation Partners IV, L.P. New York City",NY,06/18/2018,3,0,0,0,3.595
PICA,2021Q3,"Altaris Health Partners IV, L.P. New York City",NY,06/18/2018,3,0,0,0,3.152
PICA,2021Q3,"Altaris Health Partners V, L.P. - PICA New York",NY,04/22/2021,3,0,0,0,2.326
PICA,2021Q3,"American Industrial Partners Capital Fund VI, LP. New York NY Apax IX USD",GP,01/21/2016,3,0,0,0,1.084
PICA,2021Q3,"American Industrial Partners Capital Fund VII, L.P. - PICA New York NY Ares",US,10/30/2019,0,0,0,0,0.667
PICA,2021Q3,"AMERICAN SECURITIES PARTNERS VII, L.P. - PICA New York",NY,01/19/2016,3,0,0,0,0.5
PICA,2021Q3,"American Securities Partners VIII, L.P. - PICA New York",NY,03/28/2019,3,0,0,0,0.411
PICA,2021Q3,"Andreessen Horowitz Fund VII, L.P. - PICA Menlo Park",NJ,12/23/2020,1,0,0,0,0.16
PICA,2021Q3,"Andreessen Horowitz LsV Fund I, LP - PICA Menlo Park",CA,05/09/2019,1,0,0,0,0.45
PICA,2021Q3,"Andreessen Horowitz LSV Fund II, L.P. - PICA Menlo Park NJ Blackstone Real Estate Associates Europe",VI,01/26/2021,1,0,0,0,0.267
PICA,2021Q3,000000-00-0 APAX IX USD L.P. - PICA St Peter Port GGY Blackstone Real Estate Associates,IX,05/12/2017,3,0,0,0,0.473
PICA,2021Q3,Apax X USD L.P. - PICA St Peter Port GBR Bridges Ventures Fund GP-LP,,11/10/2020,3,0,0,0,0.24
PICA,2021Q3,"Ares US Real Estate Opportunity Fund III, L.P. - PICA Los Angeles CA Canaan Partners",XI,04/15/2021,0,0,0,0,1.333
PICA,2021Q3,"Arlington Capital Partners IV, L.P. - PICA Chevy Chase MD",TC,12/19/2016,3,0,0,0,5.6
PICA,2021Q3,"Arlington Capital Partners V, L.P. - PICA Chevy Chase MD Fosun China Momentum Fund",GP,08/26/2019,3,0,0,0,2.0
PICA,2021Q3,"Bayview Opportunity Domestic VI 1, L.P. - PICA Coral Gables",FL,11/06/2020,10,0,0,0,51.25
PICA,2021Q3,"Birch Hill Equity Partners (Global) VI, LP - PICA Toronto CA Consonance Private Equity GP,",LP,12/17/2020,3,0,0,0,5.299
PICA,2021Q3,"Bison Capital Partners V, LP - PICA New York",NY,09/18/2017,2,0,0,0,6.67
PICA,2021Q3,Blackstone BioMed Life Science Real Estate L.P. - PICA New York,NY,11/17/2020,0,0,0,0,0.187
PICA,2021Q3,Blackstone BioMed Life Science Real Estate L.P.- PICA 2 New York,NY,10/23/2020,0,0,0,0,0.027
PICA,2021Q3,"Blackstone BioMed Life Science Real Estate L.P. - PICA 3 New York NY Energy Capital Partners GP III,",LP,05/14/2021,0,0,0,0,0.029
PICA,2021Q3,"Blackstone Capital Partners VIII, LP - PICA New York",NY,02/22/2021,3,0,0,0,0.1
PICA,2021Q3,Blackstone Real Estate Partners Europe,VI,11/20/2019,0,0,0,0,0.418
PICA,2021Q3,"Blackstone Real Estate Partners IX, LP -PICA New York",NY,09/23/2019,0,0,0,0,0.03
PICA,2021Q3,"Brentwood Associates Private Equity VI, LP - PICA Los Angeles",CA,12/27/2017,3,0,0,0,2.243
PICA,2021Q3,"Bridges Ventures U.S. Sustainable Growth Fund, L.P. New York",NY,07/15/2014,1,0,0,0,8.0
PICA,2021Q3,"Bronze Venture Fund I, LP. Palo Alto",CA,09/29/2017,0,0,0,0,13.04
PICA,2021Q3,"Canaan XI, LP - PICA Menlo Park",CA,01/03/2018,0,0,0,0,1.125
PICA,2021Q3,Canaan XII L.P. - PICA Menlo Park,NJ,01/05/2021,1,0,0,0,0.625
PICA,2021Q3,"Carlyle Partners VII, L.P. - PICA Wilmington",DE,12/19/2018,3,0,0,0,0.12
PICA,2021Q3,"CBPE Capital Fund X,",LP,01/15/2021,3,0,0,0,2.397
PICA,2021Q3,"China Momentum Fund, L.P. Grand Cayman CYM",,12/24/2013,3,0,0,0,12.348
PICA,2021Q3,"Clayton, Dubilier & Rice Fund X, LP New York",NY,03/27/2018,3,0,0,0,0.161
PICA,2021Q3,"Clayton, Dublier & Rice Fund XI, L.P. - PICA Grand Cayman CYM",,09/23/2021,3,0,0,0,0.25
PICA,2021Q3,"Clearlake Capital Partners VI, L.P. - PICA Santa Monica",CA,05/22/2020,0,0,0,0,0.3
PICA,2021Q3,"Consonance Private Equity, LP New York",NY,08/07/2014,3,0,0,0,4.017
PICA,2021Q3,"Cortec Group Fund VI, LP New York",NY,07/10/2015,3,0,0,0,2.827
PICA,2021Q3,"Cortec Group Fund VII, L.P. - PICA New York",NY,12/11/2019,3,0,0,0,1.75
PICA,2021Q3,CVC Capital Partners,VI,02/18/2014,3,0,0,0,0.13
PICA,2021Q3,"CVC Capital Partners VII, L.P. - PICA Jersey JEY",,12/04/2018,3,0,0,0,0.18
PICA,2021Q3,"DFW Capital Partners V, L.P. - PICA Teaneck",NJ,05/17/2016,3,0,0,0,5.417
PICA,2021Q3,"DFW Capital Partners VI, LP -PICA Teaneck",NJ,06/05/2019,3,0,0,0,4.0
PICA,2021Q3,"Dunes Point Capital Fund II, L.P. Rye",NY,03/29/2019,3,0,0,0,8.974
PICA,2021Q3,"Energy Capital Partners III-A, L.P. Short Hills",NJ,04/22/2014,0,0,0,0,0.798
PICA,2021Q3,EQT Infrastructure,IV,06/05/2019,0,0,0,0,0.816
PICA,2021Q3,EQT Infrastructure V (No.2) USD SCSp - PICA Luxembourg LUX,,08/13/2021,0,0,0,0,1.239
PICA,2021Q3,EQT,IX,02/05/2021,3,0,0,0,0.294
PICA,2021Q3,EQT VIII (No. 2) SCSP Stockholm SWE EQT VIII (GP) SCS,,08/10/2018,3,0,0,0,1.166
PICA,2021Q3,"General Atlantic Investment Partners 2019, L.P. - PICA New York CA Francisco Partners",GP,01/26/2021,3,0,0,0,0.8
PICA,2021Q3,"Genstar Capital Partners VIII, L.P. - PICA San Francisco NY General Atlantic",GP,01/14/2020,1,0,0,0,1.633
PICA,2021Q3,"Genstar VIII Opportunities Fund I, L. P. - PICA San Francisco CA Genstar IX",GP,07/03/2019,3,0,0,0,2.53
PICA,2021Q3,Georgian Partners Growth Fund (International) V - PICA Toronto,CA,04/28/2017,3,0,0,0,0.7
PICA,2021Q3,"Greenbriar Equity Fund V, L.P. - PICA Rye CA Genstar IX",GP,07/08/2019,3,0,0,0,4.839
PICA,2021Q3,"Greycroft Growth III, L.P. - PICA New York",CA,10/05/2017,3,0,0,0,2.065
PICA,2021Q3,"GS Mezzanine Partners 2006 Institutional, LP George Town CA Georgian Partners IV GP,",LP,06/20/2018,1,0,0,0,0.451
PICA,2021Q3,"GSO COF III Co-Investment Fund LP - PICA New York CA Georgian Partners V GP,",LP,03/09/2020,1,0,0,0,0.788
PICA,2021Q3,GTCR Fund XIII/A LP and GTCR Fund XIII/B LP - PICA Chicago NY Global Infrastructure,GP,09/12/2019,0,0,0,0,2.49
PICA,2021Q3,"Harvest Partners Structured Capital Fund II, L.P. - PICA 2 New York",NY,08/02/2021,3,0,0,0,5.466
PICA,2021Q3,"Harvest Partners VII, LP - PICA New York LUX GreenOak Europe Core-Plus Logistics",GP,07/28/2020,0,0,0,0,1.622
PICA,2021Q3,"Hellman & Friedman Capital Partners IX, LP - PICA San Francisco",NY,09/09/2020,1,0,0,0,5.38
PICA,2021Q3,"Highstar Capital IV, LP - PICA New York",NY,09/30/2020,1,0,0,0,0.6
PICA,2021Q3,Hudson Holdings I L.P. - PICA Toronto CYM,GS,11/01/2012,2,0,0,0,0.568
PICA,2021Q3,ICG Europe Fund VII SCSp - PICA Luxembourg,NY,09/22/2016,2,0,0,0,1.765
