entity,period,category,naic_designation,total_current_year,total_prior_year
PICA,2022Q3,BONDS,NAIC 4,1741943911,1968796789
PICA,2022Q3,BONDS,NAIC 5,200315318,147473708
PICA,2022Q3,BONDS,NAIC 6,633379331,609316348
PICA,2022Q3,BONDS,NAIC 1,43553433,43589458
PICA,2022Q3,BONDS,NAIC 2,0,0
PICA,2022Q3,BONDS,NAIC 3,0,0
PICA,2022Q3,BONDS,NAIC 4,20041073,14532969
PICA,2022Q3,BONDS,NAIC 5,94634170807,102647868007
PICA,2022Q3,BONDS,NAIC 6,64687,4395178
PICA,2023Q1,BONDS,NAIC 1,0,53207933415
PICA,2023Q1,BONDS,NAIC 2,0,33100095152
PICA,2023Q1,BONDS,NAIC 3,0,2954769066
PICA,2023Q1,BONDS,NAIC 4,0,1719073500
PICA,2023Q1,BONDS,NAIC 5,0,781981267
PICA,2023Q1,BONDS,NAIC 6,0,56411725
PICA,2023Q1,BONDS,NAIC 1,0,41136009
PICA,2023Q1,BONDS,NAIC 2,0,4486944
PICA,2023Q1,BONDS,NAIC 3,0,0
PICA,2023Q1,BONDS,NAIC 4,0,0
PICA,2023Q1,BONDS,NAIC 5,0,87739400
PICA,2023Q1,BONDS,NAIC 6,0,12615951
PICA,2023Q2,BONDS,NAIC 1,0,53207933415
PICA,2023Q2,BONDS,NAIC 2,0,33100095152
PICA,2023Q2,BONDS,NAIC 3,0,2954769066
PICA,2023Q2,BONDS,NAIC 4,0,1719073500
PICA,2023Q2,BONDS,NAIC 5,0,781981267
PICA,2023Q2,BONDS,NAIC 6,0,56411725
PICA,2023Q2,BONDS,NAIC 1,0,41136009
PICA,2023Q2,BONDS,NAIC 2,0,4486944
PICA,2023Q2,BONDS,NAIC 3,0,0
PICA,2023Q2,BONDS,NAIC 4,0,0
PICA,2023Q2,BONDS,NAIC 5,0,87739400
PICA,2023Q2,BONDS,NAIC 6,0,12615951
PICA,2023Q3,BONDS,NAIC 1,49547893471,53207933415
PICA,2023Q3,BONDS,NAIC 2,33652211625,33100095152
PICA,2023Q3,BONDS,NAIC 3,2549047691,2954769066
PICA,2023Q3,BONDS,NAIC 4,1962996301,1719073500
PICA,2023Q3,BONDS,NAIC 5,495021420,781981267
PICA,2023Q3,BONDS,NAIC 6,64523777,56411725
PICA,2023Q3,BONDS,NAIC 1,45414970,41136009
PICA,2023Q3,BONDS,NAIC 2,171259,4486944
PICA,2023Q3,BONDS,NAIC 3,0,0
PICA,2023Q3,BONDS,NAIC 4,0,0
PICA,2023Q3,BONDS,NAIC 5,87382130,87739400
PICA,2023Q3,BONDS,NAIC 6,31367314,12615951
PICA,2024Q2,BONDS,NAIC 1,0,48907130677
PICA,2024Q2,BONDS,NAIC 2,0,34572587867
PICA,2024Q2,BONDS,NAIC 3,0,2570673360
PICA,2024Q2,BONDS,NAIC 4,0,1547497745
PICA,2024Q2,BONDS,NAIC 5,0,850738692
PICA,2024Q2,BONDS,NAIC 6,0,103855059
PICA,2024Q2,BONDS,NAIC 1,0,43285937
PICA,2024Q2,BONDS,NAIC 2,0,171259
PICA,2024Q2,BONDS,NAIC 3,0,0
PICA,2024Q2,BONDS,NAIC 4,0,0
PICA,2024Q2,BONDS,NAIC 5,0,92561290
PICA,2024Q2,BONDS,NAIC 6,0,31738188
PICA,2024Q3,BONDS,NAIC 1,51166203183,48907130677
PICA,2024Q3,BONDS,NAIC 2,37636506068,34572587867
PICA,2024Q3,BONDS,NAIC 3,2601572815,2570673360
PICA,2024Q3,BONDS,NAIC 4,1248662301,1547497745
PICA,2024Q3,BONDS,NAIC 5,494636219,850738692
PICA,2024Q3,BONDS,NAIC 6,129849494,103855059
PICA,2024Q3,BONDS,NAIC 1,40936539,43285937
PICA,2024Q3,BONDS,NAIC 2,171259,171259
PICA,2024Q3,BONDS,NAIC 3,0,0
PICA,2024Q3,BONDS,NAIC 4,0,0
PICA,2024Q3,BONDS,NAIC 5,102014915,92561290
PICA,2024Q3,BONDS,NAIC 6,40251509,31738188
PICA,2025Q1,BONDS,NAIC 1,0,35605785143
PICA,2025Q1,BONDS,NAIC 2,0,33225085396
PICA,2025Q1,BONDS,NAIC 3,0,2457472380
PICA,2025Q1,BONDS,NAIC 4,0,1054949622
PICA,2025Q1,BONDS,NAIC 5,0,466250625
PICA,2025Q1,BONDS,NAIC 6,0,150713249
PICA,2025Q1,BONDS,NAIC 2,0,679662373
PICA,2025Q1,BONDS,NAIC 3,0,108393418
PICA,2025Q1,BONDS,NAIC 4,0,7797543
PICA,2025Q1,BONDS,NAIC 5,0,66376872
PICA,2025Q1,BONDS,NAIC 6,0,0
PICA,2025Q1,BONDS,NAIC 1,0,48899786
PICA,2025Q1,BONDS,NAIC 2,0,171259
PICA,2025Q1,BONDS,NAIC 3,0,0
PICA,2025Q1,BONDS,NAIC 4,0,0
PICA,2025Q1,BONDS,NAIC 5,0,108967803
PICA,2025Q1,BONDS,NAIC 6,0,30298489
PICA,2025Q2,BONDS,NAIC 1,0,35605785143
PICA,2025Q2,BONDS,NAIC 2,0,33225085396
PICA,2025Q2,BONDS,NAIC 3,0,2457472380
PICA,2025Q2,BONDS,NAIC 4,0,1054949622
PICA,2025Q2,BONDS,NAIC 5,0,466250625
PICA,2025Q2,BONDS,NAIC 6,0,150713249
PICA,2025Q2,BONDS,NAIC 2,0,679662373
PICA,2025Q2,BONDS,NAIC 3,0,108393418
PICA,2025Q2,BONDS,NAIC 4,0,7797543
PICA,2025Q2,BONDS,NAIC 5,0,66376872
PICA,2025Q2,BONDS,NAIC 6,0,0
PICA,2025Q2,BONDS,NAIC 1,0,48899786
PICA,2025Q2,BONDS,NAIC 2,0,171259
PICA,2025Q2,BONDS,NAIC 3,0,0
PICA,2025Q2,BONDS,NAIC 4,0,0
PICA,2025Q2,BONDS,NAIC 5,0,108967803
PICA,2025Q2,BONDS,NAIC 6,0,30298489
PICA,2025Q3,BONDS,NAIC 1,37975491767,35605785143
PICA,2025Q3,BONDS,NAIC 2,34806457922,33225085396
PICA,2025Q3,BONDS,NAIC 3,2873369700,2457472380
PICA,2025Q3,BONDS,NAIC 4,1180089978,1054949622
PICA,2025Q3,BONDS,NAIC 5,480002042,466250625
PICA,2025Q3,BONDS,NAIC 6,124446103,150713249
PICA,2025Q3,BONDS,NAIC 2,278704668,679662373
PICA,2025Q3,BONDS,NAIC 3,29787249,108393418
PICA,2025Q3,BONDS,NAIC 4,11029556,7797543
PICA,2025Q3,BONDS,NAIC 5,60382860,66376872
PICA,2025Q3,BONDS,NAIC 6,0,0
PICA,2025Q3,BONDS,NAIC 1,35000000,48899786
PICA,2025Q3,BONDS,NAIC 2,171259,171259
PICA,2025Q3,BONDS,NAIC 3,6160000,0
PICA,2025Q3,BONDS,NAIC 4,0,0
PICA,2025Q3,BONDS,NAIC 5,46464274,108967803
PICA,2025Q3,BONDS,NAIC 6,22793672,30298489
