entity,period,state,state_code,life,annuity,ah,other,total,deposit
PICA,2021Q2,American Samoa,AS,0,0,0,0,0,0
PICA,2021Q2,Guam,GU,292121,16370,23731,2554271,2886492,0
PICA,2021Q2,Puerto Rico,PR,2381108,5409,719886,-6481,3099922,0
PICA,2021Q2,U.S. Virgin Islands,VI,47021,3,33048,2551812,2631884,0
PICA,2021Q2,Northern Mariana Islands,MP,0,0,0,0,0,0
PICA,2021Q3,Alabama,AL,37604817,42500211,14643090,11845466,4371610,0
PICA,2021Q3,Alaska,AK,4723134,1361465,2236281,16118738,24439618,367073
PICA,2021Q3,Arizona,AZ,54088346,117869112,22505421,222119383,416582262,1958218
PICA,2021Q3,Arkansas,AR,18310607,16272432,8130842,26667848,69381729,1987397
PICA,2021Q3,California,CA,287919336,445679561,126246232,3135011408,3994856537,1521950
PICA,2021Q3,Colorado,CO,41449636,156516734,19336051,192814574,410116995,2807877
PICA,2021Q3,Connecticut,CT,36707659,30376069,18477899,58459351,144020978,5441081
PICA,2021Q3,Delaware,DE,18940302,17343233,4532538,8515592,49331665,347029
PICA,2021Q3,District Of Columbia,DC,13790281,4844835,6264769,6801569,193708,0
PICA,2021Q3,Florida,FL,162985708,360544332,65266641,158851413,1451925,0
PICA,2021Q3,Georgia,GA,73651372,114517857,28035016,33991810,26280966,0
PICA,2021Q3,Hawaii,HI,9390522,7486020,5373477,65662640,87912659,45723266
PICA,2021Q3,Idaho,ID,11967947,41976185,4555714,87432979,173480,0
PICA,2021Q3,Illinois,IL,109024548,72722981,56987067,302800951,541535547,1824314
PICA,2021Q3,Indiana,IN,69248529,89706791,22358962,19822238,201136520,11218427
PICA,2021Q3,Iowa,IA,23786130,26571187,11060713,12027010,73445040,2900419
PICA,2021Q3,Kansas,KS,18336694,17749435,7953635,19340713,63380477,2792626
PICA,2021Q3,Kentucky,KY,28994114,21683971,10845941,13053515,74577541,421801
PICA,2021Q3,Louisiana,LA,58067296,13746114,15095324,81214764,168123498,4739922
PICA,2021Q3,Maine,ME,12108869,31777615,4020172,16600381,64507037,483695
PICA,2021Q3,Maryland,MD,61802427,94874947,25949138,28680685,445169,0
PICA,2021Q3,Massachusetts,MA,77438380,392434175,47683798,72984824,590541177,13
PICA,2021Q3,Michigan,MI,57377700,725222675,38310159,104140179,925050713,39
PICA,2021Q3,Minnesota,MN,105005705,35333729,24078099,50930171,215347704,1040995
PICA,2021Q3,Mississippi,MS,16377505,10753159,8029084,7017127,42176875,3092979127
PICA,2021Q3,Missouri,MO,45409553,58274567,19571622,54894406,178150148,33873
PICA,2021Q3,Montana,MT,6108395,5643454,5082937,75251527,92086313,0
PICA,2021Q3,Nebraska,NE,12858267,4725619,4908055,7339436,0,0
PICA,2021Q3,Nevada,NV,19605624,29203881,9881779,201976202,260667486,0
PICA,2021Q3,New Hampshire,NH,14542476,116450023,5510828,10912999,147416326,3112018223
PICA,2021Q3,New Jersey,NJ,461794682,186909870,87557252,325666587,0,0
PICA,2021Q3,New Mexico,NM,19312241,24218734,5381564,93900901,142813439,0
PICA,2021Q3,New York,NY,249941753,131999600,111991306,320987488,3112018223,0
PICA,2021Q3,North Carolina,NC,63553949,135266878,30554556,27847167,0,0
PICA,2021Q3,North Dakota,ND,5179636,357938,2685825,12519184,0,0
PICA,2021Q3,Ohio,OH,92307837,126773690,53053395,135666734,407801656,1040996
PICA,2021Q3,Oklahoma,OK,22872808,50048659,11490391,29833301,114245159,1040996
PICA,2021Q3,Oregon,OR,19641419,63163857,10117090,427149391,520071756,0
PICA,2021Q3,Pennsylvania,PA,160060384,163993790,64509204,451293210,839856589,0
PICA,2021Q3,Rhode Island,RI,8381790,13012943,3152640,6937342,31484715,0
PICA,2021Q3,South Carolina,SC,39818750,68038363,21036240,26320881,155214234,0
PICA,2021Q3,South Dakota,SD,4195677,3093598,1642868,20615374,29547518,0
PICA,2021Q3,Tennessee,TN,65528594,57490605,25078249,42449576,190547023,0
PICA,2021Q3,Texas,TX,207132331,877927806,113117699,121116820,1319294656,0
PICA,2021Q3,Utah,UT,13839175,22408793,6982893,103702387,146933248,0
PICA,2021Q3,Vermont,VT,5026287,16889835,1219927,11598890,34734938,0
PICA,2021Q3,Virginia,VA,67525361,182631357,30487649,227088738,507733105,0
PICA,2021Q3,Washington,WA,70954351,82964415,39060769,644870929,837850464,0
PICA,2021Q3,West Virginia,WV,13455636,8610382,6082526,12538206,40686751,0
PICA,2021Q3,Wisconsin,WI,52350825,33274643,17427405,20098928,123151800,0
PICA,2021Q3,Wyoming,WY,4786309,1998406,1775616,16635554,25195885,0
PICA,2021Q3,American Samoa,AS,0,0,0,0,0,0
PICA,2021Q3,Guam,GU,438756,64720,34078,5303503,5841056,0
PICA,2021Q3,Puerto Rico,PR,3615333,2928864,1047573,-1532,7590238,0
PICA,2021Q3,U.S. Virgin Islands,VI,73062,-4648,48834,5300123,5417371,0
PICA,2021Q3,Northern Mariana Islands,MP,0,0,0,0,0,0
PICA,2022Q1,Alabama,AL,12006356,2516082,5506808,7116247,1703582,0
PICA,2022Q1,Alaska,AK,1514854,623312,711144,5879292,118031,0
PICA,2022Q1,Arizona,AZ,16626452,45148859,8363492,87401620,615022,0
PICA,2022Q1,Arkansas,AR,6238053,1027082,2695588,11396145,582954,0
PICA,2022Q1,California,CA,91181525,19347407,46756404,1094388090,1251673426,412310
PICA,2022Q1,Colorado,CO,13549906,24704726,6759470,87745627,936780,0
PICA,2022Q1,Connecticut,CT,11604543,62552,7056706,46196120,1749335,0
PICA,2022Q1,Delaware,DE,13626537,-212154,1759966,4204003,19378352,118023
PICA,2022Q1,District Of Columbia,DC,4973524,-56649,2386917,2510165,58594,0
PICA,2022Q1,Florida,FL,53523178,11697272,21845722,120015756,540520,0
PICA,2022Q1,Georgia,GA,24146825,-12228,9753940,17356281,4588129,0
PICA,2022Q1,Hawaii,HI,3190692,1033450,1754795,23934901,29913838,9764481
PICA,2022Q1,Idaho,ID,4660193,4354463,1795705,31878126,42688487,58979
PICA,2022Q1,Illinois,IL,35001581,47300554,20854861,103832206,545320,0
PICA,2022Q1,Indiana,IN,20913646,32245929,8676576,15736943,77573094,4286090
PICA,2022Q1,Iowa,IA,8190194,-177965,4206545,8756958,884401,0
PICA,2022Q1,Kansas,KS,6826226,911834,2937455,10190909,934973,0
PICA,2022Q1,Kentucky,KY,9463614,57407866,3618137,7516978,163244,0
PICA,2022Q1,Louisiana,LA,19057294,105535,5214793,6608000,30985622,1664766
PICA,2022Q1,Maine,ME,4401050,-282168,1618902,10369630,370466,0
PICA,2022Q1,Maryland,MD,20094362,-783701,9499647,17300350,58840,0
PICA,2022Q1,Massachusetts,MA,25596588,-5101699,17120272,18825781,56440942,13
PICA,2022Q1,Michigan,MI,18142927,-8524385,14720749,45122364,39,0
PICA,2022Q1,Minnesota,MN,33252843,362324,6473209,118678794,158767170,353995
PICA,2022Q1,Mississippi,MS,5250471,-148122,2760490,3469758,911669841,0
PICA,2022Q1,Missouri,MO,14974426,32360896,7112264,23174150,0,0
PICA,2022Q1,Montana,MT,2182215,6315278,1850095,26465815,0,0
PICA,2022Q1,Nebraska,NE,5090926,646494,2064511,4287934,12089865,0
PICA,2022Q1,Nevada,NV,6092149,3684637,2984551,72708658,0,0
PICA,2022Q1,New Hampshire,NH,4572403,-1659453,1767714,5627730,10308394,917968942
PICA,2022Q1,New Jersey,NJ,158700806,17233787,30909946,-345538026,0,0
PICA,2022Q1,New Mexico,NM,7683356,15143472,1862977,39299307,63989112,0
PICA,2022Q1,New York,NY,80424855,192857,40344598,118003696,917968942,0
PICA,2022Q1,North Carolina,NC,21438395,2283874,11025628,16575685,51323582,0
PICA,2022Q1,North Dakota,ND,1856389,292730,975921,5156593,8281633,0
PICA,2022Q1,Ohio,OH,32595096,6756771,18468227,57285193,115105287,353988
PICA,2022Q1,Oklahoma,OK,7866583,2448986,3907080,12399280,26621929,353988
PICA,2022Q1,Oregon,OR,6958427,149636432,3731728,150899431,311226017,0
PICA,2022Q1,Pennsylvania,PA,52541461,5509226,24118358,173210440,255379484,0
PICA,2022Q1,Rhode Island,RI,2678055,-176168,1082623,3697440,7281951,0
PICA,2022Q1,South Carolina,SC,13744195,3380179,7624171,13500235,38248779,0
PICA,2022Q1,South Dakota,SD,1415882,4602594,661355,6031348,12711179,0
PICA,2022Q1,Tennessee,TN,21559585,4632317,8941007,18931117,54064026,0
PICA,2022Q1,Texas,TX,66285521,-6216525,36048892,59285450,155403338,0
PICA,2022Q1,Utah,UT,4841804,2178219,2544988,37109375,46674385,0
PICA,2022Q1,Vermont,VT,1708828,-181332,598471,5809309,7935276,0
PICA,2022Q1,Virginia,VA,22394139,-53156,10824307,15717911,48883201,0
PICA,2022Q1,Washington,WA,56859098,49161394,13260638,227177294,346458424,0
PICA,2022Q1,West Virginia,WV,5240055,83807795,2152586,6066731,97267167,0
PICA,2022Q1,Wisconsin,WI,16295746,-87414,6125106,41506702,63840140,0
PICA,2022Q1,Wyoming,WY,1721239,89704794,717325,6179407,98322765,0
PICA,2022Q1,American Samoa,AS,0,0,0,0,0,0
PICA,2022Q1,Guam,GU,136867,7436,17187,1823567,1985057,0
PICA,2022Q1,Puerto Rico,PR,1148328,-42557,449891,2258,1557920,0
PICA,2022Q1,U.S. Virgin Islands,VI,27826,0,23221,1822655,1873702,0
PICA,2022Q1,Northern Mariana Islands,MP,0,0,0,0,0,0
PICA,2022Q2,Alabama,AL,25353056,76363962,10813072,13190686,125720776,3093138
PICA,2022Q2,Alaska,AK,3631667,781782,1718776,10367208,16499433,527652
PICA,2022Q2,Arizona,AZ,33837917,47540662,16860029,157110949,1439825,0
PICA,2022Q2,Arkansas,AR,12811712,4026439,5226034,20070653,42134838,1218161
PICA,2022Q2,California,CA,196663015,28522680,90799981,1940209226,876584,0
PICA,2022Q2,Colorado,CO,28338595,26703734,12889604,132718165,1897010,0
PICA,2022Q2,Connecticut,CT,24293779,524273,13628639,74054788,112501479,3543339
PICA,2022Q2,Delaware,DE,20566696,49019,3915236,8459438,32990389,362027
PICA,2022Q2,District Of Columbia,DC,10289474,10894,5003328,4417414,19721110,121843
PICA,2022Q2,Florida,FL,108746049,30035854,43491925,218641563,400915391,1074904
PICA,2022Q2,Georgia,GA,50319064,6047373,20036585,34747265,111150287,9288152
PICA,2022Q2,Hawaii,HI,6414841,120556502,3697021,43231542,173899906,18842842
PICA,2022Q2,Idaho,ID,8281549,5289682,3207190,56850635,73629056,118579
PICA,2022Q2,Illinois,IL,73845162,48598262,41923500,209142657,373509581,1141226
PICA,2022Q2,Indiana,IN,44877959,33660376,19361994,29119036,127019365,8129368
PICA,2022Q2,Iowa,IA,17085687,333955,8287567,15880777,41587986,1931429
PICA,2022Q2,Kansas,KS,13694098,5076049,5566914,18197092,42534153,1869923
PICA,2022Q2,Kentucky,KY,20654680,65546622,7931409,13663269,107795980,355407
PICA,2022Q2,Louisiana,LA,35114235,1709376,10167175,12558688,3282669,0
PICA,2022Q2,Maine,ME,8347534,10533639,3118465,18622178,776897,0
PICA,2022Q2,Maryland,MD,42826109,-388,18739449,30734586,92299756,118440
PICA,2022Q2,Massachusetts,MA,50662271,-3078053,33896524,62824199,13,0
PICA,2022Q2,Michigan,MI,38431783,-3422674,27676642,91373565,39,0
PICA,2022Q2,Minnesota,MN,65591460,2858991,13591925,221947667,303990043,711595
PICA,2022Q2,Mississippi,MS,11170888,9978392,5479128,6491913,1905521486,0
PICA,2022Q2,Missouri,MO,31166457,51327708,13982497,41194057,137670719,260620
PICA,2022Q2,Montana,MT,4378530,6518964,3880796,47048748,0,0
PICA,2022Q2,Nebraska,NE,10365989,1160437,4069134,7457716,0,0
PICA,2022Q2,Nevada,NV,12945048,6050301,5863401,129813263,154672013,0
PICA,2022Q2,New Hampshire,NH,9129358,-1047874,4155960,10171836,22409280,1918307140
PICA,2022Q2,New Jersey,NJ,309386420,42043193,65115526,-55583536,360961603,0
PICA,2022Q2,New Mexico,NM,13651968,16195590,3785371,57557523,91190453,0
PICA,2022Q2,New York,NY,162285711,14401272,85258016,226400157,488345156,1918307140
PICA,2022Q2,North Carolina,NC,43664789,55695387,22183363,30540218,0,0
PICA,2022Q2,North Dakota,ND,3972055,171517865,2038622,8934129,186462671,0
PICA,2022Q2,Ohio,OH,63991178,8058901,36958376,106438556,215447011,744058
PICA,2022Q2,Oklahoma,OK,15836660,14388987,7483772,21805599,744058,0
PICA,2022Q2,Oregon,OR,14001794,156394410,7293665,268188834,445878703,0
PICA,2022Q2,Pennsylvania,PA,108586432,21729076,49358542,484354306,664028356,0
PICA,2022Q2,Rhode Island,RI,5432672,-125205,2344192,6551737,14203395,0
PICA,2022Q2,South Carolina,SC,27774875,9996953,14850368,23754961,76377157,0
PICA,2022Q2,South Dakota,SD,2875693,4747600,1175189,13514758,22313239,0
PICA,2022Q2,Tennessee,TN,45093569,32062452,16844898,33165513,127166431,0
PICA,2022Q2,Texas,TX,137299402,27211258,74144770,104298165,342953594,0
PICA,2022Q2,Utah,UT,9866475,2599783,4985065,67023934,84475257,0
PICA,2022Q2,Vermont,VT,3343211,-54034,1048385,10481817,14819378,0
PICA,2022Q2,Virginia,VA,47500650,53637137,22141602,28219730,151499120,0
PICA,2022Q2,Washington,WA,89875271,54074511,30387458,405512984,579850224,0
PICA,2022Q2,West Virginia,WV,9994741,84204839,4237814,10829578,109266973,0
PICA,2022Q2,Wisconsin,WI,35130741,31797194,12040459,54360049,133328442,0
PICA,2022Q2,Wyoming,WY,3480128,89728150,1466624,11105978,105780879,0
PICA,2022Q2,American Samoa,AS,0,0,0,0,0,0
PICA,2022Q2,Guam,GU,269578,15701,28215,3255322,3568815,0
PICA,2022Q2,Puerto Rico,PR,2625453,-41059,784689,4347,3373430,0
PICA,2022Q2,U.S. Virgin Islands,VI,52587,-1,41768,3253514,3347869,0
PICA,2022Q2,Northern Mariana Islands,MP,0,0,0,0,0,0
PICA,2022Q3,Alabama,AL,40066770,123371003,16961772,15783234,196182779,4590735
PICA,2022Q3,Alaska,AK,5771617,5330565,2858232,13213293,27173707,649052
PICA,2022Q3,Arizona,AZ,48874261,305902690,25282611,197804005,577863567,2366411
PICA,2022Q3,Arkansas,AR,19342408,37896865,8349594,25263840,90852707,1728450
PICA,2022Q3,California,CA,304867393,749966302,139807799,2578889410,1254410,0
PICA,2022Q3,Colorado,CO,42693417,308826355,19555123,161061484,532136379,2820007
PICA,2022Q3,Connecticut,CT,61792325,245204143,19982913,501392750,828372131,4950732
PICA,2022Q3,Delaware,DE,33207095,157886762,5605918,10182391,491000,0
PICA,2022Q3,District Of Columbia,DC,16038057,9136372,7568349,5702701,38445479,223343
PICA,2022Q3,Florida,FL,166340407,928703590,65417370,257069206,1560504,0
PICA,2022Q3,Georgia,GA,75580210,375814662,30220262,42312030,15115792,0
PICA,2022Q3,Hawaii,HI,9585306,143020325,5747869,55997010,1082021053,0
PICA,2022Q3,Idaho,ID,13116158,26873591,5010668,72461291,185767,0
PICA,2022Q3,Illinois,IL,109871634,243765703,63256834,265636143,682530314,1689818
PICA,2022Q3,Indiana,IN,66404332,115039281,27788425,34012669,11704066,0
PICA,2022Q3,Iowa,IA,26434232,139810132,12591775,18564642,197400781,3010861
PICA,2022Q3,Kansas,KS,21035701,43814748,8520012,22292662,95663123,2933121
PICA,2022Q3,Kentucky,KY,32283581,195087307,12031644,16456944,255859476,476769
PICA,2022Q3,Louisiana,LA,51464481,35546352,15382280,15170426,4849954,0
PICA,2022Q3,Maine,ME,12555183,37566595,4857798,22101280,77080856,898297
PICA,2022Q3,Maryland,MD,65585149,184017188,28769881,38018391,316390609,179140
PICA,2022Q3,Massachusetts,MA,74152457,105197375,52188119,79093077,13,0
PICA,2022Q3,Michigan,MI,58918273,99151515,41697915,117348730,317116433,39
PICA,2022Q3,Minnesota,MN,101680966,284576624,25439068,243941481,1075795,0
PICA,2022Q3,Mississippi,MS,16796483,30959040,8668442,7877447,64301412,4856366495
PICA,2022Q3,Missouri,MO,47789961,119880334,21714114,50934141,240318550,263007
PICA,2022Q3,Montana,MT,6843576,18304984,5895656,60350615,91394831,0
PICA,2022Q3,Nebraska,NE,16239556,21081980,6082667,8862054,0,0
PICA,2022Q3,Nevada,NV,19206715,74337036,9214021,165959804,0,0
PICA,2022Q3,New Hampshire,NH,12836391,37966541,6283784,12441110,69527826,4874857299
PICA,2022Q3,New Jersey,NJ,429117101,306562565,93950409,107548556,937178631,0
PICA,2022Q3,New Mexico,NM,21167458,41198952,5693778,82321213,150381401,0
PICA,2022Q3,New York,NY,233886680,1208771243,126179702,292126440,1860964065,4874857299
PICA,2022Q3,North Carolina,NC,65813087,1019612465,33108978,36866904,1155401434,0
PICA,2022Q3,North Dakota,ND,6025225,173842637,4012175,11313548,195193585,0
PICA,2022Q3,Ohio,OH,98743535,370104429,56349422,135366573,660563959,1108258
PICA,2022Q3,Oklahoma,OK,23582229,42509816,11422336,27243451,1108258,0
PICA,2022Q3,Oregon,OR,21883288,216197475,11443399,343670634,593194796,0
PICA,2022Q3,Pennsylvania,PA,166779170,285611911,70726047,546692560,1069809689,0
PICA,2022Q3,Rhode Island,RI,7644806,15559403,3611366,7926243,34741818,0
PICA,2022Q3,South Carolina,SC,41341945,241020632,22246754,29179892,333789223,0
PICA,2022Q3,South Dakota,SD,4220879,17536789,1818216,20522903,44098787,0
PICA,2022Q3,Tennessee,TN,70109209,166338727,26639901,41495368,304583205,0
PICA,2022Q3,Texas,TX,210817308,819090544,114177531,127856662,1271942046,0
PICA,2022Q3,Utah,UT,15051514,35018795,7304579,85997719,143372607,0
PICA,2022Q3,Vermont,VT,4977782,262846836,1497126,12926136,282247880,0
PICA,2022Q3,Virginia,VA,73912584,324945532,33886619,34002142,466746877,0
PICA,2022Q3,Washington,WA,119202156,150628194,47493376,520302334,837626060,0
PICA,2022Q3,West Virginia,WV,15933618,131686177,6525250,13389033,167534078,0
PICA,2022Q3,Wisconsin,WI,53768612,92402361,19074207,59649769,224894950,0
PICA,2022Q3,Wyoming,WY,5316670,96823488,2206203,14096999,118443360,0
PICA,2022Q3,American Samoa,AS,0,0,0,0,0,0
PICA,2022Q3,Guam,GU,421778,182099,37726,4188020,4829624,0
PICA,2022Q3,Puerto Rico,PR,3530077,3527908,1083570,11576,8153130,0
PICA,2022Q3,U.S. Virgin Islands,VI,113259,0,61547,4185216,4360022,0
PICA,2022Q3,Northern Mariana Islands,MP,0,0,0,0,0,0
PICA,2023Q1,Alabama,AL,12581765,5748646,7716311,2797505,729094,0
PICA,2023Q1,Alaska,AK,1683975,408099,1022011,2800938,60852,0
PICA,2023Q1,Arizona,AZ,15507640,55939126,9486065,41288740,1215144,0
PICA,2023Q1,Arkansas,AR,5803827,3700470,2486967,5156732,17147996,508464
PICA,2023Q1,California,CA,97031547,1850581319,51802080,530955293,7674841,0
PICA,2023Q1,Colorado,CO,12602187,17759367,7728069,27998924,66088547,445241
PICA,2023Q1,Connecticut,CT,11017418,10702142,7845766,147680831,1179234,0
PICA,2023Q1,Delaware,DE,8750915,769682,2385292,1753306,13659195,1268691481
PICA,2023Q1,District Of Columbia,DC,5682076,356314,2814549,1235950,10088889,31413958
PICA,2023Q1,Florida,FL,51066851,45515130,25070520,43728238,165380739,5020900
PICA,2023Q1,Georgia,GA,24437548,12343335,12261224,15034490,1409623,0
PICA,2023Q1,Hawaii,HI,3137986,8785134,2192098,12701405,666709,0
PICA,2023Q1,Idaho,ID,3429711,17337706,1814808,16429249,39011474,126113
PICA,2023Q1,Illinois,IL,34425526,12778961,24322231,78061789,149588507,5074545
PICA,2023Q1,Indiana,IN,22782749,1054649,7179091,5487604,793477,0
PICA,2023Q1,Iowa,IA,7720672,944669,4814634,3083386,16563361,818977
PICA,2023Q1,Kansas,KS,5032386,1505896,2277474,4017746,568100,0
PICA,2023Q1,Kentucky,KY,11179184,1972601,6118033,2969834,22239652,980825
PICA,2023Q1,Louisiana,LA,18682470,200206257,5867745,2477163,227233635,514380
PICA,2023Q1,Maine,ME,4074486,826256,1907105,3340807,158818,0
PICA,2023Q1,Maryland,MD,21021438,2479094,11064541,6424232,40989305,894123
PICA,2023Q1,Massachusetts,MA,24760803,17519580,20434798,6330604,69045785,1812028
PICA,2023Q1,Michigan,MI,18466659,3194951,16075054,28359957,66096621,1663672
PICA,2023Q1,Minnesota,MN,29080911,3258912,10997801,14132423,57470047,1408976
PICA,2023Q1,Mississippi,MS,5365104,16371733,3245673,1448684,26431194,449406
PICA,2023Q1,Missouri,MO,14140188,4337334,8139608,9619091,36236221,1479519
PICA,2023Q1,Montana,MT,1785749,5110429,1923906,13020898,21840982,60512
PICA,2023Q1,Nebraska,NE,4767252,1460279,2546557,1430648,152481,0
PICA,2023Q1,Nevada,NV,5129479,33021932,2764600,35753784,487068,0
PICA,2023Q1,New Hampshire,NH,4214563,2415620,2406198,2329753,11366134,183024
PICA,2023Q1,New Jersey,NJ,123220788,97229771,34216349,122627290,377294198,19102561
PICA,2023Q1,New Mexico,NM,5542458,3202931,1082555,24638701,182801,0
PICA,2023Q1,New York,NY,78435501,88186689,47535184,111274096,10615302,0
PICA,2023Q1,North Carolina,NC,20618441,10748602,13012496,6308979,1249026,0
PICA,2023Q1,North Dakota,ND,1895009,45253,1310950,1939897,5191109,60888
PICA,2023Q1,Ohio,OH,29606779,1383217,21355815,26475646,78821457,1399948
PICA,2023Q1,Oklahoma,OK,6017067,1797476,3020230,5378613,16213386,575348
PICA,2023Q1,Oregon,OR,6402923,32400465,4249259,73723112,116775759,1083254
PICA,2023Q1,Pennsylvania,PA,53405000,16504645,25175648,65929190,161014483,3404686
PICA,2023Q1,Rhode Island,RI,2425771,1009106,1411729,1467603,681171,0
PICA,2023Q1,South Carolina,SC,13582224,6437861,10120069,4600717,34740871,1161954
PICA,2023Q1,South Dakota,SD,1184721,1275332,716033,2840074,60882,0
PICA,2023Q1,Tennessee,TN,22270020,4321281,11895429,7209296,45696026,1092755
PICA,2023Q1,Texas,TX,66923088,122665314,42217415,23315447,255121264,3850030
PICA,2023Q1,Utah,UT,3520799,13367701,2385608,19441862,127604,0
PICA,2023Q1,Vermont,VT,1613490,685555,733287,2449698,5482030,135969
PICA,2023Q1,Virginia,VA,23138029,4881325,13472527,6055100,47546981,1505216
PICA,2023Q1,Washington,WA,31680081,51704231,18878113,112704567,214966992,1948054
PICA,2023Q1,West Virginia,WV,4823569,266558,3150024,2490962,10731113,135109
PICA,2023Q1,Wisconsin,WI,16936657,5897376,7778577,5714521,36327131,954682
PICA,2023Q1,Wyoming,WY,1050832,1058735,376302,3001090,5486959,60749
PICA,2023Q1,American Samoa,AS,0,0,0,0,0,0
PICA,2023Q1,Guam,GU,125794,441155,17850,914384,1499183,13
PICA,2023Q1,Puerto Rico,PR,954608,168665,497507,1058,60921,0
PICA,2023Q1,U.S. Virgin Islands,VI,28535,5,24504,913670,52720,0
PICA,2023Q1,Northern Mariana Islands,MP,0,0,0,0,0,0
PICA,2023Q2,Alabama,AL,26439543,5876731,14702124,7996619,55015017,864563
PICA,2023Q2,Alaska,AK,3398072,404844,2014263,6218174,122252,0
PICA,2023Q2,Arizona,AZ,32032021,56440258,19935524,97777599,206185402,2400653
PICA,2023Q2,Arkansas,AR,11940793,3661904,6906436,12241177,34750310,999664
PICA,2023Q2,California,CA,211792696,1851069843,103387899,1197196513,15064785,0
PICA,2023Q2,Colorado,CO,26853107,17732677,15318685,62813822,122718291,1079423
PICA,2023Q2,Connecticut,CT,23322257,10754855,15164434,199255559,2558030,0
PICA,2023Q2,Delaware,DE,18854998,-308174,4756198,4448465,27751487,2151348779
