entity,period,state,state_code,life,annuity,ah,other,total,deposit
AGL,2022Q4,Puerto Rico,PR,2289988,28636,1339721,0,3658345,0
AGL,2022Q4,U.S. Virgin Islands,VI,128367,1200,1118,0,130685,0
AGL,2022Q4,Northern Mariana Islands,MP,15451,0,130,0,15581,0
AGL,2022Q4,Alabama,AL,48176922,108876461,126246,16347,158015513,0
AGL,2022Q4,Alaska,AK,3590461,8785465,3524,3201,12382652,0
AGL,2022Q4,Arizona,AZ,32788519,930375604,51089,162465,1044306316,0
AGL,2022Q4,Arkansas,AR,23588139,60659354,19378,28380,86029097,0
AGL,2022Q4,California,CA,590873878,2049808503,148188,1085979,2693493953,0
AGL,2022Q4,Colorado,CO,48991471,193818194,95103,173789,243978121,0
AGL,2022Q4,Connecticut,CT,39570585,175768402,206069,136117,217076705,0
AGL,2022Q4,Delaware,DE,18752805,59051376,37917,101356,95247934,0
AGL,2022Q4,District Of Columbia,DC,6069286,15211426,640,18472,21299824,0
AGL,2022Q4,Florida,FL,252850654,1440951918,328600,647582,1705637751,0
AGL,2022Q4,Georgia,GA,134330791,260576566,171002,80747,396365163,0
AGL,2022Q4,Hawaii,HI,18972387,74429696,7786,21054,94173866,0
AGL,2022Q4,Idaho,ID,11136873,558041717,6041,60021,570376209,0
AGL,2022Q4,Illinois,IL,111702628,517159958,321224,581353,633286772,0
AGL,2022Q4,Indiana,IN,37955399,276435239,80115,54551,315859438,0
AGL,2022Q4,Iowa,IA,22348989,66507329,34983,78955,92036369,0
AGL,2022Q4,Kansas,KS,24007980,71816824,74311,262762,97103756,0
AGL,2022Q4,Kentucky,KY,34824332,103229632,70718,49955,139460936,0
AGL,2022Q4,Louisiana,LA,43408860,176368756,122944,55375,220536198,0
AGL,2022Q4,Maine,ME,7340133,34459983,48751,14661,42310125,0
AGL,2022Q4,Maryland,MD,77656503,254749682,83025,398753,334508065,0
AGL,2022Q4,Massachusetts,MA,61158698,241244914,91413,513010,304527168,0
AGL,2022Q4,Michigan,MI,94854746,387629181,198503,227574,484412645,0
AGL,2022Q4,Minnesota,MN,167298139,181248033,272118,207838,351555030,0
AGL,2022Q4,Mississippi,MS,22377479,59187930,28234,28814,81702963,0
AGL,2022Q4,Missouri,MO,46049968,717668020,141801,233699,764535706,0
AGL,2022Q4,Montana,MT,6121946,17026499,2402,26908,23177754,0
AGL,2022Q4,Nebraska,NE,16381679,35916395,30975,74331,52903543,0
AGL,2022Q4,Nevada,NV,29855064,130105067,26833,51285,160628984,0
AGL,2022Q4,New Hampshire,NH,10546669,72872570,131127,47761,84420959,0
AGL,2022Q4,New Jersey,NJ,132719473,705419885,1999609,820701,842691028,0
AGL,2022Q4,New Mexico,NM,11951156,36428123,13802,115165,48885205,0
AGL,2022Q4,New York,NY,35337442,33844839,2794,82239,69267314,0
AGL,2022Q4,North Carolina,NC,96473888,588736454,164806,240587,688042120,0
AGL,2022Q4,North Dakota,ND,5647095,24637805,26842,96731,31079205,0
AGL,2022Q4,Ohio,OH,74568231,651477579,231020,368252,729839427,0
AGL,2022Q4,Oklahoma,OK,23079943,62123819,28930,241367,85474060,0
AGL,2022Q4,Oregon,OR,20930477,95827303,12345,203419,117699388,0
AGL,2022Q4,Pennsylvania,PA,128912510,560326599,365947,795310,702985709,0
AGL,2022Q4,Rhode Island,RI,7352545,46824409,22407,197080,54531033,0
AGL,2022Q4,South Carolina,SC,46495854,170332262,94706,143760,218055775,0
AGL,2022Q4,South Dakota,SD,8799564,18873942,31802,116685,28147713,0
AGL,2022Q4,Tennessee,TN,77444800,191178460,128663,118812,269952868,0
AGL,2022Q4,Texas,TX,330586235,1273035685,312890,705023,2153854842,0
AGL,2022Q4,Utah,UT,26383841,104918743,14878,42185,134554613,0
AGL,2022Q4,Vermont,VT,4370941,18485434,141530,11140,23009046,0
AGL,2022Q4,Virginia,VA,94227499,290037664,74727,209696,387494169,0
AGL,2022Q4,Washington,WA,48669364,232836145,36507,131831,284177045,0
AGL,2022Q4,West Virginia,WV,14334098,61853925,44520,21376,76336498,0
AGL,2022Q4,Wisconsin,WI,34428198,273541322,105594,1504569,312192810,0
AGL,2022Q4,Wyoming,WY,4286584,11510511,9053,3466,16059614,0
AGL,2022Q4,American Samoa,AS,3257,0,0,0,3257,0
AGL,2022Q4,Guam,GU,98027,0,460,0,98486,0
AGL,2022Q4,Puerto Rico,PR,2289988,28636,1301500,0,3620124,0
AGL,2022Q4,U.S. Virgin Islands,VI,128367,1200,0,0,129567,0
AGL,2022Q4,Northern Mariana Islands,MP,15451,0,0,0,15451,0
AGL,2022Q4,Aggregate Other Alien,OT,11062141,5280410,0,0,16342551,0
AGL,2023Q4,Alabama,AL,47518961,130931681,2035849,0,180486491,659747
AGL,2023Q4,Alaska,AK,3569541,8794256,62359,0,12426156,275000
AGL,2023Q4,Arizona,AZ,33740015,1633378147,806323,0,1667924485,83701097
AGL,2023Q4,Arkansas,AR,24040693,82102643,756872,0,106900208,618135
AGL,2023Q4,California,CA,597702984,2218691226,4172247,0,2820566457,51729131
AGL,2023Q4,Colorado,CO,48078719,233428813,913502,0,282421034,1349832
AGL,2023Q4,Connecticut,CT,38268037,254094449,380016,0,292742502,413781
AGL,2023Q4,Delaware,DE,10982282,229356543,281431,0,240620256,964175822
AGL,2023Q4,District Of Columbia,DC,5997580,28778941,56556,0,34833077,101672
AGL,2023Q4,Florida,FL,255642826,1749586575,4122746,0,2009352147,9772559
AGL,2023Q4,Georgia,GA,136501988,337938930,3805945,0,478246863,2121332
AGL,2023Q4,Hawaii,HI,18939120,128459669,139432,0,147538221,152498
AGL,2023Q4,Idaho,ID,11491009,47413892,174007,0,59078908,2668939
AGL,2023Q4,Illinois,IL,106160185,666249730,1767128,0,774177043,2342758
AGL,2023Q4,Indiana,IN,37344887,360722951,720332,0,398788170,3168374
AGL,2023Q4,Iowa,IA,22306237,80912333,318421,0,103536991,819923
AGL,2023Q4,Kansas,KS,23840308,95688788,728777,0,120257873,24696
AGL,2023Q4,Kentucky,KY,34852628,149176382,2539571,0,186568581,658863
AGL,2023Q4,Louisiana,LA,43256070,229663474,1309642,0,274229186,799671
AGL,2023Q4,Maine,ME,7024638,31540394,186413,0,38751445,11976
AGL,2023Q4,Maryland,MD,66348552,325501482,908677,0,392758711,3362468
AGL,2023Q4,Massachusetts,MA,58530790,347653761,570710,0,406755261,1424661
AGL,2023Q4,Michigan,MI,97488551,424769592,1288000,0,523546143,3528038
AGL,2023Q4,Minnesota,MN,159087152,238925983,508999,0,398522134,3279313
AGL,2023Q4,Mississippi,MS,22007271,54853067,1371447,0,78231785,113727
AGL,2023Q4,Missouri,MO,45391093,906281643,1210757,0,952883493,1490817
AGL,2023Q4,Montana,MT,7181315,23763424,141503,0,31086242,981193
AGL,2023Q4,Nebraska,NE,16758223,49410208,356155,0,66524586,1430757
AGL,2023Q4,Nevada,NV,31190955,142529530,365742,0,174086227,1365598
AGL,2023Q4,New Hampshire,NH,10134972,82264756,186080,0,92585808,1660541
AGL,2023Q4,New Jersey,NJ,130364136,772692565,3006961,0,906063662,1118255
AGL,2023Q4,New Mexico,NM,12056108,50621902,327405,0,63005415,1118139
AGL,2023Q4,New York,NY,40497679,1549056,171180,0,42217915,1416710000
AGL,2023Q4,North Carolina,NC,99742823,485390799,2641295,0,587774917,1642733
AGL,2023Q4,North Dakota,ND,6132234,46030260,172959,0,52335453,552495
AGL,2023Q4,Ohio,OH,75894272,616402445,1681707,0,693978424,9635887
AGL,2023Q4,Oklahoma,OK,22943269,95140343,768230,0,118851842,517417
AGL,2023Q4,Oregon,OR,21359559,101686574,653546,0,123699679,308741
AGL,2023Q4,Pennsylvania,PA,123868521,733185448,3936265,0,860990234,5381143
AGL,2023Q4,Rhode Island,RI,7795462,56668128,228673,0,64692263,464539
AGL,2023Q4,South Carolina,SC,48337286,293412987,1705789,0,343456062,662189
AGL,2023Q4,South Dakota,SD,8239864,25268061,228619,0,33736544,360645
AGL,2023Q4,Tennessee,TN,76813759,257574837,3430247,0,337818843,2525788
AGL,2023Q4,Texas,TX,339877852,1420908218,5038800,0,1765824870,1262734562
AGL,2023Q4,Utah,UT,27308039,98105897,661782,0,126075718,949344
AGL,2023Q4,Vermont,VT,4492633,16435499,213979,0,21142111,0
AGL,2023Q4,Virginia,VA,94002011,418769163,2313145,0,515084319,1315137
AGL,2023Q4,Washington,WA,49326595,286014337,613588,0,335954520,1046236
AGL,2023Q4,West Virginia,WV,13953420,62502615,1011651,0,77467686,78913
AGL,2023Q4,Wisconsin,WI,35423883,230045939,1881032,0,267350854,1314971
AGL,2023Q4,Wyoming,WY,4653561,14108122,112178,0,18873861,0
AGL,2023Q4,American Samoa,AS,4371,0,0,0,4371,0
AGL,2023Q4,Guam,GU,100187,0,1507,0,101694,0
AGL,2023Q4,Puerto Rico,PR,2154685,4601321,1227325,0,7983331,0
AGL,2023Q4,U.S. Virgin Islands,VI,125941,1200,1243,0,128384,0
AGL,2023Q4,Northern Mariana Islands,MP,12254,0,0,0,12254,0
AGL,2023Q4,Alabama,AL,47518961,130931681,104823,12036,179227247,0
AGL,2023Q4,Alaska,AK,3569541,8794256,3340,-1713,12640425,0
AGL,2023Q4,Arizona,AZ,33740015,1633378147,42482,149548,1751011289,0
AGL,2023Q4,Arkansas,AR,24040693,82102643,16866,23176,106801513,0
AGL,2023Q4,California,CA,597702984,2218691226,132987,1007007,2869263334,0
AGL,2023Q4,Colorado,CO,48078719,233428813,82602,126854,283066821,0
AGL,2023Q4,Connecticut,CT,38268037,254094449,197532,124764,293098563,0
AGL,2023Q4,Delaware,DE,10982282,229356543,29931,62663,1204607241,0
AGL,2023Q4,District Of Columbia,DC,5997580,28778941,640,17876,34896708,0
AGL,2023Q4,Florida,FL,255642826,1749586575,289983,613524,2015905467,0
AGL,2023Q4,Georgia,GA,136501988,337938930,153579,71115,476786944,0
AGL,2023Q4,Hawaii,HI,18939120,128459669,7760,18097,147577144,0
AGL,2023Q4,Idaho,ID,11491009,47413892,6041,58491,61638372,0
AGL,2023Q4,Illinois,IL,106160185,666249730,287319,531108,775571100,0
AGL,2023Q4,Indiana,IN,37344887,360722951,70578,42440,401349229,0
AGL,2023Q4,Iowa,IA,22306237,80912333,36833,82877,104158203,0
AGL,2023Q4,Kansas,KS,23840308,95688788,70131,239096,119863019,0
AGL,2023Q4,Kentucky,KY,34852628,149176382,60750,30487,184779110,0
AGL,2023Q4,Louisiana,LA,43256070,229663474,111913,47885,273879012,0
AGL,2023Q4,Maine,ME,7024638,31540394,40510,6875,38624393,0
AGL,2023Q4,Maryland,MD,66348552,325501482,75732,370811,395659044,0
AGL,2023Q4,Massachusetts,MA,58530790,347653761,79586,462143,408150941,0
AGL,2023Q4,Michigan,MI,97488551,424769592,182236,248083,526216500,0
AGL,2023Q4,Minnesota,MN,159087152,238925983,247720,193273,401733441,0
AGL,2023Q4,Mississippi,MS,22007271,54853067,24000,30388,77028453,0
AGL,2023Q4,Missouri,MO,45391093,906281643,127662,233937,953525152,0
AGL,2023Q4,Montana,MT,7181315,23763424,2402,18427,31946761,0
AGL,2023Q4,Nebraska,NE,16758223,49410208,25910,71602,67696700,0
AGL,2023Q4,Nevada,NV,31190955,142529530,24016,46909,175157007,0
AGL,2023Q4,New Hampshire,NH,10134972,82264756,107125,52100,94219494,0
AGL,2023Q4,New Jersey,NJ,130364136,772692565,1810550,738016,906723523,0
AGL,2023Q4,New Mexico,NM,12056108,50621902,13804,119666,63929619,0
AGL,2023Q4,New York,NY,40497679,1549056,13958,96346,1458867040,0
AGL,2023Q4,North Carolina,NC,99742823,485390799,150466,248362,587175184,0
AGL,2023Q4,North Dakota,ND,6132234,46030260,24602,80054,52819644,0
AGL,2023Q4,Ohio,OH,75894272,616402445,199747,325074,702457425,0
AGL,2023Q4,Oklahoma,OK,22943269,95140343,26209,226980,118854217,0
AGL,2023Q4,Oregon,OR,21359559,101686574,11095,199009,123564978,0
AGL,2023Q4,Pennsylvania,PA,123868521,733185448,331821,664912,863431845,0
AGL,2023Q4,Rhode Island,RI,7795462,56668128,18488,169658,65116275,0
AGL,2023Q4,South Carolina,SC,48337286,293412987,88574,138716,342639753,0
AGL,2023Q4,South Dakota,SD,8239864,25268061,30671,132111,34031352,0
AGL,2023Q4,Tennessee,TN,76813759,257574837,119012,105979,337139374,0
AGL,2023Q4,Texas,TX,339877852,1420908218,284523,617333,3024422487,0
AGL,2023Q4,Utah,UT,27308039,98105897,14167,39834,126417281,0
AGL,2023Q4,Vermont,VT,4492633,16435499,133524,11140,21072796,0
AGL,2023Q4,Virginia,VA,94002011,418769163,65659,193176,514345146,0
AGL,2023Q4,Washington,WA,49326595,286014337,33290,97407,336517865,0
AGL,2023Q4,West Virginia,WV,13953420,62502615,39598,11260,76585807,0
AGL,2023Q4,Wisconsin,WI,35423883,230045939,101014,1309836,268195643,0
AGL,2023Q4,Wyoming,WY,4653561,14108122,7444,3466,18772592,0
AGL,2023Q4,American Samoa,AS,4371,0,0,0,4371,0
AGL,2023Q4,Guam,GU,100187,0,93,0,100280,0
AGL,2023Q4,Puerto Rico,PR,2154685,4601321,1193003,0,7949009,0
AGL,2023Q4,U.S. Virgin Islands,VI,125941,1200,0,0,127141,0
AGL,2023Q4,Northern Mariana Islands,MP,12254,0,0,0,12254,0
AGL,2023Q4,Aggregate Other Alien,OT,12589281,3820627,0,0,16409908,0
AGL,2024Q4,Alabama,AL,48415654,138439264,1923022,0,188777940,1242290
AGL,2024Q4,Alaska,AK,3631583,13494956,58279,0,17184818,135845
AGL,2024Q4,Arizona,AZ,29099002,2129195957,755865,0,2159050824,90322968
AGL,2024Q4,Arkansas,AR,24007878,108628534,709815,0,133346227,0
AGL,2024Q4,California,CA,612896990,3087063000,3825300,0,3703785290,47215549
AGL,2024Q4,Colorado,CO,48172166,335978562,836211,0,384986939,781075
AGL,2024Q4,Connecticut,CT,37998063,343847833,344964,0,382190860,661923
AGL,2024Q4,Delaware,DE,17072273,67679771,259474,0,85011518,5038044485
AGL,2024Q4,District Of Columbia,DC,5589060,25637929,52403,0,31279392,205814
AGL,2024Q4,Florida,FL,259714634,1854578482,3773693,0,2118066809,4274891
AGL,2024Q4,Georgia,GA,139715455,372005617,3580233,0,515301305,759173
AGL,2024Q4,Hawaii,HI,19020493,75549221,125122,0,94694836,2194362
AGL,2024Q4,Idaho,ID,11888312,47886110,159103,0,59933525,63829
AGL,2024Q4,Illinois,IL,110067120,922102845,1582510,0,1033752475,1679477
AGL,2024Q4,Indiana,IN,39261778,454390245,666753,0,494318776,845653
AGL,2024Q4,Iowa,IA,22931888,100797217,290900,0,124020005,361346
AGL,2024Q4,Kansas,KS,23824536,119878091,672065,0,144374692,1002639
AGL,2024Q4,Kentucky,KY,34630713,198933036,2456032,0,236019781,1725417
AGL,2024Q4,Louisiana,LA,42995682,261829041,1216721,0,306041444,304841
AGL,2024Q4,Maine,ME,6546787,80195471,161834,0,86904092,450980
AGL,2024Q4,Maryland,MD,66953042,300394633,819235,0,368166910,698415
AGL,2024Q4,Massachusetts,MA,59840749,390503247,489924,0,450833920,1912397
AGL,2024Q4,Michigan,MI,100961797,591647701,1171981,0,693781479,1891335
AGL,2024Q4,Minnesota,MN,138151609,303411279,461749,0,442024637,1792584
AGL,2024Q4,Mississippi,MS,23342583,62893360,1273603,0,87509546,122143
AGL,2024Q4,Missouri,MO,72264329,967373648,1088667,0,1040726644,2745729
AGL,2024Q4,Montana,MT,6644872,28437969,132330,0,35215171,227572
AGL,2024Q4,Nebraska,NE,16879654,67036668,337828,0,84254150,663087
AGL,2024Q4,Nevada,NV,34246906,171440091,346296,0,206033293,65809
AGL,2024Q4,New Hampshire,NH,10405469,73815773,177556,0,84398798,400000
AGL,2024Q4,New Jersey,NJ,134364816,1058040601,2761662,0,1195167079,5253287
AGL,2024Q4,New Mexico,NM,12476214,51041099,306409,0,63823722,0
AGL,2024Q4,New York,NY,34112028,4281114,181519,0,38574661,4000000
AGL,2024Q4,North Carolina,NC,103987594,549777533,2436417,0,656201544,1910615
AGL,2024Q4,North Dakota,ND,6270703,56164767,145579,0,62581049,458727
AGL,2024Q4,Ohio,OH,73945455,701967092,1520419,0,777432966,4370405
AGL,2024Q4,Oklahoma,OK,23638765,106375798,703686,0,130718249,360248
AGL,2024Q4,Oregon,OR,21253773,145842111,569388,0,167665272,1650881
AGL,2024Q4,Pennsylvania,PA,126364494,668514862,3861540,0,798740896,5974940
AGL,2024Q4,Rhode Island,RI,8529754,108451536,207116,0,117188406,0
AGL,2024Q4,South Carolina,SC,50454453,268363960,1601076,0,320419489,919118
AGL,2024Q4,South Dakota,SD,8568036,46248639,217978,0,55034653,71174
AGL,2024Q4,Tennessee,TN,79459932,326408174,3252822,0,409120928,2281186
AGL,2024Q4,Texas,TX,347336035,1704371950,4666932,0,2056374917,161579423
AGL,2024Q4,Utah,UT,27236488,100719939,608541,0,128564968,1226033
AGL,2024Q4,Vermont,VT,4371147,28858419,195845,0,33425411,0
AGL,2024Q4,Virginia,VA,95814185,416928110,2161598,0,514903893,1799387
AGL,2024Q4,Washington,WA,50193309,420435484,572188,0,471200981,990321
AGL,2024Q4,West Virginia,WV,15179763,110947403,1122125,0,127249291,414967
AGL,2024Q4,Wisconsin,WI,34396338,292551643,1717335,0,328665316,1733281
AGL,2024Q4,Wyoming,WY,4560061,11824364,102450,0,16486875,0
AGL,2024Q4,American Samoa,AS,3121,0,0,0,3121,0
AGL,2024Q4,Guam,GU,98264,0,1538,0,99802,0
AGL,2024Q4,Puerto Rico,PR,1936931,509461,1105867,0,3552259,0
AGL,2024Q4,U.S. Virgin Islands,VI,129579,108060,1063,0,238702,0
AGL,2024Q4,Northern Mariana Islands,MP,10134,0,0,0,10134,0
AGL,2024Q4,Alabama,AL,48415654,138439264,99543,13402,188210153,0
AGL,2024Q4,Alaska,AK,3631583,13494956,2177,135845,17264561,0
AGL,2024Q4,Arizona,AZ,29099002,2129195957,37161,154418,2248809506,0
AGL,2024Q4,Arkansas,AR,24007878,108628534,13402,18887,132668701,0
AGL,2024Q4,California,CA,612896990,3087063000,117564,887982,3748181085,0
AGL,2024Q4,Colorado,CO,48172166,335978562,75690,136682,385144175,0
AGL,2024Q4,Connecticut,CT,37998063,343847833,192697,105337,382805853,0
AGL,2024Q4,Delaware,DE,17072273,67679771,26051,60171,5122882751,0
AGL,2024Q4,District Of Columbia,DC,5589060,25637929,618,14893,31448314,0
AGL,2024Q4,Florida,FL,259714634,1854578482,265300,531852,2119365159,0
AGL,2024Q4,Georgia,GA,139715455,372005617,142840,61267,512684352,0
AGL,2024Q4,Hawaii,HI,19020493,75549221,7113,13272,96784461,0
AGL,2024Q4,Idaho,ID,11888312,47886110,5826,51307,59895384,0
AGL,2024Q4,Illinois,IL,110067120,922102845,264327,452369,1034566138,0
AGL,2024Q4,Indiana,IN,39261778,454390245,60224,33242,494591142,0
AGL,2024Q4,Iowa,IA,22931888,100797217,29362,80542,124200355,0
AGL,2024Q4,Kansas,KS,23824536,119878091,60197,227205,144992668,0
AGL,2024Q4,Kentucky,KY,34630713,198933036,52016,26984,235368166,0
AGL,2024Q4,Louisiana,LA,42995682,261829041,98504,46241,305274309,0
AGL,2024Q4,Maine,ME,6546787,80195471,35742,3151,87232131,0
AGL,2024Q4,Maryland,MD,66953042,300394633,70923,331705,368448718,0
AGL,2024Q4,Massachusetts,MA,59840749,390503247,67143,398233,452721769,0
AGL,2024Q4,Michigan,MI,100961797,591647701,164478,235462,694900773,0
AGL,2024Q4,Minnesota,MN,138151609,303411279,222222,178292,443755986,0
AGL,2024Q4,Mississippi,MS,23342583,62893360,22632,28302,86409020,0
AGL,2024Q4,Missouri,MO,72264329,967373648,112407,202083,1042698196,0
AGL,2024Q4,Montana,MT,6644872,28437969,2499,17180,35330092,0
AGL,2024Q4,Nebraska,NE,16879654,67036668,22623,74936,84676968,0
AGL,2024Q4,Nevada,NV,34246906,171440091,20877,54250,205827933,0
AGL,2024Q4,New Hampshire,NH,10405469,73815773,94813,56813,84772868,0
AGL,2024Q4,New Jersey,NJ,134364816,1058040601,1695478,648110,1200002292,0
AGL,2024Q4,New Mexico,NM,12476214,51041099,10562,112990,63640865,0
AGL,2024Q4,New York,NY,34112028,4281114,14069,106781,42513992,0
AGL,2024Q4,North Carolina,NC,103987594,549777533,122123,220054,656017919,0
AGL,2024Q4,North Dakota,ND,6270703,56164767,23533,59609,62977339,0
AGL,2024Q4,Ohio,OH,73945455,701967092,179830,289299,780752081,0
AGL,2024Q4,Oklahoma,OK,23638765,106375798,23357,214668,130612836,0
AGL,2024Q4,Oregon,OR,21253773,145842111,9767,168260,168924792,0
AGL,2024Q4,Pennsylvania,PA,126364494,668514862,278574,656195,801789065,0
AGL,2024Q4,Rhode Island,RI,8529754,108451536,14233,156394,117151917,0
AGL,2024Q4,South Carolina,SC,50454453,268363960,77880,138376,319953787,0
AGL,2024Q4,South Dakota,SD,8568036,46248639,28778,130869,55047496,0
AGL,2024Q4,Tennessee,TN,79459932,326408174,112900,95270,408357462,0
AGL,2024Q4,Texas,TX,347336035,1704371950,262218,592287,2214141913,0
AGL,2024Q4,Utah,UT,27236488,100719939,13714,41789,129237963,0
AGL,2024Q4,Vermont,VT,4371147,28858419,114545,16148,33360259,0
AGL,2024Q4,Virginia,VA,95814185,416928110,62310,165083,514769075,0
AGL,2024Q4,Washington,WA,50193309,420435484,29782,108971,471757867,0
AGL,2024Q4,West Virginia,WV,15179763,110947403,34243,6460,126582836,0
AGL,2024Q4,Wisconsin,WI,34396338,292551643,90540,1212494,329984296,0
AGL,2024Q4,Wyoming,WY,4560061,11824364,6585,3466,16394476,0
AGL,2024Q4,American Samoa,AS,3121,0,0,0,3121,0
AGL,2024Q4,Guam,GU,98264,0,93,0,98357,0
AGL,2024Q4,Puerto Rico,PR,1936931,509461,1074460,0,3520852,0
AGL,2024Q4,U.S. Virgin Islands,VI,129579,108060,0,0,237639,0
AGL,2024Q4,Northern Mariana Islands,MP,10134,0,0,0,10134,0
AGL,2024Q4,Aggregate Other Alien,OT,11287130,6280541,2699,0,17570370,0
AGL,2025Q4,Alabama,AL,48008053,156292133,1765183,0,206065369,345111
AGL,2025Q4,Alaska,AK,3556011,22437222,50189,0,26043422,0
AGL,2025Q4,Arizona,AZ,38536586,1904331015,655585,0,1943523186,88485168
AGL,2025Q4,Arkansas,AR,23381945,95127250,659718,0,119168913,466822
AGL,2025Q4,California,CA,606908842,3139395952,3444482,0,3749749276,44215651
AGL,2025Q4,Colorado,CO,47991109,359115653,708823,0,407815585,170804
AGL,2025Q4,Connecticut,CT,37741654,362993051,313620,0,401048325,71435
AGL,2025Q4,Delaware,DE,530688018,74828151,238874,0,605755043,4719496276
AGL,2025Q4,District Of Columbia,DC,5859889,28991367,46381,0,34897637,0
AGL,2025Q4,Florida,FL,259490191,1819063201,3390996,0,2081944388,960649
AGL,2025Q4,Georgia,GA,138351733,471425330,3232275,0,613009338,964513
AGL,2025Q4,Hawaii,HI,18650460,94316488,115662,0,113082610,84993
AGL,2025Q4,Idaho,ID,11872991,63923876,143138,0,75940005,687204
AGL,2025Q4,Illinois,IL,110706213,885905058,1406952,0,998018223,1338017
AGL,2025Q4,Indiana,IN,39190479,535119908,595277,0,574905664,0
AGL,2025Q4,Iowa,IA,22795595,145137333,270540,0,168203468,319637
AGL,2025Q4,Kansas,KS,22570257,107539521,605401,0,130715179,0
AGL,2025Q4,Kentucky,KY,34163555,218466501,2244458,0,254874514,856849
AGL,2025Q4,Louisiana,LA,42816315,283223850,1101177,0,327141342,378740
AGL,2025Q4,Maine,ME,6679209,49735783,140174,0,56555166,0
