loan_number,city,state,date_acquired,interest_rate,book_value
0000191743,Murray,MN,10/09/2007,3.79,102745
0000193162,Kern,CA,07/20/2009,5.35,1164394
0000193172,Cimarron,OK,05/29/2009,4.32,6441967
0000193414,Carroll,IL,08/07/2009,3.95,96512
0000193766,Sutter,CA,03/15/2010,5.05,343552
0000194077,Clay,NE,12/28/2010,5.45,878709
0000194177,Dekalb,AL,09/02/2010,4.35,449817
0000194178,Dekalb,AL,09/02/2010,4.35,179927
0000194183,Kern,CA,10/12/2010,5.45,1836142
0000194344,Fresno,CA,03/22/2011,5.89,4126698
0000194419,Cass,NE,04/01/2011,5.25,1674882
0000194451,Dooly,GA,12/01/2010,5.92,6830990
0000194475,Kern,CA,12/21/2010,5.21,18825133
0000194759,Monterey,CA,05/12/2011,6.03,1035939
0000195388,Stanislaus,CA,03/08/2012,5.6,2979583
0000195512,Gooding,ID,09/10/2012,5.0,2608356
0000195620,Fresno,CA,08/30/2012,4.98,1527168
0000195624,Defiance,OH,05/08/2012,4.35,728943
0000195803,Holt,NE,08/15/2012,4.85,1192722
0000195867,Fresno,CA,04/08/2013,5.0,566355
0000196065,Champaign,IL,12/31/2012,4.76,4073116
0000196114,Montgomery,IL,12/27/2012,4.65,519302
0000196242,Stanislaus,CA,06/27/2013,4.5,1607657
0000196591,Kearney,NE,08/22/2013,3.95,961229
0000196606,Chelan,WA,11/22/2013,4.98,619039
0000196916,Grundy,IL,03/13/2014,4.65,1856494
0000196995,Dallas,AR,09/01/2016,5.0,2348381
0000197147,Polk,TX,09/01/2016,5.0,2296776
0000197148,Butler,AL,09/01/2016,5.0,2196916
0000197149,Baldwin,AL,09/01/2016,5.0,898739
0000197150,Georgetown,SC,09/01/2016,5.0,2246846
0000197161,Hudspeth,TX,11/17/2014,4.75,1373100
0000197204,Scott,MS,12/19/2014,5.08,954324
0000197211,Bates,MO,11/12/2014,4.7,3665307
0000197235,Desoto,FL,12/03/2014,4.15,3435340
0000197275,Carroll,IL,11/05/2014,4.25,350037
0000197283,Antelope,NE,12/05/2014,4.5,1157738
0000197290,Ford,IL,01/12/2015,4.0,842742
0000197362,Antelope,NE,12/30/2014,4.6,1244769
0000197366,Nodaway,MO,02/03/2015,4.21,820806
0000197421,Macoupin,IL,01/21/2015,3.85,394256
0000197426,O'Brien,IA,02/24/2015,3.9,430356
0000197431,Dakota,MN,02/10/2015,3.68,962191
0000197445,Dickinson,IA,02/12/2015,4.44,569891
0000197446,Watonwan,MN,02/05/2015,4.25,1467176
0000197453,Jo Daviess,IL,04/10/2015,4.15,733744
0000197459,Gooding,ID,04/28/2015,3.82,2064139
0000197473,Hamilton,NE,03/05/2015,4.0,1565417
0000197475,White,IN,06/05/2015,4.25,3434657
0000197503,Vermilion,IL,02/27/2015,3.7,1185158
0000197508,Clinton,IA,03/31/2015,4.05,438512
0000197555,Lewis,WA,03/12/2015,4.35,4735432
0000197572,White,IN,04/08/2015,4.0,949333
0000197595,Butler,OH,09/25/2015,4.46,929251
0000197602,Colusa,CA,07/17/2015,4.3,2550448
0000197821,Custer,NE,08/25/2015,4.45,1645526
0000198038,Brantley,GA,01/26/2016,3.01,2686782
0000198086,Macoupin,IL,07/20/2016,4.5,1378341
0000198422,Antelope,NE,06/29/2016,4.15,1478661
0000198473,Champaign,IL,08/29/2016,4.0,699557
0000198517,Morrill,NE,08/22/2016,3.85,1000000
0000198552,Jasper,IN,10/19/2016,3.25,3499539
0000510064,London,GBR,12/05/2013,6.46,3954080
0000520099,Mexico City,MEX,06/05/2015,4.48,557695
0000520100,Mexico City,MEX,08/19/2015,4.65,3235175
0000520102,Tijuana,MEX,05/27/2015,4.61,4241272
0000701746,Cranbury,NJ,03/30/2005,5.62,602206
0000701749,Altamonte Springs,FL,05/06/2005,5.3,745422
0000701806,Atlanta,GA,10/06/2005,5.3,2115642
0000701809,San Mateo,CA,11/01/2005,5.43,6244555
0000701812,Tampa,FL,09/30/2005,5.32,314301
0000702030,Atlanta,GA,06/15/2007,6.14,4658539
0000702181,Fremont,CA,10/30/2009,6.9,3802168
0000702182,San Mateo,CA,10/30/2009,6.9,1678102
0000702183,San Mateo,CA,10/30/2009,6.9,2925748
0000702184,Santa Clara,CA,10/30/2009,6.9,766240
0000702185,Santa Clara,CA,10/30/2009,6.9,1137344
0000702186,San Jose,CA,10/30/2009,7.66,108357
0000702187,San Jose,CA,10/30/2009,7.25,107114
0000702204,Ashburn,VA,12/17/2009,7.3,873406
0000702215,Brandon,FL,02/23/2010,6.88,531097
0000702216,Skokie,IL,02/23/2010,6.88,685286
0000702218,New York (Manhattan),NY,03/01/2010,6.09,959523
0000702220,Various,ZZ,03/09/2010,6.4,14733185
0000702221,Various,ZZ,04/05/2010,6.15,4955000
0000702222,Various,ZZ,05/04/2010,6.15,4250000
