loan_number,city,state,date_acquired,interest_rate,book_value
575579,,QU,07/03/2017,46.743,10091814
126650,,BP,09/10/2017,100.0,5224
126650,,BV,09/11/2017,100.0,49296
163893,,AD,07/17/2017,102.875,1800313
184496,,AJ,08/01/2017,101.313,208705
196541,,,09/30/2017,100.0,50000
29248D,,AA,07/25/2017,100.0,224139
35671D,,BZ,09/18/2017,102.458,663928
43289D,,AE,09/29/2017,100.0,4021
44701P,,BA,08/09/2017,100.0,1615885
69322H,,AE,09/29/2017,100.0,3629
88031N,,AA,09/30/2017,100.0,4250
88031R,,AA,09/30/2017,100.0,74976
000000,00 0 Horizon Pharma,INC,09/29/2017,100.0,617
000000,00 0 Kraton Polymers,LLC,09/29/2017,100.0,62598
