loan_number,city,state,date_acquired,interest_rate,book_value
626207,,YS,04/01/2021,100.0,52000
038522,,AN,06/02/2021,102.375,2044429
04248N,,AA,06/15/2021,100.0,31704
05545M,,AC,06/07/2021,101.25,1417500
23334B,,AA,04/30/2021,100.0,77150
235825,,AE,05/17/2021,101.833,458249
48250N,Ab 1 Senior,CO,06/01/2021,102.625,26683
70959W,,AG,06/24/2021,102.75,471623
811054,,AG,05/15/2021,102.563,205126
83416W,,AB,06/30/2021,100.0,19756
87264A,,AS,05/23/2021,101.281,441585
87612B,,AP,05/17/2021,100.0,500000
879369,,AE,06/01/2021,102.438,215120
91831A,,AC,06/30/2021,102.042,8163
00183F,Aa 3 Senior,CO,06/30/2021,100.0,195317
