loan_number,city,state,date_acquired,interest_rate,book_value
192905,Mclean,IL,12/08/2008,3.1,582959
195007,Kern,CA,12/05/2011,6.4,1513139
196972,Wilkin,MN,06/06/2014,4.03,167902
197213,Kings,CA,10/02/2014,5.85,4909599
197356,Desoto,FL,12/03/2014,3.85,8471912
198670,Jackson,MO,11/09/2016,3.58,559629
198681,Scott,IL,11/17/2016,3.4,1507017
198683,Hamilton,NE,01/04/2017,3.65,636396
198711,Sublette,WY,12/21/2016,3.35,1225850
198743,La Salle,IL,01/12/2017,5.63,1824551
198765,Lafayette,MO,11/30/2016,3.89,1409129
198795,Ray,MO,01/05/2017,2.84,563912
200636,Kings,CA,03/02/2020,3.9,1969413
203226,Jackson,MO,02/20/2024,6.1,2614558
702885,Dallas,TX,12/28/2016,4.65,1195997
702889,Los Angeles,CA,12/09/2016,3.36,500000
702890,Brookfield,WI,01/30/2017,3.91,441626
702892,Anaheim,CA,12/16/2016,3.4,474964
702897,San Francisco,CA,02/08/2017,4.34,800000
702901,Fargo,ND,02/01/2017,4.61,400785
203226,Jackson,MO,02/20/2024,6.1,2630750
