loan_number,city,state,date_acquired,interest_rate,book_value
192905,Mclean,IL,12/08/2008,3.1,550635
196972,Wilkin,MN,06/06/2014,4.03,154892
197213,Kings,CA,10/02/2014,5.85,4472262
197356,Desoto,FL,12/03/2014,3.85,8473616
198670,Jackson,MO,11/09/2016,3.58,517531
198681,Scott,IL,11/17/2016,3.4,559880
198683,Hamilton,NE,01/04/2017,3.65,575492
198711,Sublette,WY,12/21/2016,6.8,1186995
198743,La Salle,IL,01/12/2017,5.63,1825954
198765,Lafayette,MO,11/30/2016,3.89,1353818
198795,Ray,MO,01/05/2017,2.84,493416
200636,Kings,CA,03/02/2020,3.9,1856795
203226,Jackson,MO,02/20/2024,6.1,2560763
702885,Dallas,TX,12/28/2016,4.65,1149030
702889,Los Angeles,CA,12/09/2016,3.36,500000
702890,Brookfield,WI,01/30/2017,3.91,430359
702892,Anaheim,CA,12/16/2016,3.4,464340
702897,San Francisco,CA,02/08/2017,4.34,800000
702901,Fargo,ND,02/01/2017,4.61,385208
