loan_number,city,state,date_acquired,interest_rate,book_value
000000000192844,Fresno,CA,02/05/2009,6.65,6954170
000000000192901,Osceola,IA,12/15/2008,4.09,243760
000000000192905,Mclean,IL,12/08/2008,4.0,750263
000000000192967,Lasalle,IL,12/15/2008,3.83,514690
000000000192971,Mclean,IL,11/12/2008,3.83,197127
000000000192972,Platt,IL,10/31/2008,3.83,200295
000000000192973,Ford,IL,12/23/2008,3.83,510216
000000000192997,Humboldt,IA,01/06/2009,4.7,336583
000000000195007,Kern,CA,12/05/2011,6.4,4069518
000000000196750,Kings,CA,02/27/2014,4.6,11031153
000000000196865,Tulare,CA,02/27/2014,4.9,4186225
000000000196972,Wilkin,MN,06/06/2014,3.7,447296
000000000197213,Kings,CA,10/02/2014,4.5,7845471
000000000197356,Desoto,FL,12/03/2014,4.15,11948934
000000000198670,Jackson,MO,11/09/2016,3.58,899330
000000000198681,Scott,IL,11/17/2016,2.95,1770028
000000000198683,Hamilton,NE,01/04/2017,3.65,1138870
000000000198711,Sublette,WY,12/21/2016,3.35,1434031
000000000198716,Chicot,AR,01/24/2017,3.7,1422708
000000000198743,Weld,CO,01/12/2017,3.26,8367804
000000000198765,Lafayette,MO,11/30/2016,3.89,1699763
000000000198768,Pocohantas,IA,01/26/2017,3.52,1157185
000000000198795,Ray,MO,01/05/2017,4.1,1160292
000000000198964,Tulare,CA,06/29/2017,4.65,3374707
000000000702514,The Woodlands,TX,03/21/2013,3.6,22993546
000000000702885,Dallas,TX,12/28/2016,4.65,1436304
000000000702889,Los Angeles,CA,12/09/2016,3.36,500000
000000000702890,Brookfield,WI,01/30/2017,3.91,500000
000000000702892,Anaheim,CA,12/16/2016,3.4,500000
000000000702897,San Francisco,CA,02/08/2017,4.34,800000
000000000702901,Fargo,ND,02/01/2017,4.61,480589
00130H,Bn 4 Aes,CO,03/30/2018,110.8282,332485
002824,,AU,03/22/2018,102.6446,5710117
126650,,BP,12/10/2018,100.0,22031
126650,,BV,12/10/2018,100.0,207405
165303,,,10/31/2018,100.0,2000000
165303,,,06/30/2018,100.0,300000
184496,,AJ,08/01/2018,100.0,794000
196541,A* 7 Colorado Natural,GAS,09/30/2018,100.0,50000
22282E,,AE,11/03/2018,102.125,510625
460146,Cg 6 International Paper,CO,12/21/2018,104.7663,2547917
49446R,,AJ,08/23/2018,104.254,14595560
665876,B* 8 Northern Utilities,INC,12/03/2018,100.0,3333333
827048,,AP,04/16/2018,100.0,839000
85205T,,AF,06/29/2018,102.625,1026250
87264A,,AL,04/01/2018,103.313,1033130
89837L,,AA,05/24/2018,101.7123,1525684
90345K,,AA,10/22/2018,100.0,32280
90346W,,AA,11/15/2018,100.0,108677
92553P,,AD,12/05/2018,101.957,1019570
92927K,A# 9 Wabco Hldg Senior Corp,BND,04/30/2018,100.0,10500000
92927K,A@ 1 Wabco Hldg Senior Corp,BND,04/30/2018,100.0,3800000
136055,,AA,10/10/2018,100.0,104167
29248D,,AA,10/25/2018,100.0,997027
43289D,,AE,04/16/2018,100.0,207139
67180F,,AG,06/28/2018,100.0,169266
89705D,,AE,12/31/2018,100.0,2721
