name,state,date_acquired,book_value,investment_income,ownership_pct
COLONIAL ESTATES HOMEOWNERS AS TAUNTON,MA,09/30/2024,0,0,0.0
RESIDENT OWNERSHIP CAPITAL LLC TAUNTON,MA,09/30/2024,0,0,0.0
TOWN & COUNTRY KINGSTON ESTATE PLYMOUTH,MA,09/30/2024,0,0,0.0
ACCEL LONDON VI L.P. LONDON,GBR,06/18/2019,0,0,0.444
ADVENT INTERNATIONAL GPE X LP BOSTON,MA,09/26/2022,0,0,0.181
AEA INVESTORS FUND VIII LP NEW YORK,NY,05/22/2024,0,0,0.805
AEA MEZZANINE FUND IV LP NEW YORK,NY,07/23/2018,0,0,5.082
AFFINITY ASIA PACI FUND IV LP SINGAPORE,SGP,03/20/2013,0,0,0.951
AFFINITY ASIA PACIFIC FD V LP HONG KONG,CHN,12/10/2018,0,0,0.586
AMERICAN INDUSTRIAL CAP VII LP NEW YORK,NY,10/22/2019,0,0,0.557
AMERICAN SECURITIES? VII LP NEW YORK,NY,12/10/2014,0,0,0.442
AMERICAN SECURITIES? VIII LP NEW YORK,NY,03/15/2019,0,0,0.332
APOLLO INVESTMENT FUND X LP NEW YORK,NY,08/14/2023,0,0,0.166
ARLINGTON CAPITAL? IV LP CHEVY CHASE,MD,07/28/2016,0,0,1.881
ARSENAL CAPITAL?? IV LP NEW YORK,NY,09/03/2015,0,0,0.64
AUDAX PRIVATE EQUITY FUND VI BOSTON,MA,08/21/2019,0,0,0.647
BALANCE POINT CAP PARTNERS V WESTPORT,CT,06/29/2021,0,0,4.212
"BATTERY VENTURES XIV, L.P. BOSTON",MA,07/20/2022,0,0,0.306
BESSEMER VENTR PTS XI INSTL LP SAN FRANCISCO,CA,03/22/2021,0,0,0.458
BLACKROCK DLF IX ICAV-BLACKROC DUBLIN,IRL,06/28/2021,0,0,6.37
BLACKSTONE CAP OPPS FD IV LP NEW YORK,NY,03/15/2021,0,0,0.416
BLUE OWL GP STAKES IV NEW YORK,NY,06/11/2018,0,0,0.232
BRENTWOOD ASSOCIATES PE VI LP LOS ANGELES,CA,12/06/2016,0,0,0.635
