loan_number,city,state,date_acquired,interest_rate,book_value
0000702974,Fort Lauderdale,FL,10/25/2017,4.11,36853
223611,,,09/30/2018,100.0,213099
223611,,,09/30/2018,100.0,104350
42806L,,AA,07/12/2018,103.0,26780
42806L,,AB,07/12/2018,103.0,74160
49446R,,AJ,08/23/2018,104.254,7819050
72908R,,AA,09/13/2018,100.0,6904
740212,,AE,07/31/2018,100.0,86275
837004,,CC,09/28/2018,100.372,1003720
89054X,,AA,09/30/2018,100.0,239866
909287,,AA,07/02/2018,100.0,11499
391200,Statutory Capital N/A Rate,AG,02/01/2018,0.05,3317500
391206,Statutory Capital N/A Rate Bank,NA,02/01/2018,0.05,2160000
391384,Statutory Capital N/A Rate,BNP,02/02/2018,0.05,3111000
391652,Statutory Capital N/A Rate,BNP,02/06/2018,0.05,2960000
