loan_number,city,state,date_acquired,interest_rate,book_value
626207,,YS,04/01/2020,100.0,2000
00508X,,AF,06/15/2020,100.0,1000000
126650,,BP,06/10/2020,100.0,6165
126650,,BV,06/10/2020,100.0,57756
165303,D# 2 Corp,BND,04/30/2020,100.0,1000000
165303,E* 5 Corp,BND,06/30/2020,100.0,300000
29252B,Aa 7 Senior,CO,06/30/2020,100.0,163680
88031R,,AA,06/30/2020,100.0,98106
89147L,H# 0 Corp,BND,04/13/2020,101.0,684107
90345K,,AA,04/22/2020,100.0,16140
136055,,AA,04/10/2020,100.0,52084
69322H,,AE,06/30/2020,100.0,3038
87422L,,AM,05/22/2020,100.0,140000
