loan_number,city,state,date_acquired,interest_rate,book_value
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,65889
BHF3RPF82,,,06/23/2023,0.0,11608
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,228781
BHF3T9NG9,Variable Annuities Exh 5 Equity/Index Barclays Bank,PLC,07/26/2023,0.0,6528
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,113247
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,22878
BHF3DUP28,Variable Annuities Exh 5 Equity/Index Citibank,NA,10/14/2022,0.0,40778
BHF3Q6CK1,Variable Annuities Exh 5 Equity/Index Intl.,PLC,05/25/2023,0.0,25385
BHF3Q6CL9,Variable Annuities Exh 5 Equity/Index Citibank,NA,05/25/2023,0.0,30119
BHF3Q6CM7,Variable Annuities Exh 5 Equity/Index Intl.,PLC,05/25/2023,0.0,19341
BHF3RPF74,,,06/23/2023,0.0,13725
BHF3T9NF1,Variable Annuities Exh 5 Equity/Index Barclays Bank,PLC,07/26/2023,0.0,9775
FEDL,,,06/21/2027,0.0,2000
