loan_number,city,state,date_acquired,interest_rate,book_value
702596,Los Angeles,CA,01/31/2014,0.0,11642833
702597,Chicago,IL,01/24/2014,0.0,19522060
Maturity,2024-07-22 . Variable Annuities Exh 5 Equity/Index Barclays Bank,PLC,10/06/2023,0.0,1
BHF44W0P8,,,02/23/2024,0.0,1375
Maturity,2024-10-22 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1700
Maturity,2024-04-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,383
Maturity,2025-01-22 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,343
Maturity,2024-07-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,345
Maturity,2024-04-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1493
Maturity,2024-10-22 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,361
Maturity,2024-07-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1254
Maturity,2024-04-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1235
Maturity,2025-04-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,585
Maturity,2025-04-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,2632
Maturity,2024-07-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1482
Maturity,2025-01-22 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1967
Maturity,2028-04-25 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3899
Maturity,2026-01-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,362
Maturity,2028-10-24 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3656
Maturity,2026-07-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3288
Maturity,2026-10-20 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3186
Maturity,2027-04-20 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,4176
Maturity,2027-07-20 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3799
Maturity,2027-10-19 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3296
Maturity,2026-04-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3746
Maturity,2025-07-22 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,2892
Maturity,2025-10-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,461
Maturity,2026-01-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,2528
Maturity,2026-07-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,363
Maturity,2025-07-22 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,504
Maturity,2027-01-20 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3505
Maturity,2028-01-25 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3057
Maturity,2025-10-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,2698
Maturity,2029-07-24 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3610
Maturity,2029-04-24 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3708
Maturity,2029-01-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,2918
Maturity,2026-04-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,289
Maturity,2024-05-21 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,2003
Maturity,2028-07-25 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,3832
Maturity,2024-12-24 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1845
Maturity,2027-11-23 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1449
Maturity,2026-05-19 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1378
Maturity,2024-06-25 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,1449
Maturity,2026-05-19 . Variable Annuities Exh 5 Equity/Index Intl.,PLC,10/02/2023,0.0,406
