name,state,date_acquired,book_value,investment_income,ownership_pct
PAY BLB6 BRSK7ZXA3 ABP 6.301% /,,04/25/2033,10302500,0,0.0
BAXALTA INC BAXALTAINC 4.000% 06/23/2,,06/23/2025,7701709,0,0.0
. MASSACHUSETTS CAP RESOURCE LP BOSTON,MA,08/30/1996,7298727,0,4.593
MULLEN GROUP LTD MULLENGROUPLTD 4.070,,07/15/2025,7137122,-1305581,0.0
RECLASS FROM D1 TO D2.1 BANK OF AMERICA CORP CAPSEC CORP_BND,,01/01/2025,4825000,0,0.0
. MASSACHUSETTS CAP RESOURCE CO BOSTON,MA,08/30/1996,4789383,0,4.593
NUCOR CORPORATION NUCORCORPORATION 3.,,05/23/2025,3013890,0,0.0
JOHN WOOD GROUP PLC SENIOR CORP_BND 3,,12/03/2025,2297814,-183825,0.0
FEDERAL NATIONAL MORTGAGE ASSO POOL# FS4,,12/01/2025,2096757,0,0.0
BROADCOM INC SENIOR CORP_BND 144A 3.7,,10/21/2025,2090720,-491042,0.0
BAXTER INTERNATIONAL INC SENIOR CORP_BND,,12/08/2025,2040776,12879,0.0
"- non-agency commercial mortgage-backed securities (unaffiliated) 1,233,623 1,233,623 1,283,629 1,247,628 0 (14,005) 0 (14,005) 0 1,233,623 0 0 0 30,237 XXX FORD CREDIT FLOORPLAN MASTER O SENIOR AB",,09/15/2025,2023242,0,0.0
TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA NEW YORK NY WELLS FARGO SECURITIES 1.D,FE,07/17/2019,2005678,80062,0.0
BRITVIC LTD BRITVICPLC 2.310% 02/20/2,,02/20/2025,1992400,30000,0.0
FEDERAL HOME LOAN MORTGAGE COR POOL# SD3,,12/01/2025,1815024,0,0.0
NETAPP INC NETAPPINC 1.875% 06/22/25,,06/22/2025,1700672,0,0.0
PAY BLB6 BRSK802L9 ABP 5.581% /,,12/26/2033,1534500,21690,0.0
FORD CREDIT AUTO OWNER TRUST F SENIOR AB,,10/15/2025,1516172,0,0.0
PRITCOREREALTYHOLDINGSLLC PRITCOREREALTY,,02/14/2025,1500000,0,0.0
STEEL DYNAMICS INC SENIOR CORP_BND 5.,,12/21/2025,1395660,1037,0.0
BLACKSTONE PRIVATE CREDIT FUND BLACKSTON,,01/15/2025,1377068,0,0.0
FORTH PORTS FINANCE PLC SEC CORP_BND,,12/05/2025,1160441,-188345,0.0
CENTRAL TEX REGL MOBILITY AUTH CENTRALTE,,07/01/2025,1068420,0,0.0
HERC HOLDINGS ESCROW INC SENIOR CORP BND,,05/15/2025,1028750,3021,0.0
NETFLIX INC NETFLIXINC 5.875% 02/15/2,,02/15/2025,1000000,0,0.0
FEDERAL NATIONAL MORTGAGE ASSO POOL# CB6,,12/01/2025,920053,0,0.0
PETSMART LLC PETSMARTLLC 4.750% 02/15,,08/18/2025,750000,0,0.0
BANK BANK_17-BN9 LCFCRUT SENIOR_CMBS _17,,11/01/2025,701444,0,0.0
REYES HOLDINGS LLC REYESHOLDINGSLLC 4,,02/04/2025,666667,0,0.0
G0566*-AC-3 ARQIVA PP FINANCING PLC SECURED CORP_BND,,12/31/2025,663170,-132556,0.0
. LIFE INS COMMUNITY INVT LLC BOSTON,MA,01/01/1999,561464,0,0.547
Year's Change in Exchange Book/ Interest/ JPMBB COMMERCIAL MORTGAGE SECU SUB SUB_C,,12/01/2025,552300,0,0.0
SINCLAIR TELEVISION GROUP INC SINCLAIRTE,,02/12/2025,550000,-88000,0.0
RESIDENTIAL ASSET SECURITIES C SUPSEN WH,,01/01/2025,527267,0,0.0
RESIDENTIAL ASSET SECURITIES C SUPSEN WH US RECLASS FROM D TO BA 1.A,,05/30/2012,452030,0,0.0
NASSAU AIRPORT DEVELOPMENT,CO,12/30/2025,450000,0,0.0
LEHMAN STRUCTURED SECURITIES C SUPSEN WH,,01/01/2025,447718,0,0.0
MILLENNIUM PIPELINE COMPANY LL SECURED C,,12/30/2025,444091,0,0.0
Year's Change in Exchange Book/ Interest/ NASSAU AIRPORT DEVELOPMENT,CO,12/31/2025,390000,0,0.0
HANESBRANDS INC HANESBRANDSINC 4.875%,,03/17/2025,380000,0,0.0
LEHMAN STRUCTURED SECURITIES SUPSEN WH US RECLASS FROM D TO BA 1.A,,04/24/2014,379597,0,0.0
ENBRIDGE PIPELINES SOUTHERN L SENIOR,CO,12/30/2025,378070,0,0.0
FEDERAL HOME LOAN MORTGAGE COR POOL# SD1,,12/01/2025,327656,0,0.0
GSR MORTGAGE LOAN TRUST GSR_04 SENIOR WH,,01/01/2025,319430,0,0.0
CVS HEALTH CORP SENIOR CORP_BND 144A,,12/10/2025,310386,0,0.0
165303-E*-5 CHESAPEAKE UTILITIES CORPORATI SENIOR,CO,06/30/2025,300000,0,0.0
00115*-AA-0 AES ILUMINA LLC SECURED CORP_BND 6.00,,12/31/2025,284861,0,0.0
Designation Book/ Years Other- Foreign GSR MORTGAGE LOAN TRUST GSR_04 SENIOR WH US RECLASS FROM D TO BA 1.A,,07/28/2016,277170,0,0.0
57686G-C*-4 MATSON INC SENIOR CORP_BND 3.370% 12/,,12/21/2025,261538,0,0.0
DISH DBS CORP DISHDBSCORP 5.250% 12/0,,06/30/2025,249688,-22654,0.0
FEDERAL HOME LOAN MORTGAGE COR POOL# SD6,,09/26/2025,215282,2049,0.0
Year's Change in Exchange Book/ Interest/ ILLINOIS STATE OF SENIOR MUNITAX_BND GO,,06/01/2025,211454,0,0.0
"- agency residential mortgage-backed securities - not/partially guaranteed (not exempt from RBC) 5,304,417 5,304,417 5,376,222 5,376,161 0 (71,742) 0 (71,742) 0 5,304,417 0 0 0 185,247 XXX BAYVIEW FINANCIAL ACQUISITION SENIOR ABS",,12/01/2025,188253,0,0.0
FLNG LIQUEFACTION 2 LLC SECURED CORP_BND,,09/30/2025,168000,0,0.0
SABINE PASS LIQUEFACTION LLC SABINEPASSL,,03/01/2025,148000,0,0.0
CREDIT SUISSE MORTGAGE CAPITAL SUPSEN WH,,12/01/2025,133251,0,0.0
KWIK TRIP INC SECURED CORP_BND 3.580%,,11/24/2025,132191,0,0.0
CAMPBELLS,CO,03/28/2025,130521,0,0.0
AMPHENOL CORPORATION SENIOR CORP_BND,,03/31/2025,128507,0,0.0
KANSAS STATE DEVELOPMENT FINAN SENIOR MU,,03/24/2025,111569,0,0.0
NETFLIX INC SENIOR CORP_BND 5.400% 08,,01/27/2025,106200,0,0.0
NASDAQ INC SENIOR CORP_BND 5.350% 06/,,06/13/2025,106108,0,0.0
HEWLETT PACKARD ENTERPRISE,CO,01/27/2025,104378,0,0.0
TRANSELEC SA TRANSELECSA 4.250% 01/14,,01/14/2025,100750,0,0.0
CANADIAN IMPERIAL BANK OF COMM SECURED C,,10/10/2025,98285,0,0.0
SOLVENTUM CORP SENIOR CORP_BND 5.600%,,01/27/2025,97222,0,0.0
CADENCE DESIGN SYSTEMS INC SENIOR CORP_B,,01/27/2025,90083,0,0.0
