name,state,date_acquired,book_value,investment_income,ownership_pct
OPTION NOV20MXEAP@1911 Equity/ STANLEY & CO,,11/20/2020,109656200,587975,0.0
OPTION NOV20MXEAP@1624 Equity/ STANLEY & CO,,11/20/2020,50494400,-109637,0.0
SEP24 SPX C @ 2914 SPX Equity/In CHASE BANK 2039.8 / BHF1N6H49 Variable Annuities Exh 5 dex N.A. 7H6GLXDRUGQFU57RNE9712/28/2018.,,09/30/2024.,31029569,0,0.0
31418C 5Z 3 ASSO FNMA 30YR,,03/28/2019,21105002,-52155,0.0
92939K AG 3 WFRBS_14-C24 AM SENIOR CMBS 2014-C24,AS,06/25/2019.,14419608,404247,0.0
Bonds - U.S. Special Revenue and Special Assessment 3128MJ 6H 8 04/01/49,,03/28/2019,11165805,0,0.0
92939L AG 1 WFRBS_14-C25 WFRBS_14-C25,,06/20/2019.,10299560,353316,0.0
07274N BF 9 BAYER US FINANCE II LLC BAYERUSFINANCEII,,07/31/2019.,9926482,-580557,0.0
PUT BHF1S77N1 Premium Equity/ at Maturity 2024-10-02 Variable Annuities Exh 5 Index N.A. 7H6GLXDRUGQFU57RNE97.,,09/30/2019,9349362,9349362,0.0
12593F BD 5 COMM_15-LC21 SENIOR CMBS 15-LC21 A4,,01/09/2019.,9040781,102447,0.0
05836* AA 7 BALDWIN WIND LLC CORP BND,,12/18/2019.,8836523,0,0.0
42241@ AB 5 HEARST CORP CORP BND 5.290% 12/01/19,,12/01/2019.,8000000,0,0.0
UNITED STATES TREASURY TBILLCASH,,12/17/2019.,6430000,0,0.0
Surplus Debentures - Unaffiliated,CO,09/29/2014,6082580,-3855,0.0
2 GSMS_14-GC18 SUB CMBS 14-GC18 B,,06/26/2019.,5428516,-42983,0.0
UNITED STATES TREASURY TBILLCASH,,12/24/2019.,5400000,0,0.0
92239M C* 0 VECTREN UTILITY HOLDINGS INC. CORP BND,,02/01/2019.,5000000,0,0.0
U.S. Government Bonds - Issuer Obligations UNITED STATES TREASURY TBILLCASH,,12/24/2019.,5000000,0,0.0
UNITED STATES TREASURY TBILLCASH,,12/04/2019.,5000000,0,0.0
UNITED STATES TREASURY TBILLCASH,,12/24/2019.,5000000,0,0.0
