loan_number,city,state,date_acquired,interest_rate,book_value
192905,Mclean,IL,12/08/2008,3.1,644691
192967,La Salle,IL,12/15/2008,3.825,104522
195007,Kern,CA,12/05/2011,6.4,2710589
196972,Wilkin,MN,06/06/2014,4.03,249527
197213,Kings,CA,10/02/2014,4.5,5805465
197356,Desoto,FL,12/03/2014,3.85,8468503
198670,Jackson,MO,11/09/2016,3.58,679449
198681,Scott,IL,11/17/2016,2.95,1596424
198683,Hamilton,NE,01/04/2017,3.65,751881
198711,Sublette,WY,12/21/2016,3.35,1297189
198743,La Salle,IL,01/12/2017,3.5,5173344
198765,Lafayette,MO,11/30/2016,3.89,1513560
198795,Ray,MO,01/05/2017,2.84,692523
200636,Kings,CA,03/02/2020,3.9,2181910
702514,The Woodlands,TX,03/21/2013,3.6,22999467
702885,Dallas,TX,12/28/2016,4.65,1360444
702889,Los Angeles,CA,12/09/2016,3.36,500000
702890,Brookfield,WI,01/30/2017,3.91,462883
702892,Anaheim,CA,12/16/2016,3.4,495161
702897,San Francisco,CA,02/08/2017,4.34,800000
702901,Fargo,ND,02/01/2017,4.61,429867
