loan_number,city,state,date_acquired,interest_rate,book_value
199693,Shawano,WI,04/11/2019,4.27,4000000
200174,Berrien,GA,06/14/2019,4.87,100000
200657,Butler,OH,06/30/2020,4.5,7476459
200905,Sangamon,IL,06/18/2020,3.1,5664730
201133,Lonoke,AR,06/17/2020,4.5,1000000
9900100538,San Jose,CA,04/22/2020,4.99,981580
9900100541,Aiea,HI,04/22/2020,4.25,775440
9900100545,Los Angeles,CA,04/22/2020,3.875,1235501
9900100557,Salinas,CA,04/22/2020,4.375,899620
9900100583,Westport,CT,04/22/2020,4.625,1418684
9900100584,Miami,FL,04/22/2020,4.375,577994
9900100590,Sherman Oaks,CA,04/22/2020,3.5,1496515
9900100592,Boulder,CO,04/22/2020,4.5,1305046
9900100594,Austin,TX,04/22/2020,4.875,1090847
9900100597,Bass Lake,CA,04/22/2020,4.875,842309
9900100598,Carlsbad,CA,04/22/2020,4.25,728980
9900100599,Friendswood,TX,04/22/2020,4.625,562952
9900100601,Scottsdale,AZ,04/22/2020,4.75,622763
9900100602,Salt Lake City,UT,04/22/2020,4.875,827575
9900100603,Goleta,CA,04/22/2020,4.875,669755
9900100611,Castro Valley,CA,04/22/2020,4.25,897974
9900100613,Edwards,CO,04/22/2020,4.375,2016275
9900100616,Bulverde,TX,04/22/2020,4.75,993996
9900100622,Napa,CA,04/22/2020,4.375,607665
9900100641,Dallas,TX,04/22/2020,4.875,620813
9900101723,New Orleans,LA,04/29/2020,4.125,678102
9900101736,Frisco,TX,04/29/2020,4.125,776194
9900101737,Cary,NC,04/29/2020,4.25,1197977
9900101747,West Palm Bch,FL,04/29/2020,4.625,590135
9900101756,Isle Of Palms,SC,04/29/2020,4.75,760375
9900101770,Palm Springs,CA,04/29/2020,4.875,670395
9900101771,Tucson,AZ,04/29/2020,5.25,579617
9900101772,North Richland Hills,TX,04/29/2020,4.625,486939
9900101773,Glencoe,IL,04/29/2020,5.375,1048850
9900101775,Los Angeles,CA,04/29/2020,5.75,821110
9900101777,Frisco,TX,04/29/2020,5.375,791198
9900101780,Albuquerque,NM,04/29/2020,5.375,593910
9900101781,Denver,CO,04/29/2020,4.75,1013768
9900101782,Estero,FL,04/29/2020,4.375,186756
9900101783,Folsom,CA,04/29/2020,5.5,699986
9900101786,Rancho Santa Fe,CA,04/29/2020,5.375,1077301
9900101787,Henrico,VA,04/29/2020,5.5,1016543
9900101790,Tom Bean,TX,04/29/2020,5.625,626914
9900101791,Las Vegas,NV,04/29/2020,5.625,589785
9900101793,Sunny Isles Beach,FL,04/29/2020,5.05,743670
