name,state,date_acquired,book_value,investment_income,ownership_pct
127097-E@-8 COTERRA ENERGY INC SENIOR CORP_BND 3.,,09/18/2024,11500000,0,0.0
PAY BLB6 BRSK7ZXA3 ABP 6.301% /,,04/25/2033,10302500,0,0.0
. MASSACHUSETTS CAP RESOURCE LP BOSTON,MA,08/30/1996,7444626,0,4.593
NEW YORK ST URBAN DEV CORP REV MUNITAX_B,,09/30/2024,5091350,49167,0.0
. MASSACHUSETTS CAP RESOURCE CO BOSTON,MA,08/30/1996,4885122,0,4.593
C1465*-AL-7 CGI INC SENIOR CORP_BND 4.060% 09/12/ A,,09/12/2024,4000000,0,0.0
78467K-B*-7 SSE PLC SENIOR CORP_BND 4.010% 04/16/ D,,04/16/2024,4000000,0,0.0
WFRBS_14-LC14 SUB SUB_CMBS _14-LC14 4,,02/01/2024,3730690,0,0.0
DORMITORY AUTHORITY OF STATE O MUNITAX_B,,02/22/2024,3663602,-848885,0.0
Year's Change in Exchange Book/ Interest/ JPMBB COMMERCIAL MORTGAGE SECU SUB SUB_C,,12/01/2024,3137145,0,0.0
TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA NEW YORK NY WELLS FARGO SECURITIES 1.D,FE,07/17/2019,2009730,80062,0.0
FEDERALHOMELOANMORTGAGECOR POOL# SD3744,,12/01/2024,1989614,0,0.0
RCV 3.03 PAY 2.31 BME1XLLD0 BRITVIC PLC,,02/20/2025,1958560,3661,0.0
FEDERAL NATIONAL MORTGAGE ASSO POOL# FS4,,12/01/2024,1648362,0,0.0
PAY BLB6 BRSK802L9 ABP 5.581% /,,12/26/2033,1534500,23007,0.0
THE BRYANSTON THREE PARTNERSHI SENIOR,CO,09/05/2024,1396117,-135577,0.0
THE BERKELEY TWO PARTNERSHIP SENIOR CORP B,,09/05/2024,1396117,-135577,0.0
THE TAUNTON ONE PARTNERSHIP SENIOR CORP_ B,,09/05/2024,1085869,-105200,0.0
FEDERAL NATIONAL MORTGAGE ASSO POOL# CB6,,12/01/2024,1024098,0,0.0
WF-RBS COMMERCIAL MORTGAGE TRU SUB SUB_C,,01/01/2024,1023455,0,0.0
AMC NETWORKS INC SENIOR CORP_BND 4.25,,05/16/2024,1000000,-290625,0.0
CATALENTPHARMASOLUTIONSINC SENIOR CORP_B,,12/18/2024,1000000,0,0.0
GRAFTECH FINANCE INC SECURED CORP_BND 14,,07/17/2024,1000000,-302500,0.0
74170*-AD-1 PRIME PROPERTY FUND LLC SENIOR CORP_BND,,07/30/2024,1000000,0,0.0
WESCO DISTRIBUTION INC SENIOR CORP_BND 1,,06/15/2024,1000000,0,0.0
ZIEGLER INC SENIOR CORP_BND 4.520% 04,,04/17/2024,1000000,0,0.0
VIDEOTRON LTD SENIOR CORP_BND 144A 5. A,,02/23/2024,1000000,-2500,0.0
NEW YORK ST URBAN DEV CORP MUNITAX BND,,09/30/2024,934973,5512,0.0
SABINEPASSLIQUEFACTIONLLC SECURED CORP_B,,12/31/2024,852000,0,0.0
SALTCHUK RESOURCES INC SECURED CORP_BND,,05/20/2024,750000,0,0.0
COMM MORTGAGE TRUST COMM_13-CR SUB SUB_C,,02/01/2024,700152,0,0.0
REYES HOLDINGS LLC SECURED CORP_BND 4,,02/04/2024,666667,0,0.0
ENBRIDGE PIPELINES SOUTHERN L SENIOR,CO,12/30/2024,551430,0,0.0
. LIFE INS COMMUNITY INVT LLC BOSTON,MA,01/01/1999,538814,0,0.547
SALTCHUK RESOURCES INC SECURED CORP_BND,,05/21/2024,525000,0,0.0
G2037*-AA-4 CHANEL LTD SENIOR CORP_BND 3.770% 10/ D,,10/15/2024,521863,0,0.0
CAESARS ENTERTAINMENT INC SECURED CORP_B,,01/25/2024,500000,1650,0.0
METROPOLITAN TRANSPORTATION AU MUNITAX_B,,08/09/2024,499089,-148499,0.0
MILLENNIUM PIPELINE COMPANY LL SECURED C,,12/30/2024,450418,0,0.0
NASSAU AIRPORT DEVELOPMENT,CO,12/31/2024,450000,0,0.0
FRITZ DRAXLMAIER GMBH &,CO,04/02/2024,411794,-88814,0.0
NASSAU AIRPORT DEVELOPMENT,CO,12/30/2024,390000,0,0.0
WF-RBS COMMERCIAL MORTGAGE TRU SUB SUB_C,,01/01/2024,358111,0,0.0
NEW FORTRESS ENERGY INC SECURED CORP_BND,,10/01/2024,350000,-37625,0.0
UNIVERSITY OF CALIFORNIA SENIOR MUNITAX_,,03/27/2024,328413,-23607,0.0
165303-E*-5 CHESAPEAKE UTILITIES CORPORATI SENIOR,CO,06/30/2024,300000,0,0.0
CVS HEALTH CORP SENIOR CORP_BND 144A,,12/10/2024,293015,0,0.0
00115*-AA-0 AES ILUMINA LLC SECURED CORP_BND 6.00,,12/31/2024,282185,0,0.0
EQM MIDSTREAM PARTNERS LP SENIOR CORP_BN,,12/30/2024,276000,0,0.0
57686G-C*-4 MATSON INC SENIOR CORP_BND 3.370% 12/,,12/21/2024,261538,0,0.0
SINCLAIR TELEVISION GROUP INC SECURED,CO,11/26/2024,250000,-56875,0.0
LEHMAN XS TRUST LXS_07-6 SUPSEN ABS_ABS,,12/01/2024,238775,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# SD1540,,12/01/2024,234136,0,0.0
ILLINOIS STATE OF SENIOR MUNITAX_BND GO,,06/01/2024,181246,0,0.0
FLNG LIQUEFACTION 2 LLC SECURED CORP_BND,,09/30/2024,171200,0,0.0
C1465*-AK-9 CGI INC SENIOR CORP_BND 3.740% 09/12/ A,,09/12/2024,142857,0,0.0
LEHMAN STRUCTURED SECURITIES C SUPSEN WH,,12/25/2024,136560,0,0.0
CREDIT SUISSE MORTGAGE CAPITAL SUPSEN WH,,12/01/2024,130863,0,0.0
BAYVIEW FINANCIAL ACQUISITION SENIOR ABS,,12/01/2024,127664,0,0.0
KWIK TRIP INC SECURED CORP_BND 3.580%,,11/24/2024,127562,0,0.0
RESIDENTIAL ASSET SECURITIES C SUPSEN WH,,12/01/2024,127495,0,0.0
CANADIAN IMPERIAL BANK OF COMM SECURED C A,,10/10/2024,98285,0,0.0
FEDERAL HOME LOAN MORTGAGE COR POOL# C01,,12/01/2024,78138,0,0.0
. ODYSSEY INVESTMENT?? IV LP NEW YORK,NY,12/23/2008,74888,0,0.332
CVS PASSTHROUGH TRUST SECURED CORP_BND,,12/10/2024,74330,0,0.0
GSR MORTGAGE LOAN TRUST GSR_04 SENIOR WH,,12/01/2024,69750,0,0.0
GSAA HOME EQUITY TRUST GSAA_06 SENIOR WH,,12/26/2024,62861,0,0.0
84860*-AB-9 SPIRITS OF ST LOUIS BASKETBALL SECURED C,,12/31/2024,62126,0,0.0
Show Investments Owned December 31 of Current Year UNITEDSTATESTREASURY TBILL CASH,,12/19/2024,54499,0,4.19
NEW CENTURY ALTERNATIVE MORTGA SENIOR WH,,12/01/2024,54295,0,0.0
FEDERAL NATIONAL MORTGAGE ASSO POOL# 745,,12/01/2024,43031,0,0.0
