entity,period,state,loan_count,total_book_value,avg_interest_rate
BLIC,2016Q3,AH,3,164191.0,0
BLIC,2016Q3,AIR,1,25393.0,0
BLIC,2016Q3,AJ,1,2564.0,0
BLIC,2016Q3,AK,3,120320.0,0
BLIC,2016Q3,AL,3,52004380.0,5.0
BLIC,2016Q3,AM,2,1387480.0,0
BLIC,2016Q3,AN,3,64140.0,0
BLIC,2016Q3,ANA,1,321527.0,4.0
BLIC,2016Q3,AND,1,435023.0,0
BLIC,2016Q3,ANN,2,801408.0,3.25
BLIC,2016Q3,AP,2,17806.0,0
BLIC,2016Q3,AQ,1,12500.0,0
BLIC,2016Q3,AR,4,39510385.0,7.48
BLIC,2016Q3,AT,2,4698.0,0
BLIC,2016Q3,AU,1,27500.0,0
BLIC,2016Q3,AV,1,7313.0,0
BLIC,2016Q3,AW,2,173773.0,0
BLIC,2016Q3,AY,2,251002500.0,0
BLIC,2016Q3,AZ,9,1548867.0,4.1056
BLIC,2016Q3,BAY,1,142674.0,3.0
BLIC,2016Q3,BB,1,403637.0,0
BLIC,2016Q3,BC,1,49310.0,0
BLIC,2016Q3,BD,2,563143.0,0
BLIC,2016Q3,BE,2,626138.0,0
BLIC,2016Q3,BG,1,31750.0,0
BLIC,2016Q3,BJ,1,3596250.0,0
BLIC,2016Q3,BP,1,125991.0,0
BLIC,2016Q3,BR,1,29298.0,0
BLIC,2016Q3,BS,1,5493.0,0
BLIC,2016Q3,BT,1,1831.0,0
BLIC,2016Q3,BV,1,46538.0,0
BLIC,2016Q3,BW,1,500000.0,0
BLIC,2016Q3,BX,1,27154.0,0
BLIC,2016Q3,BY,1,5091.0,0
BLIC,2016Q3,BZ,1,1697.0,0
BLIC,2016Q3,CA,75,96465326.0,4.0968
BLIC,2016Q3,CO,7,1221579.0,5.6564
BLIC,2016Q3,CT,6,1307880.0,4.9617
BLIC,2016Q3,CTR,1,93016.0,5.25
BLIC,2016Q3,DC,3,25464951.0,6.5733
BLIC,2016Q3,DE,12,1962215.0,3.8025
BLIC,2016Q3,EH,1,546000.0,0
BLIC,2016Q3,EL,2,12151890.0,5.275
BLIC,2016Q3,ELK,2,203312.0,4.9375
BLIC,2016Q3,FE,1,1571943.0,3.375
BLIC,2016Q3,FL,52,97826632.0,4.625
BLIC,2016Q3,FOR,1,2612.0,0
BLIC,2016Q3,FT,2,92641.0,4.0625
BLIC,2016Q3,GAS,1,275000.0,0
BLIC,2016Q3,HOT,1,163073.0,3.14
BLIC,2016Q3,HTS,2,145971.0,5.06
BLIC,2016Q3,IA,2,8692345.0,3.645
BLIC,2016Q3,III,1,2494.0,0
BLIC,2016Q3,IL,57,20403368.0,4.9746
BLIC,2016Q3,IN,10,594116.0,5.4398
BLIC,2016Q3,INC,13,14268021.0,0
BLIC,2016Q3,KAR,1,65944.0,0
BLIC,2016Q3,KEY,1,40000001.0,4.0
BLIC,2016Q3,KS,1,49139180.0,3.97
BLIC,2016Q3,KY,3,219243.0,7.5
BLIC,2016Q3,LA,4,460051.0,5.6288
BLIC,2016Q3,LAS,2,205144.0,5.3125
BLIC,2016Q3,LEE,1,63500001.0,3.7
BLIC,2016Q3,LLC,1,446.0,0
BLIC,2016Q3,LOS,9,11220501.0,3.9822
BLIC,2016Q3,LP,2,220117.0,0
BLIC,2016Q3,MA,54,14013344.0,3.9105
BLIC,2016Q3,MD,18,18676554.0,5.5345
BLIC,2016Q3,MEX,5,88525299.0,4.54
BLIC,2016Q3,MI,53,5661224.0,4.3518
BLIC,2016Q3,MN,9,1723598.0,4.7796
BLIC,2016Q3,MT,1,59483.0,2.0
BLIC,2016Q3,NC,22,17092602.0,4.5191
BLIC,2016Q3,ND,1,94696.0,6.125
BLIC,2016Q3,NEW,14,84884972.0,5.1224
BLIC,2016Q3,NH,14,1507870.0,4.2836
BLIC,2016Q3,NJ,22,7690145.0,4.4398
BLIC,2016Q3,NM,3,1157345.0,4.6233
BLIC,2016Q3,NY,57,6221723.0,5.0038
BLIC,2016Q3,OAK,3,404891.0,3.9583
BLIC,2016Q3,OH,41,3186750.0,4.8533
BLIC,2016Q3,OK,2,113039.0,7.43
BLIC,2016Q3,OPA,1,116868.0,2.0
BLIC,2016Q3,OR,2,483015.0,3.375
BLIC,2016Q3,PA,52,5105946.0,4.4178
BLIC,2016Q3,PT,1,3382.0,0
BLIC,2016Q3,RED,1,353234.0,4.0
BLIC,2016Q3,RI,30,3099216.0,3.9212
BLIC,2016Q3,RIO,1,132471.0,8.75
BLIC,2016Q3,RYE,1,479960.0,4.125
BLIC,2016Q3,SA,1,5000.0,0
BLIC,2016Q3,SAN,11,10998473.0,3.5805
BLIC,2016Q3,SC,9,38503365.0,5.2633
BLIC,2016Q3,ST,3,411604.0,5.5233
BLIC,2016Q3,SUN,1,124675.0,6.99
BLIC,2016Q3,TN,9,1557096.0,5.6343
BLIC,2016Q3,TW,1,88497.0,4.375
BLIC,2016Q3,TWP,3,321828.0,2.4167
BLIC,2016Q3,TX,13,78614652.0,5.3531
BLIC,2016Q3,US,1,5000000.0,0
BLIC,2016Q3,UT,3,461386.0,5.43
BLIC,2016Q3,VA,19,2759561.0,4.7675
BLIC,2016Q3,VAN,1,450524.0,4.0
BLIC,2016Q3,VT,4,490082.0,5.4085
BLIC,2016Q3,WA,13,2821469.0,3.8476
BLIC,2016Q3,WV,4,34279.0,5.1475
BLIC,2016Q3,ZZ,1,53672859.0,3.1
BLIC,2017Q1,AA,34,40375599.0,0
BLIC,2017Q1,AB,14,9812499.0,0
BLIC,2017Q1,AC,9,4539974.0,0
BLIC,2017Q1,AD,4,1542805.0,0
BLIC,2017Q1,AE,4,13126191.0,0
BLIC,2017Q1,AF,7,1080377.0,0
BLIC,2017Q1,AG,3,579270.0,0
BLIC,2017Q1,AH,2,10834702.0,0
BLIC,2017Q1,AIR,1,38286.0,0
BLIC,2017Q1,AJ,2,4020428.0,0
BLIC,2017Q1,AK,1,992404.0,0
BLIC,2017Q1,AL,3,6050272.0,0
BLIC,2017Q1,AM,3,2371142.0,0
BLIC,2017Q1,AN,2,883468.0,0
BLIC,2017Q1,AP,3,4137051.0,0
BLIC,2017Q1,AQ,2,2009167.0,0
BLIC,2017Q1,AR,1,34987.0,0
BLIC,2017Q1,AS,1,7157.0,0
BLIC,2017Q1,AT,2,2581550.0,0
BLIC,2017Q1,AV,1,733475.0,0
BLIC,2017Q1,AW,2,867289.0,0
BLIC,2017Q1,AX,4,1627738.0,0
BLIC,2017Q1,AZ,26,6127771.0,5.4506
BLIC,2017Q1,BB,1,436695.0,0
BLIC,2017Q1,BC,2,18403881.0,0
BLIC,2017Q1,BCH,3,637114.0,3.3333
BLIC,2017Q1,BE,2,455720.0,0
BLIC,2017Q1,BG,2,13856.0,0
BLIC,2017Q1,BP,1,206745.0,0
BLIC,2017Q1,BV,1,47898.0,0
BLIC,2017Q1,BX,1,14787.0,0
BLIC,2017Q1,BY,2,8222206.0,0
BLIC,2017Q1,BZ,1,867.0,0
BLIC,2017Q1,CA,86,83303439.0,4.7892
BLIC,2017Q1,CO,8,1740878.0,6.1231
BLIC,2017Q1,CT,8,1953428.0,4.3015
BLIC,2017Q1,DC,2,1163391.0,4.4375
BLIC,2017Q1,DES,1,49971.0,2.0
BLIC,2017Q1,EL,2,1168348.0,4.3125
BLIC,2017Q1,ELK,1,333603.0,6.07
BLIC,2017Q1,FL,126,32159117.0,4.4853
BLIC,2017Q1,FT,1,192284.0,3.25
BLIC,2017Q1,HD,1,10000.0,0
BLIC,2017Q1,HI,3,777895.0,4.9417
BLIC,2017Q1,HLS,1,157178.0,4.0
BLIC,2017Q1,HOT,1,61224.0,4.0
BLIC,2017Q1,IA,6,3042564.0,5.621
BLIC,2017Q1,ID,4,967941.0,7.0672
BLIC,2017Q1,IL,37,9212187.0,4.4734
BLIC,2017Q1,IN,16,1883489.0,6.8247
BLIC,2017Q1,INC,6,3388772.0,0
BLIC,2017Q1,KY,27,2216132.0,4.564
BLIC,2017Q1,LA,6,597269.0,5.405
BLIC,2017Q1,LAS,15,1639078.0,5.8655
BLIC,2017Q1,LEA,1,54029.0,11.004
BLIC,2017Q1,LLC,2,1506286.0,0
BLIC,2017Q1,LOS,2,43187393.0,4.25
BLIC,2017Q1,LP,2,35025316.0,0
BLIC,2017Q1,MA,13,3629895.0,4.3062
BLIC,2017Q1,MD,36,6717093.0,6.0092
BLIC,2017Q1,MI,23,2719294.0,4.8221
BLIC,2017Q1,MN,13,2572067.0,4.4981
BLIC,2017Q1,MO,1,1098350.0,4.5
BLIC,2017Q1,NC,26,38279727.0,5.858
BLIC,2017Q1,ND,1,12075652.0,4.61
BLIC,2017Q1,NE,1,2100000.0,4.45
BLIC,2017Q1,NEW,6,10635771.0,4.375
BLIC,2017Q1,NEY,1,130942.0,8.25
BLIC,2017Q1,NH,4,575119.0,5.735
BLIC,2017Q1,NJ,22,6188863.0,4.3769
BLIC,2017Q1,NM,1,64136.0,6.0
BLIC,2017Q1,NV,5,568524.0,4.3
BLIC,2017Q1,NY,43,9908291.0,5.4823
BLIC,2017Q1,OH,36,3729415.0,6.4946
BLIC,2017Q1,OK,5,449412.0,7.1214
BLIC,2017Q1,OLD,1,113565.0,8.114
BLIC,2017Q1,OR,13,2086470.0,6.1338
BLIC,2017Q1,PA,27,3694077.0,6.4686
BLIC,2017Q1,RI,3,480451.0,4.9083
BLIC,2017Q1,RYE,1,129588.0,3.875
BLIC,2017Q1,SAN,18,52168331.0,4.3731
BLIC,2017Q1,SC,14,1693518.0,5.9429
BLIC,2017Q1,SPR,1,152350.0,8.33
BLIC,2017Q1,ST,5,731996.0,5.401
BLIC,2017Q1,SUN,2,107983.0,5.345
BLIC,2017Q1,TL,4,40590.0,0
BLIC,2017Q1,TN,23,3024007.0,6.0748
BLIC,2017Q1,TO,1,98442.0,3.5
BLIC,2017Q1,TWP,2,244924.0,4.125
BLIC,2017Q1,TX,25,9774506.0,6.1958
BLIC,2017Q1,UT,9,1505874.0,4.4906
BLIC,2017Q1,VA,29,3980419.0,6.2619
BLIC,2017Q1,VAN,1,75359.0,5.244
BLIC,2017Q1,VT,2,218650.0,4.4625
BLIC,2017Q1,WA,16,9568724.0,4.9934
BLIC,2017Q1,WAY,1,143855.0,2.0
BLIC,2017Q1,WI,1,9000000.0,3.91
BLIC,2017Q2,AA,30,6836206.0,0
BLIC,2017Q2,AB,23,4887584.0,0
BLIC,2017Q2,AC,5,3777975.0,0
BLIC,2017Q2,AD,8,24419416.0,0
BLIC,2017Q2,AE,3,107222.0,0
BLIC,2017Q2,AF,6,1277790.0,0
BLIC,2017Q2,AG,4,262937.0,0
BLIC,2017Q2,AH,2,492148.0,0
BLIC,2017Q2,AIR,1,19143.0,0
BLIC,2017Q2,AJ,2,230428.0,0
BLIC,2017Q2,AK,3,2097288.0,0
BLIC,2017Q2,AL,4,784390.0,0
BLIC,2017Q2,AM,1,226531.0,0
BLIC,2017Q2,AN,1,244899.0,0
BLIC,2017Q2,AND,1,10000.0,0
BLIC,2017Q2,AP,5,2231509.0,0
BLIC,2017Q2,AQ,2,912500.0,0
BLIC,2017Q2,AS,1,7157.0,0
BLIC,2017Q2,AT,3,1615372.0,0
BLIC,2017Q2,AU,2,5669.0,0
BLIC,2017Q2,AW,1,177270.0,0
BLIC,2017Q2,AX,3,41727.0,0
BLIC,2017Q2,AZ,49,11165195.0,4.3099
BLIC,2017Q2,BA,1,2488.0,0
BLIC,2017Q2,BAY,3,940885.0,3.3333
BLIC,2017Q2,BC,1,1345500.0,0
BLIC,2017Q2,BE,3,613073.0,0
BLIC,2017Q2,BG,1,12100.0,0
BLIC,2017Q2,BP,1,209881.0,0
BLIC,2017Q2,BR,1,2480398.0,0
BLIC,2017Q2,BV,2,141170.0,0
BLIC,2017Q2,BX,1,100645.0,0
BLIC,2017Q2,BY,1,18981.0,0
BLIC,2017Q2,BZ,1,5900.0,0
BLIC,2017Q2,CA,110,48342030.0,4.0088
BLIC,2017Q2,CJ,1,7500000.0,0
BLIC,2017Q2,CO,6,10352522.0,3.7792
BLIC,2017Q2,CT,7,1513191.0,4.6166
BLIC,2017Q2,DC,1,985715.0,4.875
BLIC,2017Q2,DE,3,414661.0,3.5183
BLIC,2017Q2,DES,2,406114.0,4.3125
BLIC,2017Q2,EL,3,427467.0,4.3517
BLIC,2017Q2,ELK,1,157220.0,4.625
BLIC,2017Q2,FL,161,45247282.0,4.0644
BLIC,2017Q2,FOR,1,2711.0,0
BLIC,2017Q2,FT,1,515389.0,3.0
BLIC,2017Q2,GUM,1,146658.0,4.625
BLIC,2017Q2,HD,1,10000.0,0
BLIC,2017Q2,HI,3,1043933.0,3.9583
BLIC,2017Q2,HTS,1,126360.0,5.24
BLIC,2017Q2,ID,3,424878.0,4.0
BLIC,2017Q2,IL,30,5407531.0,3.9435
BLIC,2017Q2,IN,3,11144484.0,4.7083
BLIC,2017Q2,INC,12,3081782.0,0
BLIC,2017Q2,ION,1,2000000.0,0
BLIC,2017Q2,KY,1,58148.0,2.521
BLIC,2017Q2,LA,2,398211.0,4.8125
BLIC,2017Q2,LAS,24,4289208.0,3.8478
BLIC,2017Q2,LLC,1,2500.0,0
BLIC,2017Q2,LOS,14,5579669.0,3.8839
BLIC,2017Q2,LP,1,573904.0,0
BLIC,2017Q2,MA,6,1335398.0,4.0
BLIC,2017Q2,MD,19,4363027.0,3.9474
BLIC,2017Q2,MI,14,1865236.0,4.3871
BLIC,2017Q2,MN,8,1075081.0,4.7661
BLIC,2017Q2,MO,3,4594691.0,4.8233
BLIC,2017Q2,MS,1,1397900.0,4.85
BLIC,2017Q2,MT,1,312092.0,2.62
BLIC,2017Q2,NC,13,7920523.0,6.6196
BLIC,2017Q2,NE,1,999700.0,4.3
BLIC,2017Q2,NEW,3,91058371.0,4.0133
BLIC,2017Q2,NH,2,541418.0,3.5625
BLIC,2017Q2,NJ,18,16040207.0,4.22
BLIC,2017Q2,NM,2,2995604.0,4.375
BLIC,2017Q2,NV,9,1593780.0,4.0139
BLIC,2017Q2,NY,30,20355494.0,4.3752
BLIC,2017Q2,OAK,1,206223.0,2.0
BLIC,2017Q2,OH,14,2199507.0,4.0532
BLIC,2017Q2,OK,3,293688.0,4.785
BLIC,2017Q2,ON,1,86801.0,4.0
BLIC,2017Q2,OPA,1,86726.0,2.0
BLIC,2017Q2,OR,13,9971468.0,4.4431
BLIC,2017Q2,PA,11,1453584.0,5.0069
BLIC,2017Q2,SA,1,1985000.0,0
BLIC,2017Q2,SAN,19,8113164.0,3.9868
BLIC,2017Q2,SC,5,640171.0,5.325
BLIC,2017Q2,SD,1,1698450.0,5.45
BLIC,2017Q2,ST,3,424027.0,3.2083
BLIC,2017Q2,THE,1,171329.0,4.625
BLIC,2017Q2,TL,6,50472.0,0
BLIC,2017Q2,TLB,1,6250.0,0
BLIC,2017Q2,TN,8,861658.0,4.7294
BLIC,2017Q2,TWP,2,688701.0,3.75
BLIC,2017Q2,TX,17,45113204.0,4.8871
BLIC,2017Q2,US,1,7899625.0,0
BLIC,2017Q2,USA,1,4000000.0,0
BLIC,2017Q2,UT,4,2281741.0,4.625
BLIC,2017Q2,VA,17,3419653.0,4.4279
BLIC,2017Q2,VT,2,184846.0,3.74
BLIC,2017Q2,WA,18,14820157.0,4.0636
BLIC,2017Q2,WAY,1,170389.0,4.0
BLIC,2017Q3,AA,23,11214832.0,0
BLIC,2017Q3,AB,18,2145067.0,0
BLIC,2017Q3,AC,3,1190730.0,0
BLIC,2017Q3,AD,2,33690.0,0
BLIC,2017Q3,AE,5,89432.0,0
BLIC,2017Q3,AF,4,30165.0,0
BLIC,2017Q3,AG,4,2635909.0,0
BLIC,2017Q3,AH,3,205473.0,0
BLIC,2017Q3,AJ,3,25428.0,0
BLIC,2017Q3,AK,2,8586.0,0
BLIC,2017Q3,AL,3,2136819.0,0
BLIC,2017Q3,AM,1,504470.0,0
BLIC,2017Q3,AMC,1,5000.0,0
BLIC,2017Q3,AN,5,2409614.0,0
BLIC,2017Q3,AP,4,239864.0,0
BLIC,2017Q3,AQ,2,7500.0,0
BLIC,2017Q3,AR,3,5482000.0,4.2667
BLIC,2017Q3,AS,1,7157.0,0
BLIC,2017Q3,AU,3,92109.0,0
BLIC,2017Q3,AW,1,179629.0,0
BLIC,2017Q3,AX,1,27431.0,0
BLIC,2017Q3,AY,1,19143.0,0
BLIC,2017Q3,AZ,3,5843666.0,5.83
BLIC,2017Q3,BA,1,545481.0,0
BLIC,2017Q3,BE,3,463259.0,0
BLIC,2017Q3,BG,1,14632.0,0
BLIC,2017Q3,BP,1,213065.0,0
BLIC,2017Q3,BV,3,259511.0,0
BLIC,2017Q3,BZ,1,2127029.0,0
BLIC,2017Q3,CA,16,35351564.0,4.3061
BLIC,2017Q3,CO,3,6093160.0,4.65
BLIC,2017Q3,CT,1,229974.0,3.0
BLIC,2017Q3,DHX,1,2500.0,0
BLIC,2017Q3,EH,1,546336.0,0
BLIC,2017Q3,FL,16,2487855.0,5.0211
BLIC,2017Q3,GA,1,2400000.0,4.35
BLIC,2017Q3,GCI,1,9926.0,0
BLIC,2017Q3,HI,1,351303.0,2.0
BLIC,2017Q3,IA,1,1262000.0,3.92
BLIC,2017Q3,IL,4,2781670.0,5.6182
BLIC,2017Q3,IMS,1,1789.0,0
BLIC,2017Q3,IN,8,43377470.0,5.2887
BLIC,2017Q3,INC,9,211389.0,0
BLIC,2017Q3,KS,1,9997143.0,4.0
BLIC,2017Q3,KY,1,40276.0,6.0
BLIC,2017Q3,LLC,1,75640.0,0
BLIC,2017Q3,LOS,1,1651599.0,4.625
BLIC,2017Q3,LP,1,528571.0,0
BLIC,2017Q3,MA,2,565444.0,2.8125
BLIC,2017Q3,MD,9,16112509.0,4.2667
