loan_number,city,state,date_acquired,interest_rate,book_value
702292,Houston,TX,12/09/2010,0.0,2521288
702557,Raleigh,NC,07/31/2013,0.0,592962
703163,Raleigh,NC,04/17/2019,0.0,92875
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,65889
BHF3RPF82,,,06/23/2023,0.0,11608
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,228781
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,113247
Maturity,2024-10-02 . Variable Annuities Exh 5 Equity/Index,BNP,06/23/2022,0.0,22878
BHF3DUP28,Variable Annuities Exh 5 Equity/Index Citibank,NA,10/14/2022,0.0,40778
BHF3Q6CK1,Variable Annuities Exh 5 Equity/Index Intl.,PLC,05/25/2023,0.0,25385
BHF3Q6CL9,Variable Annuities Exh 5 Equity/Index Citibank,NA,05/25/2023,0.0,30119
BHF3Q6CM7,Variable Annuities Exh 5 Equity/Index Intl.,PLC,05/25/2023,0.0,19341
BHF3RPF74,,,06/23/2023,0.0,13725
FEDL,,,06/21/2027,0.0,2000
UNITEDSTATESTREASURY,,,06/27/2023,0.0,14979275
