name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for COUNTRY WIDE ALTERNATIVE LOAN SUPSEN WHO RECLASS FROM D TO BA 2.A,,03/01/2024,0,0,0.0
COUNTRYWIDE ALTERNATIVE LOAN T SENIOR WH RECLASS FROM D TO BA 1.A,,04/01/2016,0,0,0.0
COUNTRYWIDE ALTERNATIVE LOAN T SUPSEN WH RECLASS FROM D TO BA 1.A,,03/11/2011,0,0,0.0
COUNTRYWIDE HOME LOANS CWHL_04 SENIOR WH RECLASS FROM D TO BA 1.A,,06/30/2016,0,0,0.0
COUNTRYWIDE HOME LOANS CWHL_06 SENIOR WH RECLASS FROM D TO BA 1.A,,04/15/2011,0,0,0.0
FIRST HORIZON ALTERNATIVE MORT SENIOR WH RECLASS FROM D TO BA 3.B,,08/17/2011,0,0,0.0
GSR MORTGAGE LOAN TRUST GSR_05 SENIOR WH RECLASS FROM D TO BA 1.A,,02/23/2006,0,0,0.0
GSR MORTGAGE LOAN TRUST 2005-8 SENIOR WH RECLASS FROM D TO BA 1.A,,10/05/2006,0,0,0.0
JP MORGAN MORTGAGE TRUST JPMMT SENIOR WH RECLASS FROM D TO BA 1.A,,04/07/2011,0,0,0.0
JP MORGANMORTGAGE TRUST JPMMT SENIOR WHO RECLASS FROM D TO BA 1.A,,08/01/2024,0,0,0.0
LEHMAN XS TRUST LXS_07-15N SUPSEN WHOLE_ RECLASS FROM D TO BA 1.A,,04/01/2016,0,0,0.0
LEHMAN STRUCTURED SECURITIES C SUPSEN WH RECLASS FROM D TO BA 1.A,,04/01/2016,0,0,0.0
COLLEGE AVE STUDENT LOANS LLC SUB ABS_AB RECLASS FROM D TO BA 2.B,FE,06/23/2021,0,0,0.0
NAVSL_21-D SUB ABS_ABS _21-D 144A RECLASS FROM D TO BA 2.B,FE,05/14/2021,0,0,0.0
SMBPRIVATEEDUCATIONLOANTRU SUB ABS_ABS _ RECLASS FROM D TO BA 1.B,FE,05/25/2021,0,0,0.0
AEA MEZZANINE FUND IV LP NEW YORK,NY,07/23/2018,0,0,5.08
