name,state,date_acquired,book_value,investment_income,ownership_pct
UNITED STATES TREASURY SENIOR,,03/19/2019,40624118,316334,0.0
42241@ AB 5 HEARST CORP CORP BND 5.290% 12/01/19,,12/01/2019.,14000000,0,0.0
3140Q8 QY4 FEDERAL NATIONAL MORTGAGE ASSO,,08/28/2019.,13664218,523525,0.0
G1591#,AK,12/17/2019.,7000000,0,0.0
12625U AC 7 COMM_13-CR9 COMM_13-CR9,,08/21/2019.,6982417,482025,0.0
98956P AA 0 ZIMMER HOLDINGS INC CORP BND,,11/30/2019.,5995560,0,0.0
DOW CHEMICAL COMPANY THE,,05/16/2019,5547065,576720,0.0
C5793# AE 3 MCCAIN FOODS LTD CORP BND A,,09/15/2019.,5000000,0,0.0
94988X BA 3 WFCM_14-LC16 CMBS_14-LC16-C,,08/22/2019.,4999750,168025,0.0
09062X AF 0 BIOGEN INC SENIOR CORP BND,,05/14/2019.,4876670,71572,0.0
50077L AK 2 KRAFT HEINZ FOODS,CO,08/21/2019.,4594519,196573,0.0
12625U AE 3 COMM_13-CR9 SUB CMBS 13-CR9 B 144A,,08/22/2019.,4565632,152521,0.0
ONCOR ELECTRIC DELIVERY CO LLC 68233J BN 3 SECURED C,,05/20/2019,4478584,502498,0.0
31418D,AR,03/13/2019,4405254,71713,0.0
DELL INTERNATIONAL LLC SECURED 24703D,AZ,05/22/2019,4251440,86022,0.0
CAPITAL ONE FINANCIAL CORPORAT 14040H BN 4 SENIOR,CO,05/22/2019,4207040,67500,0.0
3128MJ 5N 6 12/01/48,,03/05/2019,4193902,68104,0.0
AIR LEASE CORPORATION SENIOR 00914A AB 8 CORP BND M,,05/22/2019,4182160,37500,0.0
31335B CZ 7 FHLMC POOL # G60988 3.000% 05/01/47,,05/15/2019.,4160300,-7442,0.0
12673P AC 9,CA,12/01/2019.,4104640,0,0.0
31335B EC 6 FHLMC POOL # G61031 3.500% 06/01/47,,08/28/2019.,3992762,69865,0.0
67019E AB 3 EVERSOURCE ENERGY CORP BND,,08/26/2019.,3966680,17801,0.0
94989Y,AZ,08/20/2019.,3350116,168394,0.0
90117P AC 9 AOTA_15-1211 LCF SENIOR CMBS 15-1211 144,,08/26/2019.,3089982,221392,0.0
MARATHON PETROLEUM CORP CORP 56585A,AZ,05/23/2019,2556563,55418,0.0
BME0HMEN4 2014 LTD D 1 cy BNP PARIBAS R0MUWSFPU8MPRO8K5P83,,03/20/2014,2546000,206500,0.0
12635F AX 2 CSAIL_15-C3 CSAIL_15-C3,,08/21/2019.,2317491,134629,0.0
46644U BA 5 JPMBB_15-C30 SENIOR CMBS_15-C30 A5,,08/20/2019.,2069375,141374,0.0
Surplus Debentures - Unaffiliated,NY,07/17/2019,2027864,-1393,0.0
o Year's Interest / 29425A AD 5 CGCMT_15-GC33 SENIOR CMBS_15-GC33 A4,,08/20/2019.,1972854,99357,0.0
46640J AV 9 JPMCC_13-C13 JPMCC_13-C13,AS,08/21/2019.,1968796,149009,0.0
46640J AW 7 JPMCC_13-C13 JPMCC_13-C13,,08/22/2019.,1884582,180847,0.0
Bonds - U.S. Special Revenue and Special Assessment 3128MJ 5G 1 11/01/48,,03/05/2019,1783543,25648,0.0
BME0MFJM0 BME0MJE96 WERELDHAVE,NV,07/01/2014,1720600,144550,0.0
BME0PELZ8 LTD D 1 cy BNP PARIBAS R0MUWSFPU8MPRO8K5P83,,07/22/2014,1557680,-32414,0.0
90117P,AL,08/26/2019.,1520442,118091,0.0
89837L AA 3 PRINCETON UNIVERSITY MUNI BND REV,,03/01/2019.,1494300,0,0.0
3128MJ Y6 1 FHLMC POOL # G08732 3.000% 11/01/46,,05/15/2019.,1487715,961,0.0
BME0MAMQ8 LUXEMBOURG SARL CB 3.26% D 1 cy BNP PARIBAS R0MUWSFPU8MPRO8K5P83,,06/25/2014,1466777,125759,0.0
BANK AG RCV 4.35 PAY 4.13 BRSJU9W68 PORTMAN ESTATE Curren DEUTSCHE 4.3475%[4.13,,03/05/2028,1408680,-289125,0.0
