name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for ACCEL LONDON VI L.P. LONDON,GBR,06/18/2019,0,0,0.438
AEA INVESTORS FUND VIII LP NEW YORK,NY,05/22/2024,0,0,0.806
AEA MEZZANINE FUND IV LP NEW YORK,NY,07/23/2018,0,0,5.08
AFFINITY ASIA PACIFIC FD V LP HONG KONG,CHN,12/10/2018,0,0,0.334
AMERICAN INDUSTRIAL CAP VII LP NEW YORK,NY,10/22/2019,0,0,0.75
APOLLO INVESTMENT FUND X LP NEW YORK,NY,08/14/2023,0,0,0.307
ARSENAL CAPITAL IV LP NEW YORK,NY,09/03/2015,0,0,0.187
ARSENAL CAPITAL PARTNERS V LP NEW YORK,NY,07/08/2019,0,0,0.848
AUDAX DIR LENDING SOLN FD LP NEW YORK,NY,10/26/2018,0,0,6.799
BALANCE POINT CAP PARTNERS V WESTPORT,CT,06/29/2021,0,0,4.181
BATTERY VENTURES XIII LP BOSTON,MA,04/27/2020,0,0,0.766
"BATTERY VENTURES XIV, L.P. BOSTON",MA,07/20/2022,0,0,0.306
BDC V LP LONDON,GBR,06/01/2025,0,0,0.92
BESSEMER VENTR PTS CNTRY FD II SAN FRANCISCO,CA,11/01/2021,0,0,0.48
BESSEMER VENTR PTS XI INSTL LP SAN FRANCISCO,CA,03/22/2021,0,0,0.185
BESSEMER VENTURE PARTNERS X IN LARCHMONT,NY,11/30/2018,0,0,0.891
BLACKROCK DLF IX ICAV-BLACKROC DUBLIN,IRL,06/28/2021,0,0,6.37
BLACKSTONE CAP OPPS FD IV LP NEW YORK,NY,03/15/2021,0,0,0.458
BLUE OWL GP STAKES V NEW YORK,NY,12/10/2020,0,0,0.48
BOND CAPITAL FUND I LP SAN FRANCISCO,CA,05/30/2019,0,0,0.928
BRENTWOOD ASSOCIATES PE V LP LOS ANGELES,CA,06/12/2013,0,0,0.679
CHARLESBANK TECHNOLOGY OPPORTUNITIES FUND LP BOSTON,MA,04/05/2024,0,0,3.13
CINVEN SEVENTH FUND LONDON,GBR,04/07/2020,0,0,0.2
CLEARLAKE CAPITAL PARTNERS VII SANTA MONICA,CA,04/26/2022,0,0,0.177
CLEARLAKE CAPITAL PARTNERS VIII LP SANTA MONICA,CA,12/05/2024,0,0,0.206
COALESCE CAPITAL FUND I LP NEW YORK,NY,02/23/2024,0,0,1.439
COURT SQUARE CAPITAL III LP NEW YORK,NY,12/27/2011,0,0,0.457
CRESCENT MEZZANINE VII LP LOS ANGELES,CA,06/28/2016,0,0,0.475
CRV XIX LP PALO ALTO,CA,06/10/2022,0,0,0.87
CRV XVIII LP PALO ALTO,CA,02/12/2021,0,0,4.139
ENCAP ENERGY CAPITAL XI LP HOUSTON,TX,12/12/2016,0,0,0.955
EPIC FUND I-B SLP LUXEMBURG,LUX,05/19/2021,0,0,0.193
EQUISTONE EUROPE FUND V LP LONDON,GBR,01/22/2015,0,0,0.401
FOUNTAINVEST CHINA CAP III LP SHANGHAI,CHN,06/30/2016,0,0,0.445
FRANCISCO PARTNERS VI L.P. MENLO PARK,CA,01/26/2021,0,0,0.332
FURTHER GLOBAL CAP PTNRS II LP NEW YORK,NY,08/17/2022,0,0,5.949
FURTHER GLOBAL CAP PTNRS L.P. NEW YORK,NY,01/29/2020,0,0,7.364
GEI JUPITER HOLDINGS J LP LOS ANGELES,CA,05/01/2025,0,0,0.349
GEN CATALYST GRP X GROWTH VENT PALO ALTO,CA,06/23/2020,0,0,0.615
GEN CATALYST GRP XI-CREATION CAMBRIDGE,MA,03/30/2022,0,0,0.286
GEN CATALYST GRP XI-ENDURANCE CAMBRIDGE,MA,03/18/2022,0,0,0.911
GEN CATALYST GRP XI-FEEDER CAMBRIDGE,MA,03/18/2022,0,0,0.166
GEN CATALYST GRP XI-IGNITION CAMBRIDGE,MA,03/29/2022,0,0,0.251
GLOBAL INFRASTRUCTURE PT II LP NEW YORK,NY,09/15/2011,0,0,0.118
GLOBAL INFRASTRUCTURE PT IV LP NEW YORK,NY,10/10/2019,0,0,0.136
GREAT HILL EQUITY PTRS VIII LP BOSTON,MA,12/07/2022,0,0,0.627
GSO CAP OPPORTUNITIES III LP NEW YORK,NY,04/26/2016,0,0,0.176
GSO CAP OPPS FD III CO-INV LP NEW YORK,NY,01/09/2020,0,0,0.039
ICG N AMERICAN PVT DEBT II LP NEW YORK,NY,02/25/2019,0,0,1.021
ICONIQ STRATEGIC PRTNRS VI LP SAN FRANCISCO,CA,09/09/2021,0,0,0.183
INCLINE ELEVATE FUND II LP PITTSBURGH,PA,03/21/2023,0,0,5.415
INDUSTRIAL GROWTH V LP SAN FRANCISCO,CA,04/08/2016,0,0,0.999
INFLEXION CAPITAL FUND II LP LONDON,GBR,06/18/2018,0,0,0.549
INSIGHT PARTNERS XII L.P. NEW YORK,NY,07/15/2021,0,0,0.146
KOHLBERG INVESTORS VIII LP MOUNT KISCO,NY,07/25/2016,0,0,0.395
LANDMARK EQU PARTNERS XVI LP SIMSBURY,CT,12/07/2018,0,0,0.663
