name,state,date_acquired,book_value,investment_income,ownership_pct
RCV SR10Y PAY 5.00 Interest JPMORGAN CHASE BANK,,02/05/2028,150000000,0,0.0
AMERICAN EXPRESS COMPANY SUB CORP_BND,,11/04/2024,11943240,569,0.0
ROCHE HOLDINGS INC SENIOR CORP_BND 144A,,04/25/2024,9995000,-604081,0.0
MERCEDES-BENZ FINANCE NORTH AM SENIOR CO,,02/15/2024,9945100,172542,0.0
MITSUBISHIUFJFINANCIALGROUP SENIOR CORP_ MUFG SECURITIES AMERICAS D,,02/15/2024,9790000,185358,0.0
"BLACKROCK CAPITAL INVESTMENT ADVISORS, L DLF-IX_21 WILMINGTON",DE,04/19/2021,9748003,4693487,31.496
HEALTHPEAK OP LLC SENIOR CORP_BND 5.2,,02/15/2024,9640900,179375,0.0
STIFEL NICOLAUS & CO GILEAD SCIENCES INC SENIOR CORP_BND 4,,05/01/2024,8947170,-1370745,0.0
WORLDWIDE PLAZA TRUST WPT_17-W SENIOR SE,,11/21/2024,8533078,-2763657,0.0
AHOLD FINANCE USA LLC SENIOR CORP_BND C,,04/18/2024,8311513,424486,0.0
UNITEDSTATESTREASURY SENIOR GOVT_BND,,04/25/2024,8020711,-1591138,0.0
PAY SONIA BRSK7ZYB0 EVERSHOLT 5.15% /,,12/19/2036,6446800,111547,0.0
Designation Book/ Years Other- Foreign . BLIC-NY PROPERTY VENTURES LLC WILMINGTON DE BH LIFE INS CO OF,NY,12/16/2022,6154622,0,100.0
DISCOVERY COMMUNICATIONS LLC SENIOR CORP,,11/15/2024,6068796,0,0.0
TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA NEW YORK NY CANTOR FITZGERALD & CO. 1.D,FE,09/29/2014,6060338,289100,0.0
BHP BILLITON FINANCE USA LTD SENIOR,CO,06/27/2024,5895480,-785852,0.0
INTERPUBLIC GROUP OF COMPANIES SENIOR,CO,05/01/2024,5363715,-747445,0.0
. NORTHWESTERN MUTUAL LIFE INSURANCE MILWAUKEE WI JEFFRIES & CO. INC. 1.C,FE,03/26/2021,4993240,172500,0.0
UNITEDSTATESTREASURY SENIOR GOVT_BND,,05/01/2024,4961337,-142053,0.0
BANK OF IRELAND GROUP PLC SENIOR CORP_BN D,,02/15/2024,4884598,179440,0.0
UNITEDSTATESTREASURY SENIOR GOVT_BND,,05/01/2024,4880087,-114266,0.0
STANDARD CHARTERED PLC SRP CORP_BND 144A D,,02/15/2024,4785975,129860,0.0
VTTI BV SENIOR CORP_BND 2.030% 12/15/ B,,09/18/2024,4703000,-255800,0.0
AMERICAN ASSETS TRUST LP SENIOR CORP_BND,,12/02/2024,4653916,-3193,0.0
PAY SONIA BRSK7ZXA3 ABP 6.301% /,,04/25/2033,3962500,0,0.0
UNITEDSTATESTREASURY SENIOR GOVT_BND,,11/07/2024,3547311,-31110,0.0
R Tot Ret PAY,,10/10/2027,3457488,28800,0.0
NEW YORK LIFE INSURANCE COMPANY NEW YORK NY JEFFRIES & CO. INC. 1.C,FE,09/14/2020,3426648,112500,0.0
D,,02/15/2024,3352040,41168,0.0
BAKER HUGHES HOLDINGS LLC SENIOR CORP_BN,,05/01/2024,3312030,-443002,0.0
