loan_number,city,state,date_acquired,interest_rate,book_value
0000198362,Fresno,CA,06/24/2016,3.4,1000000
0000198420,Kern,CA,09/23/2016,4.31,535000
0000198492,Benton,WA,04/13/2017,4.52,8468000
0000198638,Adams,WA,03/13/2017,3.25,3000000
0000198760,Prowers,CO,05/16/2017,4.3,9004173
0000198761,Presidio,TX,05/16/2017,3.16,1952428
0000198816,Madera,CA,06/15/2017,4.35,7496094
0000198831,Brevard,FL,05/19/2017,5.0,9159900
0000198850,Marion,MO,05/11/2017,4.45,1996723
0000198851,Marion,MO,05/11/2017,4.45,1398223
0000198902,Hartley,TX,05/17/2017,4.02,12380598
0000198903,Union,NM,05/18/2017,4.75,2796553
0000198927,Lafayette,MO,05/09/2017,5.57,1199745
0000198950,Beadle,SD,06/23/2017,5.45,1698450
0000198958,Clay,NE,04/27/2017,4.3,999700
0000198972,Yalobusha,MS,06/27/2017,4.85,1397900
0000198986,Putnam,IN,06/29/2017,4.5,10850000
0000487525,Fort Myers,FL,05/19/2017,3.35,94711
0000488478,Charlotte,NC,05/19/2017,9.88,47398
0000488673,Houston,TX,05/19/2017,9.375,73680
0000618053,Tampa,FL,05/19/2017,4.0,47075
0000638369,Louisville,KY,05/19/2017,2.521,58148
0000640796,Stafford Springs,CT,05/26/2017,5.1,126444
0000652023,Deerfield Beach,FL,05/19/2017,5.5,20253
0000652115,Oakland Park,FL,05/19/2017,2.0,126055
0000927231,Buffalo,NY,05/19/2017,7.1,53864
0000935837,Aurora,IL,05/26/2017,3.58,126153
0000937866,Shelby,NC,05/19/2017,11.04,43455
0000941026,Lake Worth,FL,05/19/2017,5.0,147695
0000957665,Charlotte,NC,05/26/2017,3.625,73421
0000957941,New Lebanon,OH,05/19/2017,4.0,58371
0000959701,Barberton,OH,05/19/2017,2.004,50480
0000959773,Panama City,FL,05/26/2017,6.0,100782
0000960174,Knoxville,TN,05/19/2017,2.58,49417
0000961268,Morton Grove,IL,05/19/2017,2.0,169959
0000980246,Hampton,NJ,05/19/2017,3.125,457494
0000980347,Laurinburg,NC,05/19/2017,10.25,65583
0000980853,Cleveland,TX,05/19/2017,9.65,51070
0000994428,Sanford,FL,05/26/2017,4.0,119457
0000997332,Bellbrook,OH,05/26/2017,3.791,284806
0001042136,North Palm Beach,FL,05/19/2017,10.7,386428
0001042366,Saint Petersburg,FL,05/19/2017,4.25,25758
0001053686,Frederick,MD,05/19/2017,2.0,188742
0001054653,Maywood,CA,05/19/2017,2.0,299871
0001055441,Sumner,WA,05/19/2017,3.75,240561
0001055495,Fort Worth,TX,05/19/2017,5.5,76033
0001055593,Cincinnati,OH,05/19/2017,2.0,571177
0001055769,El Paso,TX,05/19/2017,2.0,51471
0001056993,Reseda,CA,05/19/2017,4.25,412375
0001057070,Campo,CA,05/19/2017,2.75,332137
0001080798,Ogdensburg,NY,05/19/2017,10.89,35927
0001088774,Deltona,FL,05/19/2017,4.125,66730
0001090271,Melrude,MN,05/19/2017,9.875,89167
0001090947,Orlando,FL,05/19/2017,7.0,99550
0001091571,Shelton,CT,05/19/2017,10.05,242555
0001100787,Oak Lawn,IL,05/19/2017,2.0,206223
0001103312,Turnersville,NJ,05/19/2017,2.0,222037
0001104122,Newark,DE,05/19/2017,3.93,193895
0001109511,North Las Vegas,NV,05/19/2017,2.0,168612
0001109557,West Palm Beach,FL,05/19/2017,3.375,260930
0001109608,Las Vegas,NV,05/19/2017,2.0,207995
0001109639,Daytona Beach,FL,05/19/2017,2.0,88741
0001109658,Centereach,NY,05/19/2017,3.375,282460
0001109709,Clermont,FL,05/19/2017,2.0,140623
0001109712,Jacksonville,FL,05/19/2017,3.0,208311
0001109740,Miramar,FL,05/19/2017,4.375,152855
0001109767,Columbus,MT,05/19/2017,2.62,312092
0001110006,Port Saint Lucie,FL,05/19/2017,2.0,84276
0001110057,Kissimmee,FL,05/19/2017,2.0,149746
0001110213,Bridgeport,CT,05/19/2017,3.916,274279
0001110241,West Palm Beach,FL,05/19/2017,3.625,293832
0001111214,Erwin,TN,05/19/2017,9.05,130815
0001112803,Happy Valley,OR,05/26/2017,4.125,190624
0001113103,Glendale,AZ,05/26/2017,4.0,206753
0001113306,Cincinnati,OH,05/19/2017,7.95,50422
0001113521,Oliver,PA,05/19/2017,8.775,55905
0001183126,Vernon,AZ,05/19/2017,8.5,192950
0001213784,Paterson,NJ,05/19/2017,3.625,216688
0001214416,Newfield,NJ,05/26/2017,3.75,158816
0001215228,Cicero,IL,05/19/2017,2.0,215069
0001219224,North Charleston,SC,05/19/2017,11.625,107608
0001224858,Easton,MN,05/19/2017,5.004,57719
0001226098,Succasunna,NJ,05/26/2017,5.0,62828
0001235043,Glendale Heights,IL,05/19/2017,2.0,191901
0001240443,Boca Raton,FL,05/26/2017,3.5,383985
0001240618,Sterling Hts,MI,05/26/2017,5.24,126360
0001240629,Phoenix,AZ,05/26/2017,4.0,169085
0001240796,San Lorenzo,CA,05/26/2017,4.0,428809
0001240812,Farmington Hills,MI,05/19/2017,2.0,54043
0001240885,Randleman,NC,05/26/2017,6.0,51985
0001244257,Moore,OK,05/26/2017,3.98,164979
0001250873,Mount Airy,NC,05/19/2017,10.999,64089
