loan_number,city,state,date_acquired,interest_rate,book_value
0000198038,Brantley,GA,01/26/2016,3.01,2834944
0000702758,Glendale,AZ,01/06/2016,4.05,1000000
0000702762,Mount Laurel,NJ,11/10/2015,3.81,107981
0000702795,Fort Worth,TX,02/25/2016,4.06,632655
184692,C@ 7 Clearbridge Energy Mlp Fund,IN,02/26/2016,100.0,76856
223611,A@ 3 Cowboys Stadium,LP,03/31/2016,100.0,95750
486606,F@ 0 Kayne Anderson,MLP,03/01/2016,100.0,2070000
89054X,,AA,03/30/2016,100.0,98599
909287,,AA,01/02/2016,100.0,25423
92933J,A* 8,WM,02/22/2016,100.0,6500000
