loan_number,city,state,date_acquired,interest_rate,book_value
626207,,YS,04/01/2021,100.0,3000
038522,,AN,06/02/2021,102.375,499511
1248EP,,BK,06/19/2021,102.938,1029380
126307,,AU,05/15/2021,102.75,171593
126650,,BP,06/10/2021,100.0,6548
126650,,BV,06/10/2021,100.0,61180
165303,D# 2 Corp,BND,04/30/2021,100.0,1000000
165303,E* 5 Corp,BND,06/30/2021,100.0,300000
25272K,,AU,04/22/2021,100.0,278000
29252B,Aa 7 Senior,CO,06/30/2021,100.0,185460
811054,,AG,05/15/2021,102.563,1025630
87264A,,AS,05/23/2021,101.281,56717
87612B,,AP,05/17/2021,100.0,500000
90345K,,AA,04/22/2021,100.0,16140
136055,,AA,04/10/2021,100.0,52084
91911K,,AK,06/23/2021,101.75,1005290
