loan_number,city,state,date_acquired,interest_rate,book_value
00485X,A* 2 Acosta Holdco,INC,07/29/2016,100.0,622
030981,,AF,07/27/2016,103.25,2065000
121575,,AG,07/29/2016,100.0,465417
126650,,BP,09/10/2016,100.0,4919
126650,,BV,09/10/2016,100.0,46538
196541,A* 7 Colorado Natural,GAS,09/30/2016,100.0,50000
235851,,AH,08/15/2016,110.595,1105950
29248D,,AA,07/25/2016,100.0,182241
44043V,,AD,09/30/2016,100.0,627
44701P,,AV,09/30/2016,100.0,7500
629377,,BJ,09/01/2016,102.75,1541250
72165N,,AV,07/29/2016,100.0,1876
737446,A* 5 Post Holdings,INC,08/05/2016,100.0,237202
81675K,,AD,09/30/2016,100.0,28226
828807,,BW,09/02/2016,100.0,5000000
88031N,,AA,09/30/2016,100.0,3808
88031R,,AA,09/30/2016,100.0,66263
000000,00 0 Alliance Tire Group,BV,07/01/2016,98.3863,1147841
000000,00 0 Hilton Worldwide Finance,LLC,09/30/2016,100.0,3764
