name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for ACCEL XIV L.P. PALO ALTO,CA,03/21/2019,0,0,0.37
ADVENT INTNL GPE VII B LP WILMINGTON,DE,08/20/2012,0,0,0.07
AEA MEZZANINE FUND III LP NEW YORK,NY,03/15/2013,0,0,1.21
AEA MEZZANINE FUND IV LP NEW YORK,NY,07/23/2018,0,0,4.96
AFFINITY ASIA PACIFIC FD V LP HONG KONG,CHN,12/10/2018,0,0,0.58
AMERICAN INDUSTRIAL CAP IV LP SAN FRANCISCO,CA,04/25/2008,0,0,4.4
AMERICAN INDUSTRIAL CAP VII LP NEW YORK,NY,10/22/2019,0,0,0.6
AMERICAN SECURITIES VIII LP NEW YORK,NY,03/15/2019,0,0,0.34
ARLINGTON CAPITAL IV LP CHEVY CHASE,MD,07/28/2016,0,0,1.89
ARSENAL CAPITAL PARTNERS V LP NEW YORK,NY,07/08/2019,0,0,0.8
ASTORG VII L.P. PARIS,FRA,06/17/2019,0,0,0.37
AUDAX PRIVATE EQUITY FUND VI BOSTON,MA,08/21/2019,0,0,0.62
BALANCE POINT CAP PARTNERS V WESTPORT,CT,06/29/2021,0,0,8.32
BATTERY VENTURES XIII SIDE FD BOSTON,MA,04/27/2020,0,0,0.67
"BATTERY VENTURES XIII, LP BOSTON",MA,04/27/2020,0,0,0.67
"BATTERY VENTURES XIV, L.P. BOSTON",MA,06/01/2022,0,0,0.29
BESSEMER VENTR PTS XI INSTL LP SAN FRANCISCO,CA,03/22/2021,0,0,0.46
BLACKROCK DLF IX ICAV-BLACKROC DUBLIN,IRL,06/28/2021,0,0,6.37
BOND CAPITAL FUND I LP SAN FRANCISCO,CA,05/30/2019,0,0,0.85
BRENTWOOD ASSOCIATES PE VI LP LOS ANGELES,CA,12/06/2016,0,0,0.63
BRIDGEPOINT EUROPE VI L.P. LONDON GBR BE,VI,03/28/2019,0,0,0.28
CAPITAL INTERNATIONAL PE VI LP LOS ANGELES,CA,03/24/2011,0,0,0.65
CARLYLE EUR TECH PRTRS IV SCSP WASHINGTON,DC,01/02/2020,0,0,0.82
CHAMP IV TRUST B SYDNEY,AUS,07/24/2015,0,0,2.39
CHRYSCAPITAL VII LLC MUMBAI,IND,06/10/2016,0,0,1.72
CHRYSCAPITAL VIII LLC PORT LOUIS,MUS,03/30/2020,0,0,1.75
CINVEN SEVENTH FUND LONDON,GBR,04/07/2020,0,0,0.2
CIP CAPITAL FUND III L.P. NEW YORK,NY,06/30/2022,0,0,10.22
CLEARLAKE CAPITAL V LP LOS ANGELES,CA,02/01/2018,0,0,0.32
CLEARLAKE CAPITAL PARTNERS VI SANTA MONICA,CA,05/22/2020,0,0,0.19
CLEARLAKE CAPITAL PARTNERS VII SANTA MONICA,CA,04/26/2022,0,0,0.18
CRESCENT DIRECT LENDING FD LP NEW YORK,NY,03/08/2022,0,0,1.72
CRESCENT MEZZANINE VII LP LOS ANGELES,CA,06/28/2016,0,0,0.55
CRV XIX LP PALO ALTO,CA,06/10/2022,0,0,1.0
CRV XVII LP CAMBRIDGE,MA,03/28/2018,0,0,1.18
