loan_number,city,state,date_acquired,interest_rate,book_value
000000,,,03/29/2018,100.0,2250
00130H,,BN,03/30/2018,110.8282,332485
002824,,AU,03/22/2018,102.6446,5710117
00434N,,AB,03/28/2018,104.5703,1045703
126650,,BP,03/10/2018,100.0,5385
126650,,BV,03/12/2018,100.0,50737
21036P,,AH,02/28/2018,111.7638,1117638
29248D,,AA,01/25/2018,100.0,267653
44043V,,AC,03/29/2018,100.0,1234
69322H,,AE,03/29/2018,100.0,3125
693656,,AA,01/05/2018,102.25,1533750
761735,,AD,02/15/2018,100.0,180959
81683U,,AM,03/29/2018,100.0,2903
88031N,,AA,03/30/2018,100.0,4455
88031R,,AA,03/30/2018,100.0,85795
