loan_number,city,state,date_acquired,interest_rate,book_value
199110,Fresno,CA,10/27/2017,3.27,541399
200657,Butler,OH,06/30/2020,4.5,981005
200745,Champaign,IL,08/14/2020,3.15,7415850
201061,Fresno,CA,08/17/2020,3.5,250000
201132,Macoupin,IL,07/13/2020,4.2,1828000
201145,Chicot,AR,08/19/2020,3.4,13600000
201150,Cloud,KS,08/03/2020,3.4,2250000
201216,Fulton,IL,08/31/2020,3.8,1500000
201217,Fulton,IL,08/31/2020,3.95,2600000
201270,Douglas,IL,09/28/2020,3.3,2000000
9900106307,Maple Valley,WA,07/10/2020,5.25,334800
9900106308,Yelm,WA,07/10/2020,4.325,301721
9900106309,Renton,WA,07/10/2020,4.875,417768
9900106335,Eagle,ID,07/10/2020,4.625,198308
9900106348,Inglewood,CA,07/10/2020,4.99,418832
9900106387,Santa Ana,CA,07/10/2020,4.875,328985
9900106408,Menlo Park,CA,07/10/2020,3.99,600940
9900106425,Corona,CA,07/10/2020,5.125,434209
9900106464,Visalia,CA,07/10/2020,4.75,72687
9900106521,Fairfield,CA,07/10/2020,4.625,301149
9900106545,Los Angeles,CA,07/10/2020,4.875,284709
9900106554,San Jacinto,CA,07/10/2020,5.125,211175
9900106555,Murrieta,CA,07/10/2020,5.25,270944
9900106557,Yakima,WA,07/10/2020,4.75,227787
9900106558,Garland,TX,07/10/2020,4.355,116102
9900106563,Lake Havasu City,AZ,07/10/2020,5.375,79836
9900106564,Pioneer,CA,07/10/2020,4.5,281698
9900106570,Yorba Linda,CA,07/10/2020,4.99,238371
9900106573,Ione,CA,07/10/2020,4.5,249215
9900106574,Brentwood,CA,07/10/2020,4.625,284489
9900106576,Chino Valley,AZ,07/10/2020,4.875,129476
9900106577,Prescott Valley,AZ,07/10/2020,5.0,68283
9900106578,Billings,MT,07/10/2020,4.5,77223
9900106579,Memphis,TN,07/10/2020,5.375,77043
9900106581,Riverside,CA,07/10/2020,4.5,436986
9900106586,San Ramon,CA,08/12/2020,4.25,972649
9900106624,San Jose,CA,08/25/2020,3.75,604004
9900106660,Sunnyvale,CA,08/25/2020,3.75,1014411
9900106676,Los Angeles,CA,08/25/2020,4.0,483315
9900106678,Fremont,CA,08/25/2020,4.125,395264
9900106682,Boulder,CO,08/25/2020,4.0,503077
9900106737,Huntington Park,CA,08/25/2020,5.49,407301
9900106746,South Gate,CA,08/25/2020,4.0,234407
9900106751,El Monte,CA,08/25/2020,3.875,344257
9900106795,Carmichael,CA,08/25/2020,4.375,333487
9900106811,Jersey City,NJ,08/25/2020,3.75,254403
9900106816,Truckee,CA,08/25/2020,4.5,240544
9900106829,Littleton,CO,08/25/2020,3.99,319033
9900106851,Columbia,MD,08/25/2020,3.875,213488
9900106863,Sacramento,CA,08/25/2020,4.25,243486
9900106889,Reno,NV,08/25/2020,4.875,244585
9900106896,Flushing,NY,08/25/2020,3.5,936026
9900106900,Vancouver,WA,08/25/2020,5.5,189644
9900106904,Costa Mesa,CA,08/25/2020,4.375,423813
703322,Mclean,VA,09/01/2020,5.1,20000000
703323,Cambridge,MA,09/15/2020,3.65,39999998
191912,,,07/02/2020,82.02,1197
413838,,,07/07/2020,830.4,16500
47103C,26 6 Janus Perkins,MID,07/07/2020,418.85,5600
78462F,,,07/08/2020,811.0,256634
922042,84 1 Vanguard,EMR,09/21/2020,120.74,4400
922908,,,09/25/2020,743.38,52470
957663,67 7 Western Asset Core Bond,CL,09/01/2020,313.64,4308
218493,,AA,09/30/2020,100.0,270153
544495,,UH,07/01/2020,100.0,5000000
54627R,,AG,08/03/2020,100.0,2976961
