loan_number,city,state,date_acquired,interest_rate,book_value
193766,Sutter,CA,03/15/2010,5.05,100048
194344,Fresno,CA,03/22/2011,3.25,1712066
194419,Cass,NE,04/01/2011,3.3,1272052
194759,Monterey,CA,05/12/2011,6.03,186980
195388,Stanislaus,CA,03/08/2012,5.6,1021908
195620,Fresno,CA,08/30/2012,5.66,1033669
195867,Fresno,CA,04/08/2013,5.8,335886
196242,Stanislaus,CA,06/27/2013,4.5,450000
196606,Chelan,WA,11/22/2013,7.19,282687
197204,Scott,MS,12/19/2014,5.08,300300
197211,Bates,MO,11/12/2014,4.7,2837612
197235,Desoto,FL,12/03/2014,3.85,2303780
197283,Antelope,NE,12/05/2014,4.5,99161
197290,Ford,IL,01/12/2015,4.0,632502
197366,Nodaway,MO,02/03/2015,4.21,596996
197426,O'Brien,IA,02/24/2015,3.9,202705
197431,Dakota,MN,02/10/2015,3.68,242965
197445,Dickinson,IA,02/12/2015,4.44,437110
197473,Hamilton,NE,03/05/2015,4.0,1196729
197475,White,IN,06/05/2015,2.7,2253442
197503,Vermilion,IL,02/27/2015,2.9,879430
197508,Clinton,IA,03/31/2015,4.05,266281
197555,Lewis,WA,03/12/2015,4.35,2471211
197572,White,IN,04/08/2015,4.0,621857
197602,Colusa,CA,07/17/2015,4.3,1689931
197821,Custer,NE,08/25/2015,4.45,1112775
198473,Champaign,IL,08/29/2016,4.0,601165
198517,Morrill,NE,08/22/2016,3.35,828012
198552,Jasper,IN,10/19/2016,3.25,1384632
198781,Hendry,FL,02/02/2017,6.87,160073
198806,Clay,NE,02/24/2017,4.55,1161259
198813,Story,IA,01/18/2017,4.99,1153976
199019,Cass,NE,07/17/2017,3.5,1302842
199092,Custer,NE,09/21/2017,4.45,743429
199469,Defiance,OH,04/26/2018,5.25,1965827
202017,Autauga,AL,11/01/2021,2.51,4999999
202022,Autauga,AL,11/01/2021,3.04,5000000
510064,London,GBR,12/05/2013,6.46,3703526
520102,Tijuana,MEX,05/27/2015,4.61,3090781
701806,Atlanta,GA,10/06/2005,5.3,1563080
701812,Tampa,FL,09/30/2005,5.32,33477
702181,Fremont,CA,10/30/2009,6.9,1756680
702182,San Mateo,CA,10/30/2009,6.9,779158
702183,San Mateo,CA,10/30/2009,6.9,1360075
702184,Santa Clara,CA,10/30/2009,6.9,345059
702185,Santa Clara,CA,10/30/2009,6.9,512178
702521,San Ramon,CA,04/29/2013,4.21,5420681
702522,San Ramon,CA,04/29/2013,4.21,3290231
702535,Bellevue,WA,01/21/2014,4.15,15849694
702549,New York (Manhattan),NY,09/10/2013,4.48,17353065
702568,San Mateo,CA,11/01/2013,5.64,2295969
702680,San Antonio,TX,04/06/2015,3.6,3500000
702689,Irvine,CA,03/13/2015,3.65,2039408
702690,Newport Coast,CA,03/13/2015,4.18,4569472
702694,East Palo Alto,CA,05/28/2015,4.1,4200400
702698,New York,NY,05/05/2015,3.73,5092000
702724,Orlando,FL,06/30/2015,3.65,15669169
702727,Seattle,WA,08/06/2015,4.1,1000000
702730,Wailea,HI,08/12/2015,3.8,684000
702732,New York,NY,11/10/2015,3.67,600000
702734,Overland Park,KS,10/01/2015,3.97,1184354
702739,New York,NY,09/24/2015,3.64,4500000
702752,Chicago,IL,10/08/2015,3.7,940542
702758,Glendale,AZ,01/06/2016,4.05,948643
702762,Mount Laurel,NJ,11/10/2015,3.81,1000000
702769,Wilmington,NC,12/10/2015,3.96,400000
702795,Fort Worth,TX,02/25/2016,4.06,930839
702806,Denver,CO,05/06/2016,3.85,3000000
702825,El Segundo,CA,07/27/2016,3.8,1546273
702967,Mount Laurel,NJ,11/07/2017,3.73,6666667
702974,Fort Lauderdale,FL,10/25/2017,4.105,6541569
702975,Miami,FL,11/02/2017,4.07,6161914
703010,Boulder,CO,03/01/2018,3.96,13460345
