name,state,date_acquired,book_value,investment_income,ownership_pct
Number of Paid for Accrued Admini- GOVERNMENT NATIONAL MORTGAGE A SENIOR AG,,03/28/2023,0,0,0.0
GOVERNMENT NATIONAL MORTGAGE A SENIOR AG,,03/28/2023,0,0,0.0
GOVERNMENT NATIONAL MORTGAGE A SENIOR AG,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_3763 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_2640 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FANNIE MAE FNMA_05-53 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FANNIE MAE FNMA_06-2 SENIOR AGENCY_CMO _,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_2948 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_2949 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FREDDIE MAC REFERENCE REMIC -T SENIOR AG,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_3054 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_3062 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_3073 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
FREDDIE MAC FHLMC_5 SENIOR AGENCY_CMO _5,,03/28/2023,0,0,0.0
FANNIE MAE FNMA_09-111 SENIOR AGENCY_CMO,,03/28/2023,0,0,0.0
TEXASNATURALGASSECURITIZATI MUNITAX BND,,03/10/2023,0,0,0.0
ALEXANDRIA REAL ESTATE EQUITIE SENIOR,CO,02/02/2023,0,0,0.0
AMERIPRISE FINANCIAL INC SENIOR CORP BND,,03/06/2023,0,0,0.0
CATERPILLAR FINANCIAL SERVICES SENIOR,CO,03/28/2023,0,0,0.0
DUKE ENERGY CAROLINAS LLC SECURED CORP_B,,03/28/2023,0,0,0.0
ENTERGY LOUISIANA LLC SECURED CORP_BND,,03/28/2023,0,0,0.0
HEALTHPEAK OP LLC SENIOR CORP BND 5.25,,01/09/2023,0,0,0.0
INTEL CORPORATION SENIOR CORP BND 4.87,,02/28/2023,0,0,0.0
KAISER FOUNDATION HOSPITALS SENIOR CORP_,,03/28/2023,0,0,0.0
KENVUE INC SENIOR CORP BND 144A 4.900%,,03/08/2023,0,0,0.0
OHIOHEALTH CORP CORP_BND 2.297% 11/15/,,03/28/2023,0,0,0.0
ONCOR ELECTRIC DELIVERY COMPAN SECURED C,,01/20/2023,0,0,0.0
PENSKE TRUCK LEASING,CO,01/05/2023,0,0,0.0
PG&E RECOVERY FUNDING LLC ABS -A-A2 5.,,02/09/2023,0,0,0.0
S&P GLOBAL INC SENIOR CORP_BND 144A 4.,,01/13/2023,0,0,0.0
S&P GLOBAL INC S&PGLOBALINC 4.750% 08/,,03/01/2023,0,0,0.0
