loan_number,city,state,date_acquired,interest_rate,book_value
02406P,,AL,07/13/2020,101.104,643021
035287,,AE,07/22/2020,105.3,336960
126650,,BP,09/10/2020,100.0,6259
126650,,BV,09/10/2020,100.0,58594
228227,,BE,07/06/2020,107.399,1073990
33972P,,AA,09/30/2020,100.0,65600
383909,,AE,07/12/2020,105.4151,1054151
46284P,,AP,07/02/2020,100.958,2019160
466313,,AF,08/06/2020,101.818,2036359
527298,,BD,07/15/2020,100.0,840000
88031R,,AA,09/30/2020,100.0,98106
911365,Bd 5 Senior,CO,08/28/2020,102.75,616500
69322H,,AE,09/30/2020,100.0,3038
