entity,period,state,state_code,life,annuity,ah,other,total,deposit
BLIC,2016Q1,New York,NY,21965582,21997169,9560066,832376,54355193,-31502
BLIC,2016Q1,North Carolina,NC,20276971,38530370,1747440,0,60554781,0
BLIC,2016Q1,North Dakota,ND,1418943,6641534,13948,0,8074425,0
BLIC,2016Q1,Ohio,OH,17187539,54706233,909771,5385,72808928,0
BLIC,2016Q1,Oklahoma,OK,4108637,13207025,65189,956310,18337161,0
BLIC,2016Q1,Oregon,OR,7459009,10943302,223170,0,18625481,0
BLIC,2016Q1,Pennsylvania,PA,44546635,88867399,1572712,31000,135017746,1220064726
BLIC,2016Q1,Rhode Island,RI,4168529,6689297,294386,0,11152212,0
BLIC,2016Q1,South Carolina,SC,13094722,18812848,734767,0,32642337,34024
BLIC,2016Q1,South Dakota,SD,848255,4841050,54136,0,5743441,0
BLIC,2016Q1,Tennessee,TN,11196182,20043407,241221,0,31480810,0
BLIC,2016Q1,Texas,TX,41683679,95965468,774364,10580,138434091,505026
BLIC,2016Q1,Utah,UT,5586805,9648808,78889,4990,15319492,0
BLIC,2016Q1,Vermont,VT,1377958,9290005,241511,0,10909474,0
BLIC,2016Q1,Virginia,VA,64190418,29686762,870029,0,94747209,1374926
BLIC,2016Q1,Washington,WA,9318778,22997174,332865,0,32648817,0
BLIC,2016Q1,West Virginia,WV,1972326,8089416,45380,0,10107122,5963
BLIC,2016Q1,Wisconsin,WI,10530180,32487389,224091,18959,43260619,0
BLIC,2016Q1,Wyoming,WY,522176,265095,30931,0,818202,0
BLIC,2016Q1,American Samoa,AS,332,0,0,0,332,0
BLIC,2016Q1,Guam,GU,10946,-3100,821,0,8667,0
BLIC,2016Q1,Puerto Rico,PR,4735381,667521,50478,0,5453380,0
BLIC,2016Q1,Northern Mariana Islands,MP,53,0,0,0,53,0
BLIC,2016Q2,Alabama,AL,18554312,24824082,264134,58106,43700634,0
BLIC,2016Q2,Alaska,AK,2203035,1813127,23360,0,4039522,0
BLIC,2016Q2,Arizona,AZ,20166628,57667463,1189211,0,79023302,219620
BLIC,2016Q2,Arkansas,AR,5468442,8857058,106109,0,14431609,147116
BLIC,2016Q2,California,CA,136480989,233654660,6767718,28234,376931601,358052
BLIC,2016Q2,Colorado,CO,15750919,27310078,947543,12569794,56578334,118768
BLIC,2016Q2,Connecticut,CT,41734975,36425447,8490855,172967,86824244,0
BLIC,2016Q2,Delaware,DE,15302420,10851229,282518,17426,26453593,1406591024
BLIC,2016Q2,District Of Columbia,DC,5274986,3547178,289485,0,9111649,0
BLIC,2016Q2,Florida,FL,100731131,225933570,10242194,1882292,338789187,2532599
BLIC,2016Q2,Georgia,GA,36328209,63245391,811724,25616,100410940,211257
BLIC,2016Q2,Hawaii,HI,3933641,6880935,574169,0,11388745,0
BLIC,2016Q2,Idaho,ID,2110139,7426387,103418,0,9639944,329900
BLIC,2016Q2,Illinois,IL,71190082,77622924,2201981,146054,151161041,338330
BLIC,2016Q2,Indiana,IN,15522883,45254422,1029643,0,61806948,358876
BLIC,2016Q2,Iowa,IA,9210366,31174081,552603,0,40937050,0
BLIC,2016Q2,Kansas,KS,8203652,16432986,451374,0,25088012,88559
BLIC,2016Q2,Kentucky,KY,7586751,35967935,275919,0,43830605,31783
BLIC,2016Q2,Louisiana,LA,16298963,45540137,208313,53041,62100454,514853
BLIC,2016Q2,Maine,ME,4616247,11389601,724606,0,16730454,41549
BLIC,2016Q2,Maryland,MD,39682038,71563489,3528762,188229,114962518,0
BLIC,2016Q2,Massachusetts,MA,53909404,68398049,4453341,71,126760865,116690
BLIC,2016Q2,Michigan,MI,33602307,101699839,818711,705859,136826716,329018
BLIC,2016Q2,Minnesota,MN,57135272,48805183,1654931,0,107595386,0
BLIC,2016Q2,Mississippi,MS,8078430,7977074,107967,222683,16386154,0
BLIC,2016Q2,Missouri,MO,19824291,55015658,743238,284563,75867750,500000
BLIC,2016Q2,Montana,MT,1320989,2246447,112132,0,3679568,0
BLIC,2016Q2,Nebraska,NE,10591422,5080736,290375,0,15962533,0
BLIC,2016Q2,Nevada,NV,5888046,14631808,244191,0,20764045,97249
BLIC,2016Q2,New Hampshire,NH,7279844,13132554,532439,0,20944837,0
BLIC,2016Q2,New Jersey,NJ,109669346,194303503,8416376,33753,312422978,0
BLIC,2016Q2,New Mexico,NM,4364357,10462213,176933,0,15003503,0
BLIC,2016Q2,New York,NY,46068656,41029486,19623857,1872549,108594548,-31571
BLIC,2016Q2,North Carolina,NC,37848720,68496211,3552253,0,109897184,23925
BLIC,2016Q2,North Dakota,ND,1954571,14583500,23485,0,16561556,0
BLIC,2016Q2,Ohio,OH,32739575,96780597,1850394,11294,131381860,0
BLIC,2016Q2,Oklahoma,OK,7946810,22617279,115915,1243300,31923304,56376
BLIC,2016Q2,Oregon,OR,10377863,17156551,469216,0,28003630,0
BLIC,2016Q2,Pennsylvania,PA,92462292,166226537,3112981,65014,261866824,2975353697
BLIC,2016Q2,Rhode Island,RI,9010778,10449026,556111,0,20015915,0
BLIC,2016Q2,South Carolina,SC,22186906,37465043,1493679,0,61145628,271388
BLIC,2016Q2,South Dakota,SD,6050855,7678316,131565,0,13860736,0
BLIC,2016Q2,Tennessee,TN,21831383,37398803,527586,0,59757772,0
BLIC,2016Q2,Texas,TX,82015441,146057820,1515600,22257,229611118,536581
BLIC,2016Q2,Utah,UT,9414542,15212059,145544,1558866,26331011,0
BLIC,2016Q2,Vermont,VT,2729392,14282570,476921,0,17488883,0
BLIC,2016Q2,Virginia,VA,80113793,48689988,1826110,0,130629891,1377928
BLIC,2016Q2,Washington,WA,17112670,37067849,688189,0,54868708,127422
BLIC,2016Q2,West Virginia,WV,3540750,12983694,99632,0,16624076,5976
BLIC,2016Q2,Wisconsin,WI,19701710,60317975,410865,866991,81297541,0
BLIC,2016Q2,Wyoming,WY,1657604,1712955,56496,0,3427055,0
BLIC,2016Q2,American Samoa,AS,2139,0,0,0,2139,0
BLIC,2016Q2,Guam,GU,23996,-7158,1641,0,18479,0
BLIC,2016Q2,Puerto Rico,PR,7953080,1305488,112878,0,9371446,0
BLIC,2016Q2,Northern Mariana Islands,MP,53,0,0,0,53,0
BLIC,2016Q3,Alabama,AL,26180687,32974724,434430,112542,59702383,0
BLIC,2016Q3,Alaska,AK,3741553,2966576,35603,0,6743732,0
BLIC,2016Q3,Arizona,AZ,29340398,86081450,1777824,0,117199672,251637
BLIC,2016Q3,Arkansas,AR,8102496,15975612,196458,0,24274566,147487
BLIC,2016Q3,California,CA,212522498,321163039,10393734,31242,544110513,358417
BLIC,2016Q3,Colorado,CO,22950401,38828442,1377574,16422098,79578515,173196
BLIC,2016Q3,Connecticut,CT,61235920,51738454,12259426,0,125233800,0
BLIC,2016Q3,Delaware,DE,21457902,14561636,415630,17950,36453118,1406617047
BLIC,2016Q3,District Of Columbia,DC,6871347,4988189,389509,0,12249045,0
BLIC,2016Q3,Florida,FL,162435602,316885068,14915282,17704055,511940007,2843996
BLIC,2016Q3,Georgia,GA,51570954,82492716,1224508,0,135288178,211615
BLIC,2016Q3,Hawaii,HI,5802903,10540070,908603,0,17251576,0
BLIC,2016Q3,Idaho,ID,3175462,10081730,146581,0,13403773,330135
BLIC,2016Q3,Illinois,IL,98825213,110172774,3291198,168144,212457329,338979
BLIC,2016Q3,Indiana,IN,22635447,71162175,1477435,0,95275057,506251
BLIC,2016Q3,Iowa,IA,15259517,40406836,742768,0,56409121,0
BLIC,2016Q3,Kansas,KS,12177959,26371480,691581,0,39241020,88622
BLIC,2016Q3,Kentucky,KY,11084458,49191020,438292,0,60713770,31863
BLIC,2016Q3,Louisiana,LA,24996028,64444785,331625,86958,89859396,515202
BLIC,2016Q3,Maine,ME,7009535,16536747,1091905,0,24638187,41579
BLIC,2016Q3,Maryland,MD,54002611,101425403,5192387,0,160620401,0
BLIC,2016Q3,Massachusetts,MA,80702052,94516209,6734994,79,181953334,67699
BLIC,2016Q3,Michigan,MI,48595579,146038019,1162428,1197627,196993653,329404
BLIC,2016Q3,Minnesota,MN,84233786,59879175,2594699,0,146707660,0
BLIC,2016Q3,Mississippi,MS,12298686,10738002,157822,0,23194510,0
BLIC,2016Q3,Missouri,MO,28450826,76391567,1194925,456778,106494096,508243
BLIC,2016Q3,Montana,MT,2144610,2493487,155288,0,4793385,0
BLIC,2016Q3,Nebraska,NE,13091880,8425042,431718,0,21948640,0
BLIC,2016Q3,Nevada,NV,9015558,19770743,379327,0,29165628,97318
BLIC,2016Q3,New Hampshire,NH,10960763,20613622,868403,0,32442788,0
BLIC,2016Q3,New Jersey,NJ,159075291,268091136,12446182,57006,439669615,0
BLIC,2016Q3,New Mexico,NM,6406086,13835027,257252,0,20498365,0
BLIC,2016Q3,New York,NY,68294274,55914290,29326370,3719020,157253954,-31593
BLIC,2016Q3,North Carolina,NC,55702211,97747568,5365279,0,158815058,23942
BLIC,2016Q3,North Dakota,ND,2586696,22097338,47975,0,24732009,67265
BLIC,2016Q3,Ohio,OH,48903415,134799873,2796813,0,186500101,167690
BLIC,2016Q3,Oklahoma,OK,11734736,31260123,204882,1508236,44707977,56416
BLIC,2016Q3,Oregon,OR,13343506,23692825,721869,0,37758200,0
BLIC,2016Q3,Pennsylvania,PA,134736606,232164312,4644482,108404,371653804,4220377953
BLIC,2016Q3,Rhode Island,RI,12722872,15681228,769275,0,29173375,0
BLIC,2016Q3,South Carolina,SC,32374497,50100383,2251288,0,84726168,271788
BLIC,2016Q3,South Dakota,SD,9961106,10080050,189293,0,20230449,0
BLIC,2016Q3,Tennessee,TN,33796982,56538579,794490,0,91130051,0
BLIC,2016Q3,Texas,TX,120282164,199262244,2295789,32763,321872960,537017
BLIC,2016Q3,Utah,UT,13042826,17805604,194691,1731824,32774945,0
BLIC,2016Q3,Vermont,VT,4664381,18430100,657394,0,23751875,0
BLIC,2016Q3,Virginia,VA,94520319,65912324,2817883,0,163250526,1378908
BLIC,2016Q3,Washington,WA,26257873,50795879,1044992,0,78098744,127743
BLIC,2016Q3,West Virginia,WV,5180766,17810850,127897,0,23119513,5980
BLIC,2016Q3,Wisconsin,WI,27731315,88049598,680556,331941,116793410,0
BLIC,2016Q3,Wyoming,WY,2073130,1873043,69840,0,4016013,0
BLIC,2016Q3,American Samoa,AS,2471,0,0,0,2471,0
BLIC,2016Q3,Guam,GU,34604,-9011,2467,0,28060,0
BLIC,2016Q3,Puerto Rico,PR,10843829,2055822,165288,0,13064939,0
BLIC,2016Q3,Northern Mariana Islands,MP,53,0,0,0,53,0
BLIC,2016Q4,Alabama,AL,33123105,41712154,613725,102729,75551713,0
BLIC,2016Q4,Alaska,AK,4372029,3935711,45523,0,8353263,0
BLIC,2016Q4,Arizona,AZ,37423542,114034261,2434409,0,153892212,255925
BLIC,2016Q4,Arkansas,AR,10959594,22175261,249461,0,33384316,150000
BLIC,2016Q4,California,CA,296411391,421617119,14129966,28518,732186994,402856
BLIC,2016Q4,Colorado,CO,32595840,58090738,1883798,19703894,112274270,169751
BLIC,2016Q4,Connecticut,CT,80098957,79004826,16560591,882977,176547351,0
BLIC,2016Q4,Delaware,DE,27476708,20579239,546318,30139,48632404,1406613269
BLIC,2016Q4,District Of Columbia,DC,8541983,5764854,502136,0,14808973,0
BLIC,2016Q4,Florida,FL,208850716,404673271,20725509,46485004,680734500,3050188
BLIC,2016Q4,Georgia,GA,68132293,102751090,1757038,25874,172666295,210031
BLIC,2016Q4,Hawaii,HI,7574021,15812226,1206631,0,24592878,0
BLIC,2016Q4,Idaho,ID,3609761,12427652,181809,0,16219222,317993
BLIC,2016Q4,Illinois,IL,129016778,141436080,4252195,1144233,275849286,473163
BLIC,2016Q4,Indiana,IN,30912446,100781831,2065909,0,133760186,511967
BLIC,2016Q4,Iowa,IA,19239578,51260640,1080643,0,71580861,0
BLIC,2016Q4,Kansas,KS,15628882,34368203,953185,0,50950270,85362
BLIC,2016Q4,Kentucky,KY,16125598,59465180,613075,0,76203853,32406
BLIC,2016Q4,Louisiana,LA,33126541,81595254,439418,96871,115258084,507723
BLIC,2016Q4,Maine,ME,9171029,20553174,1462833,0,31187036,40049
BLIC,2016Q4,Maryland,MD,66545853,131596214,6941345,190123,205273535,55397
BLIC,2016Q4,Massachusetts,MA,112686528,127893842,8983175,72,249563617,65209
BLIC,2016Q4,Michigan,MI,63869324,189750293,1526533,1880193,257026343,321819
BLIC,2016Q4,Minnesota,MN,113479206,70123531,3629117,0,187231854,0
BLIC,2016Q4,Mississippi,MS,15701796,15217038,209432,224923,31353189,0
BLIC,2016Q4,Missouri,MO,36476455,95645888,1577269,606360,134305972,508384
BLIC,2016Q4,Montana,MT,2732275,2817107,198101,0,5747483,0
BLIC,2016Q4,Nebraska,NE,15708291,13086663,606701,0,29401655,0
BLIC,2016Q4,Nevada,NV,22090298,24714010,544438,0,47348746,93738
BLIC,2016Q4,New Hampshire,NH,14542219,29701986,1105558,0,45349763,0
BLIC,2016Q4,New Jersey,NJ,211335402,352851766,16849873,165040,581202081,0
BLIC,2016Q4,New Mexico,NM,8667261,16695955,323686,0,25686902,0
BLIC,2016Q4,New York,NY,94952849,73447289,39627635,5533778,213561551,-30431
BLIC,2016Q4,North Carolina,NC,72262945,121149738,7201813,0,200614496,23061
BLIC,2016Q4,North Dakota,ND,3611563,30193373,60056,0,33864992,68411
BLIC,2016Q4,Ohio,OH,65091924,179923702,3810768,21389,248847783,187731
BLIC,2016Q4,Oklahoma,OK,15333146,39635690,275730,2462282,57706848,54341
BLIC,2016Q4,Oregon,OR,17115270,30062589,938081,0,48115940,0
BLIC,2016Q4,Pennsylvania,PA,175041238,309571592,6337256,198329,491148415,4670377456
BLIC,2016Q4,Rhode Island,RI,16698431,20351751,1064101,0,38114283,0
BLIC,2016Q4,South Carolina,SC,42419566,64142784,3164475,0,109726825,267983
BLIC,2016Q4,South Dakota,SD,12050444,13387528,234551,0,25672523,0
BLIC,2016Q4,Tennessee,TN,49872216,80779110,1106527,0,131757853,0
BLIC,2016Q4,Texas,TX,158107196,249666123,3126788,40780,410940887,518908
BLIC,2016Q4,Utah,UT,17029996,23905901,256361,1586203,42778461,0
BLIC,2016Q4,Vermont,VT,6129432,21937603,878041,0,28945076,0
BLIC,2016Q4,Virginia,VA,108623453,88450277,3976345,0,201050075,1328191
BLIC,2016Q4,Washington,WA,33193274,61784725,1435931,0,96413930,129920
BLIC,2016Q4,West Virginia,WV,7100324,22801163,192137,0,30093624,5760
BLIC,2016Q4,Wisconsin,WI,35634958,109337475,859990,1462456,147294879,0
BLIC,2016Q4,Wyoming,WY,2796035,2472390,78645,0,5347070,0
BLIC,2016Q4,American Samoa,AS,2802,0,0,0,2802,0
BLIC,2016Q4,Guam,GU,44240,-9164,3272,0,38348,0
BLIC,2016Q4,Puerto Rico,PR,13762208,2532685,226340,0,16521233,0
BLIC,2016Q4,Northern Mariana Islands,MP,53,0,0,0,53,0
BLIC,2016Q4,Alabama,AL,33123105,41712154,30851,579627,75445737,0
BLIC,2016Q4,Alaska,AK,4372029,3935711,5334,40025,8353099,0
BLIC,2016Q4,Arizona,AZ,37423542,114034261,76603,2357384,154147715,0
BLIC,2016Q4,Arkansas,AR,10959594,22175261,27989,218738,33531582,0
BLIC,2016Q4,California,CA,296411391,421617119,519490,13587834,732538690,0
BLIC,2016Q4,Colorado,CO,32595840,58090738,33855,1847180,92737364,0
BLIC,2016Q4,Connecticut,CT,80098957,79004826,248919,16303399,175656101,0
BLIC,2016Q4,Delaware,DE,27476708,20579239,25506,520450,1455215172,0
BLIC,2016Q4,District Of Columbia,DC,8541983,5764854,2661,497605,14807103,0
BLIC,2016Q4,Florida,FL,208850716,404673271,436541,20241535,637252251,0
BLIC,2016Q4,Georgia,GA,68132293,102751090,83333,1667915,172844662,0
BLIC,2016Q4,Hawaii,HI,7574021,15812226,14050,1191905,24592202,0
BLIC,2016Q4,Idaho,ID,3609761,12427652,20417,160767,16536590,0
BLIC,2016Q4,Illinois,IL,129016778,141436080,106551,4128655,275161227,0
BLIC,2016Q4,Indiana,IN,30912446,100781831,44949,2007400,134258593,0
BLIC,2016Q4,Iowa,IA,19239578,51260640,29789,1049435,71579442,0
BLIC,2016Q4,Kansas,KS,15628882,34368203,71994,877446,51031887,0
BLIC,2016Q4,Kentucky,KY,16125598,59465180,41586,568169,76232939,0
BLIC,2016Q4,Louisiana,LA,33126541,81595254,39792,396560,115665870,0
BLIC,2016Q4,Maine,ME,9171029,20553174,28166,1416905,31209323,0
BLIC,2016Q4,Maryland,MD,66545853,131596214,52015,6886882,205136361,0
BLIC,2016Q4,Massachusetts,MA,112686528,127893842,209009,8767786,249622374,0
BLIC,2016Q4,Michigan,MI,63869324,189750293,85106,1436121,255462663,0
BLIC,2016Q4,Minnesota,MN,113479206,70123531,30536,3592286,187225559,0
BLIC,2016Q4,Mississippi,MS,15701796,15217038,17882,185830,31122546,0
BLIC,2016Q4,Missouri,MO,36476455,95645888,78555,1494468,134203750,0
BLIC,2016Q4,Montana,MT,2732275,2817107,8720,188518,5746620,0
BLIC,2016Q4,Nebraska,NE,15708291,13086663,18609,586689,29400252,0
BLIC,2016Q4,Nevada,NV,22090298,24714010,20349,523280,47441675,0
BLIC,2016Q4,New Hampshire,NH,14542219,29701986,27483,1077956,45349644,0
BLIC,2016Q4,New Jersey,NJ,211335402,352851766,255019,16578860,581021047,0
BLIC,2016Q4,New Mexico,NM,8667261,16695955,7392,313948,25684556,0
BLIC,2016Q4,New York,NY,94952849,73447289,620020,38938037,207927764,0
BLIC,2016Q4,North Carolina,NC,72262945,121149738,99649,7088032,200623425,0
BLIC,2016Q4,North Dakota,ND,3611563,30193373,1683,57883,33932913,0
BLIC,2016Q4,Ohio,OH,65091924,179923702,88766,3710484,249002607,0
BLIC,2016Q4,Oklahoma,OK,15333146,39635690,15232,259735,55298144,0
BLIC,2016Q4,Oregon,OR,17115270,30062589,50665,886632,48115156,0
BLIC,2016Q4,Pennsylvania,PA,175041238,309571592,191703,6136972,5161318961,0
BLIC,2016Q4,Rhode Island,RI,16698431,20351751,41615,1021042,38112839,0
BLIC,2016Q4,South Carolina,SC,42419566,64142784,99071,3059867,109989271,0
BLIC,2016Q4,South Dakota,SD,12050444,13387528,9857,224694,25672523,0
BLIC,2016Q4,Tennessee,TN,49872216,80779110,46245,1056823,131754394,0
BLIC,2016Q4,Texas,TX,158107196,249666123,89634,3000985,411382846,0
BLIC,2016Q4,Utah,UT,17029996,23905901,36727,219269,41191893,0
BLIC,2016Q4,Vermont,VT,6129432,21937603,40943,836842,28944820,0
BLIC,2016Q4,Virginia,VA,108623453,88450277,87219,3881463,202370603,0
BLIC,2016Q4,Washington,WA,33193274,61784725,32337,1401881,96542137,0
BLIC,2016Q4,West Virginia,WV,7100324,22801163,11368,177733,30096348,0
BLIC,2016Q4,Wisconsin,WI,35634958,109337475,43039,813055,145828527,0
BLIC,2016Q4,Wyoming,WY,2796035,2472390,6046,72599,5347070,0
BLIC,2016Q4,American Samoa,AS,2802,0,0,0,2802,0
BLIC,2016Q4,Guam,GU,44240,-9164,3272,0,38348,0
BLIC,2016Q4,Puerto Rico,PR,13762208,2532685,142841,83340,16521074,0
BLIC,2016Q4,Northern Mariana Islands,MP,53,0,0,0,53,0
BLIC,2016Q4,Aggregate Other Alien,OT,4528502,11371,-4622,0,4535251,0
BLIC,2017Q1,Alabama,AL,9573708,7045457,121140,16251,16756556,0
BLIC,2017Q1,Alaska,AK,633112,212638,6010,0,851760,0
BLIC,2017Q1,Arizona,AZ,8009624,22599717,603480,0,31212821,0
BLIC,2017Q1,Arkansas,AR,2648875,3540063,64717,0,6253655,0
BLIC,2017Q1,California,CA,73384938,95646643,3191731,30470,172253782,0
BLIC,2017Q1,Colorado,CO,7624566,14020958,537631,5662150,27845305,0
BLIC,2017Q1,Connecticut,CT,19017250,24158416,3934407,510764,47620837,-4448
BLIC,2017Q1,Delaware,DE,5923838,3078433,155299,5595,9163165,0
BLIC,2017Q1,District Of Columbia,DC,1924651,1003416,103202,0,3031269,0
BLIC,2017Q1,Florida,FL,46690664,83471241,5020739,1421919,136604563,-8307
BLIC,2017Q1,Georgia,GA,15774462,17682206,398619,53830,33909117,0
BLIC,2017Q1,Hawaii,HI,1702182,3398966,260084,0,5361232,0
BLIC,2017Q1,Idaho,ID,1099229,1120079,58668,0,2277976,0
BLIC,2017Q1,Illinois,IL,28040191,23113345,1021660,187056,52362252,0
BLIC,2017Q1,Indiana,IN,7687445,21803991,539493,0,30030929,0
BLIC,2017Q1,Iowa,IA,4611632,9985464,319629,0,14916725,0
BLIC,2017Q1,Kansas,KS,3130785,12725524,233008,0,16089317,0
BLIC,2017Q1,Kentucky,KY,3692925,9820306,118975,0,13632206,0
BLIC,2017Q1,Louisiana,LA,7957884,10952544,93822,36529,19040779,0
BLIC,2017Q1,Maine,ME,2073625,4604540,363628,0,7041793,100000
BLIC,2017Q1,Maryland,MD,12898080,25501667,1836518,0,40236265,0
BLIC,2017Q1,Massachusetts,MA,24928700,30807715,2056423,0,57792838,0
BLIC,2017Q1,Michigan,MI,14604631,34631528,390287,706502,50332948,0
BLIC,2017Q1,Minnesota,MN,28183255,11968468,802337,0,40954060,0
BLIC,2017Q1,Mississippi,MS,3903772,3663043,56735,0,7623550,0
BLIC,2017Q1,Missouri,MO,10366861,11385715,429474,851665,23033715,0
BLIC,2017Q1,Montana,MT,642869,1889090,57724,0,2589683,0
BLIC,2017Q1,Nebraska,NE,2374047,3738792,186484,0,6299323,33279
BLIC,2017Q1,Nevada,NV,3048928,6298925,120496,0,9468349,0
BLIC,2017Q1,New Hampshire,NH,3155502,5767874,261184,0,9184560,0
BLIC,2017Q1,New Jersey,NJ,53148920,67153144,4151581,19171,124472816,0
BLIC,2017Q1,New Mexico,NM,1849566,4594247,95151,0,6538964,0
BLIC,2017Q1,New York,NY,21808680,13646562,9122667,76174,44654083,0
BLIC,2017Q1,North Carolina,NC,16163408,19765952,1523064,0,37452424,0
BLIC,2017Q1,North Dakota,ND,776146,7392682,12243,35765,8216836,-34617
BLIC,2017Q1,Ohio,OH,16636397,67183497,910027,0,84729921,0
BLIC,2017Q1,Oklahoma,OK,3908995,9046341,64756,1379018,14399110,0
BLIC,2017Q1,Oregon,OR,3265527,5044721,212401,0,8522649,0
BLIC,2017Q1,Pennsylvania,PA,38688768,71843327,1522103,51496,112105694,37141
BLIC,2017Q1,Rhode Island,RI,3480478,5693601,273387,0,9447466,0
BLIC,2017Q1,South Carolina,SC,7855547,10880145,726435,0,19462127,50000
BLIC,2017Q1,South Dakota,SD,778596,3691138,63127,0,4532861,0
BLIC,2017Q1,Tennessee,TN,15915257,21114604,292522,0,37322383,0
BLIC,2017Q1,Texas,TX,39016864,48095085,752465,15887,87880301,-4146
BLIC,2017Q1,Utah,UT,4621213,3146736,65330,4322,7837601,0
BLIC,2017Q1,Vermont,VT,1297508,7199633,236562,0,8733703,0
BLIC,2017Q1,Virginia,VA,14284458,16528956,954329,0,31767743,0
BLIC,2017Q1,Washington,WA,9111105,8967871,363599,0,18442575,0
BLIC,2017Q1,West Virginia,WV,1734856,5186595,26847,0,6948298,0
BLIC,2017Q1,Wisconsin,WI,10308692,37241789,231010,74982,47856473,0
BLIC,2017Q1,Wyoming,WY,1625102,575984,30707,0,2231793,0
BLIC,2017Q1,American Samoa,AS,332,0,0,0,332,0
BLIC,2017Q1,Guam,GU,9028,-3572,513,0,5969,0
BLIC,2017Q1,Puerto Rico,PR,2914031,400425,54146,0,3368602,0
BLIC,2017Q2,Alabama,AL,17066411,16743263,262511,15835,34088020,0
BLIC,2017Q2,Alaska,AK,2219125,706789,19752,0,2945666,0
BLIC,2017Q2,Arizona,AZ,16553345,47886496,1124958,0,65564799,0
BLIC,2017Q2,Arkansas,AR,4870443,7616982,112071,0,12599496,0
BLIC,2017Q2,California,CA,143401833,203905456,6296677,29691,353633657,0
BLIC,2017Q2,Colorado,CO,14962226,28747992,938914,13364295,58013427,0
BLIC,2017Q2,Connecticut,CT,39507486,48188946,8244318,562768,96503518,-5285
BLIC,2017Q2,Delaware,DE,11636241,6593208,287644,8597,18525690,0
BLIC,2017Q2,District Of Columbia,DC,3742227,3441529,248437,0,7432193,0
BLIC,2017Q2,Florida,FL,94104671,169983996,10301341,1851140,276241148,690029
BLIC,2017Q2,Georgia,GA,30527577,41729473,844441,103423,73204914,0
BLIC,2017Q2,Hawaii,HI,3967839,10400802,551164,0,14919805,237920
BLIC,2017Q2,Idaho,ID,2727406,2591246,113509,0,5432161,0
BLIC,2017Q2,Illinois,IL,55137310,41894836,2030351,718382,99780879,0
BLIC,2017Q2,Indiana,IN,15584858,39116026,1094248,0,55795132,0
BLIC,2017Q2,Iowa,IA,8953376,23807856,526086,0,33287318,0
BLIC,2017Q2,Kansas,KS,6682548,22660177,440182,0,29782907,0
BLIC,2017Q2,Kentucky,KY,8130447,23658717,271109,0,32060273,0
BLIC,2017Q2,Louisiana,LA,15517718,24179349,193188,61874,39952129,0
BLIC,2017Q2,Maine,ME,4598302,6972285,673760,0,12244347,0
BLIC,2017Q2,Maryland,MD,25337221,52669793,3616636,0,81623650,0
BLIC,2017Q2,Massachusetts,MA,49880084,55833982,4128476,0,109842542,0
