entity,period,category,naic_designation,total_current_year,total_prior_year
BLICNY,2022Q2,BONDS,NAIC 2,0,755104706
BLICNY,2022Q2,BONDS,NAIC 3,0,46675267
BLICNY,2022Q2,BONDS,NAIC 4,0,22774215
BLICNY,2022Q2,BONDS,NAIC 5,0,3161996
BLICNY,2022Q2,BONDS,NAIC 6,0,0
BLICNY,2022Q2,BONDS,NAIC 1,0,0
BLICNY,2022Q2,BONDS,NAIC 2,0,3000000
BLICNY,2022Q2,BONDS,NAIC 3,0,0
BLICNY,2022Q2,BONDS,NAIC 4,0,0
BLICNY,2022Q2,BONDS,NAIC 5,0,0
BLICNY,2022Q2,BONDS,NAIC 6,0,0
BLICNY,2022Q3,BONDS,NAIC 1,1130073178,1045682854
BLICNY,2022Q3,BONDS,NAIC 2,543524770,755104706
BLICNY,2022Q3,BONDS,NAIC 3,33054404,46675267
BLICNY,2022Q3,BONDS,NAIC 4,18382209,22774215
BLICNY,2022Q3,BONDS,NAIC 5,2974110,3161996
BLICNY,2022Q3,BONDS,NAIC 6,0,0
BLICNY,2022Q3,BONDS,NAIC 1,0,0
BLICNY,2022Q3,BONDS,NAIC 2,0,3000000
BLICNY,2022Q3,BONDS,NAIC 3,0,0
BLICNY,2022Q3,BONDS,NAIC 4,0,0
BLICNY,2022Q3,BONDS,NAIC 5,3000000,0
BLICNY,2022Q3,BONDS,NAIC 6,0,0
BLICNY,2022Q4,U.S. Governments,NAIC 1,175795426,175795426
BLICNY,2022Q4,U.S. Governments,NAIC 2,0,0
BLICNY,2022Q4,U.S. Governments,NAIC 3,0,0
BLICNY,2022Q4,U.S. Governments,NAIC 4,0,0
BLICNY,2022Q4,U.S. Governments,NAIC 5,0,0
BLICNY,2022Q4,U.S. Governments,NAIC 6,0,0
BLICNY,2022Q4,All Other Governments,NAIC 1,5506805,0
BLICNY,2022Q4,All Other Governments,NAIC 2,432889,0
BLICNY,2022Q4,All Other Governments,NAIC 3,0,0
BLICNY,2022Q4,All Other Governments,NAIC 4,0,0
BLICNY,2022Q4,All Other Governments,NAIC 5,0,0
BLICNY,2022Q4,All Other Governments,NAIC 6,0,0
BLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,0,0
BLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,4120462,4120462
BLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
BLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
BLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
BLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
BLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,4500000,4500000
BLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
BLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
BLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
BLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
BLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
BLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 1,169491575,169491575
BLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 2,5912725,5912725
BLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
BLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
BLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
BLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
BLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,777773398,460398376
BLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,535171160,310603737
BLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,27902304,10054949
BLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,15438461,6730146
BLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,2932302,0
BLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
BLICNY,2022Q4,Hybrid Securities,NAIC 1,0,0
BLICNY,2022Q4,Hybrid Securities,NAIC 2,1000000,1000000
BLICNY,2022Q4,Hybrid Securities,NAIC 3,0,0
BLICNY,2022Q4,Hybrid Securities,NAIC 4,0,0
BLICNY,2022Q4,Hybrid Securities,NAIC 5,0,0
BLICNY,2022Q4,Hybrid Securities,NAIC 6,0,0
BLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
BLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
BLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
BLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
BLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
BLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
BLICNY,2022Q4,SVO Identified Funds,NAIC 1,0,0
BLICNY,2022Q4,SVO Identified Funds,NAIC 2,0,0
BLICNY,2022Q4,SVO Identified Funds,NAIC 3,0,0
BLICNY,2022Q4,SVO Identified Funds,NAIC 4,0,0
BLICNY,2022Q4,SVO Identified Funds,NAIC 5,0,0
BLICNY,2022Q4,SVO Identified Funds,NAIC 6,0,0
BLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 1,0,0
BLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 2,0,0
BLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 3,0,0
BLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 4,0,0
BLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 5,0,0
BLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 6,0,0
BLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
BLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
BLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
BLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
BLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
BLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
BLICNY,2022Q4,Total Bonds Current Year,NAIC 1,0,810185377
BLICNY,2022Q4,Total Bonds Current Year,NAIC 2,0,321636924
BLICNY,2022Q4,Total Bonds Current Year,NAIC 3,0,10054949
BLICNY,2022Q4,Total Bonds Current Year,NAIC 4,0,6730146
BLICNY,2022Q4,Total Bonds Current Year,NAIC 5,0,0
BLICNY,2022Q4,Total Bonds Current Year,NAIC 6,0,0
BLICNY,2022Q4,Total Bonds Prior Year,NAIC 1,0,767434523
BLICNY,2022Q4,Total Bonds Prior Year,NAIC 2,0,478495005
BLICNY,2022Q4,Total Bonds Prior Year,NAIC 3,0,26587155
BLICNY,2022Q4,Total Bonds Prior Year,NAIC 4,0,6756669
BLICNY,2022Q4,Total Bonds Prior Year,NAIC 5,0,0
BLICNY,2022Q4,Total Bonds Prior Year,NAIC 6,0,0
BLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 1,0,767434523
BLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 2,0,478495005
BLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 3,0,26587155
BLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 4,0,6756669
BLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 5,0,0
BLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 6,0,0
BLICNY,2022Q4,Total Privately Placed Bonds,NAIC 1,0,278248331
BLICNY,2022Q4,Total Privately Placed Bonds,NAIC 2,0,276609701
BLICNY,2022Q4,Total Privately Placed Bonds,NAIC 3,0,20088112
BLICNY,2022Q4,Total Privately Placed Bonds,NAIC 4,0,16017546
BLICNY,2022Q4,Total Privately Placed Bonds,NAIC 5,0,3161996
BLICNY,2022Q4,Total Privately Placed Bonds,NAIC 6,0,0
BLICNY,2023Q1,BONDS,NAIC 1,0,1133067204
BLICNY,2023Q1,BONDS,NAIC 2,0,546637236
BLICNY,2023Q1,BONDS,NAIC 3,0,27902304
BLICNY,2023Q1,BONDS,NAIC 4,0,15438461
BLICNY,2023Q1,BONDS,NAIC 5,0,2932302
BLICNY,2023Q1,BONDS,NAIC 6,0,0
BLICNY,2023Q1,BONDS,NAIC 1,0,0
BLICNY,2023Q1,BONDS,NAIC 2,0,0
BLICNY,2023Q1,BONDS,NAIC 3,0,0
BLICNY,2023Q1,BONDS,NAIC 4,0,0
BLICNY,2023Q1,BONDS,NAIC 5,0,3000000
BLICNY,2023Q1,BONDS,NAIC 6,0,0
BLICNY,2023Q2,BONDS,NAIC 1,0,1133067204
BLICNY,2023Q2,BONDS,NAIC 2,0,546637236
BLICNY,2023Q2,BONDS,NAIC 3,0,27902304
BLICNY,2023Q2,BONDS,NAIC 4,0,15438461
BLICNY,2023Q2,BONDS,NAIC 5,0,2932302
BLICNY,2023Q2,BONDS,NAIC 6,0,0
BLICNY,2023Q2,BONDS,NAIC 1,0,0
BLICNY,2023Q2,BONDS,NAIC 2,0,0
BLICNY,2023Q2,BONDS,NAIC 3,0,0
BLICNY,2023Q2,BONDS,NAIC 4,0,0
BLICNY,2023Q2,BONDS,NAIC 5,0,3000000
BLICNY,2023Q2,BONDS,NAIC 6,0,0
BLICNY,2023Q3,BONDS,NAIC 1,1215490491,1133067204
BLICNY,2023Q3,BONDS,NAIC 2,520688591,546637236
BLICNY,2023Q3,BONDS,NAIC 3,20254357,27902304
BLICNY,2023Q3,BONDS,NAIC 4,13574779,15438461
BLICNY,2023Q3,BONDS,NAIC 5,2743647,2932302
BLICNY,2023Q3,BONDS,NAIC 6,0,0
BLICNY,2023Q3,BONDS,NAIC 1,0,0
BLICNY,2023Q3,BONDS,NAIC 2,0,0
BLICNY,2023Q3,BONDS,NAIC 3,0,0
BLICNY,2023Q3,BONDS,NAIC 4,0,0
BLICNY,2023Q3,BONDS,NAIC 5,3276097,3000000
BLICNY,2023Q3,BONDS,NAIC 6,0,0
BLICNY,2023Q4,U.S. Governments,NAIC 1,190094536,190094537
BLICNY,2023Q4,U.S. Governments,NAIC 2,0,0
BLICNY,2023Q4,U.S. Governments,NAIC 3,0,0
BLICNY,2023Q4,U.S. Governments,NAIC 4,0,0
BLICNY,2023Q4,U.S. Governments,NAIC 5,0,0
BLICNY,2023Q4,U.S. Governments,NAIC 6,0,0
BLICNY,2023Q4,All Other Governments,NAIC 1,5488690,0
BLICNY,2023Q4,All Other Governments,NAIC 2,431829,0
BLICNY,2023Q4,All Other Governments,NAIC 3,0,0
BLICNY,2023Q4,All Other Governments,NAIC 4,0,0
BLICNY,2023Q4,All Other Governments,NAIC 5,0,0
BLICNY,2023Q4,All Other Governments,NAIC 6,0,0
BLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,6554363,6554363
BLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
BLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
BLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
BLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
BLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
BLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,4500000,4500000
BLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
BLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
BLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
BLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
BLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
BLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 1,212932330,212932330
BLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 2,5830980,5830979
BLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
BLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
BLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
BLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
BLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,829738563,522917002
BLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,510303483,309906195
BLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,18654140,4839907
BLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,11489756,1749061
BLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,3024931,324000
BLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
BLICNY,2023Q4,Hybrid Securities,NAIC 1,0,0
BLICNY,2023Q4,Hybrid Securities,NAIC 2,999997,999997
BLICNY,2023Q4,Hybrid Securities,NAIC 3,0,0
BLICNY,2023Q4,Hybrid Securities,NAIC 4,0,0
BLICNY,2023Q4,Hybrid Securities,NAIC 5,0,0
BLICNY,2023Q4,Hybrid Securities,NAIC 6,0,0
BLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
BLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
BLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
BLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
BLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
BLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
BLICNY,2023Q4,SVO Identified Funds,NAIC 1,0,0
BLICNY,2023Q4,SVO Identified Funds,NAIC 2,0,0
BLICNY,2023Q4,SVO Identified Funds,NAIC 3,0,0
BLICNY,2023Q4,SVO Identified Funds,NAIC 4,0,0
BLICNY,2023Q4,SVO Identified Funds,NAIC 5,0,0
BLICNY,2023Q4,SVO Identified Funds,NAIC 6,0,0
BLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 1,0,0
BLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 2,0,0
BLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 3,0,0
BLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 4,0,0
BLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 5,0,0
BLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 6,0,0
BLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
BLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
BLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
BLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
BLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
BLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
BLICNY,2023Q4,Total Bonds Current Year,NAIC 1,0,936998232
BLICNY,2023Q4,Total Bonds Current Year,NAIC 2,0,316737171
BLICNY,2023Q4,Total Bonds Current Year,NAIC 3,0,4839907
BLICNY,2023Q4,Total Bonds Current Year,NAIC 4,0,1749061
BLICNY,2023Q4,Total Bonds Current Year,NAIC 5,0,324000
BLICNY,2023Q4,Total Bonds Current Year,NAIC 6,0,0
BLICNY,2023Q4,Total Bonds Prior Year,NAIC 1,0,810185377
BLICNY,2023Q4,Total Bonds Prior Year,NAIC 2,0,321636924
BLICNY,2023Q4,Total Bonds Prior Year,NAIC 3,0,10054949
BLICNY,2023Q4,Total Bonds Prior Year,NAIC 4,0,6730146
BLICNY,2023Q4,Total Bonds Prior Year,NAIC 5,0,0
BLICNY,2023Q4,Total Bonds Prior Year,NAIC 6,0,0
BLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 1,0,810185377
BLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 2,0,321636924
BLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 3,0,10054949
BLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 4,0,6730146
BLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 5,0,0
BLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 6,0,0
BLICNY,2023Q4,Total Privately Placed Bonds,NAIC 1,0,322881827
BLICNY,2023Q4,Total Privately Placed Bonds,NAIC 2,0,225000312
BLICNY,2023Q4,Total Privately Placed Bonds,NAIC 3,0,17847355
BLICNY,2023Q4,Total Privately Placed Bonds,NAIC 4,0,8708315
BLICNY,2023Q4,Total Privately Placed Bonds,NAIC 5,0,2932302
BLICNY,2023Q4,Total Privately Placed Bonds,NAIC 6,0,0
BLICNY,2024Q1,BONDS,NAIC 1,0,1249308482
BLICNY,2024Q1,BONDS,NAIC 2,0,517566289
BLICNY,2024Q1,BONDS,NAIC 3,0,18654140
BLICNY,2024Q1,BONDS,NAIC 4,0,11489756
BLICNY,2024Q1,BONDS,NAIC 5,0,3024931
BLICNY,2024Q1,BONDS,NAIC 6,0,0
BLICNY,2024Q1,BONDS,NAIC 1,0,0
BLICNY,2024Q1,BONDS,NAIC 2,0,0
BLICNY,2024Q1,BONDS,NAIC 3,0,0
BLICNY,2024Q1,BONDS,NAIC 4,0,0
BLICNY,2024Q1,BONDS,NAIC 5,0,3276084
BLICNY,2024Q1,BONDS,NAIC 6,0,0
BLICNY,2024Q2,BONDS,NAIC 1,0,1249308482
BLICNY,2024Q2,BONDS,NAIC 2,0,517566289
BLICNY,2024Q2,BONDS,NAIC 3,0,18654140
BLICNY,2024Q2,BONDS,NAIC 4,0,11489756
BLICNY,2024Q2,BONDS,NAIC 5,0,3024931
BLICNY,2024Q2,BONDS,NAIC 6,0,0
BLICNY,2024Q2,BONDS,NAIC 1,0,0
BLICNY,2024Q2,BONDS,NAIC 2,0,0
BLICNY,2024Q2,BONDS,NAIC 3,0,0
BLICNY,2024Q2,BONDS,NAIC 4,0,0
BLICNY,2024Q2,BONDS,NAIC 5,0,3276084
BLICNY,2024Q2,BONDS,NAIC 6,0,0
BLICNY,2024Q3,BONDS,NAIC 1,1223878363,1249308482
BLICNY,2024Q3,BONDS,NAIC 2,480765465,517566289
BLICNY,2024Q3,BONDS,NAIC 3,20232966,18654140
BLICNY,2024Q3,BONDS,NAIC 4,13785703,11489756
BLICNY,2024Q3,BONDS,NAIC 5,2821070,3024931
BLICNY,2024Q3,BONDS,NAIC 6,0,0
BLICNY,2024Q3,BONDS,NAIC 1,0,0
BLICNY,2024Q3,BONDS,NAIC 2,0,0
BLICNY,2024Q3,BONDS,NAIC 3,0,0
BLICNY,2024Q3,BONDS,NAIC 4,0,0
BLICNY,2024Q3,BONDS,NAIC 5,3276084,3276084
BLICNY,2024Q3,BONDS,NAIC 6,0,0
BLICNY,2024Q4,U.S. Governments,NAIC 1,162498840,162498843
BLICNY,2024Q4,U.S. Governments,NAIC 2,0,0
BLICNY,2024Q4,U.S. Governments,NAIC 3,0,0
BLICNY,2024Q4,U.S. Governments,NAIC 4,0,0
BLICNY,2024Q4,U.S. Governments,NAIC 5,0,0
BLICNY,2024Q4,U.S. Governments,NAIC 6,0,0
BLICNY,2024Q4,All Other Governments,NAIC 1,5470221,0
BLICNY,2024Q4,All Other Governments,NAIC 2,430732,0
BLICNY,2024Q4,All Other Governments,NAIC 3,0,0
BLICNY,2024Q4,All Other Governments,NAIC 4,0,0
BLICNY,2024Q4,All Other Governments,NAIC 5,0,0
BLICNY,2024Q4,All Other Governments,NAIC 6,0,0
BLICNY,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,4427028,4427028
BLICNY,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
BLICNY,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
BLICNY,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
BLICNY,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
BLICNY,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
BLICNY,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,4500000,4500000
BLICNY,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
BLICNY,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
BLICNY,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
BLICNY,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
BLICNY,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
BLICNY,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 1,196058719,196058718
BLICNY,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 2,5744382,5744381
BLICNY,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
BLICNY,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
BLICNY,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
BLICNY,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
BLICNY,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,826674421,527121315
BLICNY,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,447482038,274945659
BLICNY,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,26677515,10828426
BLICNY,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,12524791,2424476
BLICNY,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,3773060,1324000
BLICNY,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
BLICNY,2024Q4,Hybrid Securities,NAIC 1,0,0
BLICNY,2024Q4,Hybrid Securities,NAIC 2,1000000,1000000
BLICNY,2024Q4,Hybrid Securities,NAIC 3,0,0
BLICNY,2024Q4,Hybrid Securities,NAIC 4,0,0
BLICNY,2024Q4,Hybrid Securities,NAIC 5,0,0
BLICNY,2024Q4,Hybrid Securities,NAIC 6,0,0
BLICNY,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
BLICNY,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
BLICNY,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
BLICNY,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
BLICNY,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
BLICNY,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
BLICNY,2024Q4,SVO Identified Funds,NAIC 1,0,0
BLICNY,2024Q4,SVO Identified Funds,NAIC 2,0,0
BLICNY,2024Q4,SVO Identified Funds,NAIC 3,0,0
BLICNY,2024Q4,SVO Identified Funds,NAIC 4,0,0
BLICNY,2024Q4,SVO Identified Funds,NAIC 5,0,0
BLICNY,2024Q4,SVO Identified Funds,NAIC 6,0,0
BLICNY,2024Q4,Unaffiliated Bank Loans,NAIC 1,0,0
BLICNY,2024Q4,Unaffiliated Bank Loans,NAIC 2,0,0
BLICNY,2024Q4,Unaffiliated Bank Loans,NAIC 3,0,0
BLICNY,2024Q4,Unaffiliated Bank Loans,NAIC 4,0,0
BLICNY,2024Q4,Unaffiliated Bank Loans,NAIC 5,0,0
BLICNY,2024Q4,Unaffiliated Bank Loans,NAIC 6,0,0
BLICNY,2024Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
BLICNY,2024Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
BLICNY,2024Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
BLICNY,2024Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
BLICNY,2024Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
BLICNY,2024Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
BLICNY,2024Q4,Total Bonds Current Year,NAIC 1,0,894605904
BLICNY,2024Q4,Total Bonds Current Year,NAIC 2,0,281690040
BLICNY,2024Q4,Total Bonds Current Year,NAIC 3,0,10828426
BLICNY,2024Q4,Total Bonds Current Year,NAIC 4,0,2424476
BLICNY,2024Q4,Total Bonds Current Year,NAIC 5,0,1324000
BLICNY,2024Q4,Total Bonds Current Year,NAIC 6,0,0
BLICNY,2024Q4,Total Bonds Prior Year,NAIC 1,0,936998232
BLICNY,2024Q4,Total Bonds Prior Year,NAIC 2,0,316737171
BLICNY,2024Q4,Total Bonds Prior Year,NAIC 3,0,4839907
BLICNY,2024Q4,Total Bonds Prior Year,NAIC 4,0,1749061
BLICNY,2024Q4,Total Bonds Prior Year,NAIC 5,0,324000
BLICNY,2024Q4,Total Bonds Prior Year,NAIC 6,0,0
BLICNY,2024Q4,Total Publicly Traded Bonds,NAIC 1,0,936998232
BLICNY,2024Q4,Total Publicly Traded Bonds,NAIC 2,0,316737171
BLICNY,2024Q4,Total Publicly Traded Bonds,NAIC 3,0,4839907
BLICNY,2024Q4,Total Publicly Traded Bonds,NAIC 4,0,1749061
BLICNY,2024Q4,Total Publicly Traded Bonds,NAIC 5,0,324000
BLICNY,2024Q4,Total Publicly Traded Bonds,NAIC 6,0,0
BLICNY,2024Q4,Total Privately Placed Bonds,NAIC 1,0,312310250
BLICNY,2024Q4,Total Privately Placed Bonds,NAIC 2,0,200829118
BLICNY,2024Q4,Total Privately Placed Bonds,NAIC 3,0,13814233
BLICNY,2024Q4,Total Privately Placed Bonds,NAIC 4,0,9740695
BLICNY,2024Q4,Total Privately Placed Bonds,NAIC 5,0,2700931
BLICNY,2024Q4,Total Privately Placed Bonds,NAIC 6,0,0
BLICNY,2025Q1,BONDS,NAIC 1,0,835661644
BLICNY,2025Q1,BONDS,NAIC 2,0,447434018
BLICNY,2025Q1,BONDS,NAIC 3,0,19731534
BLICNY,2025Q1,BONDS,NAIC 4,0,12524791
BLICNY,2025Q1,BONDS,NAIC 5,0,3773058
BLICNY,2025Q1,BONDS,NAIC 6,0,0
BLICNY,2025Q1,BONDS,NAIC 1,0,363967588
BLICNY,2025Q1,BONDS,NAIC 2,0,7223134
BLICNY,2025Q1,BONDS,NAIC 3,0,6945980
BLICNY,2025Q1,BONDS,NAIC 4,0,0
BLICNY,2025Q1,BONDS,NAIC 5,0,0
BLICNY,2025Q1,BONDS,NAIC 6,0,0
BLICNY,2025Q1,BONDS,NAIC 1,0,0
BLICNY,2025Q1,BONDS,NAIC 2,0,0
BLICNY,2025Q1,BONDS,NAIC 3,0,0
BLICNY,2025Q1,BONDS,NAIC 4,0,0
BLICNY,2025Q1,BONDS,NAIC 5,0,1406429
BLICNY,2025Q1,BONDS,NAIC 6,0,0
BLICNY,2025Q2,BONDS,NAIC 1,0,835661644
BLICNY,2025Q2,BONDS,NAIC 2,0,447434018
BLICNY,2025Q2,BONDS,NAIC 3,0,19731534
BLICNY,2025Q2,BONDS,NAIC 4,0,12524791
BLICNY,2025Q2,BONDS,NAIC 5,0,3773058
BLICNY,2025Q2,BONDS,NAIC 6,0,0
BLICNY,2025Q2,BONDS,NAIC 1,0,363967588
BLICNY,2025Q2,BONDS,NAIC 2,0,7223134
BLICNY,2025Q2,BONDS,NAIC 3,0,6945980
BLICNY,2025Q2,BONDS,NAIC 4,0,0
BLICNY,2025Q2,BONDS,NAIC 5,0,0
