loan_number,city,state,date_acquired,interest_rate,book_value
0000198683,Hamilton,NE,01/04/2017,3.65,1179950
0000198716,Chicot,AR,01/24/2017,3.7,1499050
0000198743,Weld,CO,01/12/2017,3.26,8365000
0000198768,Pocahontas,IA,01/26/2017,3.52,1199453
0000198795,Ray,MO,01/05/2017,4.1,1200000
0000702890,Brookfield,WI,01/30/2017,3.91,500000
0000702897,San Francisco,CA,02/08/2017,4.34,800000
0000702901,Fargo,ND,02/01/2017,4.61,334825
038521,,AM,03/23/2017,101.438,228236
126650,,BP,03/10/2017,100.0,5069
126650,,BV,03/10/2017,100.0,47898
131347,,BY,03/06/2017,103.938,939600
20605P,,AC,01/16/2017,103.25,103250
29248D,,AA,01/25/2017,100.0,235807
31620M,,AH,03/15/2017,102.5,410000
44043V,,AD,01/03/2017,100.0,627
44986U,,AC,03/01/2017,101.469,507345
761735,,AF,02/15/2017,102.75,106899
81675K,,AD,03/31/2017,100.0,28226
85571N,,AB,01/07/2017,101.25,1012500
858119,,AT,01/05/2017,103.063,515315
864486,,AG,03/16/2017,103.688,450006
88031N,,AA,03/30/2017,100.0,4250
88031R,,AA,03/30/2017,100.0,74973
000000,,,03/31/2017,100.0,3125
000000,00 0 Huntsman International,LLC,03/31/2017,100.0,7369
000000,00 0 Kraton Polymers,LLC,03/24/2017,100.0,1226917
